Polling Station No.,Building,Polling Areas
41,"Dhanish Matric Hr Sec School,Kambar Nagar ,Chennai-600082",1. Kolathur [ Ward No.64] Poombugar Nagar 2nd Street 2. Kolathur [ Ward No.64] Poombugar Nagar 3rd Street 3. Kolathur [ Ward No.64] Poombugar Nagar 3rd Cross Street 4. Kolathur [ Ward No.64] Poombugar Nagar 4th Street 5. Kolathur [ Ward No.64 ] Poombugar Nagar 5th Street 6. Kolathur [ Ward No.64] Poombugar Nagar 6th Street 7. Kolathur [ Ward No.64] Poombugar Nagar 7th Street 8. Kolathur [ Ward No.64 ] Poombugar Nagar 8th Street 9. Kolathur [ Ward No.64 ] Poombugar Nagar 9th Street 10. Kolathur [ Ward No.64 ] Poombugar Nagar 9th
42,"Dhanish Matric Hr Sec School,Kambar Nagar ,Chennai-600082",1. Kolathur [ Ward No.64] Poombugar Nagar 10th Cross Street 2. Kolathur [ Ward No.64 ] Poombugar Nagar 11th Street 3. Kolathur [ Ward No.64] Poombugar Nagar 12th Street 4. Kolathur [ Ward No.64 ] Poombugar Nagar 13th Street 5. Kolathur [ Ward No.64 ] Poombugar Nagar 14th Street 6. Kolathur [ Ward No.64 ] Poombugar Nagar 15th Street 7. Kolathur [ Ward No.64 ] Poombugar Nagar 16th Street 8. Kolathur [ Ward No.64 ] Poombugar Nagar 18th Street 9. Kolathur [ Ward No.64 ] Poombugar Nagar 19th Street 999. OVERSEAS ELECTORS.
43,"Dhanish Matric Hr Sec School,Kambar Nagar ,Chennai-600082",1. Kolathur [ Ward No.64] Rajarajeswari Nagar 1st Street 2. Kolathur [ Ward No.64 ] Rajarajeswari Nagar 2nd Street 3. Kolathur [ Ward No.64 ] Rajarajeswari Nagar 3rd Street 4. Kolathur [ Ward No.64] Rajarajeswari Nagar 4th Street 5. Kolathur [ Ward No.64 ] Rajarajeswari Nagar 5th Street 6. Kolathur [ Ward No.64] Rajarajeswari Nagar 6th Street 7. Kolathur [ Ward No.64 ] Rajarajeswari Nagar 8th Street 8. Kolathur [ Ward No.64 ] Poombugar Nagar Ganapathi Nagar 9. Kolathur [ Ward No.64 ] Poombugar Nagar 10th Street 10. Kolathur [ Ward No.64 ]
44,"Dhanish Matric Hr Sec School,Kambar Nagar ,Chennai-600082",1. Kolathur [ Ward No.64 ] Ashok Avenue 1st Main Road Periyar Nagar 2. Kolathur [ Ward No.64 ] Ashok Avenue 2nd Main Road Periyar Nagar 3. Kolathur [ Ward No.64 ] Ashok Avenue 1st Cross Street Periyar Nagar 4. Kolathur [ Ward No.64 ] Ashok Avenue 2nd Cross Street Periyar Nagar 5. Kolathur [ Ward No.64 ] Ashok Avenue 3rd Cross Street Periyar Nagar 6. Kolathur [ Ward No.64 ] Ashok Avenue 4th Cross Street Periyar Nagar 7. Kolathur [ Ward No.64 ] Ashok Avenue 5th Cross Street Periyar Nagar 8. Kolathur [ Ward No.64] Gandhi Nagar 1st Street
45,"SVM Primary School,Thiruveedhiamman Koil Street,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Bagavathiammal Street 999. OVERSEAS ELECTORS.
46,"SVM Primary School,Thiruveedhiamman Koil Street,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64] Haridas 1st Cross Street 2. Kolathur [ Ward No.64] Haridas 2nd Cross Street 3. Kolathur [ Ward No.64 ] Haridas 3rd Street 4. Kolathur [ Ward No.64 ] Bharathi Nagar 1st Main Road 5. Kolathur [ Ward No.64] Bharathi Nagar 1st Cross Street 6. Kolathur [ Ward No.64 ] Bharathi Nagar 2nd Cross Street 7. Kolathur [ Ward No.64 ] Unnamalai Street Ganesh Nagar 8. Kolathur [ Ward No.64] Duraisamy Street 999. OVERSEAS ELECTORS.
47,"Chennai Primary School ,Thiruveedhiamman Koil Street,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] East Street 2. Kolathur [ Ward No.64] Lakewiew Vinayakar Koil Street 3. Kolathur [ Ward No.64] Haridas Main Road 999. OVERSEAS ELECTORS.
48,"Chennai Primary School ,Thiruveedhiamman Koil Street,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Thiruveethiamman Koil Street 2. Kolathur [ Ward No.64 ] Thiruveethiamman Koil 1st Street 3. Kolathur [ Ward No.64 ] Thiruveethiamman Koil 2nd Street 4. Kolathur [ Ward No.64 ] SBM School Road Street 5. Kolathur [ Ward No.64] Bhajanai Koil Street 999. OVERSEAS ELECTORS.
49,"Chennai Primary School ,Thiruveedhiamman Koil Street,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Sarojini Nagar 1st Street 2. Kolathur [ Ward No.64 ] Sarojini Nagar 2nd Street 3. Kolathur [ Ward No.64] Sarojini Nagar Extension 4. Kolathur [ Ward No.64 ] Sivaparvathi Nagar Kavangarai Street 5. Kolathur [ Ward No.64 ] Subramanian Nagar Anjugam Nagar West 6. Kolathur [ Ward No.64 ] V.B. Sinthan Nagar 7. Kolathur [ Ward No.64 ] Sarojini Nagar 3rd Street 999. OVERSEAS ELECTORS.
50,"Chennai Primary School ,Thiruveedhiamman Koil Street,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Anjugam Nagar Main Road 2. Kolathur [ Ward No.64 ] Anjugam Nagar Cross Road 3. Kolathur [ Ward No.64 ] Anjagam Nagar 1st Street 4. Kolathur [ Ward No.64 ] Anjugam Nagar 2nd Street 5. Kolathur [ Ward No.64 ] Anjugam Nagar 3rd Street 6. Kolathur [ Ward No.64 ] Anjugam Nagar 3rd Cross Street 999. OVERSEAS ELECTORS.
51,"Chennai Primary School ,Thiruveedhiamman Koil Street,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Anjugam Nagar 4th Street 2. Kolathur [ Ward No.64] Anjugam Nagar 5th Cross Street 3. Kolathur [ Ward No.64 ] Anjugam Nagar Cross Street Vetrivel Nagar 4. Kolathur [ Ward No.64 ] Anjugam Nagar Vetrivel Nagar Main Road 5. Kolathur [ Ward No.64 ] Vetrivel Nagar Extn 1st Street 6. Kolathur [ Ward No.64 ] Vetrivel Nagar Extn 2nd Street 7. Kolathur [ Ward No.64 ] Vetrivel Nagar Extn 3rd Street 8. Kolathur [ Ward No.64] TNHB MIG Flats 9. Kolathur [ Ward No.64 ] TNHB HIG Flats 10. Kolathur [ Ward No.64 ] Anjugam Nagar 6th
52,"Chennai Primary School ,Thiruveedhiamman Koil Street,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Anjugam Nagar 11th Street 2. Kolathur [ Ward No.64 ] Anjugam Nagar 12th Street 3. Kolathur [ Ward No.64 ] Anjugam Nagar 13th Street 4. Kolathur [ Ward No.64 ] Anjugam Nagar 14th Street 5. Kolathur [ Ward No.64 ] Anjugam Nagar 15th Street 6. Kolathur [ Ward No.64 ] Anjugam Nagar 16th Street 7. Kolathur [ Ward No.64 ] Anjugam Nagar 17th Street 8. Kolathur [ Ward No.64] Anjugam Nagar 18th Street 9. Kolathur [ Ward No.64 ] Anjugam Nagar 19th Street 999. OVERSEAS ELECTORS.
53,"Chennai Primary School ,Thiruveedhiamman Koil Street,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Thulasi Nagar 2. Kolathur [ Ward No.65 Pasumpon Nagar 3. Kolathur [ Ward No.64 ] Poombugar Nagar 20th Street 4. Kolathur [ Ward No.64] Poombugar Nagar 21st Street 5. Kolathur [ Ward No.64 ] Poombugar Nagar 22nd Street 6. Kolathur [ Ward No.64] Poombugar Nagar 23rd Street 7. Kolathur [ Ward No.64 ] Poombugar Nagar 24th Street 8. Kolathur [ Ward No.64] Poombugar Nagar 25th Street 9. Kolathur [ Ward No.64 ] Poombugar Nagar 26th Street 999. OVERSEAS ELECTORS.
54,"CI office anjugam nagar 18th street, kolathur, chennai-600099",1. Kolathur [ Ward No.64] Shanthi Nagar Main Road 2. Kolathur [ Ward No.64 ] Shanthi Nagar 1st Cross Street 3. Kolathur [ Ward No.64] Shanthi Nagar 2nd Cross Street 4. Kolathur [ Ward No.64 ] Shanthi Nagar 3rd Cross Street 5. Kolathur [ Ward No.64] Shanthi Nagar 4th Cross Street 6. Kolathur [ Ward No.64] Shanthi Nagar 5th Cross Street 7. Kolathur [ Ward No.64] Shanthi Nagar 6th Cross Street 8. Kolathur [ Ward No.64 ] Shanthi Nagar Extension 9. Kolathur [ Ward No.64 ] Thearter Street 10. Kolathur [ Ward No.64 ] Ambedhkar Salai 11. Kolathur [ Ward
55,"Mario Nursery & Primary School,3.Samdharia Colony 4th Street,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Poombugar Nagar 17th Street 2. Kolathur [ Ward No.64 ] Poombugar Nagar 4th Cross Street 3. Kolathur [ Ward No.64 ] Poombugar Nagar 5th Cross Street 4. Kolathur [ Ward No.64] Poombugar Nagar 6th Cross Street 5. .Kolathur [ Ward No.64 ] South Poombugar Nagar 1st Street 6. Kolathur [ Ward No.64 ] South Poombugar Nagar 2nd Street 7. Kolathur [ Ward No.64] West Poombugar Nagar 2nd Street 8. Kolathur [ Ward No.64] Poombugar Nagar 7th Cross Street 9. Kolathur [ Ward No.64] Poombugar Nagar 30th Street 999.
56,"Mario Nursery & Primary School,3.Samdharia Colony 4th Street,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64] Kaveri Nagar 2. (Kolathur [ Ward No.64] Kaveri Nagar 2nd Street 3. Kolathur [ Ward No.64] Kaveri Nagar 4th Street 4. Kolathur [ Ward No.64 ] Vijaya Nagar 5. Kolathur [ Ward No.64 ] Poombugar Nagar 8th Cross Street 6. Kolathur [ Ward No.64 ] Poombugar Nagar 11th Cross Street 7. Kolathur [ Ward No.64 ] Poombugar Nagar 27th Street 8. Kolathur [ Ward No.64] Poombugar Nagar 28th Street 9. Kolathur [ Ward No.64 ] Poombugar Nagar 29th Street Bashyam Street 999. OVERSEAS ELECTORS.
57,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Gangaiamman Koil Street 999. OVERSEAS ELECTORS.
58,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Redhills Road 2. Kolathur [ Ward No.64 ] Bhavani Nagar 3. Kolathur [ Ward No.64] K.S.Nagar 4. Kolathur [ Ward No.64 ] K.S.Nagar Pushpa Enclave Apartments 5. Kolathur [ Ward No.64 ] Lakshmi Avenue 6. Kolathur [ Ward No.64 ] Venkat Nagar 7. Kolathur [ Ward No.64] Venkat Nagar Extn 8. Kolathur [ Ward No.64 ] Padma Nagar 9. Kolathur [ Ward No.64 ] Thirumeni Nagar 999. OVERSEAS ELECTORS.
59,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Sannathi Street 2. Kolathur [ Ward No.64 ] East Mada Veedhi 3. Kolathur [ Ward No.64 ] South Mada Veedhi 4. Kolathur [ Ward No.64 ] Varalakshmi Nagar 999. OVERSEAS ELECTORS.
60,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Varalakshmi Nagar Extension 2. Kolathur [ Ward No.64 ] Chitti Babu Nagar 3. Kolathur [ Ward No.64 ] West Mada Veedhi 4. Kolathur [ Ward No.64 ] North Mada Veedhi 5. Kolathur [ Ward No.64 ] Bajanai Koil Street 999. OVERSEAS ELECTORS.
61,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Mettu Street 2. Kolathur [ Ward No.64] M.G.R.Nagar Muthumariamman Koil Street ] 3. Kolathur [ Ward No.64 ] Varadhan Kuttai 4. Kolathur [ Ward No.64] Moogambigai Koil Street 5. .Kolathur [ Ward No.64 ] Dhurga Colony 6. Kolathur [ Ward No.64 ] R.K.R.Nagar 7. Kolathur [ Ward No.64 ] Jayaram Nagar 2nd Main Road 999. OVERSEAS ELECTORS.
62,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Jayaram Nagar 3rd Main Road 2. Kolathur [ Ward No.64 ] School Road Lane 3. Kolathur [ Ward No.64] Thiruvalluar Street Thanigai Nagar 4. Kolathur [ Ward No.64 ] Veeramamuni Street Thanigai Nagar 5. Kolathur [ Ward No.64 ] Kalamegam Street Thanigai Nagar 6. Kolathur [ Ward No.64 ] Valmiki Street 7. Kolathur [ Ward No.64 ] Jayaram Nagar 1st Main Road 8. Kolathur [ Ward No.64 ] Jayaram Nagar 4th Main Road 9. Kolathur [ Ward No.64 ] Thirumurugan Nagar 999. OVERSEAS ELECTORS.
63,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64 ] Sivasakthi Nagar 1st Street 2. Kolathur [ Ward No.64 ] Sivasakthi Nagar 2nd Street 3. Kolathur [ Ward No.64 ] Sivasakthi Nagar Extn 3rd Street 4. Kolathur [ Ward No.64 ] Sivasakthi Nagar Extn 4th Street 5. Kolathur [ Ward No.64 ] Sivasakthi Nagar Extn 5th Street 999. OVERSEAS ELECTORS.
64,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64] Sivasakthi Nagar Extn 6th Street 2. Kolathur [ Ward No.64] Sivasakthi Nagar Extn 7th Street 3. Kolathur [ Ward No.64 ] Sivasakthi Nagar Extn 8th Street 4. Kolathur [ Ward No.64 ] Sivasakthi Nagar Extn 9th Street 5. Kolathur [ Ward No.64 ] Sivasakthi Nagar Extn 6. Kolathur [ Ward No.64 ] Sivasakthi Nagar Vinayagar Street 7. Kolathur [ Ward No.64 ] Adinath Nagar 8. Kolathur [ Ward No.64 ] Sivasakthi Nagar 1st Main Road 9. Kolathur [ Ward No.64 ] Siva Sakthi Nagar Extension 2nd Main Road 999. OVERSEAS
65,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64] Anusaya Nagar 2. Kolathur [ Ward No.64 ] Umamaheswari Nagar 3. Kolathur [ Ward No.64 ] Sivasakthi Nagar Anex Vanasakthi Nagar 4. Kolathur [ Ward No.64 ] M.G.R.1st Street 5. Kolathur [ Ward No.64 ] M.G.R. 2nd Street 6. Kolathur [ Ward No.64 ] M.G.R.Nagar Neelamagam Street 7. Kolathur [ Ward No.64] Parvathi Amman Nagar 8. Kolathur [ Ward No.64 ] Mahathma Gandhi Nagar 100 Feet Road 9. Kolathur [ Ward No.64 ] Muthumariamman Koil Street 999. OVERSEAS ELECTORS.
66,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64] Gandhi Nagar Avenue 2. Kolathur [ Ward No.64] Mahathma Gandhi Nagar 3. Kolathur [ Ward No.64 ] Mahathma Gandhi Nagar 2nd Main Road 4. Kolathur [ Ward No.64 ] Thirumalai Nagar 999. OVERSEAS ELECTORS.
67,"Chennai Hr Sec School ,School Road ,Kolathur ,Chennai-600099",1. Kolathur [ Ward No.64] Thiruvalluvar Nagar Thirumurugan Street 2. Kolathur [ Ward No.64 ] Kannagi Nagar Avvai Street 3. Kolathur [ Ward No.64] Subramanian Street Kannagi Nagar 4. Kolathur [ Ward No.64 ] Kannagi Nagar Extn 5. Kolathur [ Ward No.64 ] Kannagi Nagar Kambar Street 6. Kolathur [ Ward No.64 ] Anna Street Kannagi Nagar Extension 999. OVERSEAS ELECTORS.
68,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Balaji Nagar 1st Cross Street 2. Kolathur [ Ward No.64 ] Balaji Nagar 2nd Cross Street 3. Kolathur [ Ward No.64 ] Vivekanandhar Street Ramakrishna Nagar 4. Kolathur [ Ward No.64 ] Saradhambal Street Ramakrishna Nagar 5. Kolathur [ Ward No.64 ] Ambedhkar Nagar Balaji Extension Slum area 999. OVERSEAS ELECTORS.
69,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Balaji Nagar Main Road 2. Kolathur [ Ward No.64 ] Balaji Nagar 3rd Cross Street 3. Kolathur [ Ward No.64] Balaji Nagar 4th Cross Street 4. Kolathur [ Ward No.64 ] Balaji Nagar 5th Cross Street 5. Kolathur [ Ward No.64 ] Balaji Nagar 6th Cross Street 6. Kolathur [ Ward No.64 ] Balaji Nagar 7th Cross Street 7. Kolathur [ Ward No.64 ] Balaji Nagar 8th Cross Street 8. Kolathur [ Ward No.64 ] Balaji Nagar 9th Cross Street 999. OVERSEAS ELECTORS.
70,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64] Thirupathi Nagar 1st Main Road Extn 2. Kolathur [ Ward No.64] Thirupathi Nagar 2nd Main Road 3. Kolathur [ Ward No.64 ] Thirupathi Nagar 3rd Main Road 4. Kolathur [ Ward No.64 ] Annai Sathya Nagar M.G.R. Street 5. Kolathur [ Ward No.64 ] Thirupathi Nagar 4th Cross Street 999. OVERSEAS ELECTORS.
71,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Thirupathi Nagar 2nd Cross Street 2. Kolathur [ Ward No.64 ] Thirupathi Nagar 3rd Cross Street 3. Kolathur [ Ward No.64] Thirupathi Nagar 4th Main Road 4. Kolathur [ Ward No.64 ] Thirupathi Nagar 1st Cross Street 5. Kolathur [ Ward No.64 ] Thirupathi Nagar 5th Cross Street 6. Kolathur [ Ward No.64 ] Thirupathi Nagar 6th Cross Street 7. Kolathur [ Ward No.64 ] Thirupathi Nagar 4th Main Road Gandhi Street 8. Kolathur [ Ward No.64] Krishnan Nagar Thirupathi Nagar Extn 999. OVERSEAS ELECTORS.
72,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Sri Vel Murugan Nagar 1st Main Road 2. Kolathur [ Ward No.64 ] Sri Vel Murugan Nagar 2nd Main Road 3. Kolathur [ Ward No.64 ] Sri Vel Murugan Nagar 1st Avenue 4. Kolathur [ Ward No.64 ] Sri Vel Murugan Nagar 2nd Avenue 5. Kolathur [ Ward No.64 ] Sri Vel Murugan Nagar 3rd Avenue 6. .Kolathur [ Ward No.64 ] Sri Vel Murugan 4th Avenue 7. Kolathur [ Ward No.64 ] Ambedhkar Nagar 8. Kolathur [ Ward No.64] Vel Murugan Nagar Continue Odai Paguthi 9. Kolathur [ Ward No.64] Venkateswara Nagar 10.
73,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Bharathi Street Thirupathi Nagar Extn 2. Kolathur [ Ward No.64 ] Veritas Street 3. Kolathur [ Ward No.64 ] Kamaraj Street 4. Kolathur [ Ward No.64 ] Nethaji Street 5. Kolathur [ Ward No.64 ] Annai Indira Street 6. Kolathur [ Ward No.64 ] Vallalar Street 7. Kolahtur [ Ward No.64 ] Jawahar Street 8. Kolathur [ Ward No.64 ] Buddhar Street Thirupathi Nagar Extn 9. Kolathur [ Ward No.64 ] Valarmathi Nagar 1st Street 10. Kolathur [ Ward No.64 ] Valarmathi Nagar 2nd Street 999. OVERSEAS ELECTORS.
74,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Annai Sathya Nagar Vinayagar Koil Street Odai Parts 2. Kolathur [ Ward No.64 ] Valarmathi Nagar 3rd Street 3. Kolathur [ Ward No.64 ] Valarmathi Nagar 4th Street 4. Kolathur [ Ward No.64 ] Valarmathi Nagar 5th Street 5. Kolathur [ Ward No.64 ] Perumal Nagar 6. Kolathur [ Ward No.64 ] Dhanammal Nagar 1st Street 7. Kolathur [ Ward No.64 ] Dhanammal Nagar 2nd Street 8. Kolathur [ Ward No.64 ] Sri Jayaram Nagar 999. OVERSEAS ELECTORS.
75,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Ragavendhara Nagar 2. Kolathur [ Ward No.64 ] Sri Nagar Colony East Street 3. Kolathur [ Ward No.64 ] Sri Nagar Colony Middle Street 4. Kolathur [ Ward No.64 ] Sri Nagar Colony West Street 5. Kolathur [ Ward No.64 ] Sri Nagar Colony 2nd Street 6. Kolathur [ Ward No.64] Sri Nagar Colony Ext Main Road 7. Kolathur [ Ward No.64] Perundevi Nagar 999. OVERSEAS ELECTORS.
76,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Sundaram Nagar 1st Street 2. Kolathur [ Ward No.64 ] Sundaram Nagar 2nd Street 3. Kolathur [ Ward No.64 ] Ramdas Nagar 4. Kolathur [ Ward No.64 Kamaraj Nagar Oodai Paguthi 5. Kolathur [ Ward No.64 ] Indira Avenue Sundaram Nagar Opposite 6. Kolathur [ Ward No.64 ] Parvathi Nagar 7. Kolathur [ Ward No.64] Velavan Nagar 8. Kolathur [ Ward No.64 ] Bharathi Nagar Balaji Nagar Main Road 999. OVERSEAS ELECTORS.
77,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Nermai Nagar 2. Kolathur [ Ward No.64] Samudharia Colony 3. Kolathur [ Ward No.64 ] Ganapathi Rao Nagar 4. Kolathur [ Ward No.64 ] Girija Nagar East 999. OVERSEAS ELECTORS.
78,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] Balakumaran Nagar Part A 2. Kolathur [ Ward No.64 ] Balakumaran Nagar Part B 3. Kolathur [ Ward No.64 ] Balakumaran Nagar Part C 999. OVERSEAS ELECTORS.
79,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64] Girija Nagar East Cross Street 2. Kolathur [ Ward No.64 ] S.J.Avenue 3. Kolathur [ Ward No.64] Meenakshi Nagar 4. Kolathur [ Ward No.64 ] Angalamman Street 5. Kolathur [ Ward No.64 ] Somanathapuram 1st Street 6. Kolathur [ Ward No.64 ] Somanathapuram 2nd Street 7. Kolathur [ Ward No.64] Somanathapuram 3rd Street 8. Kolathur [ Ward No.64 ] Swarnamalya Apartments 9. Kolathur [ Ward No.64 ] Agatheeswarar Nagar 10. Kolathur [ Ward No.64 ] Maankaali Needhimaan Nagar 11. Kolathur [ Ward No.64 ] Maankaali
80,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64] Maankaali Needhimaan Nagar 4th Street 2. Kolathur [ Ward No.64 ] Maankaali Needhimaan Nagar 5th Street 3. Kolathur [ Ward No.64 ] Maankaali Needhimaan Nagar 6th Street 4. Kolathur [ Ward No.64] Maankaali Needhimaan Nagar 7th Street 5. Kolathur [ Ward No.64] Naagamani Koil Street 6. Kolathur [ Ward No.64 ] Ganga Devi Nagar 7. Kolathur [ Ward No.64 ] Ganga Nagar 8. Kolathur [ Ward No.64 ] Chelliamman Koil Street 9. Kolathur [ Ward No.64 ] Vinobaa Nagar 10. Kolathur [ Ward No.64 ] Vinobaa Nagar Arignar Anna
81,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64] Chelliamman Nagar Extension 2. Kolathur [ Ward No.64 ] Chelliamman Nagar Main Road 3. Kolathur [ Ward No.64] Chelliamman Nagar 1st Street 4. Kolathur [ Ward No.64 ] Chelliamman Nagar 2nd Street 5. Kolathur [ Ward No.64 ] Chelliamman Nagar 3rd Street 6. Kolathur [ Ward No.64 ] Chelliamman Nagar 4th Street 7. Kolathur [ Ward No.64 ] Chelliamman Nagar 5th Street 8. Kolathur [ Ward No.64] Vijayalakshmi Nagar 9. Kolathur [ Ward No.64 ] Lakshmi Amman Koil Street 999. OVERSEAS ELECTORS.
82,"Everwin Matric Hr Sec School ,Redhills Road,Kolathur,Chennai-600099",1. Kolathur [ Ward No.64 ] United Colony Main Road 2. Kolathur [ Ward No.64 ] United Colony 1st Street 3. Kolathur [ Ward No.64] United Colony 1st Cross Street 4. Kolathur [ Ward No.64 ] United Colony 2nd Street 5. Kolathur [ Ward No.64 ] United Colony 2nd Cross Street 6. Kolathur [ Ward No.64 ] United Colony 3rd Street 7. Kolathur [ Ward No.64 ] United Colony 4th Street 8. Kolathur [ Ward No.64 ] Lingus Road 9. Kolathur [ Ward No.64 ] Sathya Sai Nagar 10. Kolathur [ Ward No.64 ] Greenland Avenue 999. OVERSEAS ELECTORS.
83,"Chennai Middle School,SRP Koil Street North,Gopalapuram,TVK Nagar,Chennai-600082",1. Perambur [ Ward No.66 ] Krishna Nagar 1st Street 2. Perambur [ Ward No.66 ] Krishna Nagar 2nd Street 3. Perambur [ Ward No.66 ] Krishna Nagar 3rd Street 4. Perambur [ Ward No.66 ] Sarojas Krishna Nagar 3rd Street 5. Perambur [ Ward No.66 ] Andal Flats 6. Perambur [ Ward No.66 ] Andal Avenue 1st Street 999. OVERSEAS ELECTORS.
84,"Chennai Middle School,SRP Koil Street North,Gopalapuram,TVK Nagar,Chennai-600082",1. Perambur [ Ward No.66 ] Andal Avenue 2nd Street 2. Perambur [ Ward No.66 ] A S Venus Court Andal Avenue 3rd Street 3. Perambur [ Ward No.66 ] A S Venus Court Andal Avenue 2nd Street 4. Perambur [ Ward No.66 ] A S Venus Court Andal Avenue 3rd Street 5. Perambur [ Ward No.66 ] Bashyam Street 6. Peravallur [ Ward No.66 ] Balaraman Street 999. OVERSEAS ELECTORS.
85,"Don Bosco Matriculation Hr Sec School,Papermills Road,Peravallur,Chennai-600082",1. Peravallur [ Ward No.66 ] Annal Gandhi Street 2. Peravallur [ Ward No.66 ] Annal Gandhi Cross Street 3. Peravallur [ Ward No.66 ] Vetri Nagar Venugopal Street 4. Peravallur [ Ward No.66 ] Vetri Nagar Prabhu Street 5. Peravallur [ Ward No.66 ] Veerapandia Kattabomman Street 6. Peravallur [ Ward No.66 ] Krishnamurthy Street 7. Peravallur [ Ward No.66 ] Dhakshinamurthy Street 8. Peravallur [ Ward No.66 ] Dhakshinamurthy Cross Street 9. Peravallur [ Ward No.66 ] Chandran Street 10. Peravallur [ Ward No.66 ] Dhanraj 2nd Street 11.
86,"Don Bosco Matriculation Hr Sec School,Papermills Road,Peravallur,Chennai-600082",1. Peravallur [ Ward No.66 ] Sakthi Vinayagar Koil Street 2. Peravallur [ Ward No.66 ] Dhanraj 1st Street 3. Peravallur [ Ward No.66 ] Chelliamman Koil 1st Street 4. Peravallur [ Ward No.66 ] Chelliamman Koil 2nd Street 5. Peravallur [ Ward No.66 ] Lakshmanan Nagar East Main Road 6. Peravallur [ Ward No.66 ] Ram Nagar 1st Cross Street 999. OVERSEAS ELECTORS.
87,"Chennai Middle School,SRP Koil Street North,Gopalapuram,TVK Nagar,Chennai-600082",1. Peravallur [ Ward No.66 ] Ramamoorthy Colony Main Road 2. Peravallur [ Ward No.66 ] Ramamoorthy Colony Main Road Sl.No. 1 to 237 3. Peravallur [ Ward No.66 ] Ramamoorthy Colony 1st Street 4. Peravallur [ Ward No.66 ] Ramamoorthy Colony 2nd Street 5. Peravallur [ Ward No.66 ] Ramamoorthy Colony 3rd Street 6. Peravallur [ Ward No.66 ] Ramamoorthy Colony 4th Street 7. Peravallur [ Ward No.66 ] M G R Street Gandhi Nagar Huts 8. Peravallur [ Ward No.66 ] Anna Street Gandhi Nagar Huts 999. OVERSEAS ELECTORS.
