Polling Station No.,Building,Polling Areas
103,"Natarajam Higher Sec. School South Building East Portion, Kattunaickenpatti","1.Kattunaickkan patti (R.V) And (P) Kattunaickkan patti Block 1 , 2.Kattunaickkan patti (R.V) And (P) Kattunaickkan patti Block 2 , 99.OVERSEAS ELECTORS"
104,"Natarajam Higher Sec. School South Building West Portion, Kattunaickenpatti","1.Kattunaickkan patti (R.V) And (P) Kattunaickkan patti Block 3 , 2.Kattunaickkan patti (R.V) And (P) Kattunaickkan patti Block 4 , 3.Kattunaicken patti (R.V) And (P) Kattunaicken patti Block 5 , 99.OVERSEAS ELECTORS"
105,"Hindu Nadar Middle School South Side, Athanur","1.Athanoor (R.V) And (P) Athanoor Block 1 , 2.Athanoor (R.V) And (P) Athanoor Block 3 99.OVERSEAS ELECTORS"
106,"Hindu Nadar Middle School Western Block, Athanur","1.Athanoor (R.V) And (P) Athanoor Block 2 , 2.Athanoor (R.V) And (P) Milakunatham Block 4 99.OVERSEAS ELECTORS"
107,"Government High School, New Building North Side East Portion, Eppodumvendran","1.Eppothumventran (R.V) And (P) Eppothumventran Block 1 , 2.Eppothumventran (R.V) And (P) Eppothumventran Block 2 99.OVERSEAS ELECTORS"
108,"Government High School, New Building North Side Centre Portion, Eppodumvendran",1.Eppothumventran (R.V) And (P) Eppothumventran Block 5 99.OVERSEAS ELECTORS
109,"Government High School, New Building North Side West Portion, Eppodumvendran","1.Eppothumventran (R.V) And (P) Eppothumventran Block 3 2.Eppothumventran (R.V) And (P) Eppothumventran Block 4 , 3.Eppothumventran (R.V) And (P) Eppothumventran Block 6 , 4.Eppothumventran (R.V) And (P) Kalukasapuram Block 7 99.OVERSEAS ELECTORS"
110,"Panchayat Union Middle School, Sakkammalpuram","1.Sakammalpuram (R.V) And (P) Sakammalpuram West Street Block 1 , 2.Sakammalpuram (R.V) And (P) Sakammalpuram East Street Block 2 99.OVERSEAS ELECTORS"
111,"R. C. Primary School West Side, Bommaiahpuram","1.Sakammalpuram (R.V) And (P) Bommaiapuram block 3 , 2.Sakammalpuram (R.V) And (P) Bommaiyapuram Block 4 99.OVERSEAS ELECTORS"
112,"Panchayat Union Primary School South Portion, Veerapandiapuram","1.Veerapandiyapuram (R.V) And (P) Veerapandiyapuram Block 1 , 2.Veerapandiyapuram (R.V) And (P) Veerapandiyapuram Block 2 99.OVERSEAS ELECTORS"
113,"Panchayat Union Primary School, T. Subbiahpuram","1.T. Subbiahpuram (R.V) And (P) T. Subbiahpuram Block 1 , 2.T. Subbiahpuram (R.V) And (P) T. Subbiahpuram Block 2 , 3.T. Subbiahpuram (R.V) And (P) Uoochimaychiyapuram Block 3 99.OVERSEAS ELECTORS"
114,"St. Antonyar Primary School New Building South Portion, Marthandampatti","1.Marthandanpatti (R.V) And (P) Marthandanpatti Block 1 , 2.Marthandanpatti (R.V) And (P) Marthandanpatti Block 2 , 3.Marthandanpatti (R.V) And (P) Marthandanpatti Block 3 99.OVERSEAS ELECTORS"
115,"Panchayat Union Primary School, K.Kumarapuram","1.Marthandanpatti (R.V), Ayansengalpadai (P) Ayansengalpadai Block 1 , 2.Marthandanpatti (R.V), Ayansengalpadai (P) K. KUmarapuram Block 5 99.OVERSEAS ELECTORS"
116,"Panchayat Union Primary School, Meenachipuram","1.Manthikulam (R.V) And (P) Manthikulam Block 1 , 2.Manthikulam (R.V) And (P) Meenachipuram Block 6 , 3.Kottanatham (R.V), Manthikulam(P) Kottanatham Block 6 99.OVERSEAS ELECTORS"
117,"Panchayat Union Primary School, Vallinayagipuram","1.Marthandanpatti (R.V), Vallinayagapuram (P) Vallinayagapuram Block 1 , 2.Marthandanpatti (R.V), Vallinayagapuram (P) Venkateshwarapuram Block 2 , 3.Marthandanpatti (R.V), Vallinayagipuram (P) Arunachalapuram Block 3 99.OVERSEAS ELECTORS"
118,"Panchayat Union Primary School New Building, Namasivayapuram","1.Namsivayapuram (R.V) And (P) Namsivayapuram Block 1 , 2.Namsivayapuram (R.V) And (P) K. Duraisamypuram Block 2 99.OVERSEAS ELECTORS"
119,"Govt Higher Sec. School Three classes Room Building Middle Portion, Sivaganapuram","1.Sivaganapuram (R.V) And (P) Sivaganapuram Block 1 , 2.Sivaganapuram (R.V) And (P) Sivaganapuram Block 2 , 3.Sivaganapuram (R.V) And (P) Sivaganapuram Block 3 , 4.Sivaganapuram (R.V) And (P) A. Lakshmipuram Block 4 99.OVERSEAS ELECTORS"
120,"Panchayat Union Primary School New Building, K.Kumareddiapuram","1.K. kumareddyapuram (R.V) And (P) K. Kumareddyapuram Block 1 , 2.K. Kumareddyapuram (R.V) And (P) Jegaveerapuram Block 4 , 3.K. Kumareddyapuram (R.V), A. Subramaniyapuram (P) P. Shunmugapuram Block 2 , 4.A. Subramaniyapuram (R.V), K. Kumareddyapuram (P) Inam"
121,"Panchayat Union Primary School, A Velauthapuram",1.K. Kumareddyapuram (R.V) And (P) A. velauthapuram Block 2 99.OVERSEAS ELECTORS
122,"Hindu Nadar Satthira Middle School Centrel Hall, Arunkulam","1.Arunkulam (R.V) And (P) Arunkulam Block 1 , 2.Arunkulam (R.V) And (P) Arunkulam Block 2 , 3.Arunkulam (R.V) And (P) Akilandapuram Block 3 , 4.Arunkulam (R.V) And (P) Srirengapuram Block 4 99.OVERSEAS ELECTORS"
123,"Hindu Primary School, Vellaiammalpuram","1.Velaiammalpuram (R.V) And (P) Velaiammalpuram Block 1 , 2.Coothaluorani (R.V), Velaiammalpuram (P) Coothaluorani Block 2 , 3.S.Kumaragiri (R.V), Vellaiammalpuram (P) S.Kumaragiri Block 3 99.OVERSEAS ELECTORS"
124,"Panchayat Union Primary School, Zaminsengalpadai","1.Jaminsengalpadai (R.V) And (P) Jaminsengalpadai block 1 , 2.Jaminsengalpadai (R.V) And(P) Kandasamipuram Block 2 , 3.Jaminsengalpadai (R.V) And (P) Jegaveerapuram Block 3 99.OVERSEAS ELECTORS"
125,"Panchayat Union Primary School East Building, Kamalapuram",1.Kamalapuram (R.V) And (P) North street block 1 99.OVERSEAS ELECTORS
126,"Panchayat Union Primary School West Building, Kamalapuram",2.Kamalapuram (R.V) And (P) KeelaMel South Street Block 2 99.OVERSEAS ELECTORS
127,"T.D.T.A Middle School EastSide, Citthavanaickanpatti","1.Chithavanaickanpatti (R.V) And (P) Chithavanaickanpatti Block 1 , 2.Chithavanaickanpatti (R.V) And (P) Chithavanaickanpatti Block 2 , 3.Chithavanaickanpatti (R.V) And (P) Mettupatti Block 3 99.OVERSEAS ELECTORS"
128,"T.D.T.A. Primary School North Building West Portion, Attrankarai","1.Arttangarai (R.V) And (P) Arttangarai Block 1 , 2.Arttangarai (R.V) And (P) Arttangarai Block 2 , 3.Arttangarai (R.V) And (P) Arttangarai Block 3 , 4.Arttangarai (R.V) And (P) AmmanKovilpatti Block 6 , 5.Arttangarai (R.V) And (P) Kandasamypuram Block 7 99.OVERSEAS ELECTORS"
129,"T.D.T.A. Primary SChool North Building East Portion, Attrankarai","1.Arttangarai (R.V) And (P) Arttangarai Block 4 , 2.Arttangarai (R.V) And (P) Arttangarai Block 5 , 3.Arttangarai (R.V) And (P) O. Duraisamyapuram Block 8 , 4.Arttangarai (R.V) And (P) Chokalingapuram Block 8 , 5.Arttangarai (R.V) And (P) Thoppampatti Block 10 99.OVERSEAS ELECTORS"
130,"Panchayat Union Primary School New Building, A.Kumarapuram","1.Guruwarpatti (R.V) And (P) Kumarapuram Block 4 , 2.Guruwarpatti (R.V) And (P) Karuthaiyapuram Block 5 99.OVERSEAS ELECTORS"
131,"T.N.D.T.A Primary School West Hall, Guruvarpatti","1.Guruwarpatti (R.V) And (P) Guruwarpatti Block 1 , 2.Guruwarpatti (R.V) And (P) Guruwarpatti Block 2 99.OVERSEAS ELECTORS"
132,"T.N.D.T.A Primary School East Hall, Guruvarpatti",1.Guruwarpatti (R.V) And (P) Guruwarpatti Block 3 99.OVERSEAS ELECTORS
133,"Samy Ayya Nadar Hr. Sec School Centre Building East Side, Nagalapuram","1.Nagalapuram (R.V) And (P) Muthaliar Street Block 1 , 2.Nagalapuram (R.V) And (P) Ambedhkar Block 1 , 3.Nagalapuram (R.V) And (P) Arunthathiyar Street Block 1 , 4.Nagalapuram (R.V) And (P) Sivankovil Street Block 2 , 5.Nagalapuram (R.V) And (P) Asari Street Block 99.OVERSEAS ELECTORS"
134,"Samy Ayya Nadar Hr. Sec School New Building Arunachala Nadar Memorial Hall, Nagarlapuram","1.Nagalapuram (R.V) And (P) Thevar Streeet Block 3 , 2.Nagalapuram (R.V) And (P) Muslim street Block 4 , 3.Nagalapuram (R.V) And (P) Nadar Street Block 4 99.OVERSEAS ELECTORS"
135,"Samy Ayya Nadar Hr. Sec School New Building Southern Wing, East Side,Nagalapuram",1.Nagalapuram (R.V) And (P) South Street Block 5 99.OVERSEAS ELECTORS
136,"Samy Ayyanadar Hr. Sec School Building North Side of Memorial hall, Nagalapuram","1.Nagalapuram (R.V) And (P) Pallivasalpatti Block 6 , 2.Nagalapuram (R.V) And (P) Adidravidarcolony Block 6 , 3.Nagalapuram (R.V) And (P) Samathuvapuram Block 6 , 4.Nagalapuram (R.V) And (P) Bajar Pallivasalpatti Block 7 , 5.Nagalapuram (R.V) And (P) Bajar Street Pallivasalpatti Block 7 99.OVERSEAS ELECTORS"
137,"Panchayat Union Middle School Old Building, Vowalthothi",1.Vowvalthothi (R.V) And (P) Vowvalthothi Block 1 2.Vowvalthothi (R.V) And (P) Pudhupatti Block 3 99.OVERSEAS ELECTORS
138,"Panchayat Union Middle School Central Building, Vowalthothi",1.Vowvalthothi (R.V) And (P) Vowvalthothi BLock 2 99.OVERSEAS ELECTORS
139,"Panchayat Union Middle School New Building, Vowalthothi",1.Vowvalthothi (R.V) And (P) Raguramapuram block 3 99.OVERSEAS ELECTORS
140,"Hindu Nadar Primary School South Wing New Building East Side, Pudur","1.Pudthur (S.P) Sathiyavani Muthu Street , 2.Pudthur (S.P) Sathiyavani 1 Street , 3.Pudthur (S.P) Dr Ambadkar Street , 4.Pudthur (S.P) Dr Ambadkar 1 Street , 5.Pudthur (S.P) Gandhi Bazhar , 6.Pudthur (S.P) Nethaji Street , 7.Pudthur (S.P) Nethaji Street , 8.Pudthur (S.P) Nadar Palli Street , 9.Pudthur (S.P)"
141,"Hindu Nadar Primary School,New Building Western side, Pudur","1.Pudthur (S.P) Harijana Kalani , 2.Pudthur (S.P) KadalKudi salai , 3.Pudthur (S.P) Adidravidar Pudhukalani , 4.Pudthur (S.P) Madathupatti Gopalsamy Street , 5.Pudthur (S.P) Rajakambalam Street , 6.Pudthur (S.P) Rajakambalam 1 Street , 7.Pudthur (S.P) Madathupatt Gopalsamy 1 Street ,"
142,"Panchayat Union primary school New Building North Side, Sengottai","1.Sengkottai (R.V) And (P) Sengkottai Block 1 , 2.Sengkottai (R.V) And (P) Sengkottai Block 2 99.OVERSEAS ELECTORS"
143,"T N D T A Primary School, Pattithevanpatti","1.Pattithevanpatti (R.V) And (P) Pattithevanpatti block 1 , 2.Pattithevanpatti (R.V) And (P) Pattithevanpatti Block 2 , 3.Pattithevanpatti (R.V) And (P) Pattithevanpatti Block 3 99.OVERSEAS ELECTORS"
144,"Panchayat Union Middle school North Building, Muthusamypuram","1.Muthusamypuram (R.V) And (P) Muthusamypuram Block 1 , 2.Muthusamypuram (R.V) And (P) Muthusamypuram Block 2 99.OVERSEAS ELECTORS"
145,"Panchayat Union Middle School South Building, Muthusamypuram",1.Muthusamypuram (R.V) And (P) North Muthusamypuram Block 3 99.OVERSEAS ELECTORS
146,"Panchayat Union Middle school Main Building, Mettilpatti","1.Mettilpatti (R.V) And (P) Mettilpatti Block 1 , 2.Mettilpatti (R.V) And (P) Mettilpatti Block 2 , 3.Mettilpatti (R.V) And (P) Mettilpatti Block 3 , 4.Mettilpatti (R.V) And (P) Mettilpatti Block 4 , 5.Mettilpatti (R.V) And (P) Perumalkovilpatti Block 5 , 6.Mettilpatti (R.V) And (P) Soorappanayakanpatti Block"
147,"P. V. Krishnammal Subba Reddiar Govt.High School, South Building Western Portion Sennamareddypatti","1.Chenamareddypetti (R.V) And (P) Madthupatti Block 1 , 2.Chenamareddypetti (R.V) And (P) Chenamareddypetti Block 2 , 3.Chenamareddypetti (R.V) And (P) Chenamareddypetti Block 3 , 4.Chenamareddypetti (R.V) And (P) Chenamareddypetti Block 4 , 5.Chenamareddypetti (R.V) And (P)"
148,"Panchayat Union Middle School New Building Cenre Portion, Maniyakkaranpatti","1.ManiyaKaranPatti (R.V) And(P) ManiyaKaranPatti Block 1 , 2.ManiyaKaranPatti (R.V) And (P) Melakumarasakanapuram Block 2 3.ManiyaKaranPatti (R.V) And (P) Thavasilingapuram Block 3 99.OVERSEAS ELECTORS"
149,Panchayat Union primary school New Building Kampathupatti,1.Sivalarpatti (R.V) And (P) Kambathupatti Block 5 99.OVERSEAS ELECTORS
150,Panchayat Union Primary school Mela Arunachalapuram,"1.Vannipatti (R.V), Melaarunachalapuram (P) Melaarunachalapuram Block 1 , 2.Vannipatti (R.V), Melaarunachalapuram (P) Vannipatti Block 2 , 3.Vannipatti (R.V), Melaarunachalapuram (P) Ramalingapuram (pavanipuram) Block 3 99.OVERSEAS ELECTORS"
151,Panchayat Union Primary school Chennampatti,"1.Chennampatti (R.V) And (P) Chennampatti Block 1 , 2.Chennampatti (R.V) And (P) Madathupatti Block 2 , 3.Chennampatti (R.V) And (P) Mela Venkatdashapuram Block 3 99.OVERSEAS ELECTORS"
152,Panchayat Union Middle school Old Building KeelaArunachalapuram,"1.NadukattoorKeelaarunachalapuram (P) Keelaarunachalapuram Block 3 , 2. Nadukattoor (R.V), Keelaarunachalapuram (P) Keelaarunachalapuram Block 4 99.OVERSEAS ELECTORS"
153,"Panchayat Union primary School, Nadukattoor","1.Nadukattoor (R.V), Keelaarunachalapuram (P) Nadukattoor Block 1 , 2.Nadukattoor (R.V), Keelaarunachalapuram (P) Muthupatti block 2 99.OVERSEAS ELECTORS"
154,T. D. T. A Primary School Mathalapuram,"1.Mathlapuram (R.V), And (P) Mathlapuram Block 1 , 2.Mathlapuram (R.V) And (P) Mathlapuram Block 2 , 3.Mathlapuram (R.V) And (P) Duraisamypuram Block 3 , 4.Kumaralingapuram (R.V), Mathalapuram (P) Kumaralingapuram block 5 99.OVERSEAS ELECTORS"
155,"Panchayat Union Middle School, L.Venkateswarapuram","1.Mathalapuram (R.V) And (P) L .Venkateshpuram block 3 , 2.Mathalapuram (R.V) And (P) L .Venkateshwarapuram Block 5 , 3.Mathalapuram (R.V) And (P) Lakshmipuram Block 6 99.OVERSEAS ELECTORS"
156,Panchayat Union Middle school Eastern Portion New Building Sivalarpatti,"1.Sivalarpatti (R.V) And (P) Sivalarpatti Block 1 , 2.Sivalarpatti (R.V) And (P) Sivalarpatti Block 2 , 3.Sivalarpatti (R.V) And (P) Sivalarpatti Block 3 99.OVERSEAS ELECTORS"
157,Panchayat Union Middle school Western Building Sivalarpatti,"1.Sivalarpatti (R.V) And(P) Melapatti Block 4 , 2.Sivalarpatti (R.V) And (P) Subbulapuram Block 6 99.OVERSEAS ELECTORS"
158,"Govt Hr. Sec School Westside East Facing Building, Pudur","1.Pudthur (S.P) Periyar street , 2.Pudthur (S.P) Rajakambalam 1 Street , 3.Pudthur (S.P) Rajakambalam 2th santhu , 4.Pudthur (S.P) Rajakambalam 2 Street , 5.Pudthur (S.P) Pasumponu MUthuramalinganar street , 6.Pudthur (S.P) Kannappar 1 Street , 7.Pudthur (S.P) Kannappar 2"
159,"Govt Hr.Sec School Auditorium Building, Pudur","1.Pudthur (S.P) Veerakaliaman Kovil Street , 2.Pudthur (S.P) Odai Street , 3.Pudthur (S.P) Ananthanatha Gurukkal Street , 4.Pudthur (S.P) Kannappar Street , 5.Pudthur (S.P) Jeva Street , 6.Pudthur (S.P) Keenar Durai Street , 7.Pudur (S.P) SharmanKrishnasamy Street 99.OVERSEAS ELECTORS"
160,Govt Hr Sec School South Building West Side Pudur,"1.Pudthur (S.P) V.O.Chidambaranar Street , 2.Pudthur (S.P) Baharthiyar Street , 3.Pudthur (S.P) Veerapandian Kattabomman Street , 4.Pudthur (S.P) Veerapandian Kattabomman 1 Street , 5.Pudthur (S.P) Kaval Nelaia Street , 6.Pudthur (S.P) Vishvakarama 1 Street , 7.Pudthur (S.P) Vishwakarama 1 Street , 8.Pudthur"
161,"Govt Hr. Sec School Centre Side East Building, Pudur","1.Pudthur (S.P) Perumal Koil Street , 2.Pudthur (S.P) Aruanthathiyar Street , 3.Pudthur (S.P) Muthusamy Street , 4.Pudthur (S.P) S.R. Naidu Street , 5.Pudthur (S.P) S.R. Naidu 1 Street , 6.Pudthur (S.P) S.R. Naidu 2 Street , 7.Pudthur (S.P) S.R. Naidu 3 Street , 8.Pudthur (S.P) S.R. Naidu 4 Street , 9.Pudthur (S.P) Rajaihi 1"
162,"Govt Hr. Sec School South facing Building , Pudur.","1.Pudthur (S.P) A.L.R. Street , 2.Pudthur (S.P) SathiyaMoorthy Street , 3.Pudthur (S.P) Soundammam kalani Street , 4.Pudthur (S.P) Soundamman 1 Kovil Sandu , 5.Pudthur (S.P) Soundamman 2 Kovil Sandu , 6.Pudthur (S.P) Soundamman Kovil 3 sandu , 7.Pudthur (S.P) Soundaman Kovil 4 sandu , 8.Pudthur"
163,Hindu Nadar Primary School South Tiled Building Chinavanayakkanpatti,"1.Sankaralingapuram (R.V), Chinavanayakkarpatti (P) Chinavanayakkarpatti Block 2 , 2.Sankaralingapuram (R.V), Chinavanayakkarpatti (P) Chinavanayakkarpatti Block 3 99.OVERSEAS ELECTORS"
164,Hindu Nadar Primary School North New Building Chinavanayakkanpatti,"1.Sankaralingapuram (R.V), Chinavanayakkarpatti (P) Chinavanayakkarpatti Block 1 , 2.Sankaralingapuram (R.V), Chinavanayakkarpatti (P) ChokaMoopanpatti Block 4 , 3.Sankaralingapuram (R.V), Chinavanayakkarpatti (P) Sedupuaram Block 5 99.OVERSEAS ELECTORS"
165,Panchayat Union Primary School New Building Sankaralingapuram,"1.Sankaralingapuram (R.V) And (P) Sankaralingapuram Block 1 , 2.Sankaralingapuram (R.V) And (P) Sankaralingapuram Block 2 , 3.Sankaralingapuram (R.V) And (P) Sankaralingapuram Block 3 99.OVERSEAS ELECTORS"
166,Panchayat Union primary school Sallichettipatti,1.Sankaralingapuram (R.V) And (P) Sallichettypatti Block 4 99.OVERSEAS ELECTORS
167,Hindu Primary School Keelakalurani,"1.MelaKalluooran (R.V) And (P) MelaKalluoorani Block 1 , 2.MelaKalluoorani (R.V) And (P) MelaKalluoorani Block 2 , 3.MelaKalluoorani (R.V) And (P) Srirengapuram Block 2 99.OVERSEAS ELECTORS"
168,"Panchayat Union Primary School New Building North Side, Boothalapuram","1.Boothalapuram (R.V) And (P) Boothalapuram Block 1 , 2.Boothalapuram (R.V) And (P) Boothalapuram Block 2 , 3.Boothalapuram (R.V) And (P) Venkateshwarapuram Block 5 99.OVERSEAS ELECTORS"
169,"Panchayat Union Primary School New Building South Side, Boothalapuram","1.Poothalapuram (R.V) And (P) Chinnaiyapuram Block 2 , 2.Poothalapuram (R.V) And (P) Noothalakkarai Block 4 99.OVERSEAS ELECTORS"
170,Panchayat Union primary school Kanthasamypuram,"1.Kandasamypuram (R.V) And (P) Kandasamypuram Block 1 , 2.Kandasamypuram (R.V) And (P) Chairvakaranpatti Block 2 , 3.Kandasamypuram (R.V) And (P) Sankarappanayakkanpatti Block 3 99.OVERSEAS ELECTORS"
171,Panchayat Union primary school P Jegaveerapuram,"1.P. Jegaveerapuram(R.V), Kandasamypuram (P) P. Jegaveerapuram Block 4 , 2.P.Jegaveerapuram (R.V), Kandasamypuram (P) Pudhuchinnaiyapuram block 5 99.OVERSEAS ELECTORS"
172,"T.D.T.A Middle School New Building Eastern Portion, N.JegaVeerapuram","1.N. Jegaveerapuram (R.V) And (P) N. Jegaveerapuram Block 1 , 2.N. Jegaveerapuram (R.V) And (P) N. Jegaveerapuram Block 2 , 3.N. Jegaveerapuram (R.V) And (P) Kumarapuram block 3 , 4.N. Jegaveerapuram (R.V) And (P) Subbramaniyapuram Block 4 , 5.N.Jegaveerapuram"
173,Panchayat Union Primery School New Building Kadalkudi,"1.Kadalkudi (R.V) And (P) Kadalkudi Block 1 , 2.Kadalkudi (R.V) And (P) Kadalkudi Block 2 99.OVERSEAS ELECTORS"
174,Hindu Nadar Primary School Mavilodai,"1.Mavilodai (R.V) And (P) Mavilodai Block 1 , 2.Chinnoor (R.V), Mavilodai (P) Kalukachalapuram Block 3 , 3.Chinnoor (R.V), Mavilodai (P) Uoothandapuram Block 4 99.OVERSEAS ELECTORS"
175,"Panchayat Union Primary School, Chinnoor","1.Chinnoor (R.V), Mavilodai (P) Chinnoor Block 2 99.OVERSEAS ELECTORS"
176,Panchayat Union Middle School New Building NorthSide Kumarettiapuram,"1.K. Duraisamypuram (R.V) And (P) K. Kumarareddyarpuram Block 4, 2.K. Duraisamypuram (R.V) And (P) K. Kumarareddyarpuram Block 5 99.OVERSEAS ELECTORS"
177,T.D.T.A. Primary School K. Duraisamy Puram,"1.K. Duraisamypuram (R.V) And (P) K. Duraisamypuram Block 1 , 2.K. Duraisamypuram (R.V) And (P) K. Duraisamypuram Block 2 , 3.K. Duraisamypuram (R.V) And (P) K. Duraisamypuram Block3 99.OVERSEAS ELECTORS"
178,T.D.T.A St. Albonse Nursery School West Side Goundampatti,1.Goundanpatti (R.V) And (P) Reddyarpatti block 3 99.OVERSEAS ELECTORS
179,T.D.T.A St. Albonse Primary School South Building East Side Goundampatti,"1.Goundanpatti (R.V) And (P) Goundanpatti block 1 , 2.Goundanpatti (R.V) And (P) Goundanpatti Block 2 99.OVERSEAS ELECTORS"
180,"Panchayat Union Elementry School, Zaminkodangipatti","1.M. Kodangipatti (R.V), M.Kodangipatti (P) M.Kodangipatti Block 1 , 2.M. Kodangipatti(R.V), M.Kodangipatti (P) M.Kodangipatti Block 2 , 3.M.Kodangipatti (R.V), M.Kodangipatti (P) M.Kodangipatti Block 3 99.OVERSEAS ELECTORS"
181,"Nadar Primary School Main Building Centre Side, ZaminKarisalkulam","1.Jaminkarisalkulam (R.V) And (P) Jaminkarisalkulam Block 1 , 2.Jaminkarisalkulam (R.V) And (P) Jaminkarisalkulam Block 2 99.OVERSEAS ELECTORS"
182,Senkunder Ramalingam Middle School North Portion Ayanbommiahpuram,"1.Ayanbommaiyapuram (R.V) And (P) Ayanbommaiyapuram Block 1 , 2.Ayanbommaiyapuram (R.V) And (P) Ayanbommaiyapuram Block 4 99.OVERSEAS ELECTORS"
183,Sengunder Ramalingam Middle School South Side Ayanbommiahpuram,"1.Ayanbommaiyapuram (R.V) And (P) Ayanbommaiyapuram Block 3 , 2.Ayanbommaiyapuram (R.V) And (P) Panaiadipatti Block 3 99.OVERSEAS ELECTORS"
184,Muthusamy Hindu Primary School Vathalakkarai,"1.Vathalakkarai (R.V) And (P) West Street Block 1 , 2.Vathalakkarai (R.V) And (P) East Street Block 2 , 3.Vathalakkarai (R.V) And (P) West Street Block 3 , 4.Vathalakkarai (R.V) And (P) South Street Block 4 , 5.Vathalakkarai (R.V) And (P) East Street Block 5 99.OVERSEAS ELECTORS"
185,Panchayat Union Primary School Main Building Villavamaratthupatti,"1.Ayanbommaiyapurm (R.V), Vilwamarathupatti (P) Vilwamarathupatti Block 1 , 2.Ayanbommaiyapuram (R.V), Vilwamarathupatti (P) Vilwamarathupatti Block 2 99.OVERSEAS ELECTORS"
186,"Hindu Primary School New Building East side, K.Sundareswarapuram","1.K. Sundaraeshwarapuram (P) East Street Block 1 , 2.K.Sundareswarapuram (P) Middle Street -2 Block 1 , 3.K.Sundareswarapuram (P) Middle Street -1 Block 2 , 4.K.Sundareswarapuram (P) West Street Block 2 , 5.K.Sundareswarapuram (P) Melapettai Street Block 2 99.OVERSEAS ELECTORS"
187,Panchayat Union Primary School New building P. Meenachipuram,"1.Keelavilathikulam 2(R.V), P. Meenachipuram (P) P. Meenachipuram Block 1 , 2.Keelavilathikulam 2 (R.V), P. Meenachipuram (P) P. Meenachipuram Block 2 99.OVERSEAS ELECTORS"
188,"Panchayat Union Primary School New Building South side, Mallishwerapuram","1.Inam vadamalapuram (R.V), Mettavadamalapuram (p) West street block 1 2.Inam Vadamalapuram(R.V), Mettavadamalapuram (P) North Street Block 1 3.Inam Vadamalapuram (R.V), Miattavadamalapuram(P) East Street Block 1 , 4.Inam Vadamalapuram (R.V), Mettavadamalapuram (P) Krishnan Street Block 1 ,"
189,Panchayat Union Middle School Main Building Lakshmipuram,"1.Lakshmipuram (R.V) And (P) Lakshmipuram Block 1 , 2.Lakshmipuram (R.V) And (P) Lakshmipuram Block 2 , 3.Lakshmipuram (R.V) And (P) Lakshmipuram Block 3 99.OVERSEAS ELECTORS"
190,Perumal Reddiar Middle School West Building Ramachandrapuram,"1.Ramachandrapuram (R.V) And (P) Ramachandrapuram block 1 , 2.Ramachandrapuram (R.V) And (P) Ramachandrapuram Block 2 99.OVERSEAS ELECTORS"
191,"Panchayat Union Primary School, Subbiahpuram","1.Subbiahpuram (R.V), Ramachandrapuram (P) Subbiahpuram Block 3 99.OVERSEAS ELECTORS"
192,Panchayat Union Primary School Keelavilathikulam,"1.Keezha Vilathikulam (R.V) And (P) Keezha Vilathikulam Block 1 , 2.Keezha Vilathikulam (R.V) And (P) Keezha Vilathikulam Block 2 , 3.Keezha Vilathikulam (R.V) And (P) SolaiMalayanpatti Block 3 , 4.Keezha Vilathikulam (R.V) And (P) Guralayampatti Block 4 99.OVERSEAS ELECTORS"
193,"Govt Hr.Sec School South Building West Portion, Vilathikulam",1.Villathikulam (S.P) Kamaraj Nagar 99.OVERSEAS ELECTORS
194,"Govt Hr.Sec School South Building East Portion, Vilathikulam","1.Villathikulam (S.P) HighSchool Road Block 1 , 2.Villathikulam (S.P) Bangala Street 99.OVERSEAS ELECTORS"
195,"Govt Hr Sec School Centre Building A Block South Portion, Vilathikulam",1.Villathikulam (s.p) Ettaiyapuram road 99.OVERSEAS ELECTORS
196,Govt Hr Sec School Centre Building A Block North Portion Vilathikulam,1.Villathikulam (S.P) Chidambarnagar 99.OVERSEAS ELECTORS
197,Panchayat Union Primary School North Building Vilathikulam,"1.Villathikulam (S.P) Rajiv Nagar, 2.Villathikulam (S.P) East Car Street , 3.Villathikulam (S.P) East Car Street 3 , 4.Villathikulam (T) East Car Street 4 , 5.Villathikulam (S.P) East Car Street 5 , 6.Vilathikulam (S.P) V.O.C. Street 99.OVERSEAS ELECTORS"
198,"Panchayat Union Primary School Centre Building North Portion, Vilathikulam","7.Villathikulam (S.P) Illathar 1 Street , 8.Villathikulam (S.P) Mudaliyar Street , 9.Villathikulam (S.P) MUdaliyar 1 Street , 10.Villathikulam (S.P) Mudaliyar 2 Street , 11.Villathikulam (S.P) Mudaliyar 3 Street , 12.Villathikulam (T) Nadar 1 Street , 13.Villathikulam (S.P) Nadar 2 Street 99.OVERSEAS ELECTORS"
199,Govt Hr Sec School East New Building West Portion Vilathikulam,"1.Villathikulam (S.P) Ettaiyapuram Road , 2.Villathikulam (S.P) Neer Thekka Road , 3.Villathikulam (S.P) Salayam Street 2 , 4.Villathikulam (S.P) Salayam Street 3 , 5.Villathikulam (S.P) Salayam Street 1 Sandu, 6.Villathikulam (S.P) Salayam Street 2 Sandu 99.OVERSEAS ELECTORS"
