Polling Station No.,Building,Polling Areas
37,"Panchayat Union Middle School ,West Building Middle Class Room, Vilankudi- 625018","1.Madurai (C) Vilangudi (SP) Bharathiyar Main Veethi Ward 23 , 2.Madurai (C) Vilangudi (SP) Bharathiyar Main 2nd Street Ward 23 , 3.Madurai (C) Vilangudi (SP) Bharathiyar Main 3rd Street Ward 23 , 4.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 2nd Street Mullai Veedhi Ward 23 , 5.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 3rd Street Kurunji Veedhi Ward 23 , 6.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 4th Street Suriya Gandhi Veedhi Ward 23 , 7.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 5th Street Thalambu Veedhi Ward 23 8.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 6th Street Vadamalli Veedhi Ward 23 9.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 7th Street Parijatha Veedhi Ward 23 10.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 8th Street Thamarai Veethi Ward 23 11.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 8th Street Malligai Veethi Ward 23 12.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 9th Street Kanagambara Veedhi Ward 23 , 13.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 10th Street Thulasi Veethi Ward 23 14.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 11th Street Pichipoo Veedhi Ward 23 15.Madurai (C) Vilangudi (SP) Bharathiyar Nagar 12th Street Manoranjitham Veedhi Ward 23 , 16.Madurai (C) Vilangudi (SP) Bharathiar Nagar Karalmarks Nagar Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
38,"Panchayat Union Middle School ,South Building West Side, Vilankudi-625018","1.Madurai (C) Vilangudi (SP) Sengol Nagar 3rd Street Ward 23 , 2.Madurai (C) Vilangudi (SP) Sengol Nagar 4th Street Ward 23 , 3.Madurai (C) Vilangudi (SP) Sengol Nagar 5th Street Ward 23 , 4.Madurai (C) Vilangudi (SP) Sengol Nagar 6th Street Ward 23 , 5.Madurai (C) Vilangudi (SP) Sengol Nagar 7th Street Ward 23 , 6.Madurai (C) Vilangudi (SP) Sengol Nagar Main Road Ward 23 , 7.Madurai (C) Vilangudi (SP) Temsi Colony 1st Street Ward 23 , 8.Madurai (C) Vilangudi (SP) Temsi Colony Cross Street Ward 23 , 9.Madurai (C) Vilangudi (SP) Temsi Colony 2nd Street Ward 23 , 10.Madurai (C) Vilangudi (SP) Temsi Colony 2nd Cross Street Ward 23 , 11.Madurai (C) Vilangudi (SP) Temsi Colony 3rd Street Ward 23 , 12.Madurai (C) Vilangudi (SP) Income Tax Colony Thamarai Veethi Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
39,"Panchayat Union Middle School ,North Terraced Building West Side, Vilankudi- 625018","1.Madurai (C) Vilangudi (TP) Balamurugan Nagar Ward 23 , 2.Madurai (C) Vilangudi (TP) Samathana Nagar Ward 23 , 3.Madurai (C) Vilangudi (TP) Kamatchi Nagar Part 1 Section 1 Ward 23 , 4.Madurai (C) Vilangudi (TP) Kamatchi Nagar Part 1 Section 2 Ward 23 , 5.Madurai (C) Vilangudi (TP) Kamatchi Nagar Part 2 Ward 23 , 6.Madurai (C) Vilangudi (SP) Ayyanarpuram (Gandhi Nagar) Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
40,"Panchayat Union Middle School ,West Building South Side, Vilankudi-625018","1.Madurai (C) Vilangudi (TP) Kamatchi Nagar Part 2 Section 1 Ward 23 , 2.Madurai (C) Vilangudi (TP) Kamatchi Nagar Part 2 Section B Ward 23 , 3.Madurai (C) Vilangudi (TP) Kamatchi Nagar Part 2 Section C Ward 23 , 4.Madurai (C) Vilangudi (TP) Kamatchi Nagar Part 2 Section D Ward 23 , 5.Madurai (C) Vilangudi (TP) Kamatchi Nagar Part 2 Section E Ward 23 , 6.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Periyar Street Ward 23 , 7.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Tholarbalu Street Ward 23 , 8.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Main Road Ward 23 , 9.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Thiruvalluvar Street Ward 23 , 10.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Krishna Street Ward 23 , 11.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Gandhi Street Ward 23 , 12.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Nethaji Street Ward 23 , 13.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Bharathiyar Street 1,2 Ward 23 14.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Bharathithasan Street Ward 23 , 15.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Palanisami Street Ward 23 , 16.Madurai (C) Vilangudi (TP) Ramamoorthy Nagar Balasubramanian Street Ward 23 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
41,"Panchayat Union Middle School ,Terraced Building West Building 2nd Section North Side, Vilankudi-625018","1.Madurai (C) Vilangudi (SP) Rajaji Street Ward 23 , 2.Madurai (C) Vilangudi (SP) V.O.C Street Ward 23 , 3.Madurai (C) Vilangudi (SP) Muthumariamman Kovil Street Ward 23 , 4.Madurai (C) Vilangudi (SP) M.G.R Street Ward 23 , 5.Madurai (C) Vilangudi (SP) Anna Street Ward 23 , 6.Madurai (C) Vilangudi (SP) E.B Colony Ward 23 , 7.Madurai (C) Vilangudi (SP) Muthuramalinga Thevar Street Ward 23 , 8.Madurai (C) Vilangudi (SP) Rathinam Compound Ward 23 , 9.Madurai (C) Vilangudi (SP) Jeevanandham Street Ward 23 , 10.Madurai (C) Vilangudi (SP) Ayyanarpuram Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
42,"Panchayat Union Middle School ,East Terraced Buliding East Side, Vilangudi- 625018.","1.Madurai (C) Vilangudi (TP) Chokkanathapuram 1st Street Ward 23 , 2.Madurai (C) Vilangudi (TP) Chokkanathapuram 1st Street Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
43,"Panchayat Union Middle School ,West Building Middle Portion, Vilankudi","1.Madurai (C) Vilangudi Chokkanathapuram 2nd Street Ward 23 , 2.Madurai (C) Vilangudi Chokkanathapuram 3rd Street 1st Cross Street Ward 23 , 3.Madurai (C) Vilangudi Chokkanathapuram 3rd Street 2nd Cross Street Ward 23 , 4.Madurai (C) Vilangudi Chokkanathapuram 3rd Street 3rd Cross Street Ward 23 , 5.Madurai (C) Vilangudi Chokkanathapuram 3rd Street 4th Cross Street Ward 23 , 6.Madurai (C) Vilangudi Chokkanathapuram 3rd Street 5th Cross Street Ward 23 , 7.Madurai (C) Vilangudi Chokkanathapuram 3rd Street 6th Cross Street Ward 23 , 8.Madurai (C) Vilangudi Chokkanathapuram 3rd Street 7th Cross Street Ward 23 , 9.Madurai (C) Vilangudi Chokkanathapuram 3rd Street Bharathiyar Main Road Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
44,"Panchayat Union Middle School ,West Terraced Building South Building East Side, Vilankudi-625018","1.Madurai (C) Vilangudi (TP) Teacher Colony 1st Street Ward 23 , 2.Madurai (C) Vilangudi (TP) Teachers Colony 2nd Street Ward 23 , 3.Madurai (C) Vilangudi (TP) Ponn Nagar Ward 23 , 4.Madurai (C) Vilangudi (TP) Ambethkar Street Ward 23 , 5.Madurai (C) Vilangudi (TP) Gandhiji Street Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
45,"Panchayat Union Middle School ,SSA ICDS Buliding, Vilangudi-625018","1.Madurai (C) Vilangudi (TP) Dindugul Main Road Ward 23 , 2.Madurai (C) Vilangudi (TP) Union Bank Colony 4th Street Ward 23 , 3.Madurai (C) Vilangudi (TP) Union Bank Colony 5th Street Ward 23 , 4.Madurai (C) Vilangudi (TP) Chockanathapuram Street Ward 23 , 5.Madurai (C) Vilangudi (TP) Chockanathapuram 2nd Street Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
46,"Panchayat Union Middle School ,South Side Building, Vilankudi-625018","1.Madurai (C) Vilangudi (SP) Nehruji Main Road Ward 23 , 2.Madurai (C) Vilangudi (SP) Nethaji Main Road Ward 23 , 3.Madurai (C) Vilangudi (SP) Rajaji Street Ward 23 , 4.Madurai (C) Vilangudi (SP) Kaliyamman Kovil Street Ward 23 , 5.Madurai (C) Vilangudi (SP) Muthuramalinga Thevar Street Ward 23 , 6.Madurai (C) Vilangudi (SP) Manikavasagar Street Ward 23 , 7.Madurai (C) Vilangudi (SP) Panner Selvam Street Ward 23 , 8.Madurai (C) Vilangudi (SP) V.O.C Street Ward 23 , 9.Madurai (C) Vilangudi (SP) Bharathi Street Ward 23 , 10.Madurai (C) Vilangudi (SP) Thiruvalluvar Street Ward 23 , 11.Madurai (C) Vilangudi (SP) Sathyamoorthy Street Ward 23 , 12.Madurai (C) Vilangudi (SP) Jeevanandham Street Ward 23 , 13.Madurai (C) Vilangudi (SP) Union Bank Colony 1st Street Ward 23 , 14.Madurai (C) Vilangudi (SP) Union Bank Colony 2nd Street Ward 23 , 15.Madurai (C) Vilangudi (SP) Union Bank Colony 3rd Street Ward 23 , 16.Madurai (C) Vilangudi (SP) Dindugul Main Road Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
47,"Panchayat Union Middle School ,West Terraced Building, Vilankudi-625018","1.Madurai (C) Vilangudi (TP) Anna Street Ward 23 , 2.Madurai (C) Vilangudi (TP) Moovendar Street Ward 23 , 3.Madurai (C) Vilangudi (TP) Nedunchelian Street Ward 23 , 4.Madurai (C) Vilangudi (TP) Vivekanandhar Street Ward 23 , 5.Madurai (C) Vilangudi (TP) Kaliamman Kovil Street Ward 23 , 6.Madurai (C) Vilangudi (TP) Abirami Nagar Ward 23 , 7.Madurai (C) Vilangudi (TP) Nehruji Main Road Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
48,"Panchayat Union Middle School ,West Terraced Building Room No.2 Middle Side Vilangudi-625018","1.Madurai (C) Vilangudi (TP) Thamarai Veethi Ward 23 , 2.Madurai (C) Vilangudi (TP) Shenbaga Veethi Ward 23 , 3.Madurai (C) Vilangudi (TP) Surya Gandhi Veethi Ward 23 , 4.Madurai (C) Vilangudi (TP) Mullai Street Ward 23 , 5.Madurai (C) Vilangudi (TP) Kurunji Veethi Ward 23 , 6.Madurai (C) Vilangudi (TP) Parijadha Veethi Ward 23 , 7.Madurai (C) Vilangudi (TP) Raja Veethi Ward 23 , 8.Madurai (C) Vilangudi (TP) Sampangi Veethi Ward 23 , 9.Madurai (C) Vilangudi (TP) Nandhavana Veethi Ward 23 , 10.Madurai (C) Vilangudi (TP) Manoranjitha Veethi Ward 23 , 11.Madurai (C) Vilangudi (TP) Brindhavana Veethi Ward 23 , 12.Madurai (C) Vilangudi (TP) Alli Veethi Ward 23 , 13.Madurai (C) Vilangudi (TP) Podhigai Thulasi Veethi Ward 23 , 14.Madurai (C) Vilangudi (TP) Kumudham Veethi Ward 23 , 15.Madurai (C) Vilangudi (TP) Malligai Veethi Ward 23 , 16.Madurai (C) Vilangudi (TP) Thendral Nagar Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
49,"Panchayat Union Middle School ,West Strong Building Room-2 South Portion Vilangudi-625018","1.Madurai (C) Vilangudi (TP) Ganapathi Nagar 1st Main Road Ward 23 , 2.Madurai (C) Vilangudi (TP) Visalatchi Nagar 1st Street Ward 23 , 3.Madurai (C) Vilangudi (TP) Visalatchi Nagar 2nd Street Ward 23 , 4.Madurai (C) Vilangudi (TP) Visalatchi Nagar 3rd Street Ward 23 , 5.Madurai (C) Vilangudi (TP) Visalatchi Nagar 4th Street Ward 23 , 6.Madurai (C) Vilangudi (TP) Kondamari Ward 23 , 7.Madurai (C) Vilangudi (TP) Sembaruthi Nagar Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
50,"Panchayat Union Middle School ,West Strong Building Room No-2, South Corner Buliding, Vilangudi-625018","1.Madurai (C) Vilangudi (TP) Dindugul Main Road Ward 23 , 2.Madurai (C) Vilangudi (TP) Valavandhan Veethi Ward 23 , 3.Madurai (C) Vilangudi (TP) Venkatajalapathi Nagar Ward 23 , 4.Madurai (C) Vilangudi (TP) Senthamarai Veethi Ward 23 , 5.Madurai (C) Vilangudi (TP) Ganapathi Nagar 2nd Main Road Ward 23 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
51,"Corporation Elementary School ,South Side New Building, Pethaniyapuram- 625016","1.Madurai (C) Pandiarajapuram Mettu Street Main Veethi Pethaniyapuram Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
52,"Corporation Ele.School ,South Side New Building(1st Std), Pethaniyapuram-625016","1.Madurai (C) Pillaiyar Kovil Street Ward 21 , 2.Madurai (C) Kalaimathi Street Ward 21 , 3.Madurai (C) Mothilal Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
53,"Corporation Elementary School ,South Side (5th Std) Pethaniyapuram-625019","1.Madurai (C) Thomas Veethi Ward 21 , 2.Madurai (C) Kambar Street Ward 21 , 3.Madurai (C) Agathiyar Street Ward 21 , 4.Madurai (C) Jeeva Street Ward 21 , 5.Madurai (C) Nethaji Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
54,"Corporation Ele.School ,South Side (3,4 Std), Pethaniyapuram -625016","1.Madurai (C) Lasaras Street Ward 21 , 2.Madurai (C) Samuvel Street Ward 21 , 3.Madurai (C) Roja Veethi Ward 21 , 4.Madurai (C) Mullai Veethi Ward 21 , 5.Madurai (C) Malligai Veethi 21 , 6.Madurai (C) Tamarai Veethi Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
55,"Fatima Middle School Arappalayam ,New Building North Block Eastern Side- 625016","1.Madurai (C) Nagu Nagar 1st Street Pethaniapuram Ward 21 , 2.Madurai (C) Yakappan Kalavasal Compound Pethaniapuram Ward 21 , 3.Madurai (C) Maravar Kottam Nagu Nagar 1st Street Pethaniyapuram Ward 21 , 4.Madurai (C) Samikannu Veethi Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
56,"Fatima Middle School Arappalayam ,New Building North Block West Side- 625016","1.Madurai (C) Rajangam Street Ward 21 , 2.Madurai (C) Samuvel Street Nagu Nagar Ward 21 , 3.Madurai (C) D D Road Aarapalayam Kanmaikarai Ward 21 , 4.Madurai (C) Bye Pass Road Ward 21 , 5.Madurai (C) Valarmathi Street Aarapalayam Kanmaikarai Ward 21 , 6.Madurai (C) Nehru Street Aarapalayam Kanmaikarai Ward 20 , 7.Madurai (C) Vijayasekaran Street Arapalayam Kanmaikarai Ward 20 , 8.Madurai (C) Raja Street Arapalayam Kanmaikarai Ward 20 , 9.Madurai (C) A.K. Gopalan 1st Street Arapalayam Kanmaikarai Ward 21 , 10.Madurai (C) A.K. Gopalan 2nd Street Arapalayam Kanmaikarai Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
57,"Fatima Middle School ,South Block West Side (1st Room), Arappalayam Kanmai Karai","1.Madurai (C) Pallikuda Cross Street Ward 21 , 2.Madurai (C) Indira Street Ward 21 , 3.Madurai (C) Jeeva Street Ward 21 , 4.Madurai (C) Gandhi Veedhi Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
58,"Fatima Middle School ,South Block West Side (2nd Room) Arappalayam, Kanmai Karai","1.Madurai (C) Nagu Nagar 2nd Street Ward 21 , 2.Madurai (C) Chinnasamy Pillai Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
59,"St.Mary of Lucca Matric Higher Secondary School ,R.C.C Building North Portion, Pethaniyapuram-625016","1.Madurai (C) Anna Main Street Ward 21 , 2.Madurai (C) Bastian Nagar 1st Street Pethaniyapuram Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
60,"St.Mary of Lucca Matric Higher Secondary School ,West Building 2nd Class North Side, Pethaniyapuram-625016","1.Madurai (C) Bastian Nagar 2nd Street Pethaniyapuram Ward 21 , 2.Madurai (C) Bastian Nagar 3rd Street Pethaniyapuram Ward 21 , 3.Madurai (C) Bastin Nagar 4th Street Pethaniyapuram Ward 21 , 4.Madurai (C) Bastin Nagar 6th Street Pethaniyapuram Ward 21 , 5.Madurai (C) Adisan Street Pethaniyapuram Ward 21 , 6.Madurai (C) Veeramamunivar Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
61,"St.Mary of Lucca Matric Higher Secondary School ,R.C.C Building North Side Room No:5, Pethaniyapuram-625016","1.Madurai (C) Matha Kovil South Street Ward 21 , 2.Madurai (C) Matha Kovil North Street Ward 21 , 3.Madurai (C) Matha Kovil Mukkiya Street Ward 21 , 4.Madurai (C) Anbu Veethi Ward 21 , 5.Madurai (C) Velar Street Ward 21 , 6.Madurai (C) Pastin Nagar 7th Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
62,"St.Mary of Lucca Matric Higher Secondary School ,West Building 1st Room North Side, Pethaniapuram-625016","1.Madurai (C) Indirani Nagar Mudakusalai Ward 21 , 2.Madurai (C) Thiruvalluvar Street 21 , 3.Madurai (C) Kamachi Amman 1st Street Ward 21 , 4.Madurai (C) Kamatchi Amman 2nd Street 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
63,"St.Mary of Lucca Matric Higher Secondary School ,R.C.C Building North Eastern Portion, Pethaniyapuram-625016","1.Madurai (C) INTUC Colony Ward 21 , 2.Madurai (C) Pallavan Nagar 6th Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
64,"St.Mary of Lucca Matric Higher Secondary School ,North Building West Side, Pethaniyapuram","1.Madurai (C) Pallavan Nagar 2nd Street Ward 21 , 2.Madurai (C) Pallavan Nagar 3rd Street 21 , 3.Madurai (C) Pallavan Nagar (Kamarajar Street) Ward 21 , 4.Madurai (C) Pallavan Nagar Main Road Ward 21 , 5.Madurai (C) Bastian Nagar 5th Street Ward 21 , 6.Madurai (C) Pallavan Nagar 4th Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
65,"St.Mary of Lucca Matric Higher Secondary School ,R C C Building North Portion, Pethaniyapuram Madurai- 16","1.Madurai (C) E B Colony Ward 21 , 2.Madurai (C) Devi Karumari Amman Kovil Street Ward 21 , 3.Madurai (C) Ayyanar Kovil Street Ward 21 , 4.Madurai (C) Bastian Nagar 3rd Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
66,"St.Mary of Lueca Matric Hr. Sec. School ,R C C Building North Portion, Pethaniyapuram Madurai-16","1.Madurai (C) Aasaithambi Street Ward 21 , 2.Madurai (C) Pallavan Nagar 5th Street Ward 21 , 3.Madurai (C) A K Gopalan Cross Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
67,"St.Mary of Lueca Matric Hr. Sec. School ,Western Side Class-XII-B Room","1.Madurai (C) Kamarajar 1st Street Ward 21 , 2.Madurai (C) Kal Santhu Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
68,"St.Mary of Lueca Matric Hr. Sec. School ,R C C Building North Portion, Bastin Nagar-625016","1.Madurai (C) Mumoorthi Nagar Ward 21 , 2.Madurai (C) V.O.C. Nagar Main Veethi Ward 21 , 3.Madurai (C) V.O.C Nagar 1st Street 21 , 4.Madurai (C) V.O.C Nagar North Street Ward 21 , 5.Madurai (C) V.O.C Nagar South Street Ward 21 , 6.Madurai (C) V.O.C Nagar 3rd Street 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
69,"St.Mary of Lueca Matric Hr. Sec. School ,East Building 5th Room South Side, Bastin Nagar Madurai-625016","1.Madurai (C) V.O.C. Nagar 4th Street Ward 21 , 2.Madurai (C) V.O.C Nagar 5th Street Ward 21 , 3.Madurai (C) V.O.C. Nagar 6th Street Ward 21 , 4.Madurai (C) Theni Main Road Ward 21 , 5.Madurai (C) P P Chavadi Ward 21 , 6.Madurai (C) Kaliamman Kovil Pallavan Nagar Ward 21 , 7.Madurai (C) Ponnaiah Nagar Ward 21 , 8.Madurai (C) Ganeshapuram Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
70,"St. John Matric School ,R C C Building West Side(room 5) Melakkal Road Kochadai, Madurai-10","1.Madurai (C) Indirani Nagar (Right Side) Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
71,"St. John Matric School ,East Side Building First Room North Side, Kochadai","1.Madurai (C) Indirani Nagar (Right Side) Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
72,"St.John Matric School ,West Side(room 6), Melakkal Road Madurai-10","1.Madurai (C) Indirani Nagar (Left Side) Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
73,"K.G.V.Sala High School ,R C C Building North Side, Virattipathu.","1.Madurai (C) Pandi Kovil 2nd Street Ponnagaram Ward 22 , 2.Madurai (C) Pandi Kovil 3rd Street Ponnagaram Ward 22 , 3.Madurai (C) Pandi Kovil 4th Street Ponnagaram Ward 22 , 4.Madurai (C) Pandi Kovil 5th Street Ponnagaram Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
74,"K.G.V.Sala High School ,R C C Building, North Side Block-2, Virattipathu.","1.Madurai (C) Kokulappi Ponnagaram Ward 22 , 2.Madurai (C) T.P.M. Nagar Ponnagaram Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
75,"St.John Matric School ,North Portion, Kochadai-625016","1.Madurai (C) Melakal Main Road Ward 22 , 2.Madurai (C) Melakkal Main Road Subbuthevar Thoppu Ward 22 , 3.Madurai (C) Melakkal Main Road Anandammal Veethi Ward 22 , 4.Madurai (C) Melakkal Main Road Angaleswari Nagar Ward 22 , 5.Madurai (C) Melakkal Main Road R.P.B.Thottam Ward 22 , 6.Madurai (C) Melakkal Main Road Mokkar Pillaiyar Kovil Ward 22 , 7.Madurai (C) Melakkal Main Road Housing Board Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
76,"Govt. High School ,Additional Building West Side Thuvariman-625010","1.Thuvariman (R.V) Thuvariman (P) Ganesapuram Ward 4 , 2.Thuvariman (R.V) Thuvariman (P) Society Champar Ward 4 , 3.Thuvariman (R.V) Thuvariman (P) Pulvaikarai Ward 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
77,"C.S.I Elementary School ,North Building East Portion, Atchampathu","1.Thuvariman (R.V) Thuvariman (P) T.Pudukudi ward 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
78,"Govt. High School ,Additional Building West Zone , east side, Thuvariman 625010","1.Thuvariman (R.V) Thuvariman (P) East street ward 2 , 2.Thuvariman (R.V) Thuvariman (P) Kalathu Street ward 2 , 3.Thuvariman (R.V) Thuvariman (P) Kalathu Street Agraharam ward 2 , 4.Thuvariman (R.V) Thuvariman (P) West Street Agraharam ward 2 , 5.Thuvariman (R.V) Thuvariman (P) Ganeshapuram ward 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
79,"Govt. High School ,Additional Building West Zone , North side, Thuvariman- 625010","1.Thuvariman (R.V) Thuvariman (P) Venkatachalapathy Nagar ward 1 , 2.Thuvariman (R.V) Thuvariman (P) Indira Colony ward 1 , 3.Thuvariman (R.V) Thuvariman (P) East Street ward 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
80,"C.S.I Elementary School , 5th Std North Face, Keelamathur-625010","1.Keelamathur (R.V) Keelamathur (P) East Street ward 1 , 2.Keelamathur (R.V) Keelamathur (P) East street ward 2 , 3.Keelamathur (R.V) Keelamathur (P) Keelamathur Mela street ward 1 , 4.Keelamathur (R.V) Keelamathur (P) West Street Ward 2 , 5.Keelamathur (R.V) Keelamathur (P) Nadu Theru Ward 1 , 6.Keelamathur (R.V) Keelamathur (P) North Street Ward 1 , 7.Keelamathur (R.V) Keelamathur (P) North Street Ward 3 , 8.Keelamathur (R.V) Keelamathur (P) Melakkal Main road ward 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
81,"C.S.I Elementary School , 4th Std East Facing Building, Keelamathur-625010","1.Keelamathur (R.V) Keelamathur (P) Harijan Colony ward 2 , 2.Keelamathur (R.V) Keelamathur (P) Harijan Colony Keelamathur ward 3 , 3.Keelamathur (R.V) Keelamathur (P) R.C. Street Ward 2 , 4.Keelamathur (R.V) Keelamathur (P) R.C. Street Ward 3 , 5.Keelamathur (R.V) Keelamathur (P) Valaiyar Street ward 3 , 6.Keelamathur (R.V) Keelamathur (P) Kaliamman Kovil Street Ward 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
82,"Pt.Union Ele.School ,Room No-1, Kamatchipuram-625010","1.Melamathur (R.V) Melamathur (P) Melamathur ward 1 , 2.Melamathur (R.V) Melamathur (P) Puluthu ward 2 , 3.Keelmathikatinan (R.V) Melamathur (P) Keelmathikatinan ward 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
83,"Pt.Union Ele.School ,Room-2, Kamatchipuram-625010","1.Melamathur (R.V) Melamathur (P) Kamatchipuram ward 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
84,"Govt. High School ,North Zone, Kodimangalam-625010","1.Kodimangalam (R.V) Kodimangalam (P) East Street Kodimangalam Ward 1 , 2.Kodimangalam (R.V) Kodimangalam (P) Nadu Street ward 2 , 3.Kodimangalam (R.V) Therkku Street Ward 2 , 4.Kodimangalam (R.V) Kodimangalam (P) Agraharam Ward 2 , 5.Kodimangalam (R.V) Kodimangalam (P) Mela Street ward 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
85,"Kallar Elementary School , North Facing Building, 4th Std, Tharapatty","1.Kodimangalam (R.V) Kodimangalam (P) Melakkal Main Road, Nagartheertham Ward 3 , 2.Kodimangalam (R.V) Thiruparankundram (TP) East Street, Tharapatti Ward 3 , 3.Kodimangalam (R.V) Thiruparankundram (TP) Harijana Colony Tharapatti Ward 3 , 4.Kodimangalam (R.V) Thiruparankundram (TP) Mela Street Tharapatti Ward 4 , 5.Kodimangalam (R.V) Thiruparankundram (TP) North Street Tharapatti ward 3 , 6.Kodimangalam (R.V) Thiruparankundram (TP) Kodimangalam Pudur ward 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
86,"Pt. Union Ele.School , East Facing Room, Building, Kodimangalam-625010","1.Kodimangalam (R.V) Kodimangalam (P) East Street Kodimangalam Ward 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
87,"Pt. Union Ele.School ,West Building, Achampathu-625019","1.Erkudi Achampathu (R.V) Madurai (C) Sivapuram,Achampathu ward 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
88,"Pt. Union Ele.School ,South Building, Atchampathu-625019","1.Erkudi Achampathu (R.V) Madurai (C) Achampathu (Pajanaimadatheru) ward 3 , 2.Erkudi Achampathu (R.V) Erkudi Achampathu (P) Gandhi Nagar Achampathu ward 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
