Polling Station No.,Building,Polling Areas
46,"Panchayat Union Ele. School, South Eastern Side, Melasinthalaiseri","1.Pannaipuram (R.V), Melasinthalaiseri (P) Ward-3 Kaliyamman Kovil Backside Street , 2.Pannaipuram (R.V), Melasinthalaiseri (P) Ward-3 School Street , 3.Pannaipuram (R.V), Melasinthalaiseri (P) Ward-3 Colony Road , 4.Pannaipuram (R.V), Melasinthalaiseri (P) Ward-3 North Colony , 5.Pannaipuram (R.V), Melasinthalaiseri (P) Ward-3 East Colony"
47,"Hindu Middle School, Western Side, Pallavarayanpatti.","1.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-1 Jallikattu Street , 2.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-1 Middle Street , 3.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-1 North Street , 4.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-1 East Street , 5.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-1 Arisana Street , 6.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-2 Jallikattu Street , 7.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-2 West Street , 8.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-2 Kovil Street , 9.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-2 Manthaiamman Kovil Street"
48,"Hindu Middle School, South Block, Pallavarayanpatti.","1.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-2 MiddleStreet , 2.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-2 South Street , 3.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-2 Main Road , 4.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-2 Chittamma Nagar , 5.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-2 South B.C Colony"
49,"Hindu Middle School, Eastern Side, Pallavarayanpatti","1.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-3 Kodangipatti , 2.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-3 Pottalpatti , 3.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-3 Main Road , 4.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-3 West Street , 5.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-3 North Colony , 6.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-4 North Street , 7.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-4 Muniyappan Kovil Street , 8.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-4 Harijana Street , 9.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-4 East Street , 10.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-4 Alagumalai Kottam , 11.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-4 Mondhaiyathevar Kottam , 12.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-4 Karuppaiah Kottam , 13.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-4 Kombai GPHC Resident , 14.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-4 Chetti Kulam Resident , 15.Pannaipuram (R.V), Pallavarayanpatti (P) Ward-4 Dhathankulam Resident"
50,"Lingammal Aided Ele. School New Building, Keelapoolananthapuram","1.Chinnamanur (R.V) And (M) Ward-1 Main Road , 2.Chinnamanur (R.V) And (M) Ward-1 Keelappulananthapuram 1st Street , 3.Chinnamanur (R.V) And (M) Ward-1 Keelappulananthapuram 3rd Street , 4.Chinnamanur (R.V) And (M) Ward-1 Keelapoolanthapuram 2nd Street , 5.Chinnamanur (R.V) And (M) Ward-1 Karuppaiyah Street"
51,"Muncipal Middle School, North Side, Colony School Street, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-2 Rathakrishnan Rice Mill Street , 2.Chinnamanur (R.V) And (M) Ward-2 Colony North Street , 3.Chinnamanur (R.V) And (M) Ward-2 Muthusami Street , 4.Chinnamanur (R.V) And (M) Ward-2 Colony School Street"
52,"Muncipal Middle School, North Building, West Side, Colony School Street, Chinnamanur.","1.Chinnamanur (R.V) And (M) Ward-2 Muthalamman Kovil Street , 2.Chinnamanur (R.V) And (M) Ward-2 Samikulam 1st Street , 3.Chinnamanur (R.V) And (M) Ward-2 Ponnagar"
53,"Muncipal Middle School, South Building, East Side, Colony School Street, Chinnamanur",1.Chinnamanur (R.V) And (M) Ward-3 Samikulam 2nd Street
54,"Panchayat Union Office, Council Hall, North Side, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-3 Sweeper Colony , 2.Chinnamanur (R.V) And (M) Ward-4 Kaliyamman Kovil 1st Street , 3.Chinnamanur (R.V) And (M) Ward-3 Annamalai Street"
55,"Panchayat Union Office, Council Hall, South Side, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-3 Samikulam 2nd Street , 2.Chinnamanur (R.V) And (M) Ward-3 Samikulam 4th Street , 3.Chinnamanur (R.V) And (M) Ward-4 P.T.R Channal West Street , 4.Chinnamanur (R.V) And (M) Ward-4 Kaliyamman Kovil 2nd Street , 5.Chinnamanur (R.V) And (M) Ward-3 Samikulam 3rd Street"
56,"Panchayat Union Office, Meeting Hall, New Building, North-West Side Block, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-6 Santhy Puthur Street , 2.Chinnamanur (R.V) And (M) Ward-6 Kaman Pandigai Street , 3.Chinnamanur (R.V) And (M) Ward-8 Marappettai Annamalai Street"
57,"Muncipal Middle School, South Side, Colony School Street, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-5 Colony 2nd Street , 2.Chinnamanur (R.V) And (M) Ward-6 Malaiyandi Street , 3.Chinnamanur (R.V) And (M) Ward-5 Punchayat Union Office Street"
58,"NKP Municipal Ele. School New Building, North Side, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-6 Jakkammal Kovil Street , 2.Chinnamanur (R.V) And (M) Wrad-6 Iyynar Kovil North Street ,"
59,U.C Middle School Main Road Chinnamanur,"1.Chinnamanur (R.V) And (M) Ward-8 Sheik Mydeen Street , 2.Chinnamanur (R.V) And (M) Ward-7 Thiruvalluvar School Street , 3.Chinnamanur (R.V) And (M) Ward-7 North Ayyan Kovil Street"
60,"R.C. Middle School East Side North Side , Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-7 Ayyanar Kovil Street , 2.Chinnamanur (R.V) And (M) Ward-13 Muthalamman Kovil Street , 3.Chinnamanur (R.V) And (M) Ward-13 Madurai Veeran Street , 4.Chinnamanur (R.V) And (M) Ward-13 Vinayagar Kovil Street , 5.Chinnamanur (R.V) And (M) Ward-13 Seerangan Street , 6.Chinnamanur (R.V) And (M) Ward-13 Luthermission Street , 7.Chinnamanur (R.V) And (M) Ward-13 Roman Katholie Street"
61,"Vellaiyappapillai Uravinmurai Anna Memorial Middle School, Westernside, 2A Class Room, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-14 Salavaikarar Street , 2.Chinnamanur (R.V) And (M) Ward-14 Poosaiyam Perumal Street , 3.Chinnamanur (R.V) And (M) Ward-14 Periyasamy Street , 4.Chinnamanur (R.V) And (M) Ward-14 Muneeshvararsami Kovil 1st Street , 5.Chinnamanur (R.V) And (M) Ward-15 Muneeshvararsami 2nd Street ,"
62,"Vellaiyappapillai Uravinmurai Anna Memorial Middle School, Westernside, 2B Class Room, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-14 Muneeshvararsami Kovil Street , 2.Chinnamanur (R.V) And (M) Ward-14 N.K.P Rice Mill Street , 3.Chinnamanur (R.V) And (M) Ward-14 R.C School Street , 4.Chinnamanur (R.V) And (M) Ward-14 R.C School East Street"
63,"NKP Municipal Ele. School New Building, South Side, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-4 Pattalamman Kovil 1st Street , 2.Chinnamanur (R.V) And (M) Ward-4 Pattalamman Kovil 2nd Street , 3.Chinnamanur (R.V) And (M) Ward-16 Puthukinatru Street , 4.Chinnamanur (R.V) And (M) Ward-7 Sankili Kovil Street , 5.Chinnamanur (R.V) And (M) Ward-7 Sivaraman Street , 6.Chinnamanur (R.V) And (M) Ward-11 Chellakaruppanasami Kovil Street"
64,"Municipal Ele. School East Side, Vanoli Thidal, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-8 North Car Street , 2.Chinnamanur (R.V) And (M) Ward-11 Agraharam , 3.Chinnamanur (R.V) And (M) Ward-11 Veerachamy Street , 4.Chinnamanur (R.V) And (M) Ward-11 Kamatchiyamman Kovil Street , 5.Chinnamanur (R.V) And (M) Ward-11 Kovil Thozhu Street"
65,"Municipal Middle School, New Building, South Side, Vanoli Thidal, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-8 Sankili Kovil West Street , 2.Chinnamanur (R.V) And (M) Ward-8 Postman Ookkuri Street , 3.Chinnamanur (R.V) And (M) Ward-8 Municipal office Street , 4.Chinnamanur (R.V) And (M) Ward-9 Theradi Street 5.Chinnamanur (R.V) And (M) Ward-9 Bagawathiyamman Kovil Street , 6.Chinnamanur (R.V) And (M) Ward-8 North Muslim Street , 7.Chinnamanur (R.V) And (M) Ward-8 Kambikadai Street"
66,"Municipal Middle School Main Road, Eastern Side, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-10 Main Road , 2.Chinnamanur (R.V) And (M) Ward-10 Muthumayandi Street , 3.Chinnamanur (R.V) And (M) Ward-10 Kanthaiah Street , 4.Chinnamanur (R.V) And (M) Ward-10 Member Mariyappan Street , 5.Chinnamanur (R.V) And (M) Ward-9 Markkayan Kottai Road , 6.Chinnamanur (R.V) And (M) Ward-9 Thangappan Street , 7.Chinnamanur (R.V) And (M) Ward-9 Pathrakaliyamman Kovil Street , 8.Chinnamanur (R.V) And (M) Ward-9 Poolan Street"
67,"Kanakku Velayee Girls Hr. Sec. School, Main Building, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-24 Seeppalakottai road , 2.Chinnamanur (R.V) And (M) Ward-24 Pallivasal Street , 3.Chinnamanur (R.V) And (M) Ward-24 Moosavu Street , 4.Chinnamanur (R.V) And (M) Ward-24 M.M.G Rice Mill Street , 5.Chinnamanur (R.V) And (M) Ward-24 Perumal Kovil Street , 6.Chinnamanur (R.V) And (M) Ward-24 Old Palayam Road"
68,"Kanakku Velayee Girls Hr. Sec. School, Varadharajan Memorial Building, 12B Class Room, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-10 Sub.Reg. Office Street , 2.Chinnamanur (R.V) And (M) Ward-10 Suruli Street 3.Chinnamanur (R.V) And (M) Ward-10 Sagunthala Atchaga Street 4.Chinnamanur (R.V) And (M) Ward-11 Post Office Street , 5.Chinnamanur (R.V) And (M) Ward-10 Main Road ,"
69,"Municipal Middle School West Side, North Block, Karunkattankulam",1.Chinnamanur (R.V) And (M) Ward-23 Oodai Street 2.Chinnamanur (R.V) And (M) Ward-23 Contractor Palaniyandi Street 3.Chinnamanur (R.V) And (M) Ward-23 Thalakku Street 4.Chinnamanur (R.V) And (M) Ward-26 Muthuramalinga Thevar Nagar
70,"Municipal Middle School, Western Block, North Side, Karunkattankulam, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-23 Vaithiyar Street , 2.Chinnamanur (R.V) And (M) Ward-23 Vaithiyar kadhar Ismail Street , 3.Chinnamanur (R.V) And (M) Ward-25 South Muslim Street , 4.Chinnamanur (R.V) And (M) Ward-25 Padmanapasami Kovil Street"
71,"T.P.V. Gurukkal Middle School, Eastern Building, North Side, Seepalakottai Road, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-21 Seepalakkottai Road , 2.Chinnamanur (R.V) And (M) Ward-21 Kuttiyappan Street , 3.Chinnamanur (R.V) And (M) Ward-20 Siddan Kovil Street , 4.Chinnamanur (R.V) And (M) Ward-20 Uthandam Street , 5.Chinnamanur (R.V) And (M) Ward-21 Manthaiamman Kovil Street , 6.Chinnamanur (R.V) And (M) Ward-21 Velayutham Street , 7.Chinnamanur (R.V) And (M) Ward-21 Bothi Street"
72,"T.P.V.Gurukkal Middle School, South Side, Seepalakottai Road, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-11 Chellakaruppanasami Kovil Street , 2.Chinnamanur (R.V) And (M) Ward-11 Mottai Savadi Street , 3.Chinnamanur (R.V) And (M) Ward-11 Katcheri Kamu Street , 4.Chinnamanur (R.V) And (M) Ward-11 C.T. Ramasami Street , 5.Chinnamanur (R.V) And (M) Ward-12 Karnam Palaniyandi Street , 6.Chinnamanur (R.V) And (M) Ward-18 Daily Market Street ,"
73,"Municipal Middle School, New Building, East Side,Sangoli Chetti Thidal, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-18 Vasagam Street , 2.Chinnamanur (R.V) And (M) Ward-18 Kurukkal School Back Side"
74,"T.P.V.Gurukkal Middle School, West Side Seepalakottai Road, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-18 East Car Street , 2.Chinnamanur (R.V) And (M) Ward-12 Trusty Annamalai Street , 3.Chinnamanur (R.V) And (M) Ward-12 Venkateshwari Kovil Street , 4.Chinnamanur (R.V) And (M) Ward-17 Raja Rice Mill 3rd Street"
75,"T.P.V.Gurukkal Middle School, East Side, Seepalakottai Road, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-12 Uppukinatru Street , 2.Chinnamanur (R.V) And (M) Ward-13 Luthar Mission Street , 3.Chinnamanur (R.V) And (M) Ward-11 C.V. Ganesan Street , 4.Chinnamanur (R.V) And (M) Ward-21 Manthaiamman Kovil Street , 5.Chinnamanur (R.V) And (M) Ward-20 Seeppalakkottai Road"
76,"Sri Krishna Ayyar Hr.Sec.School, North Side West building, Seepalakottai Road, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-20 Aanantham Street , 2.Chinnamanur (R.V) And (M) Ward-16 Muthalamman kovil Street , 3.Chinnamanur (R.V) And (M) Ward-17 Minnagar 4.Chinnamanur (R.V) And (M) Ward-17 Seeppalakkottai Road , 5.Chinnamanur (R.V) And (M) Ward-20 Seeppalakkottai Road"
77,"Sri Krishna Ayyar Hr.Sec.School, West Block South Side, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-16 Thalaiyari Ramasami Street ,"
78,"Sri Krishna Ayyar Hr.Sec.School, West Building, Shorting Room-5, 10 'B' Class Room Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-17 Chokkanathapuram , 2.Chinnamanur (R.V) And (M) Ward-19 Viswankulam Street"
79,"Sri Krishna Ayyar Hr.Sec.School, New building, Eastern Side, South Block, Seepalakottai Road, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-4 Water Tank Street V.O.C Nagar , 2.Chinnamanur (R.V) And (M) Ward-15 V.O.C. 3rd Street , 3.Chinnamanur (R.V) And (M) Ward-17 V.O.C. 5th Street , 4.Chinnamanur (R.V) And (M) Ward-15 Raja Rice Mill Street , 5.Chinnamanur (R.V) And (M) Ward-15 Water Tank 2nd Street"
80,"Sri Krishna Ayyar Hr.Sec.School, New building, Eastern Side, North Block, Seepalakottai Road, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-4 Gandhi Nagar Colony 2nd Street , 2.Chinnamanur (R.V) And (M) Ward-4 Gandhi Nagar Colony 3rd Street , 3.Chinnamanur (R.V) And (M) Ward-4 Gandhi Nagar Colony 4th Street , 4.Chinnamanur (R.V) And (M) Ward-4 Gandhi Nagar Colony 5th Street , 5.Chinnamanur (R.V) And (M) Ward-4 Gandhi nagar Colony 7th Street ,"
81,"T.P.V.Gurukkal Middle School, South Building, Southwest side, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-15 V.O.C. Nagar water tank North Side , 2.Chinnamanur (R.V) And (M) Ward-17 V.O.C. 4th Street , 3.Chinnamanur (R.V) And (M) Ward-15 Raja Rice Mill 1st Street"
82,"Sri Krishna Ayyar Hr.Sec.School, East Side, Last Building, South Block , Chinnamanur",1.Chinnamanur (R.V) And (M) Ward-4 Gandhi Nagar Colony
83,"Sri Krishna Ayyar Hr.Sec.School, Last Room, South Side, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-15 Raja Rice Mill 2nd Street , 2.Chinnamanur (R.V) And (M) Ward-4 P.T.R.Channel East Street"
84,"Municipal Middle School West Building, South Block, Sangoli Chetti Thidal, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-22 Kashpa Road 2.Chinnamanur (R.V) And (M) Ward-22 Nattamai Maruthamuthu Street , 3.Chinnamanur (R.V) And (M) Ward-22 Contractor Palaniyandi Street , 4.Chinnamanur (R.V) And (M) Ward-19 Oorkalan Servai Street , 5.Chinnamanur (R.V) And (M) Ward-22 Muthurakku Street , 6.Chinnamanur (R.V) And (M) Ward-22 Anguvilas Rice Mill Street , 7.Chinnamanur (R.V) And (M) Ward-19 Kashpa Road Line"
85,"Municipal Ele. School Ayyanarpuram Main Building, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-27 Othaveedu , 2.Chinnamanur (R.V) And (M) Ward-27 Ayyanarpuram , 3.Chinnamanur (R.V) And (M) Ward-27Pallikkottaipatti"
86,"Municipal Middle School Western Side, Southern Block Karunkattankulam, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-27 Othaveedu Main Road , 2.Chinnamanur (R.V) And (M) Ward-27&26 Muthuramalinga Thevar Nagar"
87,"Municipal Middle School North Side, Western Portion, Karunkattankulam, Chinnamanur","1.Chinnamanur (R.V) And (M) Ward-26 Vellaiyan Street , 2.Chinnamanur (R.V) And (M) Ward-25 Velu Street , 3.Chinnamanur (R.V) And (M) Ward-25 South Maravar Street"
88,"Thagoor Vidhyalayam Ele. School Main Building, West Side, Veppampatti","1.Veppampatti (R.V) And (P) Ward-1 Aathithiravidar Old Colony , 2.Veppampatti (R.V) And (P) Ward-1 North Street 3.Veppampatti (R.V) And (P) Ward-1 Munisami Street , 4.Veppampatti (R.V) And (P) Ward-1 Karuppaiya Teacher Street , 5.Veppampatti (R.V) And (P) Ward-1 Pethanan Teacher Street , 6.Veppampatti (R.V) And (P) Ward-1 S.Ganapathi Street , 7.Veppampatti (R.V) And (P) Ward-1 V.Periya Velu Street , 8.Veppampatti (R.V) And (P) Ward-1 Main Street , 9.Veppampatti (R.V) And (P) Ward-1 New Aathithiravidar Colony"
89,"Thagoor Vidhyalayam Ele. School, Main Building, East Side, Veppampatti","1.Veppampatti (R.V) And (P) Ward-2 Main Road , 2.Veppampatti (R.V) And (P) Ward-2 South Alamaram , 3.Veppampatti (R.V) And (P) Ward-2 Vinayagar Kovil Street , 4.Veppampatti (R.V) And (P) Ward-2 Renganathar Kovil Street , 5.Veppampatti (R.V) And (P) Ward-2 Perumalsamy Kovil Street , 6.Veppampatti (R.V) And (P) Ward-2 Pethanasamy Nagar North Side , 7.Veppampatti (R.V) And (P) Ward-2 Pethanasamy Nagar South Side"
90,"Pachaiappa Hindu Nadar Hr.Sec. School, Western Block from North to South Room No.4, Kamatchipuram","1.Seeppalakkottai (R.V), Kamatchipuram (P) Block-1 Ward-4 Kamarajar Nagar , 2.Seeppalakkottai (R.V), Kamatchipuram (P) Block-1 Ward-4 Main Road , 3.Seeppalakkottai (R.V), Kamatchipuram (P) Block-1 Ward-4 A.D.Colony , 4.Seeppalakkottai (R.V), Kamatchipuram (P) Block-1 Ward-4 Pattalamman Kovil Street , 5.Seeppalakkottai (R.V), Kamatchipuram (P) Block-1 Ward-4 Post Office Street , 6.Seeppalakkottai (R.V), Kamatchipuram (P) Block-1 Ward-4 High School Street"
91,"Pachaiappa Hindu Nadar Hr.Sec. School Western Block, from North to South Room No.5, Kamatchipuram","1.Seeppalakkottai (R.V), Kamatchipuram (P) Block-2 Ward-4 Church Street , 2.Seeppalakkottai (R.V), Kamatchipuram (P) Block-2 Ward-4 Alamara School Street , 3.Seeppalakkottai (R.V), Kamatchipuram (P) Block-2 Ward-4 Main Road , 4.Seeppalakkottai (R.V), Kamatchipuram (P) Block-2 Ward-4 Ottar Street , 5.Seeppalakkottai (R.V), Kamatchipuram (P) Block-3 Ward-4 Kaliyamman Kovil Street , 6.Seeppalakkottai (R.V), Kamatchipuram (P) Block-3 Ward-4 Karuppaiah House Street , 7.Seeppalakkottai (R.V), Kamatchipuram (P) Block-3 Ward-4 South Street , 8.Seeppalakkottai (R.V), Kamatchipuram (P) Block-3 Ward-4 Main Road , 9.Seeppalakkottai (R.V), Kamatchipuram (P) Block-3 Ward-4 Vinayagar Kovil Street"
92,"Pachaiappa Hindu Nadar Hr.Sec. School, New Building, Centre Room, Kamatchipuram","1.Seeppalakkottai (R.V), Kamatchipuram (P) Erakottaipatti Ward-1 Main Road , 2.Seeppalakkottai (R.V), Kamatchipuram (P) Erakottaipatti Ward-1 North Street , 3.Seeppalakkottai (R.V), Kamatchipuram (P) Erakottaipatti Ward-1 Karuppaiah Teacher House Street , 4.Seeppalakkottai (R.V), Kamatchipuram (P) Erakottaipatti Ward-1 West Street , 5.Seeppalakkottai (R.V), Kamatchipuram (P) Erakottaipatti Ward-1 South Street , 6.Seeppalakkottai (R.V), Kamatchipuram (P) Erakottaipatti Ward-1 G.L.R. Street , 7.Seeppalakkottai (R.V), Kamatchipuram (P) Erakottaipatti Ward-1 Harijana Colony , 8.Seeppalakkottai (R.V), Kamatchipuram (P) Kamatchipuram Ward-3 Subramaniya kovil Street , 9.Seeppalakkottai (R.V), Kamatchipuram (P) Kamatchipuram Ward-3 Union Bank Street , 10.Seeppalakkottai (R.V), Kamatchipuram (P) Kamatchipuram Ward-3 Kaliyamman Kovil Street"
93,"Pachaiappa Hindu Nadar Hr.Sec. School, West Block, Centre Portion, Kamatchipuram","1.Seeppalakkottai (R.V), Kamatchipuram (P) Kamatchipuram Ward-3 Veterinary Hospital Street , 2.Seeppalakkottai (R.V), Kamatchipuram (P) Kamatchipuram Ward-3 Arisikara Street , 3.Seeppalakkottai (R.V), Kamatchipuram (P) Kamatchipuram Ward-3 Higher Sec School Street , 4.Seeppalakkottai (R.V), Kamatchipuram (P) Kamatchipuram Ward-3 Ambedkar Colony , 5.Seeppalakkottai (R.V), Kamatchipuram (P) Kamatchipuram Ward-3 Indhira Colony"
94,"Panchayat Union Ele. School New Building , S.Azhagapuri","1.Seeppalakottai (R.V), Kamatchipuram (P) S.Azhagapuri Block-5 Ward-2 Santhanamariyamman Kovil , 2.Seeppalakottai (R.V), Kamatchipuram (P) S.Azhagapuri Block-5 Ward-2 North Street , 3.Seeppalakottai (R.V), Kamatchipuram (P) S.Azhagapuri Block-5 Ward-2 West Colony , 4.Seeppalakottai (R.V), Kamatchipuram (P) S.Azhagapuri Block-6 Ward-2 South Street"
95,"Govt. Hr. Sec. School, East Face Building, Southernside Seeppalakottai","1.Seeppalakkottai (R.V) And (P) Ward-1 S.C. Street 2.Seeppalakkottai (R.V) And (P) Ward-1 Palliwasal Street , 3.Seeppalakkottai (R.V) And (P) Ward-1 Narasinga Moorthi Kovil Street , 4.Seeppalakkottai (R.V) And (P) Ward-1 Rice Mill Street , 5.Seeppalakkottai (R.V) And (P) Ward-2 Rajaveethiyammal Kovil Street , 6.Seeppalakkottai (R.V) And (P) Ward-2 Main Road 7.Seeppalakkottai (R.V) And (P) Ward-2 Ambigai Amman Kovil Street , 8.Seeppalakkottai (R.V) And (P) Ward-2 Narayanasami House Street ,"
96,"Govt. Hr. Sec. School, East Face Building, Northenside, Seeppalakottai","1.Seeppalakkottai (R.V) And (P) Ward-3 Ayyappan koivl Street , 2.Seeppalakkottai (R.V) And (P) Ward-3 Ambigai Mariyamman Kovil Street , 3.Seeppalakkottai (R.V) And (P) Ward-3 Main Road"
97,"Govt. Hr. Sec. School, South Face Building, Easternside, Seeppalakottai",1.Seeppalakottai (R.V) And (P) Ward-4 Mariyamman Kovil Street
98,"Panchayat Union Ele. School, Block - I Old Building, East Side, Seeppalakkottai","1.Seeppalakottai (R.V) And (P) Ward-4 Aathidravidar Colony , 2.Seeppalakottai (R.V) And (P) Ward-4 Aathidravidar New Colony , 3.Seeppalakottai (R.V) And (P) Ambedkar Colony, Sukankalpatti"
99,"Panchayat Union Ele. School, New Building West Block East Side, Seeppalakkottai","1.Seeppalakkottai (R.V) And (P) Ward-5 Muthalamman kovil Street , 2.Seeppalakkottai (R.V) And (P) Ward-5 Main Street 3.Seeppalakkottai (R.V) And (P) Ward-5 Renganathar Kovil Street , 4.Seeppalakkottai (R.V) And (P) Ward-6 Sangaralingampuram , 5.Seeppalakkottai (R.V) And (P) Ward-7 Kallappatti 6.Seeppalakkottai (R.V) And (P) Ward-7 Lakshmana Nagar"
100,"Panchayat Union Ele. School, Street No.1, Ward No.5 Western Block, Odaipatti","1.Odaipatti (R.V) And (TP) Ward-9 Kaliamman Kovil Street , 2.Odaipatti (R.V) And (TP) Ward-9 Kaliamman Kovil 1st Street , 3.Odaipatti (R.V) And (TP) Ward-9 Mariamman Kovil east Street , 4.Odaipatti (R.V) And (TP) Ward-4 Petchiamman Kovil Street , 5.Odaipatti (R.V) And (TP) Ward-4 Petchiamman Kovil South Street"
101,"Panchayat Union Ele. School, North Block, Western Side, Odaipatti","1.Odaipatti (R.V) And (TP) Ward-9 Mariamman Kovil East 1st Street , 2.Odaipatti (R.V) And (TP) Ward-4 Petchiamman Kovil South 1st Street , 3.Odaipatti (R.V) And (TP) Ward-5 Nanthavana Street 1st Line , 4.Odaipatti (R.V) And (TP) Ward-5 Nanthavana Street 2nd Line , 5.Odaipatti (R.V) And (TP) Ward-5 Nanthavana Street Keelpatti"
102,"Panchayat Union Ele. School, East Block, Odaipatti.","1.Odaipatti (R.V) And (TP) Ward-2 Mariamman Kovil South Street , 2.Odaipatti (R.V) And (TP) Ward-2 Mariamman Kovil South 1st Line , 3.Odaipatti (R.V) And (TP) Ward-2 Mariamman Kovil South 2nd Line , 4.Odaipatti (R.V) And (TP) Ward-2 Mariamman Kovil South 3rd Line , 5.Odaipatti (R.V) And (TP) Ward-2 Mariamman Kovil South 4th Line , 6.Odaipatti (R.V) And (TP) Ward-5 Nanthavana Street"
103,"Govt. Hr. Sec. School, Play Ground Building, Room No.23, Eastern Side, Central Room, Odaipatti","1.Odaipatti (R.V) And (T.P) Ward-6 Nanthagopal Kovil Street , 2.Odaipatti (R.V) And (T.P) Ward-6 Nanthagopal Kovil 1st Street , 3.Odaipatti (R.V) And (T.P) Ward-8 Padasalai Street"
104,"Govt. Hr. Sec. School, Play Ground Building, Room No.21, Eastern Building, South Side, Odaipatti","1.Odaipatti (R.V) And (T.P) Ward-7 Nanthagopal Koil 2nd Street , 2.Odaipatti (R.V) And (T.P) Ward-7 Nanthagopal 2nd Street,1st Line , 3.Odaipatti (R.V) And (T.P) Ward-7 Nanthagopal 2nd Street, 2nd Line , 4.Odaipatti (R.V) And (T.P) Ward-7 Nanthagopal 2nd Street, 3rd Line"
105,"Govt. Hr. Sec. School, Play Ground Building, Room No.38, Four Class Building, Western Side, Odaipatti","1.Odaipatti (R.V) And (T.P) Ward-9 Middle Street 2.Odaipatti (R.V) And (T.P) Ward-10 Middle Street 1st Line , 3.Odaipatti (R.V) And (T.P) Ward-10 Kovil Street , 4.Odaipatti (R.V) And (T.P) Ward-10 Nanthagopal Kovil Street , 5.Odaipatti (R.V) And (T.P) Ward-10 Kamatchiyamman Kovil East Street"
