Polling Station No.,Building,Polling Areas
58,"Govt. Kallar Elementary School, East Building, Silvarpatti.","1.Silvarpatti (R.V) And (P) Ward-1 South Street , 2.Silvarpatti (R.V) And (P) Ward-1 Periya Veetu Street 3.Silvarpatti (R.V) And (P) Ward-1 Muthaliar Street 4.Silvarpatti (R.V) And (P) Ward-1 West Street , 5.Silvarpatti (R.V) And (P) Ward-1 Savadi Street , 6.Silvarpatti (R.V) And (P) Ward-1 South Colony"
59,"Panchayat Union Elementary School, West Building, Silvarpatti.","1.Silvarpatti (R.V) And (P) Ward-2 New Street , 2.Silvarpatti (R.V) And (P) Ward-2 Milk Farm Street , 3.Silvarpatti (R.V) And (P) Ward-3 Kombai Pillai Street"
60,"Panchayat Union Elementary School, South Building, Silvarpatti.","1.Silvarpatti (R.V) And (P) Ward-3 Main Road , 2.Silvarpatti (R.V) And (P) Ward-3 Asari Street , 3.Silvarpatti (R.V) And (P) Ward-3 North Colony"
61,"Panchayat Union Elementary School, East Building, Silvarpatti.","1.Silvarpatti (R.V) And (P) Block 10 Nagampatti , 2.Silvarpatti (R.V) And (P) Block 9 Silvarpatti , 3.Silvarpatti (R.V) And (P) Ward-4 Block"
62,"Panchayat Union Elementary School, Western Building North Side, Silvarpatti.","1.Silvarpatti (R.V) And (P) Ward-1 North Street Block 5 , 2.Silvarpatti (R.V) And (P) Ward 2 New Street Block 6 , 3.Silvarpatti (R.V) And (P) Ward 3 Block 7 , 4.Silvarpatti (R.V) And (P) Ward 23 Block 7"
63,"Panchayat Union Middle School, North-West Building, Nallakaruppanpatti.","1.Silvarpatti (R.V) And (P) Nallakaruppan Patti East Street , 2.Silvarpatti (R.V) And (P) NallakaruppanPatti West Street , 3.Silvarpatti (R.V) And (P) Kathirappanpatti , 4.Silvarpatti (R.V) And (P) Dharmalingapuram"
64,"Panchayat Union Elementary School, Northern Building, Thamaraikulam.","1.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-6 Mohamad Ali Jinna Street , 2.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-6 Mujipur Rahman Street , 3.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-7 Murugan Kovil Street , 4.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 Thamaraikulam New Colony , 5.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-7 Ambedkar Street , 6.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-7 Mahalingam Sothidar Lane , 7.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-7 Anumar Kovil Street , 8.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-7 Thillayadi Vallkiammai Street , 9.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 Seerharamdass Street , 10.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 Jeyaprakash Narayanan Street , 11.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 Thiru.V. Kalayanasundaranar Street , 12.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 Sanjai Gandhi Street , 13.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-9 Lakshmi Kovil Street , 14.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-9 Naidu Street"
65,"Panchayat Union Elementary School, Middle Building, Thamaraikulam.","1.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-5 Gandhiji Road , 2.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-5 Valayalkara lakshmi Ammal Street , 3.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-5 Vettrilaimadathu Street , 4.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-5 Marugal Durai Street , 5.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-5 High Water Tank Street , 6.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-6 Pulavar Rowther Street , 7.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-6 Thanthai Periyar Street , 8.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-6 Kavignar Kannadasan Street , 9.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-6 Pallivasal Street , 10.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-6 Alagumalaiyan Kovil Street"
66,"Panchayat Union Elementary School, South Office Eastern Building, Thamaraikulam.","1.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-10 Dr.Rajendraprasad Street , 2.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-10 Vanjinathan Street , 3.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-12 Nabigal Nayagam Street , 4.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-14 G.T. Naidu Street , 5.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-10 Barathidasan Street"
67,"Panchayat Union Elementary School, South Office Building, Western Side, Thamaraikulam.","1.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-12 MahadmaGandhi Road , 2.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-12 Thiruppur Kumaran Street , 3.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-12 Amman Sannathi Street , 4.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-11 V.O.C.Street"
68,"Panchayat Union Elementary School, South New Building, Thamaraikulam.","1.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-13 Ramalinga Swami Street , 2.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-13 Vivekanandar Street , 3.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-13 Subramania Siva Street , 4.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-13 Thiruvalluvar Street , 5.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-13 Arunagiri Nathar Street , 6.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-13 Mothilal Nehru Street , 7.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-13 Thrirpura Sundari Street , 8.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-14 Annai Mariyarl Street , 9.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-14 Abraham Lingan Street , 10.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-14 Johnbal Street , 11.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-14 Easu Adiyar Street , 12.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-14 Thomas Alva Edisan Street , 13.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-14 Mahadma Gandhiji Road ,"
69,"Panchayat Union Primary School, North New Building, North North Side, Thamaraikulam.","1.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Kamala Nehru Street , 2.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Sarojini Street 3.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-6 Muthu Irlappan Street , 4.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-7 Thamaraikulam Venkatachalapuram Road , 5.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-9 Palaniandi Poosari Street , 6.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-9 Periyandi Street , 7.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-9 Karaiyalan Street , 8.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-9 Muthuramalingam Street ,"
70,"Panchayat Union Elementary School, Northern Side, North Building, Thamaraikulam.","1.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Akbar Street , 2.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Jeevanandam Street , 3.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Akilan Street , 4.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Thamilvanan Street , 5.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Annai Therasa Street , 6.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Jeyaraj Annapackam Women College , 7.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 Kakkanji Street , 8.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 Vinobaji Street , 9.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 Jegajeevanram Street , 10.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 Maduraiveeran Street , 11.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 Pattuvari Street , 12.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-8 College Road , 13.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Sebastian Kovil Street , 14.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Varadarajanar Street , 15.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-15 Kavimani Thesiya Vinayagam Street"
71,"Panchayat Union Elementary School, Western South Building, Gandhi Nagar, Thamaraikulam.","1.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-2 Nehruji Street , 2.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-2 Pambarmasthan Street , 3.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-1 Mahathma Gandiji Street , 4.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-1Jeyanthi Colony , 5.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-1 Arignar Anna Street , 6.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-1 Doctor Ambedhkar Street , 7.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-2 Ammayanayakkanur Periyakulam Road , 8.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-1 Balaji Street , 9.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-1 Kamaraj Street , 10.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-1 Anumar Kovil Street , 11.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-1 Indiragandhi Street , 12.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-2 Kumbakarai Salai , 13.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-2 Nethaji Street"
72,"Panchayat Union Primary School, East Side, Bangalapatti, Thamaraikulam.","1.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-3 Periyar Colony North Street , 2.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-3 Periyar Colony Middle Street , 3.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-3 Periyar Colony South Street , 4.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-3 Karuppiah Kovil Street , 5.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-3 Muthiah Kovil Street , 6.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-4 Kottaiyan Colony Street , 7.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-4 Panchayat Union School Street , 8.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-4 North Street , 9.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-4 Middle Street , 10.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Ward-4 South Street , 11.Thamaraikulam Bit I (R.V), Thamaraikulam (T.P) Bagalapatti"
73,"Govt. Kallar Elementary School, North Side Vaidhiyanathapuram Road, Vadakarai.","1.Keelavadakarai (R.V), Periyakulam(M) Ward-1 Vaithiyanathapuram , 2.Keelavadakarai (R.V), Periyakulam(M) Ward-1 Kulathukarai"
74,"Govt. Kallar Elementary School East Building,South Portion Vaidhiyanathapuram Road Vadagarai, Periyakulam","1.Keelavadakarai (R.V), Periyakulam(M) Vaithiyanathapuram Vettrilaimada Street , 2.Keelavadakarai (R.V), Periyakulam(M) Bagavathiamman kovil Opposite Side"
75,Noon Meal Center Vaidhiyanathapuram,"1.Vadakarai Bit I (R.V), Periyakulam (M) Ward-2 3 6 7 & 8 V.R.B.Naidu Street"
76,"Bharathiyar Middle School, West Side, Anthonyar Kovil Street, Vadakarai.","1 . V a d a k a r a i B i t I (R.V), Periyakulam (M) Ward -2 & 3 Poonthottam South Street , 2.Vadakarai Bit I (R.V), Periyakulam (M) Ward -2 & 3 Poonthottam North Street"
77,"Nellaiappar Middle School, North Side, Vadakarai, Periyakulam.","1.Vadakarai Bit I (R.V), Periyakulam (M) Ward-7 Pallivasal Street , 2.Vadakarai Bit I (R.V), Periyakulam (M) Ward-8 & 9 Ammayanayakkanur Road , 3.Vadakarai Bit I (R.V), Periyakulam (M) Ward-9 Keelavadakarai Pallivasal West Street , 4.Vadakarai Bit I (R.V), Periyakulam (M) Ward-9 Bethakalai Lane , 5.Vadakarai Bit I (R.V), Periyakulam (M) Ward-9 Savvasu Lane , 6.Vadakarai Bit I (R.V), Periyakulam (M) Ward-9 Poosari Lane ,"
78,"Nellaiappar Middle School, East Side, Vadakarai.","1.Keelavadakarai (R.V), Periyakulam(M) Ward-10 Methakara Street , 2.Keelavadakarai (R.V), Periyakulam(M) Ward-10 Kamatchi Street , 3.Keelavadakarai (R.V), Periyakulam(M) Ward-10 Anumar kovil Lane , 4.Keelavadakarai (R.V), Periyakulam(M) Ward-10 Sitheeswaran Kovil Street 5.Vadakarai Bit I (R.V), Periyakulam (M) Ward-10 Varathappar Street"
79,"Ward-3 Municipal Middle School, North Side, Kammalar St, Vadakarai, Periyakulam.","1.Keelavadakarai (R.V), Periyakulam (M) Ward-10 Methakara Padithurai Street , 2.Keelavadakarai (R.V), Periyakulam (M) Ward-11 Muthaiya Lane , 3.Keelavadakarai (R.V), Periyakulam (M) Ward-11 Mahthma Gandiji Street , 4.Keelavadakarai (R.V), Periyakulam (M) Ward-11 Subramaniya Savadi Street , 5.Keelavadakarai (R.V), Periyakulam (M) Ward-11 Selumbi Lane"
80,"Ward-3 Municipal Middle School, South side, Kammalar St, Vadakarai, Periyakulam.","1.Keelavadakarai (R.V), Periyakulam (M) Ward-11 Pattalamman Kovil Street , 2.Keelavadakarai (R.V), Periyakulam (M) Ward-12 Vagana Mandaba Lane , 3.Keelavadakarai (R.V), Periyakulam (M) Ward-6 Thethur Lane , 4.Keelavadakarai (R.V), Periyakulam (M) Ward-6 Pillayar Kovil Street , 5.Keelavadakarai (R.V), Periyakulam (M) Ward-11 Kumar Street , 6.Keelavadakarai (R.V), Periyakulam (M) Ward-12 Moonkikara Lane , 7.Keelavadakarai (R.V), Periyakulam (M) Ward-12 Balar Lane , 8.Keelavadakarai (R.V), Periyakulam (M) Ward-12 Theradi Street , 9.Keelavadakarai (R.V), Periyakulam (M) Ward-12 Penpadasalai Lane"
81,"Rengakrishna Middle School, Vadakarai, Periyakulam.","1.Vadakarai Bit I (R.V), Periyakulam (M) Ward-12 Aranmanai Street , 2.Vadakarai Bit I (R.V), Periyakulam (M) Ward-12 Kuttiyappar Lane , 3.Vadakarai Bit I (R.V), Periyakulam (M) Ward-12 Arasamarthu Lane , 4.Vadakarai Bit I (R.V), Periyakulam (M) Ward-12 Kumara Ramapathirakara Street , 5.Vadakarai Bit I (R.V), Periyakulam (M) Ward-13 Vadakarai Kadai Veethi , 6.Vadakarai Bit I (R.V), Periyakulam (M) Ward-13 Adubalam Padithurai Street , 7.Vadakarai Bit I (R.V), Periyakulam (M) Ward-12 Bethanasamy Kovil Street , 8.Vadakarai Bit I (R.V), Periyakulam (M) Ward-12 Gurukkalaiyar Lane"
82,"Govt. Girls Hr.Sec. School, Ground Floor, West Entrance 7th Room, Vadakarai, Periyakulam.","1.Vadakarai Bit I (R.V), Periyakulam (M) Ward-4 Chinnakottaimettu Street , 2.Vadakarai Bit I (R.V), Periyakulam (M) Ward-5 Kottaimedu Pallivasal Street , 3.Vadakarai Bit I (R.V), Periyakulam (M) Ward-5 Sekkadi Kovil Street , 4.Vadakarai Bit I (R.V), Periyakulam (M) Ward-5 Sekkadi Street"
83,"Govt. Girls Hr.Sec. School, Ground Floor,west entrance,East Face Building, North Side Room 12th Std. Vadakarai,Periyakulam.","1.Vadakarai Bit I (R.V), Periyakulam (M) Ward-13 Kaliamman Kovil Lane , 2.Vadakarai Bit I (R.V), Periyakulam (M) Ward-13 Sayakkara Street , 3.Vadakarai Bit I (R.V), Periyakulam (M) Ward-13 Thavudan Kovil Street , 4.Vadakarai Bit I (R.V), Periyakulam (M) Ward-14 Kallar Road , 5.Vadakarai Bit I (R.V), Periyakulam (M) Ward-14 Seetharam Nagar Kallar Road , 6.Vadakarai Bit I (R.V), Periyakulam (M) Ward-14 L.G.G.S.Colony , 7.Vadakarai Bit I (R.V), Periyakulam (M) Ward-14 Annanagar ,"
84,"Zamindhar Elementary School, East Side, Vadakarai,Periyakulam.","1.Vadakarai Bit I (R.V), Periyakulam (M) Ward-13 ZamindHar Padasalai Street , 2.Vadakarai Bit I (R.V), Periyakulam (M) Ward-13 Nanni Nagappan Lane , 3.Vadakarai Bit I (R.V), Periyakulam (M) Ward-14 Muthalamman Savadi Street , 4.Vadakarai Bit I (R.V), Periyakulam (M) Ward 4 & 13 Kottaimedu Thanneerthurai Street , 5.Vadakarai Bit I (R.V), Periyakulam (M) Ward-14 Angalamman Kovil Street , 6.Vadakarai Bit I (R.V), Periyakulam (M) Ward-14 Krishnapuram Road , 7.Vadakarai Bit I (R.V), Periyakulam (M) Ward-13 Millar Road"
85,"U C Middle School, South Building South Facing Vadagarai, Periyakulam.","1.Vadakarai Bit I (R.V), Periyakulam (M) Ward-4 Antoniyar Kovil Street , 2.Vadakarai Bit I (R.V), Periyakulam (M) Ward-4 Gurusadi Street , 3.Vadakarai Bit I (R.V), Periyakulam (M) Ward-4 Kottaimettu Street , 4.Vadakarai Bit I (R.V), Periyakulam (M) Ward-4 Kottai Medu New Street"
86,"U C Middle School, North Building East Facing Vadagarai, Periyakulam.","1.Vadakarai Bit I (R.V), Periyakulam (M) Ward 3& 4 North Forest Road ,"
87,"Municipal 7th Ward Middle School, Pugaielai Thottam North Side, Keelavadakarai, Periyakulam.","1.Keelavadakarai (R.V), Periyakulam (M) Ward-7 Pattapuli Middle Street , 2.Keelavadakarai (R.V), Periyakulam (M) Ward-7 Pattapuli Mela Street , 3.Keelavadakarai (R.V), Periyakulam (M) Ward-8 Pattapuli Pettai Street , 4.Keelavadakarai (R.V), Periyakulam (M) Ward-7 Pattapuli street"
88,"Saraswathi Middle School, Middle Mandapam V.R.B. Naidu Street, Kelavadakarai, Periyakulam.","1.Keelavadakarai (R.V), Periyakulam (M) Ward-6 Bagavathi Amman Kovil 1st Street , 2.Keelavadakarai (R.V), Periyakulam (M) Ward-6 Pugaielai Thottal West Street , 3.Keelavadakarai (R.V), Periyakulam (M) Ward-6 Aranmani Street , 4.Keelavadakarai (R.V), Periyakulam (M) Ward-7 Pallivasal Street"
89,"Municipal 7th Ward Middle School, Pugaielai Thottam South Side, Middle Side Kelavadakarai, Periyakulam.","1.Keelavadakarai (R.V), Periyakulam (M) Ward-8 Paddapuli Keela Street , 2.Keelavadakarai (R.V), Periyakulam (M) Ward-9 Ammayanayakkanoor Road , 3.Keelavadakarai (R.V), Periyakulam (M) Ward-9 Mayanakarai Rastha , 4.Keelavadakarai (R.V), Periyakulam (M) Ward-9 Old Bus Stand Street , 5.Keelavadakarai (R.V), Periyakulam (M) Ward-8 Vadagarai Municipal Colony"
90,"Bharathiyar Middle School, Veereshwaran Kovil Street, Vadakarai, Periyakulam.","1.Vadakarai Bit I (R.V),Periyakulam (M) Ward-3 Antoniyar Kovil North Street , 2.Vadakarai Bit I (R.V),Periyakulam (M) Ward-5 Aranmanai Street , 3.Vadakarai Bit I (R.V),Periyakulam (M) Ward-5 Melaratha Veethi , 4.Vadakarai Bit I (R.V),Periyakulam (M) Ward-6 Bagavathiamman Kovil Street, 5.Vadakarai Bit I (R.V),Periyakulam (M) Ward-4 Antoniar Kovil Street"
91,"Rengakrishna Middle School, Vadakarai, Periyakulam","1.Vadakarai Bit I (R.V),Periyakulam (M) Ward-2 Kamatchi Lane , 2.Vadakarai Bit I (R.V),Periyakulam (M) Ward-2 Veereshwaran Kovil Street , 3.Vadakarai Bit I (R.V),Periyakulam (M) Ward-2 American Mission Street , 4.Vadakarai Bit I (R.V),Periyakulam (M) Ward-2 Poochandu , 5.Vadakarai Bit I (R.V),Periyakulam (M) Ward-2 Narasimman Lane , 6.Vadakarai Bit I (R.V),Periyakulam (M) Ward-2 Athi Veerachamy Lane ,"
92,"Nadar Middle School ,South Building East Side, Muthuraja Street Thenkarai, Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-16 Vadamalai Kothan Lane , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-18 Kanakku Muthu Lane , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-18 Angala Eswari Kovil Street , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-18 Veerakumar Lane , 5.Thenkarai Bit I (R.V), Periyakulam (M) Ward-18 Sappani Kovil Lane , 6.Thenkarai Bit I (R.V), Periyakulam (M) Ward-19 Chinnammal Kovil Lane"
93,"Presidency Primary School, East Face building, North Side 2nd Room Periyakulam.","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-19 & Ward-20 Vagampuli Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-16,19&20 Vagampuli Puraveethi ,"
94,"Nadar Middle School, South Building East Portion Muthuraja Street, Thenkarai, Periyakaulam.","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-16&19 Muthuraja Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-16 Omanthu Kovil Lane"
95,"Seventhday Adventist Nursery & Primary School, Ground Floor First Room From South West Facing, Thenkarai, Periyakulam.","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-18,21&23 South Street ,"
96,"Ward-10 Municipal Middle School, South Building, Southern Side, Thenkarai, Periyakulam.","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-19 Vagam Puli Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-20 Thandavar Lane , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-20 Shanmugam Lane , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-20 Subramaniar Lane ,"
97,"Triumph Middle School, SouthWest Side South Street Thenkarai, Periyakulam.","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-20 &24 South New Street ,"
98,"Ward-10 Municipal Middle School, South Building, Middle Side, Thenkarai,Periyakulam.","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 South Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 South Street , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Mathakovil North Street ,"
99,"Ward-10 Municipal Middle School, Mainbuilding North Side, Thenkari ,Periyakulam.","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-20&24 South New Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-25 Cumbum Road , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-24 Arjunan Lane"
100,"Ward-10 Municipal Middle School, South Building, Southern Side, Thenkarai, Periyakulam.","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-21 Perumal Kovil Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-21 Pallivasal Street , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22 Alagappan Lane , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22 Mamundi Lane , 5.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22 Kalasthreeswaran Kovil Street , 6.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22 Kattamettu 2nd East Street , 7.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22 Mariamman Padidurai Street , 8.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22& 23 Kamarajar Street , 9.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22 Kattamettu Street , 10.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22 Kattamettu 1st Street 11.Thenkarai Bit I (R.V), Periyakulam (M) Ward-21 Pallivasal East Street"
101,"Nirmala Middle School, Main Building, Thenkarai, Periyakulam.","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22&26 Suthanthira Veethi , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-26 Eruthukara Street , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-26 Kinnimangalam Street , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-26 Valavikara Street , 5.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22&26 Arumugam Street"
102,"Nirmala Middle School, South East New Building,Thenkarai, Periyakulam.","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-27 Thandupalayam Pallivasal Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-27 Thandupalayam Pallivasal 2nd Street , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-27&30 Thandupalayam Main Road , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-27 Muthiah Street , 5.Thenkarai Bit I (R.V), Periyakulam (M) Ward-27 Thandupalaiyam Thenkarai"
103,"C.S.I. Middle School, Muthaliyar Kottai Street, Thenkarai, Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22 Suthanthiraveethi , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-26 Mariamman Sannathi Street , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-26 Subbiah Street , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22 Mariamman Sannathi 2nd Street , 5.Thenkarai Bit I (R.V), Periyakulam (M) Ward-26 Chinnu Lane , 6.Thenkarai Bit I (R.V), Periyakulam (M) Ward-26 Kunnimalayan Lane , 7.Thenkarai Bit I (R.V), Periyakulam (M) Ward-26 Thandupalayam Road , 8.Thenkarai Bit I (R.V), Periyakulam (M) Ward-22 Muthaliyar Kottai Street , 9.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Thekkamalai Maistri Lane , 10.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Sungasavadi Street"
104,"U.C. School, Near Church Thandupalayam Road, North Side Thenkarai, Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-28&29 Pattalamman Kovil Street"
105,"Puthar Middle School, North Side Building, East Side, Thenkarai Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-28&29 Pattalamman Kovil Street"
106,"U.C. School, Near Church South Side, Thandupalayam Road, Thenkarai. Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-27 Thandupalayam Kamatchiamman kovil Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-30 Thandupalayam Santhai Street , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-30 Melmangalam Road , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-30 Fire Service Station Residence , 5.Thenkarai Bit I (R.V), Periyakulam (M) Ward-30 C.R. Nagar"
107,"C.S.I..Middle School, Muthaliar Kottai Street, West Side, Thenkarai, Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-28 Thotti colony Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-29&30 St. Xaviour Street"
