Polling Station No.,Building,Polling Areas
56,"Panchayat Union Middle School, Western Portion, M.Pudukottai.","1.Puthukottai North street ward 1 , 2.Puthukottai North street 2 ward 1 , 3.Puthukottai East street ward 1 , 4.Puthukottai South street ward 1 , 5.Puthukottai South street 2 ward 1 , 6.Puthukottai Middle street ward 1 , 7.Puthukottai South street ward 1 , 8.Puthukottai Arijana colony ward 1 , 9.Puthukottai Mela street ward 1"
57,"Panchayat Union Middle School, Eastern Portion, M.Pudukottai","1.Idaiyangulam North Street (Ward 1) , 2.Idaiyangulam North Street 2 , 3.Idaiyangulam Middle street 1 , 4.Idaiyangulam Middle street 2 , 5.Idaiyangulam south street 1 , 6.Idaiyangulam Kovil street , 7.Idaiyangulam North Street (Ward 2) , 8.Idaiyangulam South street 2 , 9.Idaiyangulam Mela street (Ward 2) , 10.Idaiyangulam Mayanasalai Street (Ward 2)"
58,"Panchayat Union Elementary School, New Building, Senthanendal","1.Senthanendal Middle street Ward 5 , 2.Senthanendal North street Ward 5 , 3.Senthanendal East street Ward 5 , 4.Senthanendal South street Ward 5 , 5.Senthanendal South street 2 Ward 5"
59,"Panchayat Union Elementary School, Pappangulam.","1. Pappangulam North street ward1, 2. Pappangulam Middle street ward 1, 3. Pappangulam South street ward1"
60,"Panchayat Union Elementary School, New Building, West Portion, Seemanenthal","1.Seemanenthal North Street Ward 2,2. Seemanenthal Middle street Ward 2, 3.Seemanenthal South street ward 2, 4. Seemanenthal South street ward 2, 5.Poomavilangai Mela street ward 3, 6. Poomavilangai East street ward 3."
61,"Panchayat Union Middle School, K.Veppankulam","1.K.Veppangulam South street Ward 1 , 2.K.Veppangulam Middle street Ward 1 3.K.Veppangulam North street Ward 1 4.K.Veppangulam East street ward 1 , 5.K.Veppangulam North street Ward 1 6.K.Veppangulam North street 3 Ward 1 7.K.Veppangulam East street Ward 1"
62,"Panchayat Union Middle School, Kundukulam","1.Vannagkulam northstreet ward2 , 2.Vannagkulam south street ward2 , 3.Vannagkulam south street ward2 , 4. Gundukulam south street , 5. Gundukulam middle street ward3 , 6.Gundukulam northstreet ward3 , 7. Gundukulam northstreet 2 ward3 , 8.Gundukulam melastreet ward2"
63,"Panchayat Union Elementary School, North side, East portion, O.KarisalKulam","1.Oosampottal melastreet ward 6 , 2.Oosampottal eaststreet ward 6 , 3.O.Karisalkulam Muthalamman kovil street ward1 , 4.O.Karisalkulam O.Karisalkulam Melastreet ward1 , 5.O.Karisalkulam O.Karisalkulam mela street 2 ward1"
64,"Panchayat Union Elementary School, North side, West portion, O.Karisalkulam","1.O.Karisalkulam east street ward1 , 2. O.Karisalkulam east street 2 ward2 , 3. O.Karisalkulam south street 1 ward2 , 4. O.Karisalkulam south street 2 ward2 , 5. O.Karisalkulam south street 3 ward3 , 6. O.Karisalkulam mela street 3 ward3 , 7. Olugupuli east street ward7 , 8. Olugupuli melastreet ward7 , 9.Olugupuli southvadal street ward7"
65,"C. S.I.Elementary School, Thoppadaipatti","1.Thoppadaipatti Kalikulam joint road ward4 , 2.Thoppadaipatti North street Ward 4 , 3.Thoppadaipatti Kallikulam joint road ward4 , 4.Thoppadaipatti R.C.Church road 1 ward4 , 5.Thoppadaipatti R.C.church road 2 ward4 , 6.Thoppadaipatti East street ward4 , 7.Thoppadaipatti East road 2 ward4 , 8.Thoppadaipatti South street ward4 , 9.Thoppadaipatti Mela street ward 5 , 10.Thoppadaipatti Mela street 2 ward 5"
66,"Panchayat Union Elementary School, East building, South portion, Ilanthaikulam","1.Ilandaikulam Oorani street Ward 1 , 2.Ilandaikulam north street ward1 , 3.Ilandaikulam Middle street 1st santhu ward1 , 4.Ilandaikulam Middle street 2nd santhu ward1 , 5.Ilandaikulam Pallikooda street ward1 , 6.Ilandaikulam South street ward1 ,"
67,"Panchayat Union Elementary School, East building, North portion, Ilanthaikulam","1.Kallikulam Jakkammal kovil street ward 2 , 2. Kallikulam south street ward2 , 3.Kallikulam middle street ward2 , 4.South Kallikulam south street ward2 , 5.South kallikulam north street ward2 , 6.Pambuvilundhan pallam"
68,"C. S. I. Elementary School, Nerinjipatti","1. Nerunjipatti kaliamman kovil street ward 5 , 2.Nerunjipatti north street ward 5 , 3.Nerunjipatti School zonal street ward 5 , 4.Nerunjipatti Schoolzonal street ward 5 , 5.Nerunjipatti south street ward 5 , 6. Nerunjipatti melastreet ward 5 , 7.Nerunjipatti oorani path ward 5 , 8.Nerunjipatti mela street north street ward 5"
69,"Government Higher Secondary School, New Building, North portion, Kovilangulam","1.Kovilangkulam Madathu street (Ward 2) , 2.Kovilangkulam Madathu street (Ward 1) , 3. Kovilangkulam South street (Ward 1) , 4. Kovilangkulam South street (Ward 1) , 5. Kovilangkulam South (Ward 1) , 6. Kovilangkulam South street (Ward 1) , 7. Kovilangkulam Colony Street (Ward 3) , 8. Kovilangkulam South street (Ward 3) , 9. Kovilangkulam colony street east street ward3"
70,"Government Higher Secondary School, New Building, South side, Kovilangulam","1.Kovilangkulam Kanmai street ward3 , 2.Kovilangkulam North street (Ward 2) , 3.Thottiyapatti east street (ward 4) , 4.Thottiyapatti North street (Ward 4) , 5.Pallapatti 1st street ward 4 , 6. Pallapatti 2nd street ward4 , 7.Pallapatti 3rd street ward4 , 8.Araikudi north street ward4 , 9.Araikudi South street (Ward 6) , 10.Araikudi South street (Ward 6) , 11.Araikudi South street (Ward 6) , 12.Naraioorani ward 6"
71,"E-Service Centre, New building, Ariyamngalam","1.Ariyamangalam Madathu street ward1 , 2.Ariyamangalam Middle street ward1 , 3.Ariyamangalam South street ward1 , 4.Ariyamangalam Pallikooda street ward1 , 5.Ariyamangalam Melastreet ward1 , 6.Ariyamangalam Colony street ward2 , 7.Ariyamangalam Sakkiliar kudiiruppu ward2 , 8.Ariyamangalam Velangkulam ward4 , 9. SathurNayakkanpatti East street (ward 5) , 10.SathurNayakkanpatti West street (Ward 5)"
72,"Government High School, Pammanendal","1.Pammanendal West street ward 1 , 2.Pammanendal West street 2 ward 1 , 3.Pammanendal West street 3 ward 1 , 4.Pammanendal West street 4 ward1 , 5.Pammanendal West street 5 ward 1 , 6.Pammanendal West street 6 ward1 , 7.Pammanendal South street 1 ward 1 , 8.Pammanendal South street 2 ward1 , 9.Pammanendal North street ward2 , 10.Pammanendal North street 2 ward 2 , 11.Pammanendal Middle street ward2 , 12.Pammanendal South street ward 2 , 13.Pammanendal South street 2 ward2 , 14.Pammanendal North street 2 ward 2 , 15.Pammanendal North street 3 ward 3 , 16.Pammanendal North street 3 ward 3 , 17.Pammanendal Middle street ward 3 , 18.Pammanendal Middle street 2 ward 3 , 19.Pammanendal South street 1 ward 3 , 20.Pammanendal South street 2 ward 3 , 21.Pammanendal East street 1 ward 3 , 22.Pammanendal East street 2 ward 3 , 23.Pammanendal Othaveedu 1 ward 3 , 24.Pammanendal Othaveedu 2 ward3 , 25.Pammanendal Sirukulam 1 ward 4 , 26.Pammanendal Sirukulam 2 ward 4 , 27.Pammanendal Sirukulam 4 ward 4 , 28.Pammanendal Sirukulam 5 ward 4 , 29.P.Karisalkulam ward 5 , 30. P.karisalkulam 2 ward 5 , 31.P.karisalkulam 3 ward 3 , 32. P.Karisalkulam 4 ward 5 , 33. P.Karisalkulam 5 ward 5 , 34.P.Karisalkulam 6 ward 5"
73,"Panchayat Union Elementary School, Keelamavilangai","1.Mavilangai North street ward1 , 2.Mavilangai East street 1 ward1 , 3.Mavilangai Mela street 1 ward1 , 4.Mavilangai South street 1 , 5.Mavilangai Othaveedu ward1 , 6.Mavilangai Colony ward1 , 7.Mavilangai East street 2 ward1 , 8.Mavilangai East street 3 ward2 , 9.Mavilangai Middle street ward2 , 10.Mavilangai South street 2 ward2 , 11.Mavilangai Mela street 2 ward2"
74,"Panchayat Union Elementary School, New Building, West portion Thimmanthapuram","1.Thimmanathapuram Perumal nayakkar street ward1 , 2.Thimmanathapuram Murugan street ward1 , 3.Thimmanathapuram Ayyarappa nayakkar street ward1 , 4.Thimmanathapuram Mela street ward1 , 5.Thimmanathapuram Telephone street ward1 , 6.Thimmanathapuram Kumarasamy nayakkar street ward1 , 7.Thimmanathapuram Atchari street ward2 , 8.Thimmanathapuram Putchari amman street ward2 , 9.Thimmanathapuram Mariappa achari street ward2 , 10.Thimmanathapuram Madathu street ward2 , 11.Thimmanathapuram Colony ward2 , 12.Thimmanathapuram East street ward2"
75,"Panchayat Union Middle School,East building, North portion, Veeramachanpatti","1.Veeramachanpatti Okkarai nayakkar street ward3 , 2.Veeramachanpatti North street ward3 , 3.Veeramachanpatti N.Muthuappan street ward3 , 4.Veeramachanpatti South street ward3 , 5.Veeramachanpatti Kolumbu nayakkar street ward3 , 6. K.Muthirulandipuram Rathinavel street ward3 , 7.K.Muthirulandipuram North street ward3 , 8.K.Muthirulandipuram Okkarai nayakkar street ward3 , 9.K.Muthirulandipuram Gurusamy nayakkar street ward3 , 10.Veeramachanpatti South street ward3 , 11.Veeramachanpatti Road street ward3 , 12.Veeramachanpatti Pillaiyar kovil and east street ward3"
76,"Panchayat Union Elementary School, T.Valasubramania puram","1.Valasubramaniapuram West street ward2 , 2.Valasubramaniapuram North street ward1 , 3.Valasubramaniapuram East street ward1 , 4.Valasubramaniapuram Post office street ward2 5.Valasubramaniapuram Arunthathiyar kudiiruppu ward1"
77,"Panchayat Union Elementary School, Muthuchellaiyapuram","1.Muthuchellaiyapuram Oorani street ward3 , 2..Muthuchellaiyapuram South street ward3 , 3..Muthuchellaiyapuram North street ward3 , 4..Muthuchellaiyapuram Mela street ward3 , 5..Muthuchellaiyapuram Arunthathiyar kudiiruppu ward3"
78,"Panchayat Union Elementary School, Pappureddiapatti","1. Pappurettiapatti south street ward1 , 2.Pappurettiapatti south street ward1 , 3. Pappurettiapatti middle street ward1 , 4. Pappurettiapatti north street ward1 , 5. Pappurettiapatti east street ward1 , 6. T.Kumarapuram oorani street ward2 , 7.T.Kumarapuram middle street ward1 , 8. T.Kumarapuram east street ward2 , 9. T.Kumarapuram south street ward2 , 10.T.Kumarapuram west street ward2"
79,"Panchayat Union Elementary School, Ranisethupuram","1.Ramasamuthiram south street ward3 , 2. Ramasamuthiram north street ward3 , 3.Ranisethupuram north street ward4 , 4. Ranisethupuram madathustreet ward4 , 5.Ranisethupuram madathustreet 2 ward 4 , 6.Rani sethupuram arunthathiyar street ward4 , 7.Ranisethupuram south street ward 4 , 8.Ranisethupuram madam melastreet ward4 , 9.Ranisethupuram oorani street ward4"
80,"Kshatriya Hindu Nadar Higher Sec School, West Portion, Main Building, Perunali","1.Perunali Pallivasal ist street (ward 2) , 2.Perunali Pallivasal IInd street (Ward 2) , 3.Perunali Palpannai street (Ward 2) , 4.Perunali Muslim Street (Ward 2) , 5.Perunali Pallivasal North street (Ward 2) , 6.Perunali Old Post Office Street (Ward 4) , 7.Perunali Vellalar street (ward4) , 8.Perunali North street 3 (Ward 4) , 9.Perunali Vellalar East street (Ward 4) , 10.Perunali Saivavellalar street (Ward 4) , 11.Perunali Vellalar Mela street (Ward 4)"
81,"Panchayat Union Middle School, New Building, Eastern Portion, Perunali","1.Perunali Muslim pal pannai street 1 ward1 , 2.Perunali Muslim palpannaistreet 2 ward1 , 3.Perunali Pallivasal east street ward1 , 4.Perunali Arunthathiar street ward1 , 5.Perunali Pallivasal north street ward1 , 6.Perunali Nadar pallikooda street ward7 , 7.Perunali Nadar pallistreet 2 ward7 , 8.Perunali Muthumariamman kovil backside (Ward 7)"
82,"Panchayat Union Middle School, New Building, Western Portion, Perunali","1.Perunali Old post office street ward3 , 2.Perunali Asari street ward3 , 3.Perunali North street 1 ward3 , 4.Perunali Sri pagampiriyal kovil street ward3 , 5.Perunali North street 2 ward3 , 6.Perunali Devar street ward3 , 7.Perunali Rice mill street ward5 , 8.Perunali Vellalar street ward5 , 9.Perunali MSR road ward5 , 10.Perunali Kaval nilaya street ward5 , 11.Perunali North street 3 ward5 , 12.Perunali Vinayagar street ward5"
83,"Kshatriya Hindu Nadar Elementary School, New Building, Perunali","1.Perunali Nadar main road ward 6 , 2.Perunali Nadar street 1 ward6 , 3.Perunali Nadar street 2 ward 6 , 4.Perunali Christian street 1 ward 6 , 5.Perunali Chrisian street 2 ward 6 , 6.Perunali Rice mill street ward6 , 7.Perunali Bazaar street 1 ward6 , 8.Perunali Adi parasakthi kovil street ward8 , 9.Perunali Bazaar street 2 ward6 , 10.Perunali Shanmugapuram 1st street ward9 , 11.Perunali Shanmugapuram east street ward9 , 12.Perunali Shanmugapuram street 2 ward9 , 13.Perunali Shanmugapuram street 3 ward 9 , 14.Perunali Shanmugapuram south street ward9 , 15.Perunali Bus stand street ward10 , 16.Perunali Sayalkudi road ward10 , 17.Perunali Vilathikulam road 1 ward10 , 18.Perunali Indra colony ward10 , 19.Perunali Vilathikulam road southside ward10"
84,"Panchayat Union Middle School, Ponthampuli","1.Valavanthapuram east street ward3 , 2.Valavanthalpuram west street ward3 , 3.Ponthampuli east street ward1 , 4.Ponthampuli south street ward2 , 5.Ponthampuli pallikooda street ward2 , 6. Ponthampuli pallivasal north street ward2"
85,"Village E.service Cemtre, Idivilagi.","1.Idivilagi South street 1 ward1 , 2.Idivilagi South street 2 ward1 , 3.Idivilagi West street ward1 , 4.Idivilagi North street 1 ward1 , 5.Idivilagi North street 2 ward1 , 6.Idivilagi North street 3 ward1 , 7.Kosuraman south street 1 ward1 , 8.Kosuraman south street 2 ward1 , 9.Kosuraman northstreet1 ward1 , 10.Kosuraman north street2 ward1 , 11.Poolapathi west street 1 ward1 , 12. Poolapathi west street 2 ward1 , 13.Poolapathi west street ward1 , 14. Poolapathi south street ward1 , 15.Poolapathi east street ward1 , 16.Poolapathi north street1 ward1 , 17.Poolapathi north street 2 ward1"
86,"Panchayat Union Elementary School, Old building, Kalutharugan","1.Kalutharugan North street 1 ward2 , 2.Kalutharugan West street ward2 , 3.Kalutharugan North street ward2 , 4.Kalutharugan South street 2 ward2 , 5.Kalutharugan South street 2 ward2 , 6.Kalutharugan West street ward2 , 7.Kalutharugan South street 3 ward2"
87,"Panchayat Union Elementary School, Old building, Karisalpuli","1.Karisalpuli west street (ward 4) , 2.Karisalpuli west street ward3 3. Karisalpuli middle street ward3 , 4.Karisalpuli middle street ward3 , 5. Karisalpul south street ward3 , 6.Karisalpuli South street 2 (Ward 4) , 7.Karisalpuli south street ward3 , 8.Karisalpuli east street ward3 , 9.Pottalpuli north street ward4 , 10.Pottalpuli North street 2 Ward 4 , 11.Pottalpuli north street 3 ward4 , 12.Pottalpuli south street 2 ward4 , 13.Pottalpuli south street ward4"
88,"Panchayat Union Elementary School, Erumaikulam","1.Erumaikulam Madathustreet ward1 , 2.Erumaikulam Madathukku opp side ward1 , 3.Erumaikulam North street ward1 4.Erumaikulam Middle street ward1 , 5.Erumaikulam South street 1st santhu ward2 , 6.Erumaikulam South street 2nd santhu ward2 7.Erumaikulam East street 1st santhu ward2 , 8.Erumaikulam East street 2nd santhu ward2"
89,"Panchayat Union Elementary School, M.Pudukulam","1.Kadamangalam road ward1 , 2.Mudaliyar pudukulam Middle street ward1 , 3.Mudaliyar pudukulam South street 1 ward1 , 4.Mudaliyar pudukulam South street 2 ward1 , 5.Mudaliyar pudukulam Kanmaikaraistreet ward2 , 6.Mudaliyar pudukulam thiruvarairoad ward2 , 7.Mudaliyar pudukulam Pallikooda street ward2 , 8.Mudaliyar pudukulam Colony street ward2 , 9.Mudaliyar pudukulam Colonyeaststreet ward2 , 10.Mudaliyar pudukulam Thiruvarai east street ward1 , 11.Mudaliyar pudukulam Thiruvarai north street ward2"
90,"Panchayat Union Elementary school, New building, Villanendal","1.Mudaliyar pudukulam Southstreet ward3 , 2.Mudaliyar pudukulam East street ward3 , 3.Melavillanendal East street (Ward 3) , 4.Melavillanendal north street (Ward 3) , 5. Kelavillanendal north street (Ward 3)"
91,"Panchayat Union Middle School, New Building, North Side, Kathanendal","1. Kathanendal West street ward1 , 2.Kathanendal South street 1 ward1 , 3. Kathanendal South street 2 ward1 , 4.Kathanendal East street 1 ward1 , 5. Kathanendal North street ward2 , 6.Kathanendal South street 3 ward2 , 7. Kathanendal East street 2 ward2"
92,"Panchayat Union Middle School, New Building, South Side, Kathanendal","1.Kumilangkulam weststreet ward3 , 2.Kumilangkulam south street ward3 , 3.Kumilangkulam east street ward3 , 4.Parayangkulam north street ward3 , 5. Parayangkulam north street ward3 , 6.Parayangkulam south street 2 ward4 , 7.Parayangkulam east street ward4 , 8.Thambirankuttam ward5"
93,"Panchayat Union Elementary School, West Portion, Komboothi",1. Komboothi north street ward1 2.Komboothi mela street ward1 3.Komboothi middle street ward1 4.Komboothi east street ward1
94,"Panchayat Union Elementary School, East Portion, Komboothi","1.Komboothi south street 1 ward2 , 2.Komboothi south street 2 ward 2 , 3.Vedangkoottam north street ward3 , 4.Vedangkoottam south street ward3 , 5.Vedangkoottam east street ward3"
95,"Panchayat Union Elementary School, Old building, Vellangulam","1.Vellangulam East street ward3 , 2.Vellangulam Middle street ward3 , 3.Vellangulam South street ward3 , 4.Vellangulam North street ward3"
96,"C.S.I. Elementary School, Kadamangalam","1.Kadamangalam north street ward2 , 2.Kadamangalam silai street ward1 , 3.Kadamangalam west street ward2 , 4.Kadamangalam middle street ward1 , 5.Kadamangalam church street ward1 , 6.Kadamangalam east street ward1 , 7.Kadamangalam pallikooda street ward2 , 8.Kadamangalam south street ward2"
97,"Panchayat Union Middle School, Left Side, Melakodumalur","1.Melakodumalur (R.V) And (P) Melakodumalur east street , 2.Melakodumalur (R.V) And (P) Melakodumalur West Street , 3.Melakodumalur (R.V) And (P) Melakodumalur South First Street , 4.Melakodumalur (R.V) And (P) Melakodumalur South Second Street"
98,"Panchayat Union Middle School,Right Side, Melakodumalur","1.Melakodumalur (R.V) And (P) Koneriyendal Colony street (ward4) , 2.Melakodumalur (R.V) And (P) Pillaiyar kovil street (ward4) , 3.Melakodumalur (R.V) And (P) South street (Ward 4)"
99,"Panchayat Union Elementary School,Keelakodumalur","1.Kelakodumalur (R.V) And (P) Kelakodumalur North street (ward 1) , 2.Kelakodumalur (R.V) And (P) Middle street (Ward 1) , 3.Kelakodumalur (R.V) And (P) West street (Ward 1) , 4.Kelakodumalur (R.V) And (P) Pillaiyarkovil street (Ward 1) , 5.Kelakodumalur (R.V) And (P) South street (Ward1) , 6.Kelakodumalur (R.V) And (P) Sangathu Ist street (Ward 1) , 7.Kelakodumalur (R.V) And (P) Sangathu IInd street (Ward1,2) , 8.Kelakodumalur (R.V) And (P) Thattanendal (Ward 2)"
100,"Panchayat Union Elementary School, Eastern Wing, Nallukurichi","1.Vikkiramapandiyapuram (R.V) Nallukurichi (P) Nallukurichi west street (ward1,2) , 2.Vikkiramapandiyapuram (R.V) Nallukurichi (P) Nallukurichi east street (Ward 2) , 3.Vikkiramapandiyapuram (R.V) Nallukurichi (P) Akraharam Street (Ward1,2) , 4.Vikkiramapandiyapuram (R.V) Nallukurichi (P) Adhidiravidar kudi iruppu (Ward 2,3) , 5.Vikkiramapandiyapuram (R.V) Nallukurichi (P) Adhidiravidar colony (Ward 3) , 6.Vikkiramapandiyapuram (R.V) Nallukurichi (P) Thadhanendal (Ward 4) 7.Vikkiramapandiyapuram (R.V) Nallukurichi (p) Ambalkuttam (ward 4)"
101,"Library building, Kavalkoottam","1.Vikkiramapandiyapuram (R.V) Nallukurichi (P) Kavalkuttam south (Ward 5) 2.Vikkiramapandiyapuram (R.V) Nallukurichi (P) Kavalkuttam north (Ward5,6)"
102,"Panchayat Union Elementary School,Vikkiramapandiapuram","1.Vikramapandiapuram (R.V) And (P) Vikramapandiapuram ward1 , 2.Vikramapandiapuram (R.V) And (P) Kelakudiiruppu Ward 1, 3.Vikramapandiapuram (R.V) And (P) Valasai Ward2 , 4.Keelakodumalur (R.V) Vikramapandiapuram (P) Variyankuttam Ward 3"
103,"Panchayat Union Elementary School, North Portion, Sathanoor","1.Sathanur (R.V) and (P) Kilaakulam (ward 1) , 2.Sathanur (R.V) and (P) North othaveedu (Ward 2) , 3.Sathanur (R.V) and (P) North street thattan kudiiruppu (Ward 3) , 4.Sathanur (R.V ) and (P) South street (Ward 4) , 5.Sathanur (R.V) and (P) Ammankovil street (Ward 2) , 6.Sathanur (R.V) and (P) Pillaiyarkovil street (Ward2)"
104,"Panchayat Union Elementary School, South Portion, Sathanoor","1.Sathanur (R.V) and (P) Muniyankovil street (Ward 2) , 2.Sathanur (R.V) and (P) South othaveedu (Ward3) , 3.Keelakulam (R.V) Sathanur (P) A.Nedungulam (Ward 3) , 4.Keelakulam (R.V) Sathanur (P) Keezhakudiyeruppu (ward 3) , 5.Keelakulam (R.V) Sathanur (P) Appanendal (Ward 4) , 6.Keelakulam (R.V) Sathanur (P) Nayanendal (Ward 5)"
105,"Government High School,Puluthikulam","1.Sathanur (R.V) Pulitikulam (P) Pulithikulam south street (ward 1) , 2.Sathanur (R.V) Pulithikulam (P) Pulithikulam west street (ward 1) , 3.Sathanur (R.V) Pulithikulam (P) Pulithikulam krishanapuram (ward2) , 4.Sathanur (R.V) Puluthikulam (P) Puluthikulam north street (ward 2) , 5.Sathanur (R.V) Puluthikulam (P) Sethupathy nagar (ward 2) , 6.Sathanur (R.V) Puluthikulam (P) Athi diravitar kudiyeruppu (ward 2) , 7.Sathanur (R.V) Sambalkulam (P) Pozhikal (ward 3)"
106,"Panchayat Union Middle School, South Portion, Sambakulam","1.Keelathooval (R.V) Sambakulam (p) Sambakulam kudiiruppu west (ward 1) , 2.Keelathooval (R.V) Sambakulam (P) Indhranagar (Ward 1)"
107,"Panchayat Union Middle School, Middle Portion, Sambakulam","1.Keelathooval (R.V) Sambakulam (P) Sambakulam kudiiruppu east (Ward 2) , 2.Keelathooval (R.V) Sambakulam (P) Arundhadhiyar colony (Ward 2)"
108,"Panchayat Union Elementary School, Pudupattinam","1.Sellur (R.V) And (P) Puthupattanam south kudiyeruppu(ward 3) , 2.Sellur (R.V) And (P) Puthupattanam north kudiyeruppu(ward 3) , 3.Sellur (R.V) And (P) East colony (SC)ward-3) , 4.Sellur (R.V) And (P) Puthupattanam westcolony (ward 3) , 5.Sellur (R.V) And (P) M.patti south street (ward 4) , 6.Chellur (R.V) And (P) M.patti north street (ward 4) , 7.Sellur (R.V) And (P) Oorani northkarai kudiyeruppu (ward 4) , 8.Sellur (R.V) And (P) Kannathan colony(ward 4)"
109,"Panchayat Union Middle School, North Building, Sellur","1.Sellur (R.V) And (P) Melakudiiruppu (ward1) , 2.Sellur (R.V) And (P) Northkudiyeruppu 3.Sellur (R.V) And (P) Pallivasal street , 4.Sellur (R.V) And (P) South kudiyeruppu 5.Sellur (R.V) And (P) East colony (SC)"
110,"Panchayat Union Middle School, South Building, Sellur",1.Chellur (R.V) And (P) Eswaran kovil kudiyeruppu 2.Sellur (R.V) And (P) Athidiravita Melacolony 3.Sellur (R.V) Siruthalai (P) Sengarbadai Kudiyeruppu 4.Sellur (R.V) Siruthalai (P) Sengarbadai colony (SC) 5.Sellur (R.V) Siruthalai (P) Mela Sengarbadai
111,"Sacret heart Elementary School, Main Hall, South Wing, Thiruvarangam","1.Thiruvarangam (R.V) And (P) Iruthayakovil first street (ward 1) , 2.Thiruvarangam (R.V) And (P) Iruthayakovil IInd street (Ward 1,2) , 3.Thiruvarangam (R.V) And (P) Iruthayakovil IIIrd street (Ward 2) , 4.Thiruvarangam (R.V) And (P) Samathana nagar (ward 2) ,"
112,"Sacret heart Elementary School,Main Hall, North Wing, Thiruvarangam","1.Thiruvarangam (R.V) And (P) Pakkiyapuram mudhal veedhi (Ward 3) , 2.Thiruvarangam (R.V) And (P) Pakkiyapuram IInd veedhi (Ward 3) , 3.Thiruvarangam (R.V) And (P) Pakkiyapuram IIIrd veedhi (Ward 3,4) , 4.Thiruvarangam (R.V) And (P) Pakkiyapuram IVth veedhi (Ward 4) , 5.Thiruvarangam (R.V) And (P) Indhra adhidiravidar colony (Ward 5) , 6.Thiruvarangam (R.V) And (P) Thiruvarangam South kudiiruppu (Ward 5)."
113,"Sacret heart Elementary School, Main Hall, South wing, North Side, Thiruvarangam","1.Thiruvarangam Sellur And Swathan (R.V) Siruthalai (p) Vathiyanendal south kudiiruppu (ward 1) , 2.Thiruvaranagam Sellur And Swathan (R.V) Siruthalai (P) Vathiyanendal grama vadakku kudiiruppu (Ward 1) , 3.Thiruvarangam Sellur And Swathan (R.V) Siruthalai (P) Panaiyadiyendal village (Ward 2) , 4.Thiruvarangam Sellur And Swathan (R.V) Siruthalai (P) Karnatan village (ward 2) , 5.Thiruvarangam Sellur And Swathan (R.V) Siruthalai (P) Siruthalai south kudiiruppu 1 (Ward1) , 6.Thiruvarangam Sellur And Swathan (R.V) Siruthalai (P) Siruthalai South kudiiruppu 2 (Ward1) , 7.Thiruvarangam Sellur And Swathan (R.V) Siruthalai (P) Yathavar kudiyeruppu (ward 1)"
114,"Sacret heart Elementary School, Main Hall, South wing, South Side, Thiruvarangam","1.Thiruvarangam Sellur And Swathan (R.V) Siruthalai (P) North kudiyeruppu (ward1) , 2.Thiruvarangam Sellur And Swathan (R.V) Siruthalai (P) Suvathan north street (ward 2) , 3.Thiruvarangam Sellur And Swathan (R.V) Siruthalai (P) Suvathan west street (ward 2) , 4.Thiruvarangam Sellur And Swathan (R.V) Siruthalai (P) Swathan south street (ward 2)"
115,"Panchayat Union Middle School,West Side, Kolundurai","1.Kolundhurai (R.V) And (P) Kolundhurai south kudiiruppu (ward 1) , 2.Kolundhurai (R.V) And (P) Kolundhurai muslim kudiiruppu (Ward 2) , 3.Kolundhurai (R.V) And (P) Kolundhurai middle kudiiruppu (Ward1) , 4.Kolundurai (R.V) And (P) Kolundurai yadhavar street 1 (Ward 2) , 5.Kolundhurai (R.V) And (P) Kolundhurai yadhavar street 2 (Ward 2)"
116,"Panchayat Union Middle School, East Side, Kolundurai","1.Kolundhurai (R.V) And (P) Kolundhurai yadhavar street 3 (Ward 2) , 2.Kolundhurai (R.V) And (P) Kolundhurai yadhavar street 4 (Ward 2) , 3.Kolundhurai (R.V) And (P) Kolundhurai Adhidiravidar street (Ward 2) , 4.Kolundhurai (R.V) And (P) Kolundhurai east kudiiruppu melpart (Ward 3) , 5.Kolundhurai (R.V) And (P) Kolundhurai east kudiiruppu east part (Ward 3)"
117,"Panchayat Union Middle School, S.Karaikudi","1.Kolundhurai(R.V) And (P) Karaikudi north kudiiruppu (ward 4) , 2.Kolundhurai (R.V) And (P) Melakudiiruppu (Ward 4) , 3.Kolundhurai (R.V) And (P) Southkudiiruppu (Ward 4) , 4.Kolundhurai (R.V) And (P) Eastkudiiruppu (Ward 4)"
118,"Panchayat Union Elementary School, Sempongudi","1.Ulaiyur (R.V) Sembonkudi (P) Soosaiyappar patti 1st street ward 1 , 2.Ulaiyur (R.V) Sembonkudi (P) Susaiyapparpatti 2nd street Ward 1 , 3.Ulaiyur (R.V) Sembonkudi (P) Susaiyapparpatti 3rd street Ward 1 , 4.Ulaiyur (R.V) Sembonkudi (P) Susaiyappar patti 4th street Ward 1 , 5.Ulaiyur (R.V) Sembonkudi (P) Sembonkudi B.C.colony Ward 1 , 6.Ulaiyur (R.V) Sembonkudi (P) Sembonkudi north street Ward 1 , 7.Ulaiyur (R.V) Sembonkudi (P) Sembonkudi main street Ward 2 , 8.Ulaiyur (R.V)Sembonkudi (P) Sembonkudi south street Ward 2 , 9.Ulaiyur (R.V) Sembonkudi (P) Sembonkudi Adhithiravidar kudiyeruppu 1 Ward 2 , 10.Ulaiyur (R.V) Sembonkudi (P) Sembonkudi Adhithiravidar kudiyeruppu2 Ward 2 , 11.Ulaiyur (R.V) Sembonkudi (P) Sembonkudi Jebathottam Ward 2"
