Sl. No,Polling Station No,Raja.N Makkal Katchi Sakthi Desiya,G Kamalakannan. Tamilnadu Ilangyar Katchi,Karthikeyan.R. Tamilar Katchi Naam,Sarathbabu Maiam Needhi Makkal,Subashree Arasiyal Makkal Anaithu,Suresh.R.Dr. Manavadhikaa Federal Bhartiya r,Thameem Mohammed M Ansari. India Democratic of Party Social,Chinnadurai Rajesh South Democratic of National India Party,Vincent.J India (Athawale) Republican of Party,Anbarasu.E Independent,Anbarasu.S Independent,M Anbarasu. Independent,M Kumar. Ashok Independent,Mohammed Ali Independent,Lincon.A Abraham Independent,Sathiyaraj.P Independent,Saravanan.K Independent,Saravanan.C Independent,S.V. Saravanan Independent,Nithiyanandam.S Independent,Raji.B Independent,Sridhar.S Independent,Sridhar.S Independent,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
174,110 AW,195,155,1,0,23,34,0,0,3,0,0,0,0,0,0,1,3,1,1,0,0,2,0,0,0,2,421,0,421,0
175,111,336,210,1,0,63,42,1,0,5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3,665,0,665,0
176,112 M,140,112,0,1,34,43,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,334,0,334,0
177,112 AW,107,135,0,1,37,50,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,336,0,336,0
178,113 M,230,100,0,1,33,19,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,394,0,394,0
179,113 AW,211,142,1,2,10,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,393,0,393,0
180,114 M,191,106,0,0,27,10,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,3,355,0,355,0
181,114 AW,174,98,0,0,17,8,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,1,0,306,0,306,0
182,115 M,141,86,0,2,17,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,284,0,284,0
183,115 AW,172,90,0,0,11,23,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,306,0,306,0
184,116 M,252,143,0,1,26,53,0,0,4,0,0,0,0,1,0,1,1,1,0,0,0,15,0,2,0,5,505,0,505,0
185,116 AW,246,156,0,3,19,51,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,12,0,1,0,4,496,0,496,0
186,117 M,138,111,0,4,27,30,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316,0,316,0
187,117 AW,138,132,0,1,9,34,0,1,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,2,324,0,324,0
188,118 M,136,111,0,3,22,56,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,5,338,0,338,0
189,118 AW,115,87,0,1,14,61,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,6,289,0,289,0
190,119 M,168,110,0,0,20,39,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,348,0,348,0
191,119 AW,144,114,1,1,12,52,0,0,3,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,9,341,0,341,0
192,120,290,276,1,0,35,12,0,0,8,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,2,0,629,0,629,0
193,121,295,241,0,7,40,43,1,2,9,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,643,0,643,0
194,122 M,215,132,1,4,24,45,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,429,0,429,0
195,122 AW,201,133,2,5,13,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,401,0,401,0
196,123 M,191,166,1,4,41,77,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,490,0,490,0
197,123 AW,160,167,0,4,19,86,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,446,0,446,0
198,124 M,213,146,1,2,53,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,472,0,472,0
199,124 AW,208,174,0,3,36,61,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,489,0,489,0
200,125 M,212,111,0,2,41,39,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,413,0,413,0
201,125 AW,187,119,0,0,21,39,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,376,0,376,0
202,126 M,155,129,1,1,30,59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,381,0,381,0
203,126AW,137,131,0,5,17,64,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,358,0,358,0
204,127,271,204,0,3,42,18,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,546,0,546,0
205,128,280,269,1,2,55,51,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3,666,0,666,0
206,129 M,157,129,0,3,51,54,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,401,0,401,0
207,129 AW,157,117,0,2,19,76,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,381,0,381,0
208,130 M,187,140,0,3,26,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,427,0,427,0
209,130 AW,164,143,1,4,14,68,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,398,0,398,0
210,131 M,238,113,0,4,22,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,398,0,398,0
211,131 AW,328,168,0,1,63,32,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,602,0,602,0
212,132 M,183,134,1,0,27,36,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,392,0,392,0
213,132 AW,192,120,0,0,25,37,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,5,387,0,387,0
214,133 M,164,133,0,0,38,54,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,398,0,398,0
215,133 AW,150,121,0,2,30,53,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,366,0,366,0
216,134,220,144,0,0,49,4,0,0,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,445,0,445,0
217,135,279,214,0,0,46,17,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,570,0,570,0
218,136,255,127,0,0,34,8,0,0,14,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,442,0,442,0
219,137,289,162,1,0,57,5,0,0,8,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,528,0,528,0
220,138 M,183,115,0,0,34,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,366,0,366,0
221,138 AW,174,120,0,2,20,24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,346,0,346,0
222,139,321,194,1,3,57,62,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,6,655,0,655,0
223,140,307,186,0,2,56,57,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,621,0,621,0
224,141 M,141,100,1,2,40,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,332,0,332,0
225,141 AW,132,106,0,2,15,57,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,2,319,0,319,0
226,142 M,202,149,1,1,97,19,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,477,0,477,0
227,142 AW,211,160,0,3,67,12,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,464,0,464,0
228,143 M,198,123,1,2,48,69,0,0,9,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3,3,460,0,460,0
229,143 AW,198,123,0,1,44,50,0,0,3,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,5,430,0,430,0
230,144 M,158,122,0,1,66,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,384,0,384,0
231,144 AW,138,140,0,1,39,26,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,3,353,0,353,0
232,145,266,227,1,0,47,23,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,5,579,0,579,0
233,146,269,182,0,1,57,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,547,0,547,0
234,147,315,164,0,4,50,32,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,572,0,572,0
235,148,252,149,0,2,36,16,0,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,465,0,465,0
236,149,259,186,0,0,25,17,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,504,0,504,0
237,150,329,181,0,1,48,44,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,617,0,617,0
238,151,381,237,1,2,74,41,0,0,4,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,3,750,0,750,0
239,152,232,215,0,0,23,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,497,0,497,0
240,153,346,203,1,3,32,21,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,611,0,611,0
241,154 M,214,112,0,1,48,9,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,392,0,392,0
242,154 AW,227,136,0,0,27,11,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6,412,0,412,0
243,155 M,238,123,0,3,73,28,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,476,0,476,0
244,155 AW,229,126,3,4,32,20,1,0,3,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,2,427,0,427,0
245,156 M,203,125,0,2,64,16,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,422,0,422,0
246,156 AW,188,172,1,3,39,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,434,0,434,0
247,157,448,253,2,4,57,19,0,0,7,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,794,0,794,0
248,158 M,254,154,2,2,45,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,498,0,498,0
249,158 AW,288,165,0,1,26,31,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,516,0,516,0
250,159 M,245,108,1,2,31,25,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,421,0,421,0
251,159 AW,220,130,2,1,25,20,0,0,2,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,408,0,408,0
252,160 M,258,136,1,3,63,30,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,501,0,501,0
253,160 AW,294,160,0,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,532,0,532,0
254,161,319,171,0,0,47,11,0,0,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,576,0,576,0
255,162,450,160,0,0,39,17,1,0,31,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,4,708,0,708,0
256,163,316,118,1,1,28,16,0,0,7,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1,494,0,494,0
257,164,227,175,0,1,45,12,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,483,0,483,0
258,165,142,133,0,1,31,11,0,1,5,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,4,333,0,333,0
259,166,343,109,0,7,30,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,541,0,541,0
260,167 M,211,86,0,3,24,23,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,358,0,358,0
261,167 AW,239,99,0,2,12,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,385,0,385,0
262,168,305,52,0,10,21,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,435,0,435,0
263,169,228,67,0,2,40,23,0,0,8,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,372,0,372,0
264,170,269,106,1,3,50,21,0,1,3,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,3,464,0,464,0
265,171 M,220,56,0,1,44,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,340,0,340,0
266,171 AW,240,60,0,0,28,14,0,0,1,0,0,2,1,1,2,0,2,3,0,0,0,0,0,0,0,3,357,0,357,0
267,172 M,252,67,0,2,34,19,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,382,0,382,0
268,172 AW,274,78,0,2,18,15,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,394,0,394,0
269,173 M,258,72,0,3,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,382,0,382,0
270,173 AW,234,101,1,0,18,9,0,0,1,0,1,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,373,0,373,0
271,174,200,122,0,3,34,18,0,0,2,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,385,0,385,0
272,175 M,180,85,0,1,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,343,0,343,0
273,175 AW,215,92,1,2,35,28,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,382,0,382,0
274,176,88,42,0,4,9,21,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,170,0,170,0
275,177,105,35,0,1,9,13,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,166,0
276,178,247,108,0,1,56,21,0,0,3,0,0,2,0,2,0,0,1,0,0,0,3,0,0,0,1,1,446,0,446,0
277,179,167,45,0,0,11,14,0,0,1,0,0,0,0,1,3,3,1,2,0,0,0,0,0,0,0,1,249,0,249,0
278,180,201,111,0,3,31,27,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,384,0,384,0
279,181,210,97,0,5,25,28,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,4,376,0,376,0
280,182 M,189,56,0,0,28,15,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,294,0,294,0
281,182 AW,201,61,1,0,15,19,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,305,0,305,0
282,183,347,133,0,5,68,36,0,0,5,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,600,0,600,0
283,184,285,121,0,1,48,18,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,4,488,0,488,0
284,185 M,190,61,0,0,41,29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,327,0,327,0
285,185 AW,164,67,0,2,17,19,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,275,0,275,0
286,186,239,94,0,2,36,31,2,0,3,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,3,414,0,414,0
287,187,201,78,0,5,28,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,354,0,354,0
288,188,414,120,0,3,35,20,0,0,4,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,611,0,611,0
289,189 M,243,81,0,4,28,12,0,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,380,0,380,0
290,189 AW,279,77,0,5,20,7,0,0,0,6,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,3,402,0,402,0
291,190,308,55,0,6,25,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,416,0,416,0
292,191,173,80,0,3,14,33,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,307,0,307,0
293,192,197,80,0,1,51,5,1,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,345,0,345,0
294,193,211,79,1,1,44,20,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,368,0,368,0
295,194 M,250,50,0,0,48,8,1,0,14,0,0,0,0,1,0,1,4,0,0,1,0,0,0,2,1,6,387,0,387,0
296,194 AW,290,51,1,0,31,10,0,0,2,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,1,394,0,394,0
297,195,376,103,0,0,32,14,1,0,3,0,1,0,0,3,1,6,1,1,0,0,0,0,0,0,0,2,544,0,544,0
298,196,237,86,2,2,31,31,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,395,0,395,0
299,197,121,29,0,3,11,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,189,0,189,0
300,198,239,30,0,1,17,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,293,0,293,0
301,199 M,174,65,0,2,37,25,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,312,0,312,0
302,199 AW,169,99,0,0,24,48,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,347,0,347,0
303,200,272,209,0,2,20,20,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,531,0,531,0
304,201,243,139,0,2,33,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,446,0,446,0
305,202,193,109,0,3,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,346,0,346,0
306,203,304,98,0,1,18,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,452,0,452,0
307,204,293,122,2,0,17,19,1,0,5,0,0,2,1,1,0,0,1,0,0,1,1,0,0,1,1,3,471,0,471,0
308,205 M,228,112,1,3,40,16,1,0,5,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5,415,0,415,0
309,205 AW,207,156,0,1,29,17,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,420,0,420,0
310,206,389,100,0,1,38,7,0,0,5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,547,0,547,0
311,207,330,129,2,0,46,31,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,544,0,544,0
312,208,316,98,1,1,20,19,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,464,0,464,0
313,209,321,99,2,0,36,22,1,0,6,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,1,494,0,494,0
314,210,282,255,0,1,27,21,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,592,0,592,0
315,211,175,159,0,0,33,9,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,383,0,383,0
316,212,438,238,0,2,36,21,1,1,1,0,0,1,0,0,0,1,2,3,0,0,0,1,0,0,0,1,747,0,747,0
317,213 M,186,88,0,0,21,15,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,316,0,316,0
318,213 AW,201,113,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,338,0,338,0
319,214,192,49,0,0,12,4,1,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,268,0,268,0
320,215 M,177,93,0,0,28,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,311,0,311,0
321,215 AW,239,115,0,1,13,9,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,384,0,384,0
322,216,184,88,0,0,7,5,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,288,0,288,0
323,217 M,154,95,0,2,25,52,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,337,0,337,0
324,217 AW,163,94,1,0,11,54,0,0,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,333,0,333,0
325,218,357,161,0,3,38,50,0,0,6,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,4,624,0,624,0
326,219,298,153,0,1,38,41,0,0,2,0,0,0,2,1,0,2,2,0,0,0,0,0,0,1,0,6,547,0,547,0
327,220,269,140,0,2,41,35,0,0,10,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,506,0,506,0
328,221,360,148,0,4,57,53,1,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7,642,0,642,0
329,222,234,84,0,0,6,13,0,1,7,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,352,0,352,0
330,223 M,248,101,0,3,28,35,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,429,0,429,0
331,223 AW,246,99,0,1,15,37,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,408,0,408,0
332,224 M,272,90,0,1,26,24,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,425,0,425,0
333,224 AW,279,115,0,2,14,40,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,456,0,456,0
334,225 M,170,122,0,6,27,40,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,375,0,375,0
335,225 AW,161,131,2,4,19,49,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,374,0,374,0
336,226 M,228,86,0,0,31,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,370,0,370,0
337,226 AW,234,80,0,2,20,20,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,364,0,364,0
338,227 M,231,74,0,0,29,12,0,0,23,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,374,0,374,0
339,227 AW,255,76,0,2,17,11,0,2,16,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,388,0,388,0
340,228,412,138,0,0,25,30,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,632,0,632,0
341,229 M,174,94,0,1,30,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,330,0,330,0
342,229 AW,179,101,0,1,15,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,317,0
343,230,278,96,1,3,36,37,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,498,0,498,0
344,231 M,175,93,1,1,22,42,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,343,0,343,0
345,231 AW,154,86,0,6,14,41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,304,0,304,0
346,232,181,88,0,1,18,47,0,0,8,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,350,0,350,0
347,233 M,249,93,0,3,33,47,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,434,0,434,0
348,233 AW,211,94,0,3,21,45,1,0,5,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,0,7,393,0,393,0
349,234 M,172,60,0,2,29,19,0,0,11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,300,0,300,0
350,234 AW,195,85,0,1,14,12,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,313,0,313,0
351,235,218,86,1,5,25,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,355,0,355,0
352,236,242,101,1,2,24,73,1,0,1,0,0,0,2,1,0,2,0,1,0,0,0,1,0,1,1,4,458,0,458,0
353,237,195,132,1,8,17,80,0,0,1,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,10,450,0,450,0
354,238 M,130,96,0,2,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299,0,299,0
355,238 AW,104,76,0,2,8,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,255,0
356,239 M,243,109,1,2,21,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,403,0,403,0
357,239 AW,257,93,0,1,13,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,383,0,383,0
358,240 M,240,118,1,7,46,31,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,452,0,452,0
359,240 AW,280,138,0,2,23,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,489,0,489,0
360,241 M,220,86,0,0,19,22,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,356,0,356,0
361,241 AW,236,96,0,0,20,25,0,0,2,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,1,386,0,386,0
362,242 M,207,100,1,2,18,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,376,0,376,0
363,242 AW,187,100,0,1,17,34,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,346,0,346,0
364,243 M,266,83,0,1,27,28,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,411,0
365,243 AW,279,124,0,1,22,21,0,0,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,458,0,458,0
366,244 M,208,77,0,0,35,34,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,363,0,363,0
367,244 AW,220,69,0,1,11,41,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,353,0,353,0
368,245,120,61,0,1,9,20,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,216,0,216,0
369,246,284,135,0,9,43,58,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,5,548,0,548,0
370,247,290,158,3,6,44,67,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3,583,0,583,0
371,248 M,143,103,0,1,11,40,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,4,307,0,307,0
372,248 AW,139,92,1,4,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,301,0,301,0
373,249 M,186,128,1,3,27,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,379,0,379,0
374,249 AW,186,109,0,2,6,42,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,352,0,352,0
375,250 M,87,125,1,3,20,39,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,280,0,280,0
376,250 AW,97,116,2,1,12,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,262,0,262,0
377,251 M,173,107,0,7,19,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,362,0,362,0
378,251 AW,154,111,0,3,15,47,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,342,0,342,0
379,252 M,152,121,0,1,20,62,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,361,0,361,0
