Polling Station No.,Building,Polling Areas
1,"Govt High School,Mannivakkam West Face, New Building South Part","1. Mannivakkam (P) and Mannivakkam (RV), Ward1 East Mada St, 2. Mannivakkam (P) and Mannivakkam (RV), Ward 1 West Mada Veethi, 3. Mannivakkam (P) and Mannivakkam (RV), Ward 1 North Mada St, 4. Mannivakkam (P) and Mannivakkam (RV), Ward 1 South Mada St, 999. OVERSEAS ELECTORS"
2,"Govt High School,Mannivakkam West Face, New building North Part","1. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Karaipoondiyamman Koil St, 2. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Kalaivanar St, 3. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Eswaran Koil St, 4. Mannivakkam (P) and Mannivakkam (RV), Ward1 Rasathi Kalaignar Kumaran St, 5. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Sindhu Nagar, 6. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Loganathan Nagar, 7. Mannivakkam (P) and Mannivakkam (RV), Ward 1 White field, 999. OVERSEAS ELECTORS"
3,"PUPS,Mannivakkam South Face, Centre Building East Part","1. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Karunanidhi KK Nagar, 2. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Indhirani Nagar, 3. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Ambedkar Nagar, 4. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Singaram Nagar, 999. OVERSEAS ELECTORS"
4,"PUPS,Mannivakkam West Face,North East Building South Part","1. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Kumaran Nagar, 2. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Kalaignar Karunanidhi St, 3. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Annal Ambedkar Nagar, 4. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Shanmugam Nagar Thiruvenkatam Nagar, 5. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Walajabad Road, 6. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Sri Krishna Nagar, 7. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Thiruvenkatam Nagar, 8. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Rajiv Street, 9. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Vivekanandan St, 10. Mannivakkam (P) and Mannivakkam (RV), Ward 1 Subhamangala Avenue, 11. Mannivakkam (P) and Mannivakkam (RV), Gowri Keerthivasan garden, 999. OVERSEAS ELECTORS"
5,"PUPS,Mannivakkam West Face, South East Building South Part","1. Mannivakkam (P) and Mannivakkam (RV), Ward 2 walaja road, 2. Mannivakkam (P) and Mannivakkam (RV), Ward 2 MGR St, 3. Mannivakkam (P) and Mannivakkam (RV), Ward 2 Rajiv St, 4. Mannivakkam (P) and Mannivakkam (RV), Ward 2 Thiruvalluvar St, 5. Mannivakkam (P) and Mannivakkam (RV), Ward 2 Kakkanji Street, 6. Mannivakkam (P) and Mannivakkam (RV), Ward 2 Periyar Street, 7. Mannivakkam (P) and Mannivakkam (RV), Ward 2 Bharathiyar Street, 999. OVERSEAS ELECTORS"
6,"Govt High School,Mannivakkam East Face, West Side Building South Part","1. Mannivakkam (P) and Mannivakkam (RV), Ward 2 Sanmuga Nagar, 2. Mannivakkam (P) and Mannivakkam (RV), Ward 2 Anna Nagar Karumariyamman Koil Street, 3. Mannivakkam (P) and Mannivakkam (RV), Ward 2 Ram Nagar, 4. Mannivakkam (P) and Mannivakkam (RV), Ward 2 Ram Nagar, 5. Mannivakkam (P) and Mannivakkam (RV), Ward 2 Anna St, 6. Mannivakkam (P) and Mannivakkam (RV), SRI BALAJI NAGAR, 7. Mannivakkam (P) and Mannivakkam (RV), JAYAPRAKASH NAGAR, 999. OVERSEAS ELECTORS"
7,"Govt High School,Mannivakkam East Face, West Side Building Centre South Part","1. Mannivakkam (P) and Mannivakkam (RV), SRI KRISHNA NAGAR, 2. Mannivakkam (P) and Mannivakkam (RV), SWAMI VIVEKANANDA NAGAR, 3. Mannivakkam (P) and Mannivakkam (RV), Vallalar Nagar, 4. Mannivakkam (P) and Mannivakkam (RV), SRI VENGADESVARA NAGAR, 5. Mannivakkam (P) and Mannivakkam (RV), THIRUVENGADAM NAGAR, 6. Mannivakkam (P) and Mannivakkam (RV), KRISHNAVIJAYAM NAGAR, 7. Mannivakkam (P) and Mannivakkam (RV), THANGAVELU NAGAR, 8. Mannivakkam (P) and Mannivakkam (RV), PONNUSAMY NAGAR, 9. Mannivakkam (P) and Mannivakkam (RV), SUNTHAR NAGAR, 10. Mannivakkam (P) and Mannivakkam (RV), ENTHIRANI NAGAR, 11. Mannivakkam (P) and Mannivakkam (RV), MANIVAKAM KIRAMA SALAI, 12. Mannivakkam (P) and Mannivakkam (RV), MUDICHIR SALAI, 13. Mannivakkam (P) and Mannivakkam (RV), PANDIYAM STREET, 14. Mannivakkam (P) and Mannivakkam (RV), AMBETHGAR STREET, 15. Mannivakkam (P) and Mannivakkam (RV), KARUMARIAMMAN KOVIL STREET, 999. OVERSEAS ELECTORS"
8,"Govt High School,Mannivakkam East Face, West Building North Part","1. Mannivakkam (P) and Mannivakkam (RV), Ward 3 Ram Nagar, 2. Mannivakkam (P) and Mannivakkam (RV), Ward 3 Walaja Salai, 3. Mannivakkam (P) and Mannivakkam (RV), Ward 3 Ambedkar Street, 4. Mannivakkam (P) and Mannivakkam (RV), Ward 3 Metu Street, 999. OVERSEAS ELECTORS"
9,"Govt High School,Mannivakkam East Face, Noth West Building South Part","1. Mannivakkam (P) and Mannivakkam (RV), Ward 3 Thiruvalluvar Street, 2. Mannivakkam (P) and Mannivakkam (RV), Ward 3 M G R Street, 3. Mannivakkam (P) and Mannivakkam (RV), Ward 3 Singara thottam, 4. Mannivakkam (P) and Mannivakkam (RV), Ward 3 Loganathan Nagar, 5. Mannivakkam (P) and Mannivakkam (RV), Ward3 Kannan Nagar, 6. Mannivakkam (P) and Mannivakkam (RV), Ward3 Vivekanandar Street, 7. Mannivakkam (P) and Mannivakkam (RV), PUTHU NAGAR, 999. OVERSEAS ELECTORS"
10,"Govt High School,Mannivakkam East Face, NorthWest Side Building Centre Part","1. Mannivakkam (P) and (RV), Ward 3 Anna St, 2. Mannivakkam (P) and (RV), Ward 3 shanmuga nagar, 3. Mannivakkam (P) and (RV), Ward 3 Walaja road, 4. Mannivakkam (P) and (RV), Ward 3 Periyar street, 5. Mannivakkam (P) and (RV), Ward 3 Swami vivekanantha nagar, 999. OVERSEAS ELECTORS"
11,"Govt High School,Mannivakkam South Face, North Side Building East Part","1. Mannivakkam (P) and (RV), Ward 3 rajiv st, 2. Mannivakkam (P) and (RV), Ward 3 New nagar, 999. OVERSEAS ELECTORS"
12,"Panchayath Union Primary School, Vardhama Nagar, Mannivakkam","1. Mannivakkam (P) and (RV), Ward 3 Ram nagar, 2. Mannivakkam (P) and (RV), Ward 3 Indhirarani nagar, 3. Mannivakkam (P) and (RV), Ward 3 Dr. Ambedkar St, 4. Mannivakkam (P) and (RV), Ward 3 Annai Ambedkar Nagar, 5. Mannivakkam (P) and (RV), Ward 3 Sundar Nagar Main Road, 6. Mannivakkam (P) and (RV), Ward 3 Kannan Nagar, 7. Mannivakkam (P) and (RV), Ward 3 Anna Ambedkar Nagar, 8. Mannivakkam (P) and (RV), Ward 3 Karumariamman Koil 2nd St, 9. Mannivakkam (P) and (RV), Ward 3 Karumariamman Koil 4th St, 10. Mannivakkam (P) and (RV), Ward 3 Karumariamman Koil 7th St, 999. OVERSEAS ELECTORS"
13,"Panchayath Union Primary School, Vardhama Nagar, Mannivakkam","1. Mannivakkam (P) and (RV), Ward 3 Karumariamman Koil 9th St, 2. Mannivakkam (P) and (RV), Ward 3 Karumariamman Koil 12th St, 3. Mannivakkam (P) and (RV), Ward 3 Karpaga Vinayagar Koil St, 4. Mannivakkam (P) and (RV), Shri Varthaman Nagar, 999. OVERSEAS ELECTORS"
14,"Panchayath Union Primary School, Vardhama Nagar, Mannivakkam","1. Mannivakkam (P) and (RV), Indira Gandhi Main Road, 2. Mannivakkam (P) and (RV), Ambethkar Nagar Alaymman Koil St, 3. Mannivakkam (P) and (RV), AMBETHAKAR NAGAR ATHANUR ROAD, 999. OVERSEAS ELECTORS"
15,"CSI Primary School,Vandalur South Face, East Part Building","1. Vandalur (P) and (RV), Ward 2 Kurinji Nagar, 2. Vandalur (P) and (RV), Ward 2 Lakshmi Nagar, 999. OVERSEAS ELECTORS"
16,"CSI Primary School,Vandalur South Face, East Part Building 2nd std class room","1. Vandalur (P) and (RV), Ward 2 Venkatesapuram, 2. Vandalur (P) and (RV), Ward 2 Narikuravar St, 3. Vandalur (P) and (RV), Ward 2 Malaiyadi Nagar, 999. OVERSEAS ELECTORS"
17,"St. John's Nursery & Primary School,Vandalur West Face ,North Part","1. Vandalur (P) and (RV), Ward 2 Vembuliamman Koil St, 2. Vandalur (P) and (RV), Ward 2 Pillaiyar Koil St, 3. Vandalur (P) and (RV), Ward 2 School St, 999. OVERSEAS ELECTORS"
18,"St. John's Nursery & Primary School,Vandalur West Face ,South Part","1. Vandalur (P) and (RV), Ward 2 Railway Station Street, 2. Vandalur (P) and (RV), Ward 2 Kurinji Nagar, 3. Vandalur (P) and (RV), Ward 2 Kamaraj Street, 4. Vandalur (P) and (RV), Ward 2 GST Salai, 5. Vandalur (P) and (RV), Ward 2 Gangaiamman Koil St, 6. Vandalur (P) and (RV), Ward 2 Perumal Koil Street, 7. Vandalur (P) and (RV), Ward 2 Nehru St, 8. Vandalur (P) and (RV), Ward 2 Anna st, 9. Vandalur (P) and (RV), Ward 1 Veerateeswar Koil Street, 999. OVERSEAS ELECTORS"
19,"CSI Primary School,Vandalur East Face, West Side Building South Part","1. Vandalur (P) and (RV), Ward 1 Bajanai koil street, 2. Vandalur (P) and (RV), Ward 1 Kambar Street, 3. Vandalur (P) and (RV), Ward 1 Munusamy Street, 4. Vandalur (P) and (RV), Ward 1 Venugopal Street, 5. Vandalur (P) and (RV), Ward 1 Kalpana Street, 6. Vandalur (P) and (RV), Ward 1 Eranamiammn Koil Street, 7. Vandalur (P) and (RV), Ward 1 Bajanai Koil 2nd Street, 8. Vandalur (P) and (RV), Ward 1 Gandhi Street, 9. Vandalur (P) and (RV), Ward 1 Thiruveediamman Koil Street, 10. Vandalur (P) and (RV), Ward 1 Stalin Salai, 999. OVERSEAS ELECTORS"
20,"CSI Primary School,Vandalur East Face, West Side Building North Part","1. Vandalur (P) and (RV), Ward 1 Ambedkar Street, 2. Vandalur (P) and (RV), Ward 1 Kamarajar Salai, 3. Vandalur (P) and (RV), Ward 1 Mariamman Koil Street, 4. Vandalur (P) and (RV), Ward 1 Logammal Street, 5. Vandalur (P) and (RV), Ward 1 Nehru Street, 6. Vandalur (P) and (RV), Ward 1 Lal Bahadhur Sasthri Street, 7. Vandalur (P) and (RV), Ward 1 Elangovadigal Street, 8. Vandalur (P) and (RV), Ward 1 Indira Gandhi Street, 9. Vandalur (P) and (RV), Ward 1 Baradhi Dasan Street, 10. Vandalur (P) and (RV), Ward 1 Kakkan Street, 11. Vandalur (P) and (RV), Ward 1 Dr. Kalaignar Street, 12. Vandalur (P) and (RV), Ward 1 Buddhar Street, 13. Vandalur (P) and (RV), Ward 1 Anna Street, 14. Vandalur (P) and (RV), Ward 1 Balaji Nagar Main Road, 15. Vandalur (P) and (RV), Ward 1 Balaji Nagar 1st Street, 16. Vandalur (P) and (RV), Ward 1 Balaji Nagar 2nd Street, 17. Vandalur (P) and (RV), Ward 1 Balaji Nagar 3rd Street, 18. Vandalur (P) and (RV), Ward 1 Balaji Nagar 4th Street, 19. Vandalur (P) and (RV), Ward 1 Erikkarai Street, 20. Vandalur (P) and (RV), Ward 12 2nd Street Balaji Nagar Ext.,, 999. OVERSEAS ELECTORS"
21,"Willy's Intergrated Primary School South Face, North Side Building East Part","1. Vandalur (P) and (RV), Ward 1 walajabad salai, 999. OVERSEAS ELECTORS"
22,"Willy's Intergrated Primary School South Face, North Side Building West Part","1. Vandalur (P) and (RV), Ward 1 Bajanai Koil Street, 2. Vandalur (P) and (RV), Ward 1 Eswaran Koil Street, 3. Vandalur (P) and (RV), Ward 1 M.K.Stalin Street, 4. Vandalur (P) and (RV), Ward 1 Sivasakthi Street, 5. Vandalur (P) and (RV), Ward 1 Baradhiar Street, 6. Vandalur (P) and (RV), Ward 1 Raji Street, 7. Vandalur (P) and (RV), Ward 1 Srinivasa Naicker Street, 8. Vandalur (P) and (RV), Ward 1 Pattiamman Koil Street, 9. Vandalur (P) and (RV), Ward 1 Pattiamman Koil Street, 10. Vandalur (P) and (RV), Ward 1 MGR Street, 11. Vandalur (P) and (RV), Ward 1 Vijayan Street, 12. Vandalur (P) and (RV), Ward 1 Chandran Street, 13. Vandalur (P) and (RV), Ward 1 Ekambaraeswaran Koil Street, 14. Vandalur (P) and (RV), Ward 1 Anna Street, 15. Vandalur (P) and (RV), Balaji Nagar Virivakkam, 999. OVERSEAS ELECTORS"
23,"Willy's Intergrated Primary School Vandalur, East Face West Side Building South Part","1. Vandalur (P) and (RV), Ward 1 mookambigai koil street, 2. Vandalur (P) and (RV), Ward 1 Chandran Street, 3. Vandalur (P) and (RV), Ward 1 Rajarathinam Street, 4. Vandalur (P) and (RV), Ward 1 Erikkarai Street, 5. Vandalur (P) and (RV), Ward 1 Masuthi Street, 999. OVERSEAS ELECTORS"
24,"Willy's Intergrated Primary School Vandalur, East Face West Side Building 2nd Room","1. Vandalur (P) and (RV), Ward 1 Pillai Kulam, 2. Vandalur (P) and (RV), Ward 1 Singara Thottam, 3. Vandalur (P) and (RV), Ward 1 Mutthan Nagar, 4. Vandalur (P) and (RV), Ward 1 Moogambikai Koil 1st Street, 5. Vandalur (P) and (RV), Ward 1 Raji Street, 6. Vandalur (P) and (RV), Ward 1 Muthan Nagar, 7. Vandalur (P) and (RV), Ward 1 Buddhar Street, 8. Vandalur (P) and (RV), Ward 1 Indira Gandhi Nagar, 9. Vandalur (P) and (RV), Ward 1 Muthamil Nagar GST Road, 10. Vandalur (P) and (RV), Ward 1 Pillaiyar Koil Street, 11. Vandalur (P) and (RV), Ward 1 Godhandan Street, 12. Vandalur (P) and (RV), Ward 1 Balakrishnan Street, 13. Vandalur (P) and (RV), Ward 1 Thiruvalluvar Street, 14. Vandalur (P) and (RV), Ramasamy St, Singara Thottam, 15. Vandalur (P) and (RV), Natesan St, 999. OVERSEAS ELECTORS"
25,"Community Hall West Face, North Wing","1. Vandalur (P) and (RV), Ward 4 crescent quarters, 2. Vandalur (P) and (RV), Ward 4 Otteri Perumal Koil Street, 3. Vandalur (P) and (RV), Ward 4 Vembuliamman Street, 4. Vandalur (P) and (RV), Ward 4 Nataraja Naicker Street, 5. Vandalur (P) and (RV), Ward 4 GST Road, 999. OVERSEAS ELECTORS"
26,PUPS Otteri East Face North Side,"1. Vandalur (P) and (RV), Ward 4 Mullai Street, 2. Vandalur (P) and (RV), Ward 4 Thendral Street, 3. Vandalur (P) and (RV), Ward 4 Zoo Quarters, 4. Vandalur (P) and (RV), Ward 4 Otteri 1st Main Road, 5. Vandalur (P) and (RV), Ward 5 Kattabomman Street, 6. Vandalur (P) and (RV), Ward 5 V O C Street, 7. Vandalur (P) and (RV), Ward 5 Thiruvallvar Street, 8. Vandalur (P) and (RV), Ward 5 Kannagi St, 9. Vandalur (P) and (RV), Ward 5 Kovalan St, 10. Vandalur (P) and (RV), Perumal Koil St, 999. OVERSEAS ELECTORS"
27,"PUPS,Otteri South Face, North Side Building West Part","1. Vandalur (P) and (RV), Ward 4 t.s.nagar 1st main road, 2. Vandalur (P) And (R.V), Ward 4 T.S.Nagar 2 Main Road, 3. Vandalur (P) And (RV), Ward 4 T.S.Nagar 3rd Main Road, 4. Vandalur (P) And (R.V), Ward 4 T.S.Nagar 4th Main Road, 5. Vandalur (P) And (RV), Ward 4 T.S.Nagar 5th Main Road, 6. Vandalur (P) And (R.V), Ward 4 Masque St., 999. OVERSEAS ELECTORS"
28,PUPS Otteri South Face North Side,"1. Vandalur (P) And (R.V), Ward 4 Vallalar St, 2. Vandalur (P) Otteri (R.V), Ward 4 Manimegalai St, 3. Vandalur (P) And (R.V), Ward 4 Bharathi St, 4. Vandalur (P) And (R.V), Ward 4 Kovalan St, 5. Vandalur (P) Otteri (R.V), Ward 4 Kannagi St, 6. Vandalur (P) And (R.V), Ward4 Thiruvalluvar St, 7. Vandalur (P) And (R.V), Ward4 V.O.C. St, 8. Vandalur (P) And (R.V), Ward 4 Harikrishnan St, 9. Vandalur (P) And (R.V), Ward 4 Bajanai Koil St, 10. Vandalur (P) And (R.V), Kattabomman St, 999. OVERSEAS ELECTORS"
29,"PUPS,Otteri Vandalur, South Face, North Side Building West Part","1. Vandalur (P) and (RV), Ward 5 kalaimagal st, 2. Vandalur (P) And (R.V), Ward 5 Valmeegi Nagar, 3. Vandalur (P) and (RV), Ward 5 Murasoli Nagar, 4. Vandalur (P) and (RV), Ward 5 Nehru Street, 5. Vandalur (P) and (RV), Ward 5 Kalaivanar Street, 6. Vandalur (P) and (RV), Ward 5 Anna Street, 999. OVERSEAS ELECTORS"
30,"PUPS,Otteri Vandalur, West Face, East Side Building North Part","1. Vandalur (P) and (RV), Ward 5 Manickkajalakandeeswarar Street, 2. Vandalur (P) and (RV), Ward 5 Mahalakshmi Street, 3. Vandalur (P) and (RV), Ward 5 Harikrishnan Street, 4. Vandalur (P) and (RV), Ward 5 Selva Vinayagar Street, 5. Vandalur (P) and (RV), Ward 5 Kambar Street, 6. Vandalur (P) and (RV), Ward 5 Periyar Street, 7. Vandalur (P) and (RV), Ward 5 Kabilar Street, 8. Vandalur (P) and (RV), Ward 5 Kamarajar street, 9. Vandalur (P) and (RV), Ward 5 Ambedhkar Street, 10. Vandalur (P) and (RV), Ward 5 Puthar Street, 11. Vandalur (P) and (RV), Ward 5 Gandhi Street, 12. Vandalur (P) and (RV), Ward 5 Ansari Street, 13. Vandalur (P) and (RV), Ward 5 Manimegalai Street, 14. Vandalur (P) and (RV), Ward 6 Vallalar Street, 999. OVERSEAS ELECTORS"
31,"PUPS,Otteri Vandalur West Face, East Side Building South Part","1. Vandalur (P) Otteri (RV), Ward 5 otteri 1st main road, 2. Vandalur(P) Otteri(R.V), Ward 5 Otteri 2nd Main Road, 999. OVERSEAS ELECTORS"
32,"PUPS,Otteri Vandalur North Face South Side Building West Part","1. Vandalur (P) Otteri (RV), Ward 5 Otteri 3rd Main Road, 2. Vandalur (P) Otteri (RV), Ward 5 Otteri 4th Main Road, 999. OVERSEAS ELECTORS"
33,"PUPS,Otteri Vandalur East Face, South Side Building North Part","1. Vandalur (P) Otteri (RV), Ward 5 Otteri 5th Main Road, 2. Vandalur (P) Otteri (RV), Ward 5 Otteri 6th Main Road, 999. OVERSEAS ELECTORS"
34,"PUPS,Otteri Vandalur, East Face, South Side Building South Part","1. Vandalur (P) Otteri (RV), Ward 5 Otteri 7th Main Road, 2. Vandalur (P) Otteri (RV), Ward 5 Otteri 8th Main Road, 3. Vandalur (P) Otteri (RV), Ward 5 Otteri 9th Main Road, 4. Vandalur (P) Otteri (RV), Ward 5 Otteri 10th Main Road, 5. Vandalur (P) Otteri (RV), Vandalur, 6. Vandalur (P) Otteri (RV), AMBEDKARSTREET, 999. OVERSEAS ELECTORS"
35,"PUMS,Alapakkam North Face Center Building West Part","1. Nedungundram (P) and (RV), Ward 3 gandhi road, 2. Nedungundram (P) and (RV), Ward 5 MGR Nagar, 3. Nedungundram (P) and (RV), Ward 5 Bharathi Street, 4. Nedungundram (P) and (RV), Ward 5 Kattabomman Street, 5. Nedungundram (P) and (RV), Ward 5 Selvavinayagar Koil Street, 6. Nedungundram (P) and (RV), Ward 5 MPC Street, 7. Nedungundram (P) and (RV), Ward 5 Periyar Nagar, 8. Nedungundram (P) and (RV), Ward 5 Maraimalaiadigal Street, 9. Nedungundram (P) and (RV), Ward 5 Anna Street, 10. Nedungundram (P) and (RV), Ward 3 Malaiyadi Street, 11. Nedungundram (P) and (RV), Ward 3 Varaprasad Nagar, 12. Nedungundram (P) and (RV), Ward 5 Kannagi Street, 13. Nedungundram (P) and (RV), Ward 5 VOC Street, 14. Nedungundram (P) and (RV), Ward 3 Mettu Street, 15. Nedungundram (P) and (RV), Ward 5 Gandhi Street, 16. Nedungundram (P) and (RV), AMBETHKAR STREET, 17. Nedungundram (P) and (RV), M G R STREET, 999. OVERSEAS ELECTORS"
36,"CSI Panchayath Union Primary School, Nedungundram","1. Nedungundram (P) and (RV), Ward 3 gandhi street, 2. Nedungundram (P) and (RV), Ward 3 Eswaran Koil Street, 3. Nedungundram (P) and (RV), Ward 3 Bajanai Koil Street, 4. Nedungundram (P) and (RV), Ward 3 Pillaiyar Koil Street, 5. Nedungundram (P) and (RV), Ward 3 Sangothiyamman Koil Street, 999. OVERSEAS ELECTORS"
37,"CSI Panchayath Union Primary School, Nedungundram","1. Nedungundram (P) and (RV), Ward 3 Bajanai Koil St, 2. Nedungundram (P) and (RV), Ward 3 Karumariamman Koil St, 3. Nedungundram (P) and (RV), Ward 3 Saraswathi Nagar, 4. Nedungundram (P) and (RV), Ward 3 Devaraj Nagar, 5. Nedungundram (P) and (RV), Ward 3 Malaiyadivaram, 6. Nedungundram (P) and (RV), Ward 3 Sandhaveliamman Koil St, 7. Nedungundram (P) and (RV), Ward 3 Palvadi Street, 8. Nedungundram (P) and (RV), Ward 3 CSI Palla Street, 999. OVERSEAS ELECTORS"
38,"CSI Panchayath Union Primary School, Nedungundram","1. Nedungundram (P) and (RV), Ward 3 Gandhi Road, 2. Nedungundram (P) and (RV), Ward Nedungundram 1, 3. Nedungundram (P) and (RV), Ward 3 Pillaiyar Koil Street, 4. Nedungundram (P) and (RV), Ward 3 Sangothaiamman Koil Street, 5. Nedungundram (P) and (RV), Ward 3 Bajanai Koil St, 999. OVERSEAS ELECTORS"
39,"CSI Panchayath Union Primary School, Nedungundram","1. Nedungundram (P) and (RV), Ward 3 Karumariamman Koil Street, 999. OVERSEAS ELECTORS"
40,"CSI Panchayath Union Primary School, Nedungundram","1. Nedungundram (P) and (RV), Ward 3 Saraswathi Nagar, 2. Nedungundram (P) and (RV), Ward 3 Devaraj Nagar, 3. Nedungundram (P) and (RV), Ward 3 Malaiyadivaram, 4. Nedungundram (P) and (RV), Ward 3 Varaprasad Nagar, 5. Nedungundram (P) and (RV), Ward 3 Mettu Street, 999. OVERSEAS ELECTORS"
41,"Zion International Public School, Puthur","1. Nedungundram (P) and (RV), Ward 1 puthur salai, 2. Nedungundram (P) and (RV), Ward 1 5th Street, 3. Nedungundram (P) and (RV), Ward 1 6th Street, 4. Nedungundram (P) and (RV), Ward 1 Kalaignar Nagar, 999. OVERSEAS ELECTORS"
42,"Zion International Public School, Puthur","1. Nedungundram (P) and (RV), Ward 1 Pillayar Koil Street, 2. Nedungundram (P) and (RV), Ward 1 Sheeba Nagar, 3. Nedungundram (P) and (RV), Ward 1 Vengambakkam Salai, 4. Nedungundram (P) and (RV), Ward 1 TTA Colony, 999. OVERSEAS ELECTORS"
43,"Zion International Public School, Puthur","1. Nedungundram (P) and (RV), Ward 1 3rd Street, 2. Nedungundram (P) and (RV), Ward 1 1st Street, 3. Nedungundram (P) and (RV), Ward 1 2nd Street, 4. Nedungundram (P) and (RV), Ward 1 4th Street, 999. OVERSEAS ELECTORS"
44,"Govt High School,Kolapakkam South Face, North West Building East Part","1. Nedungundram (P) and (RV), Ward 4 anna nagar, 999. OVERSEAS ELECTORS"
45,"Govt High School,Kolapakkam West Face, West Side Building","1. Nedungundram (P) and (RV), Ward 4 Nedunkundram Road, 2. Nedungundram (P) and (RV), Ward 4 Kelambakkam Main Road, 3. Nedungundram (P) and (RV), Ward 4 Sangothiyamman Koil Street, 4. Nedungundram (P) and (RV), Ward 4 Bajanai Koil Street, 999. OVERSEAS ELECTORS"
46,"Govt High School,Kolapakkam South Face, North East Side Building East Part","1. Nedungundram (P) and (RV), Ward 4 School Street, 2. Nedungundram (P) and (RV), Ward 4 Madhakoil Street, 3. Nedungundram (P) and (RV), Ward 4 Chinnamman Koil Street, 4. Nedungundram (P) and (RV), Ward 4 Azhagesa Nagar, 5. Nedungundram (P) and (RV), Ward 4 Moogambiga Nagar, 6. Nedungundram (P) and (RV), Ward 4 Janakpuri, 7. Nedungundram (P) and (RV), Ward 4 Madhanapuri, 8. Nedungundram (P) and (RV), Ward 4 Lakshmi Nagar, 9. Nedungundram (P) and (RV), Ward 4 Unamakkori, 10. Nedungundram (P) and (RV), Ward 4 Anjugam Nagar, 11. Nedungundram (P) and (RV), Ward Pillaiyar Koil Street, 12. Nedungundram (P) and (RV), Ward1 Anjugam Nagar, 999. OVERSEAS ELECTORS"
47,"Govt High School,Kolapakkam West Face, East Side Building North Part","1. Nedungundram (P) And Kolappakkam (RV), Ward 4 anna nagar, 2. Nedungundram (P) And Kolappakkam (RV), Ward 4 Kelambakkam Main Road, 3. Nedungundram (P) And Kolappakkam (RV), Ward 4 Sangothiamman Koil Street, 4. Nedungundram (P) And Kolappakkam (RV), Ward 4 Bajanai Koil Street, 999. OVERSEAS ELECTORS"
48,"Govt High School,Kolapakkam West Face, East Side Building Centre Room","1. Nedungundram (P) And Kolappakkam (RV), Ward 4 School Street, 2. Nedungundram (P) And Kolappakkam (RV), Ward 4 Madha Koil Street, 3. Nedungundram (P) And Kolappakkam (RV), Ward 4 Chinnamman Koil Street, 4. Nedungundram (P) And Kolappakkam (RV), Ward 4 Alagesan Nagar, 5. Nedungundram (P) And Kolappakkam (RV), Ward 4 Janakpuri, 6. Nedungundram (P) And Kolappakkam (RV), Ward 4 Madanapuri, 7. Nedungundram (P) And Kolappakkam (RV), Ward 4 Lakshmi Nagar, 8. Nedungundram (P) And Kolappakkam (RV), Ward 4 Unamancheri Road, 9. Nedungundram (P) And Kolappakkam (RV), Ward 4 Narayana Nagar, 10. Nedungundram (P) And Kolappakkam (RV), Ward 4 Anjugam Nagar, 11. Nedungundram (P) And Kolappakkam (RV), Ward 4 Chagravarthy Street, 999. OVERSEAS ELECTORS"
49,"PUMS,Alapakkam East Face, South Side Building , South Part","1. Nedungundram (P) and (RV), Ward 2 kesavaraya mudali street, 2. Nedungundram (P) and (RV), Ward 5 Rajaji Street, 3. Nedungundram (P) and (RV), Ward 5 Kannagi Street, 4. Nedungundram (P) and (RV), Ward 2 Jayaram Nagar, 999. OVERSEAS ELECTORS"
50,"PUMS,Alapakkam East Face, South Side Building , South Part","1. Nedungundram (P) and (RV), Ward 2 Perasiriyar Street, 2. Nedungundram (P) and (RV), Ward 2 Erikkarai Street, 999. OVERSEAS ELECTORS"
51,"PUMS,Alapakkam East Face, South Side Building , North Part","1. Nedungundram (P) and (RV), Ward 2 Mettu Street, 2. Nedungundram (P) and (RV), Ward 2 Bajanai Koil Street, 3. Nedungundram (P) and (RV), Ward 2 Gandhi Road, 999. OVERSEAS ELECTORS"
52,"PUMS,Alapakkam East Face, South Side Building , North Part","1. Nedungundram (P) and (RV), Ward 2 Thanikachalam Steet, 2. Nedungundram (P) and (RV), Ward 2 Veerasamy Naicket Street, 3. Nedungundram (P) and (RV), Ward 2 Perumal Nagar, 4. Nedungundram (P) and (RV), Ward 2 Madhura Alappakkam, 999. OVERSEAS ELECTORS"
53,"PUMS,Alapakkam East Face, North Side Building, South Part","1. Nedungundram (P) and (RV), Ward 5 Gandhi street, 2. Nedungundram (P) and (RV), Ward 5 MGR Nagar, 3. Nedungundram (P) and (RV), Ward 5 Bharathi Street, 4. Nedungundram (P) and (RV), Ward 5 Kattabomman Street, 5. Nedungundram (P) and (RV), Ward 5 DR Ambedhkar St, 999. OVERSEAS ELECTORS"
