Sl. No,Polling Station No,S Rajaram,M Muthulakshmi,Abubacker K.A.M. Muhammed,emaN M Ayyadurai,udanlimaT,eht R Ayyadurai,srotcelE T Raja Avani,evitalsigeL K Krishnan Radha,R Ponnusamy Raja,A Ganesan,R Krishnan,ITRAP A Sankar,R Subramanian Siva,S Seenivasan,rullanayadaK R Poologaraj,K Mariduraipandian,S Muruganantham,P Raji,G Velammal,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
230,182,172,5,140,1,60,95,0,0,0,0,3,1,0,2,5,3,0,0,1,1,1,490,0,5,495,0
231,183M,221,6,32,0,40,71,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,372,0,2,374,0
232,183A(W),273,7,41,2,22,61,0,0,1,0,1,0,0,0,0,5,0,0,0,1,1,415,0,2,417,0
233,184,117,2,67,1,43,62,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,297,0,1,298,0
234,185,342,7,139,2,19,59,0,0,0,0,0,0,0,3,0,3,1,0,0,0,5,580,0,2,582,0
235,186,103,2,55,0,17,422,1,1,0,0,1,0,2,1,0,3,3,0,0,0,2,613,0,2,615,0
236,187,188,2,44,0,26,200,1,0,0,0,0,1,0,0,0,0,4,0,1,1,5,473,0,3,476,0
237,188,30,0,29,0,19,342,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,423,0,0,423,0
238,189,12,1,56,2,14,483,2,0,0,0,0,0,0,2,1,0,2,0,1,0,3,579,0,3,582,0
239,190M,7,0,31,0,15,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,312,0
240,190A(W),12,0,29,1,5,311,1,0,0,0,0,0,0,1,0,1,2,0,0,1,4,368,0,4,372,0
241,191M,221,5,40,0,28,62,1,0,0,1,0,0,0,0,2,3,2,0,1,1,0,367,0,3,370,0
242,191A(W),280,4,50,1,28,69,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,443,0,1,444,0
243,192M,33,0,25,0,10,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,3,369,0
244,192A(W),31,3,32,0,9,394,2,0,0,0,0,1,0,1,0,1,2,0,0,2,2,480,0,4,484,0
245,193,10,3,31,0,15,564,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,626,0,1,627,0
246,194M,212,5,178,1,14,38,0,0,0,1,0,0,0,1,0,2,3,0,0,2,5,462,0,2,464,2
247,194A(W),225,7,233,3,5,18,0,0,0,0,0,0,0,9,3,2,1,0,2,0,2,510,0,1,511,0
248,195,40,7,9,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,1,129,0
249,196,382,6,176,1,25,48,1,0,2,0,0,0,1,0,0,3,2,0,0,0,5,652,0,4,656,0
250,197,127,2,42,0,14,448,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,641,0,1,642,0
251,198M,220,11,37,2,30,58,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,361,0,4,365,0
252,198A(W),227,11,45,0,17,47,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,352,0,3,355,0
253,199M,18,2,28,0,10,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,1,348,0
254,199A(W),12,2,24,1,1,395,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,438,0,0,438,0
255,200M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,200A(W),24,1,32,0,6,372,1,0,0,0,0,0,0,0,1,2,0,0,0,2,2,443,0,2,445,0
257,201,516,4,62,1,26,73,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,689,0,3,692,0
258,202,408,14,87,0,26,72,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,610,0,2,612,0
259,203,373,6,15,1,20,74,1,0,0,0,0,0,0,1,0,2,5,0,0,0,0,498,0,4,502,0
260,204M,304,8,19,0,17,56,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,406,0,8,414,0
261,204A(W),342,9,28,0,13,41,1,0,0,1,0,0,0,0,0,1,5,0,1,0,1,443,0,4,447,0
262,205M,347,8,28,0,39,44,2,0,1,0,0,0,0,0,1,0,3,0,0,0,1,474,0,3,477,0
263,205A(W),428,7,19,0,27,29,1,0,0,0,0,0,0,0,1,5,1,0,1,2,0,521,0,3,524,0
264,206,265,2,55,2,31,143,1,0,0,1,0,0,0,2,16,4,0,0,1,1,0,524,0,3,527,0
265,207,337,7,21,0,42,69,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,479,0,3,482,0
266,208,172,1,47,0,21,285,0,0,0,0,0,1,2,4,12,2,1,0,0,1,1,550,0,1,551,0
267,209,198,3,22,0,19,123,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,369,0,5,374,0
268,210,460,12,27,1,64,93,1,0,0,1,0,1,0,0,0,3,2,0,0,0,0,665,0,5,670,0
269,211M,16,0,47,0,13,222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,0,0,300,0
270,211A(W),10,5,66,0,1,260,0,1,0,0,2,0,0,0,0,1,0,0,3,0,1,350,0,2,352,0
271,212M,7,1,40,0,15,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,1,297,0
272,212A(W),6,0,45,0,4,322,0,0,0,0,0,0,0,1,0,0,1,0,2,0,3,384,0,1,385,0
273,213M,8,1,29,0,21,314,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,379,0,2,381,0
274,213A(W),12,1,36,0,3,406,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,464,0,7,471,0
275,214,32,0,28,0,6,218,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,287,0,1,288,0
276,215M,82,2,51,0,13,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,1,365,0
277,215A(W),87,2,69,2,13,284,0,1,1,0,1,1,0,0,3,0,1,0,7,2,2,476,0,6,482,0
278,216,12,0,52,0,5,499,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,572,0,1,573,0
279,217,10,2,51,0,6,554,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,627,0,1,628,0
280,218,9,1,28,0,7,381,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,429,0,0,429,0
281,219,20,0,57,0,11,462,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,553,0,0,553,0
282,220M,8,1,33,0,11,309,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366,0,0,366,0
283,220A(W),5,0,46,0,7,418,1,0,0,0,0,0,1,1,0,2,1,0,0,1,0,483,0,0,483,0
284,221,217,3,24,1,49,358,3,0,0,0,1,0,1,0,1,4,6,1,0,0,1,670,0,4,674,0
285,222,77,3,17,0,12,366,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,481,0,3,484,0
286,223,4,0,10,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,166,0
287,224M,6,1,14,0,13,288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,324,0
288,224A(W),7,0,21,0,2,405,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,441,0,4,445,0
289,225,420,3,59,1,12,57,0,0,0,0,0,0,0,0,1,0,3,0,2,1,1,560,0,1,561,0
290,226M,12,0,38,0,8,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,1,276,0
291,226A(W),13,0,45,1,4,316,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,385,0,0,385,1
292,227M,8,0,24,1,11,254,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,300,0,2,302,0
293,227A(W),8,0,37,1,5,382,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,438,0,1,439,0
294,228,12,1,61,2,10,506,4,0,0,0,0,1,0,0,0,2,0,1,2,0,5,607,0,5,612,0
295,229,12,0,10,0,3,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,1,407,0
296,230,13,2,42,0,5,426,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,492,0,4,496,0
297,231M,345,8,35,1,12,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,445,0,1,446,0
298,231A(W),413,10,47,0,10,51,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,539,0,2,541,0
299,232,226,3,23,0,0,163,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,421,0,1,422,0
300,233,488,8,64,0,12,74,0,0,0,0,0,0,0,1,2,8,4,0,0,0,1,662,0,3,665,0
301,234,15,0,34,0,15,461,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,529,0,0,529,0
302,235,14,3,30,0,8,406,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,463,0,1,464,0
303,236M,14,1,10,0,7,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306,0,2,308,0
304,236A(W),13,1,13,1,1,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398,0,2,400,0
305,237,12,0,17,0,2,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290,0,0,290,0
306,238,37,0,29,0,8,403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,478,0,0,478,0
307,239,10,1,43,0,6,416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,477,0,2,479,0
308,240,18,1,20,0,8,515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,563,0,1,564,0
309,241,6,0,13,0,4,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,305,0,2,307,0
310,242,344,9,115,0,14,41,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,527,0,5,532,0
311,243,313,4,206,3,23,37,1,0,0,0,1,0,0,2,0,5,3,2,4,2,0,606,0,0,606,0
312,244,333,1,221,1,17,30,0,0,0,0,0,1,0,2,0,4,4,0,7,2,1,624,0,1,625,0
313,245,239,10,255,0,31,31,1,0,1,0,0,1,0,4,0,2,3,0,5,1,1,585,0,3,588,0
314,246,310,6,176,1,29,15,0,1,1,0,0,0,1,0,0,0,1,0,0,3,0,544,0,4,548,0
315,247M,183,6,111,2,17,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,359,0,3,362,0
316,247A(W),233,4,122,1,15,30,0,0,0,0,0,0,0,2,1,2,7,1,3,3,1,425,0,1,426,0
317,248M,98,1,162,0,42,45,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,353,0,2,355,0
318,248A(W),148,4,162,2,24,53,1,1,0,1,3,0,0,3,0,2,3,1,1,2,1,412,0,2,414,0
319,249,164,1,54,0,13,40,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,277,0,4,281,0
320,250M,232,3,51,1,35,54,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,381,0,2,383,0
321,250A(W),265,8,80,2,20,50,0,0,0,1,0,1,0,1,5,3,3,0,2,3,1,445,0,2,447,0
322,251M,185,8,72,0,37,65,1,1,0,0,0,0,0,2,6,4,0,0,0,0,0,381,0,2,383,0
323,251A(W),272,3,91,0,18,75,1,0,0,2,0,1,0,0,8,5,1,0,0,0,1,478,0,2,480,0
324,252,375,4,189,3,40,54,1,0,0,0,0,0,0,1,0,4,1,1,9,2,1,685,0,8,693,0
325,253M,217,6,71,3,50,90,1,0,0,1,0,0,0,0,4,4,0,0,1,0,0,448,0,2,450,0
326,253A(W),235,5,102,1,38,87,1,0,1,0,3,1,2,2,5,5,0,2,3,1,2,496,0,7,503,0
327,254,292,5,101,2,29,147,0,0,1,0,2,1,0,4,38,9,0,0,0,0,1,632,0,2,634,0
328,255,168,1,51,0,22,106,2,0,1,1,3,0,2,1,16,2,1,1,3,0,1,382,0,5,387,0
329,256,243,6,97,2,41,168,1,0,0,0,0,1,3,2,54,2,2,0,1,2,1,626,0,4,630,0
330,257,190,2,153,0,35,174,1,1,1,1,1,1,0,2,8,6,0,0,1,1,0,578,0,2,580,0
331,258,178,4,104,1,85,242,2,1,0,0,1,0,1,1,1,5,0,0,1,0,0,627,0,3,630,0
332,259,161,3,41,1,23,110,0,0,0,1,4,0,0,1,2,2,4,0,1,1,1,356,0,2,358,0
333,260,209,5,108,0,36,87,1,0,0,0,0,0,0,0,1,2,0,1,2,0,1,453,0,3,456,0
334,261,205,9,149,2,19,84,0,0,0,1,0,0,0,1,0,2,0,0,1,1,0,474,0,1,475,0
335,262,265,6,40,1,38,138,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,493,0,8,501,0
336,263M,209,2,92,1,59,106,1,1,0,0,0,0,0,0,0,1,1,0,3,1,3,480,0,2,482,0
337,263A(W),293,1,80,0,19,123,0,1,0,1,0,0,2,2,2,2,2,0,1,1,0,530,0,2,532,0
338,264M,128,4,53,0,34,132,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,357,0,5,362,0
339,264A(W),163,2,58,1,19,148,2,0,1,1,1,0,0,4,3,6,1,0,3,0,0,413,0,2,415,0
340,265,190,10,113,1,32,80,1,1,1,0,0,0,0,0,0,1,3,1,1,0,3,438,0,3,441,0
341,266,189,5,199,2,41,92,0,0,0,0,0,0,0,1,0,2,0,0,3,1,0,535,0,3,538,0
342,267,152,4,78,0,23,106,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,368,0,4,372,1
343,268,247,8,136,1,31,115,0,0,0,0,0,0,0,0,0,2,3,0,2,0,35,580,0,5,585,0
344,269,295,15,40,1,24,80,1,0,0,0,0,0,0,0,0,0,2,0,0,2,5,465,0,4,469,0
345,270,395,3,115,1,70,180,1,1,0,0,3,0,1,1,8,6,3,2,0,0,1,791,0,3,794,0
346,271,317,9,68,1,26,113,0,0,0,0,0,1,0,0,0,2,3,0,1,0,0,541,0,3,544,0
347,272,304,14,164,3,24,92,0,0,0,1,0,0,1,1,1,4,2,1,2,5,3,622,0,9,631,0
348,273,295,4,92,1,35,159,1,1,0,2,3,0,0,1,5,5,1,0,3,0,0,608,0,4,612,0
349,274,289,0,463,2,8,68,1,1,0,1,0,1,1,2,0,7,1,2,12,4,1,864,0,4,868,0
350,275,211,3,59,1,111,178,3,0,0,0,1,1,0,1,10,3,3,0,0,3,1,589,0,2,591,0
351,276,174,6,92,1,120,264,2,0,0,0,0,1,0,1,4,1,2,1,1,1,3,674,0,4,678,0
352,277,367,6,135,1,42,169,0,0,2,0,1,0,2,3,6,3,3,0,0,2,1,743,0,6,749,0
353,278,282,4,49,0,128,271,3,0,0,0,2,0,0,0,1,1,1,0,2,0,1,745,0,5,750,0
354,279,223,1,14,0,32,95,1,1,0,1,0,0,0,1,13,1,1,0,0,1,0,385,0,1,386,0
355,280M,238,4,19,2,62,110,0,0,2,0,0,0,2,0,0,0,1,0,0,5,0,445,0,7,452,0
356,280A(W),276,4,25,0,21,85,1,0,2,0,1,0,0,1,2,1,2,2,0,0,1,424,0,2,426,0
357,281,385,13,40,1,31,73,0,1,0,0,0,0,0,0,0,2,3,0,3,3,0,555,0,5,560,1
358,282,233,5,41,0,7,67,0,0,0,0,0,0,2,1,0,3,0,0,0,2,1,362,0,2,364,0
359,283,342,14,51,0,40,130,1,0,0,0,0,0,0,0,0,1,1,1,1,3,0,585,0,7,592,0
360,284,306,5,37,0,66,95,0,0,0,0,0,0,0,2,1,2,5,1,1,3,1,525,0,2,527,0
361,285,325,8,57,0,23,52,2,0,0,0,0,0,1,1,0,1,1,0,0,5,1,477,0,5,482,0
362,286,375,8,72,0,42,141,2,0,1,1,0,0,0,0,2,4,4,0,1,0,0,653,0,3,656,0
363,287,210,4,158,1,27,54,2,0,0,0,0,0,0,2,2,3,0,1,1,1,0,466,0,1,467,0
364,288,460,5,33,0,17,74,0,0,0,0,0,0,0,1,0,4,1,0,1,1,6,603,0,2,605,0
365,289,194,7,115,2,49,241,0,0,1,1,2,2,0,4,5,5,2,0,1,0,4,635,0,1,636,0
366,290M,249,5,66,0,30,87,0,0,0,0,1,0,0,1,4,2,4,1,0,1,16,467,0,4,471,0
367,290A(W),296,2,63,1,17,80,1,0,1,0,0,0,1,0,3,3,9,1,3,3,4,488,0,3,491,0
368,291,76,1,155,0,16,13,0,0,0,0,0,0,0,3,0,1,1,0,3,1,1,271,0,0,271,0
369,292,338,8,4,0,82,128,0,1,0,1,0,0,0,0,1,1,2,0,0,0,1,567,0,3,570,0
370,293,285,5,3,2,52,131,0,0,0,0,1,0,1,1,1,4,1,0,0,1,0,488,0,3,491,1
371,294M,293,3,8,0,58,79,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,445,0,4,449,0
372,294A(W),334,3,1,1,36,85,1,1,0,0,0,0,0,0,0,4,1,1,1,2,0,471,0,2,473,0
373,295,335,2,9,0,47,100,1,0,0,1,0,0,0,1,2,5,0,0,0,1,1,505,0,4,509,0
374,296,330,6,9,0,61,132,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,542,0,3,545,0
375,297M,226,1,12,0,53,65,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,362,0,3,365,0
376,297A(W),225,9,13,2,30,58,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,342,0,0,342,0
377,298M,149,1,29,0,24,213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,418,0,3,421,0
378,298A(W),142,1,23,0,16,209,0,0,1,0,1,0,0,2,0,3,4,0,0,1,0,403,0,2,405,0
379,299M,241,8,10,0,37,80,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,379,0,3,382,0
380,299A(W),266,5,10,0,22,72,0,0,0,0,0,0,0,1,3,1,2,0,0,0,2,384,0,4,388,0
381,300,348,4,5,0,47,145,0,0,0,0,0,1,0,0,0,4,1,0,0,1,1,557,0,4,561,0
382,301,379,4,11,0,46,130,0,0,0,0,2,1,0,0,4,3,3,1,0,1,1,586,0,4,590,0
383,302,263,5,15,0,29,128,0,0,0,0,0,0,0,0,1,1,2,0,3,0,1,448,0,3,451,0
384,303,272,8,36,3,73,278,1,0,0,1,5,1,1,1,4,8,3,0,0,0,2,697,0,8,705,0
385,304,487,9,52,1,42,135,1,0,0,2,1,1,1,0,4,9,6,3,0,1,6,761,0,2,763,0
386,305,196,12,32,5,23,68,0,0,0,0,0,0,1,0,0,1,5,1,0,0,2,346,0,4,350,0
387,306,372,7,79,0,62,114,2,2,0,1,0,0,0,0,1,6,5,0,1,1,1,654,0,3,657,0
388,307M,195,5,74,1,27,51,0,0,0,0,0,0,0,1,1,3,1,0,1,0,1,361,0,2,363,0
389,307A(W),247,7,68,2,27,33,0,0,0,0,0,1,1,1,0,4,2,0,2,0,0,395,0,5,400,0
390,308,547,10,11,0,58,69,0,0,0,0,1,0,0,1,2,11,4,0,0,0,0,714,0,3,717,0
391,309,448,5,9,1,116,293,4,1,0,0,0,0,1,0,0,3,8,0,0,0,3,892,0,5,897,0
392,310,264,6,90,0,56,213,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,635,0,5,640,0
393,311M,152,4,42,0,60,151,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,411,0,1,412,0
394,311A(W),213,1,36,1,18,137,2,0,0,1,2,1,2,0,2,2,2,1,3,0,4,428,0,2,430,0
395,312,177,2,168,3,38,118,1,0,0,0,3,0,0,4,0,3,1,0,2,0,1,521,0,4,525,0
396,313,128,0,121,2,38,159,0,0,0,0,0,0,0,3,0,0,1,0,6,0,1,459,0,1,460,0
397,314,252,4,131,2,39,110,0,0,0,0,0,0,1,6,4,2,1,0,1,0,1,554,0,1,555,0
398,315,293,3,80,1,43,212,1,0,1,0,5,0,0,1,8,2,2,0,6,0,0,658,0,2,660,0
399,316,264,2,62,1,48,279,4,0,0,0,3,3,0,0,0,1,3,0,0,1,0,671,0,4,675,0
400,317,329,4,66,2,43,110,1,0,1,2,0,0,0,0,0,4,3,0,2,0,0,567,0,4,571,0
401,318,188,2,124,1,10,46,1,0,0,1,1,0,0,2,5,2,1,0,1,1,0,386,0,1,387,0
402,319M,162,4,38,0,45,96,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,352,0,3,355,0
403,319A(W),238,5,48,0,24,110,0,0,1,0,4,0,0,0,2,2,1,0,0,0,0,435,0,1,436,0
404,320,228,5,58,0,29,76,0,0,1,0,0,0,0,1,1,5,1,0,0,0,0,405,0,1,406,0
405,321,290,3,62,0,25,76,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,463,0,3,466,0
406,322M,192,5,39,0,53,99,3,0,0,0,2,0,0,0,0,0,1,0,2,0,0,396,0,7,403,0
407,322A(W),236,6,42,2,27,105,2,0,1,0,1,0,0,1,1,5,3,0,5,0,2,439,0,5,444,0
408,323M,175,2,51,0,21,103,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,355,0,1,356,0
409,323A(W),182,5,74,3,14,121,1,0,0,0,0,0,0,2,3,6,0,0,3,0,0,414,0,3,417,0
410,324,419,4,135,0,3,38,1,0,0,0,0,0,0,2,0,0,3,0,0,1,3,609,0,5,614,0
411,325,457,9,186,1,26,60,0,0,0,1,2,0,0,1,3,3,4,1,1,1,0,756,0,6,762,0
