Sl. No,Polling Station No,SEKAR.M.P Kazhagam Murpokku Dravida Desiya,SINGH.M BAGAVATH Party Samaj Bahujan,ILLAVANJI.Dr.R Katchi Tamilar Naam,OBATH.S Maiam Needhi Makkal,PRABHAKARAN.K Katchi Makkalatchi,RAVIKUMAR.S of Party (Sivaraj) Republican India,RAVIPARAIYANAR.D of (Athawale) Party Republican India,UDAYACHANDRAN. R Independent,KALYANI.K Independent,KOLANJI.M Independent,GOVINDARAJ.G Independent,SANTHANU.S Independent,SIHAMANI.G Independent,SUNDAR.G Independent,SELVAKUMAR.A Independent,SEKAR.E Independent,PREMKUMAR.G Independent,BIRLABOSE.M Independent,MALATHI.S Independent,RANGANATHAN.M Independent,BABU.M RAMESH Independent,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
40,25,56,251,1,21,46,22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,400,0,2,400,0
41,25A,78,306,3,6,34,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,460,0,2,460,0
42,26,125,351,3,4,47,38,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,572,0,4,572,0
43,27,69,171,1,2,31,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,298,0,2,298,0
44,27A,59,156,1,1,15,25,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,263,0,1,263,0
45,28,69,464,3,1,49,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,3,618,0
46,29,68,283,2,2,59,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,439,0,0,439,0
47,29A,62,327,0,0,34,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,443,0,1,443,0
48,30,63,250,0,1,55,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,391,0,4,391,0
49,30A,58,270,1,0,27,12,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,374,0,2,374,0
50,31,71,236,3,0,41,31,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,385,0,4,385,no
51,31A,75,234,0,0,17,21,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,352,0,3,352,no
52,32,110,273,2,0,54,32,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,477,0,5,477,no
53,33,70,280,7,1,83,24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,467,0,3,467,0
54,33A,69,366,4,0,37,26,0,0,0,0,1,1,0,0,3,1,0,2,1,1,0,0,0,512,0,2,512,0
55,34,60,312,10,1,54,18,0,0,0,1,0,8,0,0,1,0,0,0,2,5,0,0,0,472,0,6,472,0
56,34A,65,318,2,0,32,17,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,441,0,2,441,0
57,35,72,164,2,0,34,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,314,0,6,314,1
58,35A,83,166,5,0,20,58,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,336,0,2,336,0
59,36,75,176,1,0,60,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,340,0,5,340,0
60,36A,81,181,6,1,26,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325,0,4,325,0
61,37,60,218,11,0,60,19,0,1,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,377,0,2,377,0
62,37A,61,213,6,1,30,24,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,341,0,3,341,0
63,38,87,230,3,2,46,38,0,0,0,0,0,1,1,0,2,0,0,2,1,0,0,0,0,413,0,3,413,0
64,39,85,429,4,1,61,21,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,605,0,3,605,0
65,40,74,380,8,1,39,27,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,535,0,4,535,0
66,41,43,180,2,2,20,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,280,0,4,280,0
67,42,55,143,1,0,17,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,248,0,2,248,0
68,43,31,95,1,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,2,156,0
69,44,78,429,4,9,89,36,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,650,0,6,650,1
70,45,58,336,0,2,39,24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,461,0,4,461,0
71,46,150,276,8,1,35,34,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,508,0,3,508,0
72,47,73,195,6,1,51,31,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,360,0,2,360,0
73,47A,92,236,0,0,29,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,387,0,5,387,0
74,48,134,348,5,0,50,47,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,591,0,8,591,0
75,49,90,194,6,0,44,20,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,358,0,3,358,0
76,50,91,264,4,0,51,46,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,462,0,9,462,0
77,60A,74,185,4,0,31,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,329,0,2,329,0
78,51,108,304,2,0,24,41,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,485,0,2,485,0
79,52,123,308,6,1,42,53,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,536,0,5,536,0
80,53,99,183,3,0,42,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,365,0,7,365,0
81,53A,106,194,0,0,28,39,0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,0,374,0,4,374,0
82,54,105,199,1,0,38,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,371,0,5,371,0
83,54A,83,183,0,0,23,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,322,0,1,322,0
84,55,157,348,6,0,64,62,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,640,0,9,640,0
85,56,107,215,3,0,36,63,1,0,0,0,1,0,0,0,2,0,0,0,1,0,3,1,1,434,0,4,434,0
86,57,87,239,4,0,58,57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,448,0,6,448,0
87,57A,108,239,4,0,30,52,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,437,0,2,437,0
88,58,97,172,3,0,66,45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,386,0,6,386,0
89,58A,108,209,2,0,30,41,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,393,0,3,393,0
90,59,96,225,6,2,59,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,4,432,0
91,59A,104,231,5,1,27,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,414,0,2,414,0
92,60,67,158,2,0,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,321,0,3,321,0
93,61,85,239,2,1,53,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,418,0,3,418,0
94,61A,95,273,3,0,39,41,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,457,0,2,457,0
95,62,90,221,5,0,65,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,4,421,0
96,62A,105,291,6,1,30,36,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,2,2,479,0,2,479,0
97,63,77,236,11,1,59,22,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,411,0,5,411,0
98,63A,85,327,11,0,36,15,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,480,0,1,480,0
99,64,66,255,7,1,62,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,1,410,0
100,64A,82,303,3,0,35,17,0,1,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,447,0,0,447,0
101,65,45,203,14,0,42,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,325,0,1,325,0
102,65A,56,251,11,0,25,14,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,362,0,0,362,0
103,66,68,228,3,0,36,10,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,352,0,0,352,1
104,66A,75,287,0,0,25,17,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,409,0,3,409,0
105,67,89,289,3,0,48,25,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,478,0,4,478,0
106,68,105,370,2,1,28,34,3,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,551,0,1,551,0
107,69,101,364,5,0,48,29,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,554,0,6,554,0
108,70,122,300,6,1,27,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,520,0,4,520,0
109,71,108,215,4,3,31,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,434,0,3,434,0
110,71A,114,209,1,0,13,63,0,0,0,1,0,0,0,0,1,0,2,0,1,0,2,0,0,407,0,5,407,0
111,72,114,153,4,0,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326,0,2,326,0
112,72A,115,131,0,0,11,51,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,311,0,4,311,0
113,73,122,181,1,0,29,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,368,0,9,368,0
114,73A,113,214,4,0,17,36,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,389,0,10,389,0
115,74,76,172,2,1,17,49,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,320,0,5,320,0
116,74A,72,180,1,0,7,50,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,312,0,1,312,0
117,75,144,273,6,1,28,70,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,525,0,6,525,0
118,76,91,132,2,0,10,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,273,0,5,273,0
119,76A,72,127,3,0,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,266,0,4,266,0
120,77,104,166,0,2,39,31,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,6,345,0
121,77A,78,160,2,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,291,0,2,291,0
122,78,147,284,8,0,48,37,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,527,0,2,527,0
123,79,93,128,3,3,47,26,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,303,0,0,303,1
124,79A,92,162,0,1,26,22,0,0,0,2,1,0,0,1,2,0,1,2,0,0,0,1,0,313,0,0,313,0
125,80,82,197,9,0,37,45,0,0,0,0,0,1,0,0,2,3,0,0,0,0,3,0,0,379,0,3,379,0
126,81,124,280,4,2,68,51,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,535,0,2,535,2
127,82,102,199,2,0,64,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,397,0,1,397,0
128,82A,104,268,3,0,39,28,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,446,0,2,446,0
129,83,147,363,6,0,62,44,1,0,1,0,2,0,0,0,2,0,3,0,0,0,0,0,0,631,0,1,631,0
130,84,77,234,7,1,63,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,412,0,3,412,1
131,84A,60,304,3,2,27,27,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,428,0,0,428,0
132,85,97,222,6,0,56,16,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,2,406,0,1,406,0
133,85A,112,253,3,0,28,15,0,0,1,0,2,0,0,0,1,3,0,2,0,0,0,5,1,426,0,1,426,0
134,86,143,411,7,0,61,27,0,0,0,0,2,0,0,0,0,1,1,3,0,0,0,1,0,657,0,2,657,0
135,87,109,225,6,0,45,47,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,436,0,6,436,0
136,87A,104,235,4,0,22,53,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,422,0,3,422,0
137,88,95,216,8,2,24,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,377,0,1,377,0
138,89,154,161,2,0,25,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,382,0,7,382,0
139,89A,129,132,0,0,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,323,0,2,323,0
140,90,99,244,7,0,42,63,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,460,0,8,460,2
141,91,88,186,8,0,46,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,363,0,2,363,0
142,91A,102,158,5,0,32,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,349,0,1,349,0
143,92,103,156,7,0,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,4,343,0
144,92A,98,189,7,0,30,28,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,356,0,4,356,0
145,93,157,279,7,0,58,46,0,0,1,3,0,2,0,0,0,2,0,0,1,0,0,0,1,557,0,5,557,0
146,94,107,199,1,0,62,54,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,426,0,4,426,0
147,94A,95,206,2,0,36,55,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,399,0,2,399,1
148,95,124,269,3,0,52,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,490,0,9,490,0
149,96,62,201,2,0,31,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,338,0,2,338,1
150,96A,66,228,1,1,20,28,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,347,0,0,347,0
151,97,114,291,5,0,46,64,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,527,0,13,527,1
152,98,61,156,6,0,30,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,279,0,2,279,1
153,98A,73,167,8,0,20,22,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,293,0,2,293,0
154,99,69,230,3,2,41,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,365,0,9,365,3
155,99A,68,286,2,1,27,12,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,401,0,4,401,0
156,100,79,233,5,2,57,19,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,398,0,2,398,0
157,100A,79,305,7,1,33,17,0,0,0,0,0,1,0,0,0,2,2,1,1,0,1,0,0,450,0,3,450,0
158,101,120,283,7,1,65,49,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,529,0,10,529,0
159,102,95,239,1,0,63,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,445,0,7,445,0
160,103,162,216,1,1,43,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,456,0,2,456,0
161,103A,146,253,4,1,33,27,0,0,0,1,1,0,0,0,1,1,0,1,2,0,0,0,1,472,0,0,472,0
162,104,236,340,4,3,39,55,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,680,0,7,680,0
163,105,245,341,7,4,35,42,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,680,0,4,680,0
164,106,74,187,2,0,27,23,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,316,0,2,316,0
165,106A,78,173,1,1,11,20,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,291,0,4,291,0
166,107,113,400,10,1,30,25,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,583,0,0,583,0
167,108,85,204,13,0,29,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,355,0,0,355,0
168,109,57,244,0,0,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,10,349,0
169,109A,54,213,2,0,12,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,313,0,3,313,0
170,110,84,208,5,0,32,23,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,356,0,3,356,0
171,110A,87,229,4,0,16,26,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,368,0,0,368,0
172,111,137,149,3,0,8,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,311,0,7,311,0
173,111A,91,123,0,0,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,228,0,3,228,0
174,112,44,296,4,0,25,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,409,0,3,409,0
175,113,62,168,1,0,30,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,290,0,8,290,0
176,113A,50,162,2,0,15,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,255,0,6,255,0
177,114,158,305,2,2,43,41,0,1,0,1,5,0,0,1,0,1,0,4,0,0,1,0,1,566,0,11,566,0
178,115,135,225,2,0,31,22,1,0,0,1,2,0,0,0,0,1,1,1,1,0,0,0,0,423,0,4,423,0
