Polling Station No.,Building,Polling Areas
65,"Singaram Pillai Boys Higher Sec School,M.T.H. Road Villivakkam,Chennai - 600049.",1. Villivakkam New Ward No.94 Sidco nagar 9th block 48th street 2. Villivakkam New Ward No.94 Sidco Nagar 9th Block 49th Street 999. OVERSEAS ELECTORS.
66,"Singaram Pillai Boys Higher Sec School,M.T.H. Road Villivakkam,Chennai - 600049.",1. Villivakkam New Ward No.94 Sidco nagar 10th block 93rd street 2. Villivakkam New Ward No.94 Sidco Nagar 9th Block 50th Street 3. Villivakkam New Ward No.94 Sidco Nagar 9th Block 2nd Main Road . 4. Villivakkam New Ward No.94Sidco nagar 8th road 999. OVERSEAS ELECTORS.
67,"Singaram Pillai Boys Higher Sec School,M.T.H. Road Villivakkam,Chennai - 600049.",1. Villivakkam New Ward No.94 MTH RoAD 999. OVERSEAS ELECTORS.
68,"Singaram Pillai Boys Higher Sec School,M.T.H. Road Villivakkam,Chennai - 600049.",999. OVERSEAS ELECTORS.
69,"Singaram Pillai Boys Higher Sec School,M.T.H. Road Villivakkam,Chennai - 600049.",1. Villivakkam New Ward No.94 Sidco Nagar 4th Main Road 3rd Block . 2. Villivakkam New Ward No.94 Sidco Nagar 10th Block 92nd Street . 3. Villivakkam New Ward No.94 Cidco Nagar 10th Block 93rd Street 4. Villivakkam New Ward No.94 Sidco Nager 10th Block 95th Street . 5. Villivakkam New Ward No.94 Sidco Nagar 10th block 96th street . 6. Villivakkam New Ward No.94 Sidco Nagar 10th Block 97th Street . 7. Villivakkam New Ward No.94 Sidco Nagar 10th Block 98th .Street 8. Villivakkam New Ward No.94 Sidco Nagar 10th Block 99th Street . 9. Villivakkam New Ward No.94 Annai Sathiya Nagar 2nd Street . 999. OVERSEAS ELECTORS.
70,"Kanaga Durga Telugu Higher Sec. School,NO.138,Perumal koil South Mada Street Villivakkam Ch- 600049.",1. Villivakkam New Ward No.95 North thirumalai nagar 1st street . 2. Villivakkam New Ward No.95 North thirumalai nagar 2nd street . 3. Villivakkam New Ward No.95 North Thirumalai Nager 3rd Street . 4. Villivakkam New Ward No.95 North Thirumalai Nagar 4th Street . 5. Villivakkam New Ward No.95 North Thirumalai Nagar 5th Street . 6. Villivakkam New Ward No.95 North Thirumalai Nagar 6th Street . 7. Villivakkam New Ward No.95 South thirumalai nagar 1st street . 8. Villivakkam New Ward No.95 South Thirumalai Nagar 2nd Street . 9. Villivakkam New Ward No.95 South Thirumalai Nagar 3rd Street . 10. Villivakkam New Ward No.95 Icf link Road . 999. OVERSEAS ELECTORS.
71,"Kanaga Durga Telugu Higher Sec. School,NO.138,Perumal koil South Mada Street Villivakkam Ch- 600049.",1. Villivakkam New Ward No.95 Murthi Nagar . 2. Villivakkam New Ward No.95 Mth road . 999. OVERSEAS ELECTORS.
72,"Bharathi Vidhyalaya Matric Schoo,O Block Agathiyar Nagar 42nd Street Chennai - 600049.","1. VillivakkamNew Ward No.95Agathiyar Nagar O Block 11th Street 2. VillivakkamNew Ward No.95Agathiyar Nagar O Block 12th Street 3. VillivakkamNew Ward No.95Agathiyar Nagar O Block 13th Street 4. Villivakkam ward 64, Agathiyarnagar o block 19th street 5. VillivakkamNew Ward No.95Agathiyar O Block 14th Street 999. OVERSEAS ELECTORS."
73,"Bharathi Vidhyalaya Matric Schoo,O Block Agathiyar Nagar 42nd Street Chennai - 600049.",1. VillivakkamNew Ward No.95AgathiyarNagar O Block 16th Street 2. VillivakkamNew Ward No.95Agathiyar Nagar O Block 17th Street 3. VillivakkamNew Ward No.95Agathiyar nagar o block 18th street 4. VillivakkamNew Ward No.95Agathiyar Nagar O Block 20th Street 5. VillivakkamNew Ward No.95Agathiyar Nagar Block 21st Street 6. VillivakkamNew Ward No.95Agathiyar Nagar Street O Block 22nd Street 7. Villivakkam (N)New Ward No.95Agathiyar Nagar O Block 23th Street 999. OVERSEAS ELECTORS.
74,"Bharathi Vidhyalaya Matric Schoo,O Block Agathiyar Nagar 42nd Street Chennai - 600049.",1. Villivakkam southNew Ward No.95 Agathiyar nagar n block 4th street 2. Villivakkam SouthNew Ward No.95 Agathiyar Nagar N Block 5th Street 3. Villivakkam SouthNew Ward No.95 Agathiyar Nagar N Block 6th street 4. Villivakkam SouthNew Ward No.95 Agathiyar nagar N Block 7th street 5. VillivakkamNew Ward No.95 Agathiyar nagar o block 8th street 6. VillivakkamNew Ward No 95Agathiyar Nagar O Block 9th Street 7. VillivakkamNew Ward No.95Agathiyar Nagar O Block 10th Street 999. OVERSEAS ELECTORS.
75,"Bharathi Vidhyalaya Matric Schoo,O Block Agathiyar Nagar 42nd Street Chennai - 600049.",1. Villivakkam SouthNew Ward No.95 Agathiyar Nagar Q Block 31st Street 2. Villivakkam SouthNew Ward No.95 Agathiyar nagar Q Block 32nd Street 3. Villivakkam SouthNew Ward No.95 Agathiyar nagar Q Block 33rd Street 4. Villivakkam SouthNew Ward No.95 Agathiyar nagar Q Block 34th street 5. Villivakkam SouthNew Ward No.95 Agathiyar nagar Q Block 35th Street 6. Villivakkam SouthNew Ward No.95 Agathiyar nagar Q Block 36th Street 7. Villivakkam southNew Ward No.95 Agathiyar nagar Q block 37th street 8. Villivakkam SouthNew Ward No.95 Agathiyar nagar Q Block 38th Street 9. Villivakkam SouthNew Ward No.95 Agathiyar nagar Q Block 39th Street 10. Villivakkam SouthNew Ward No.95 Agathiyar nagar Q Block 40th Street 11. Villivakkam SouthNew Ward No.95 Agathiyar nagar Q Block 41st Street 999. OVERSEAS ELECTORS.
76,"Sri Bala Gurukulam Elementary School,Thirumangalam Road Villivakkam Chennai - 600049.",1. Villivakkam southNew Ward No.95 Agathiyar nagar m block 1st street 2. Villivakkam SouthNew Ward No.95 Agathiyar Nagar M Block 2nd Street 3. Villivakkam SouthNew Ward No.95 N R N Colony 4. Villivakkam SouthNew Ward No.95 Lakshmi Street 5. Villivakkam SouthNew Ward No.95 Agathiyar Nagar M Block 3rd Street 6. Villivakkam SouthNew Ward No.95 Agathiyar Nagar B Block 23rd Street 7. Villivakkam SouthNew Ward No.95 Agathiyar Nagar P Block 24nd Street 999. OVERSEAS ELECTORS.
77,"Sri Bala Gurukulam Elementary School,Thirumangalam Road Villivakkam Chennai - 600049.",1. Villivakkam SouthNew Ward No.95 Agathiyar Nagar P Block 25th Street 2. Villivakkam SouthNew Ward No.95 Agathiyar Nagar P Block 26th street 3. Villivakkam SouthNew Ward No.95 Agathiyar Nagar P Block 27nd Street 4. Villivakkam SouthNew Ward No.95 Agathiyar Nagar P Block 28nd Street 5. Villivakkam SouthNew Ward No.95 Agathiyar Nagar P Block 29nd Street 6. Villivakkam SouthNew Ward No.95 Agathiyar Nagar P Block 30nd Street 999. OVERSEAS ELECTORS.
78,"Sri Bala Gurukulam Elementary School,Thirumangalam Road Villivakkam Chennai - 600049.",1. Villivakkam southNew Ward No.95 Thirunagar 13th block 1st street 2. Villivakkam SouthNew Ward No.95 Thirunagar 13th Block 2nd Street 3. Villivakkam SouthNew Ward No.95 Thirunagar 13th Block 3rd Street 4. Villivakkam SouthNew Ward No.95Thirunagar 13th Block 4th Street 5. Villivakkam SouthNew Ward No.95Thirunagar 13th Block 5th Street 6. Villivakkam SouthNew Ward No.95Thirunagar 14th Block 6th Street 7. Villivakkam SouthNew Ward No.95Thirunagar 14th Block 11th Street 8. Villivakkam SouthNew Ward No.95Pushpanjali FlatS 9. Villivakkam SouthNew Ward No.95 Radhakrishnan street 999. OVERSEAS ELECTORS.
79,"Sri Bala Gurukulam Elementary School,Thirumangalam Road Villivakkam Chennai - 600049.",1. Villivakkam SouthNew Ward No.95Saimurugan Street 2. Villivakkam SouthNew Ward No.95Thirunagar 14th Block 8th Street 3. Villivakkam South 64 Thirunagar 14th Block 9th Street 4. Villivakkam SouthNew Ward No.95Thirunagar 14th Block 10th Street 5. Villivakkam SouthNew Ward No.95Thirunagar 15th Block 12th Street 6. Villivakkam SouthNew Ward No.95Thirunagar 15th Block 13th Street 7. Villivakkam SouthNew Ward No.95Thirunagar 15th Block 14th Street 8. Villivakkam SouthNew Ward No.95Thirunagar 15th Block 15th street 9. Villivakkam SouthNew Ward No.95Thirunagar 15th Block 16th Street 10. 10 .Villivakkam SouthNew Ward No.95Thirunagar 16th Block 20th Street 999. OVERSEAS ELECTORS.
80,"Sri Bala Gurukulam Elementary School,Thirumangalam Road Villivakkam Chennai - 600049.",1. Villivakkam southNew Ward No.95Thirunagar 16th block 18th street 2. Villivakkam SouthNew Ward No.95Thirunagar 16th Block 21th Street 3. Villivakkam SouthNew Ward No.95Thirunagar 17th Block 22nd Street 4. Villivakkam SouthNew Ward No.95Thirunagar 17th Block 23rd Street 5. Villivakkam SouthNew Ward No.95Thirunagar 17th Block 25th Street 6. Villivakkam SouthNew Ward No.95Thirunagar 18th Block 29th Street 7. Villivakkam SouthNew Ward No.95Thirunagar 18th Block 26th Street 8. Villivakkam SouthNew Ward No.95Thirunagar 18th block 28th Street 9. Villivakkam southNew Ward No.95Thirunagar 19th block 30th street 10. Villivakkam SouthNew Ward No.95Thirunagar 19th Block 31th Street 11. Villivakkam SouthNew Ward No.95Thirunagar 19th Block 32Street 12. Villivakkam SouthNew Ward No.95Thirunagar 19th Block 33 Street 13. Villivakkam SouthNew Ward No.95Thirunagar 19th Block 34th Street 14. Villivakkam SouthNew Ward No.95Thirunagar 20th Block 35th Street 15. Villivakkam SouthNew Ward
81,"Sri Bala Gurukulam Elementary School,Thirumangalam Road Villivakkam Chennai - 600049.",1. Villivakkam southNew Ward No.95Thirumagalam road 999. OVERSEAS ELECTORS.
82,"Sri Bala Gurukulam Elementary School,Thirumangalam Road Villivakkam Chennai - 600049.",1. Villivakkam SouthNew Ward No.95Post Office Road 2. Villivakkam SouthNew Ward No.95New Avadi Road 999. OVERSEAS ELECTORS.
83,"Sri Bala Gurukulam Elementary School,Thirumangalam Road Villivakkam Chennai - 600049.",1. Villivakkam southNew Ward No.95South high court colony main road 2. Villivakkam SouthNew Ward No.95South High Court Colony 1st Street 3. Villivakkam SouthNew Ward No.95South High Court Colony 2nd Street 999. OVERSEAS ELECTORS.
84,"Sri Bala Gurukulam Elementary School,Thirumangalam Road Villivakkam Chennai - 600049.",1. Villivakkam SouthNew Ward No.95Kumarasami Nagar 2. Villivakkam SouthNew Ward No.95Agathiyar Nagar O Block Ext 3. Villivakkam SouthNew Ward No.95Agathiyar Nagar Ext 1st Street 4. Villivakkam SouthNew Ward No.95Agathiyar nagar 2nd Street 5. Villivakkam SouthNew Ward No.95Agathiyar Nagar Ext 3rd Street 6. Villivakkam SouthNew Ward No.95PonVizha Nagar 1st Street 7. Villivakkam SouthNew Ward No.95Ponvizha Nagar 2nd Street 8. Villivakkam SouthNew Ward No.95Ponvizha Nagar 3rd Street 9. Villivakkam southNew Ward No.95Ponvizha Nagar 4th Street 999. OVERSEAS ELECTORS.
85,"Padhma Sarangabani Matric Hr.Sec. School,Kumarasamy Nagar Villivakkam Chennai - 600049.",1. Villivakkam southNew Ward No.95Embar naidu 1st street 2. Villivakkam SouthNew Ward No.95Embar Naidu 1st Cross Street 999. OVERSEAS ELECTORS.
86,"Padhma Sarangabani Matric Hr.Sec. School,Kumarasamy Nagar Villivakkam Chennai - 600049.",1. Villivakkam SouthNew Ward No.95Embar Naidu 2nd street 2. Villivakkam southNew Ward No.95Embar Naidu 2nd Cross Street 999. OVERSEAS ELECTORS.
87,"Padhma Sarangabani Matric Hr.Sec. School,Kumarasamy Nagar Villivakkam Chennai - 600049.",1. Villivakkam SouthNew Ward No.95Siva sakthi Colony 2. Villivakkam SouthNew Ward No.95Raja Street 3. Villivakkam SouthNew Ward No.95Sinivasa Avenue 4. Villivakkam SouthNew Ward No.95Raja Lane 5. Villivakkam SouthNew Ward No.95Lakshmipuram 1st street 6. Villivakkam SouthNew Ward No.95Lakshmipuram 2nd Street 7. Villivakkam SouthNew Ward No.95Lakshmipuram 3rd Street 8. Villivakkam SouthNew Ward No.95Lakshmipuram 3rd Lane 999. OVERSEAS ELECTORS.
88,"Padhma Sarangabani Matric Hr.Sec. School,Kumarasamy Nagar Villivakkam Chennai - 600049.",1. VILLIVAKKAM SOUTHNew Ward No.95 ADHI NAIDU STREET 2. VILLIVAKKAM SOUTHNew Ward No.95 ADHI NAIDU LANE 3. VILLIVAKKAM SOUTHNew Ward No.95 THIRUVENKATTAIYA SECOND CROSSS LANE 4. VILLIVAKKAM SOUTHNew Ward No.95 THIRUVENKATTAIYA SLUMAREA 5. Villivakkam southNew Ward No.95 Venugopal street 6. VILLIVAKKAM SOUTHNew Ward No.95 THIRUVENKATTAIYA STREET 7. Villivakkam southNew Ward No.95Ramakrishnanpuram 8. Villivakkam SouthNew Ward No.95Lakshmi Street 1st Ext 9. Villivakkam SouthNew Ward No.95Lakshmi Street 2nd Ext 10. Villivakkam SouthNew Ward No.95Lakshmi Street 3rd Ext 999. OVERSEAS ELECTORS.
89,"Padhma Sarangabani Matric Hr.Sec. School,Kumarasamy Nagar Villivakkam Chennai - 600049.",1. Villivakkam southNew Ward No.95 THIRUVENKATTAIYA FIRST STREET 2. Villivakkam southNew Ward No.95 Thiruvenkattaiya second street 999. OVERSEAS ELECTORS.
90,"S.B.O.A. Matric Hr. Sec.School,,No.R9,17th Street,Anna Nagar West Extn,Chennai - 600101.",1. Anna Nagar West Ext. New Ward No.95 2nd Avenue 2. Anna Nagar West Ext. New Ward No.95 3rd Avenue 3. Anna Nagar West Ext. New Ward No.95 W Block C Sector 2nd Street 4. Anna Nagar West Ext New Ward No.95 Ward No64W Block C Sector 3rd Street 5. Anna Nagar West Ext New Ward No.95 W Block C Sector 4th Street 6. Anna Nagar West Ext New Ward No.95 WBlock C Sector 10th Street 7. Anna Nagar West Ext New Ward No.95 WBlock 16th Street 8. Anna Nagar West Ext New Ward No.95 W Block C Sector 18th Street 9. Anna Nagar West Ext New Ward No.95W Block C Sector 18th street 10. Anna Nagar West Ext. New Ward No.95W Block C Sector 19th Street 11. Anna Nagar West Ext. New Ward No.95W Block C Sector20th Street 12. Anna Nagar West Ext W Block D Sector Kailash Colony 999. OVERSEAS ELECTORS.
91,"S.B.O.A. Matric Hr. Sec.School,,No.R9,17th Street,Anna Nagar West Extn,Chennai - 600101.",1. Anna Nagar West Ext.New Ward No.95 W Block East Main Road 2. Anna Nagar West Ext.New Ward No.99 School Road. 3. Anna Nagar West Ext.New Ward No.95 W Block C Sector 4. Anna Nagar West Ext. New Ward No.99D Sector 1st Street 5. Anna Nagar West ExtNew Ward No.99 W block d sector 2nd street 6. Anna Nagar West ExtNew Ward No.99 W Block D Sector 3rd Street 7. Anna Nagar West ExtNew Ward No.99 W Block D Sector 4th Stree\ 8. Anna Nagar West ExtNew Ward No.99 W Block D Sector 5th Street 9. 9 Anna Nagar West Ext New Ward No.99 W Block D Sector 7th Street 10. Anna Nagar West ExtNew Ward No.95 W Block D Sector Vanvil Appartments 11. Anna Nagar West ExtNew Ward No.99 W Block D Sector Swathi Appartments 12. Anna Nagar West ExtNew Ward No.99 W Block D Sector Payaneer Colony 999. OVERSEAS ELECTORS.
92,"Padhma Sarangabani Primary School,No.59/65 Thirumanagalam Salai 2nd lane,Villivakkam-chennai-60049.",1. Villivakkam south New Ward No.95 Thenral colony 1st street 2. Villivakkam South New Ward No.95 Thenral Colony 2nd Street 3. Villivakkam South New Ward No.95 Thenral Colony 3rd street 4. .Villivakkam South New Ward No.95 Thenral Colony 4th Street 5. Villivakkam south New Ward No.95 Thenral Colony 5th Street 999. OVERSEAS ELECTORS.
93,"S.B.O.A. Matric Hr. Sec.School,,No.R9,17th Street,Anna Nagar West Extn,Chennai -600101.",1. Villivakkam south New Ward No.95 Anbu colony 7th avenue 2. Villivakkam South New Ward No.95 Diamond Colony Annanagar West Ext 3. Villivakkam south New Ward No.95 West Wood Apartment 4. Villivakkam South New Ward No.95 Emaiyam Colony 5. Anna nagar west ext. New Ward No.95 w block north main rd. 999. OVERSEAS ELECTORS.
94,"Padhma Sarangabani Matric Hr.Sec. School,Kumarasamy Nagar Villivakkam Chennai -600049.",1. Villivakkam South New Ward No.95Navalar nagar thirumangalam road 2. Villivakkam South New Ward No.95Muthumariyamman Koil Street 3. Villivakkam Malar colony 999. OVERSEAS ELECTORS.
95,"Krishnasamy Matric School,J Block 15th St,Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.95Ganga kaveri flats 19th main road 2. Villivakkam South New Ward No.95Mullai Nagar 1st Street 3. VillivakkamNew Ward No.95 Mullai nagar 2nd street 4. Villivakkam South New Ward No.95Ward Mullai Nagar 3rd Street 5. Villivakkam South New Ward No.95Ward Mullai Nagar 4th Street 6. Villivakkam South New Ward No.95Ward Mullai Nagar 5th Street 999. OVERSEAS ELECTORS.
96,"Krishnasamy Matric School,J Block 15th St,Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.95 Mullai Nagar 6th Street 2. Villivakkam South New Ward No.95 Mullai Nagar 9th Street 7. Villivakkam South New Ward No.95 First Block Vallalar Colony 6th Street 8. Villivakkam South New Ward No.95 First Block Vallar Colony 7th Street 9. Villivakkam South New Ward No.95 First Block Vallalar Apartments 8th Street 10. Villivakkam South New Ward No.95 First Block Vallalar Apartments 9th Street 3. Villivakkam South New Ward No.95 Mullai Nagar 8th Street 4. Villivakkam South New Ward No.95 Mullai Nagar 10th Street 5. Villivakkam South New Ward No.95 Mullai Nagar 11th Street 6. Villivakkam South New Ward No.95 Mullai Nagar 12th Street 11. Villivakkam South New Ward No.95 First Block Vallalar Apartment 10th Street 12. Villivakkam South New Ward No.95 First Block Vallar Colony 11th Street 13. Villivakkam South New Ward No.95 Nineteenth Main Street 14. Villivakkam South New Ward No.95 R K Flats 999. OVERSEAS ELECTORS.
97,"Krishnasamy Matric School,J Block 15th St,Anna Nagar West,Chennai - 600040.",1. Villivakkam southNew Ward No.99 J block 1st street 2. Villivakkam SouthNew Ward No.99 J Block 2nd Street 3. Villivakkam South New Ward No.99 J Block 3rd Street 4. Villivakkam South New Ward No.99 J Block 4th Street 5. Villivakkam South New Ward No.99 J Block 5th Street 6. Villivakkam South New Ward No.99 J Block 6th Street 7. Villivakkam South New Ward No.99 J Block 7th Street 8. Villivakkam South New Ward No.99 J Block 8th Street 9. Villivakkam South New Ward No.99 J Block 9th Block 10. Villivakkam South New Ward No.99 J Block 10th Street 11. Villivakkam South New Ward No.99 J Block 11 th Street 12. Villivakkam South New Ward No.99 J Block 12th Street 13. Villivakkam South New Ward No.99 J Block 14th Street 14. .Villivakkam South New Ward No.99 J Block 14th Street 15. Villivakkam South New Ward No.99 Senventh Avenue Barathi Flats 999. OVERSEAS ELECTORS.
98,"Krishnasamy Matric School,J Block 15th St,Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.99 Thirumaniyamman Koil Street 2. Villivakkam South New Ward No.99 J Block 15th street 3. Villivakkam South New Ward No.99 J Block 16th Street 4. Villivakkam South New Ward No.99 J Block 17th Street 5. Villivakkam South New Ward No.99 J Block 18th Street 6. Villivakkam South New Ward No.99 J Block 19th Street 7. Villivakkam South New Ward No.99 Senventh Avenue Geethanjali Flats 8. Villivakkam South New Ward No.99 Seventeenth main road 999. OVERSEAS ELECTORS.
99,"Krishnasamy Matric School,J Block 15th St,Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.99 H block 1st street 2. Villivakkam South New Ward No.99 H Block 2nd Street 3. Villivakkam South New Ward No.99 H Block 9th Street 4. Villivakkam South New Ward No.99 H Block 10th Street 999. OVERSEAS ELECTORS.
100,"Krishnasamy Matric School,J Block 15th St,Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.99 H Block 4th Street 2. Villivakkam South New Ward No.99 H Block 5th Street 3. Villivakkam South New Ward No.99 H Block 6th Street 4. Villivakkam South New Ward No.99 H Block 7th Street 5. Villivakkam South New Ward No.99 New Ward No.99 Seventh Avenue Sabthagiri colony 6. Villivakkam South New Ward No.99 H Block 8th Street 999. OVERSEAS ELECTORS.
101,"Krishnasamy Matric School,J Block 15th St,Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.99 H Block 11th Street 2. Villivakkam South New Ward No.99 H Block 12th Street 3. Villivakkam South New Ward No.99 H Block 13th Street 4. Villivakkam South New Ward No.99 H Block 14th Street 5. Villivakkam South New Ward No.99 H Block 15th Street 6. Villivakkam South New Ward No.99 H Block 16th Street 7. Villivakkam South New Ward No.99 H Block 17th Street 8. Villivakkam South New Ward No.99 H Block 18th Street 9. Villivakkam South New Ward No.99 H Block 19th Street 10. Villivakkam South New Ward No.99 H Block 19th Street 11. Villivakkam South New Ward No.99 H Block 21th Street 999. OVERSEAS ELECTORS.
102,"Krishnasamy Matric School,J Block 15th St,Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.99 Seventh Avenue Ajantha Flats 2. Villivakkam South New Ward No.99 H Block 22nd Street 3. Villivakkam South New Ward No.99 H Block 23rd Street 4. Villivakkam South New Ward No.99 H Block 24th Street 5. Villivakkam South New Ward No.99 H Block 25th Street 6. Villivakkam South New Ward No.99 H Block 26th Street 7. Villivakkam southNew Ward No.99 H Block 27th Street 8. Villivakkam South New Ward No.99 H Block 28th Street 9. Villivakkam South New Ward No.99 H Block 29 Street 10. Villivakkam South New Ward No.99 H Block 30th Street 999. OVERSEAS ELECTORS.
103,"Krishnasamy Matric School,J Block 15th St,Anna Nagar West,Chennai - 600040.",1. Villivakkam southNew Ward No.99 13th main road 999. OVERSEAS ELECTORS.
104,"Krishnasamy Matric School,J Block 15th St,Anna Nagar West,Chennai - 600040.",1. Villivakkam SouthNew Ward No.99 15th Main Road 2. Villivakkam southNew Ward No.99 16th main road 999. OVERSEAS ELECTORS.
105,"Chinmaya Vidhyalaya School,Z.Block 17th Street Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.99 G block 1st street anna nagar West 2. Villivakkam South New Ward No.99 G block 2nd street 11th main road 3. Villivakkam South New Ward No.99 10th Main Road 4. Villivakkam South New Ward No.99 11th Main Road 5. Villivakkam South New Ward No.99 12th Main Road 999. OVERSEAS ELECTORS.
106,"Chinmaya Vidhyalaya School,Z.Block 17th Street Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.99 Z Block 12th Street West Anna Nagar 2. Villivakkam South New Ward No.99 Z Block 13th Street Anna Nagar West 3. Villivakkam South New Ward No.99 G Block 14th Street West Anna Nagar 4. Villivakkam South New Ward No.99 G Block 15th Street West Anna Nagar 5. Villivakkam South New Ward No.99 G Block 16th Street West AnnaNagar 6. Villivakkam South New Ward No.99 G Block 17st Street West Annanagar 7. Villivakkam South New Ward No.99 G Block 18th Street West Annanagar 8. Villivakkam South New Ward No.99 G Block 19th Street west Anna Nagar 999. OVERSEAS ELECTORS.
107,"Chinmaya Vidhyalaya School,Z.Block 17th Street Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.99 Belly area 2. Villivakkam South New Ward No.99 Ponnei colony 3. Villivakkam South New Ward No.99 Sangam Flats 4. Villivakkam South New Ward No.99 Jaihind Flats 5. Villivakkam South New Ward No.99 Thiruveni Colony 6. Villivakkam South New Ward No.99 Saithaniya Flats 7. Villivakkam South New Ward No.99 Barath Flats 8. Villivakkam South New Ward No.99 Sunshine Flats 9. Villivakkam South New Ward No.99 Goodwill Collony 10. Villivakkam South New Ward No.99 Appu Colony 999. OVERSEAS ELECTORS.
108,"Chinmaya Vidhyalaya School,Z.Block 17th Street Anna Nagar West,Chennai - 600040.",1. Villivakkam southNew Ward No.99 Central revenue officers Quarters 15th main road 999. OVERSEAS ELECTORS.
109,"Chinmaya Vidhyalaya School,Z.Block 17th Street Anna Nagar West,Chennai - 600040.",1. Villivakkam southNew Ward No.99 Postal employees quarters valluvar circle 2. Villivakkam South New Ward No.99 Postal employees quarters kamber circle 3. Villivakkam South New Ward No.99 Postal employees quarters ambethkar circle 4. Villivakkam South New Ward No.99 Postal employees quarters V OC CIRCLE 5. Villivakkam South New Ward No.99 Postal employees quarters Ganthi circle 999. OVERSEAS ELECTORS.
110,"Chinmaya Vidhyalaya School,Z.Block 17th Street Anna Nagar West,Chennai - 600040.",1. Villvakkam South New Ward No.99 Postal employees quarters Tagore circle 2. VIllivakkam South New Ward No.99 Postal employees quarters Meera circle 3. Villivakkam South New Ward No.99 Postal employees quarters Nethaji circle 4. Villivakkam South New Ward No.99 Bharat petroliam appartment 15th main road 5. Villivakkam South New Ward No.99 EPF Appartment 15th Main Road 6. Villivakkam South New Ward No.99 Ranganathan Gardern 15th Main Road 7. Villivakkam South New Ward No.99 Koil Appartment 15th Main Road 999. OVERSEAS ELECTORS.
111,"I.C.I.Matric Hr.Sec.School,Thangam Colony Church Street Anna Nagar West,Chennai-600040.",1. Villivakkam South New Ward No.95 Eighteenth main road 2. Villivakkam South New Ward No.95 I Block Kambar Appartment 27th Street 3. Villivakkam South New Ward No.95 I Block Kambar Appartment 28th Street 4. Villivakkam South New Ward No.95 I Block 1st street 5. Villivakkam South New Ward No.95 I Block 2nd Street 6. Villivakkam South New Ward No.95 I Block 3rd Street 7. Villivakkam South New Ward No.95 I Block 4th Street 8. Villivakkam South New Ward No.95 I Block 5th Street 999. OVERSEAS ELECTORS.
112,"I.C.I.Matric Hr.Sec.School,Thangam Colony Church Street Anna Nagar West,Chennai-600040.",1. Villivakkam South New Ward No.95 Janyathi Flats 2. Villivakkam South New Ward No.95 I Block Kambar Flats 29nd Street 3. Villivakkam South New Ward No.95 I block kambar appartment 30th street 4. Villivakkam South New Ward No.95 I Block Kambar Appartment 31st Street 5. Villivakkam South New Ward No.95 I Block kambar Appartment 29th Street 999. OVERSEAS ELECTORS.
113,"I.C.I.Matric Hr.Sec.School,Thangam Colony Church Street Anna Nagar West,Chennai-600040.",1. Villivakkam South New Ward No.99 Thagam colony 1st street 2. Villivakkam South New Ward No.99 Thangam Colony 2nd Street 3. Villivakkam South New Ward No.99 Vallalar Street 4. Villivakkam South New Ward No.99 Adhishankarar Street 5. Villivakkam South New Ward No.99 Vivekandhar Street 999. OVERSEAS ELECTORS.
114,"I.C.I.Matric Hr.Sec.School,Thangam Colony Church Street Anna Nagar West,Chennai-600040.",1. Villivakkam South New Ward No.99 Thagam Colony Church Street 2. Villivakkam South New Ward No.99 Thagam Colony church Cross Street 3. Villivakkam South New Ward No.99 Thagam Colony 1st Lane 4. Villivakkam South New Ward No.99 Thangam Colony Church 2nd Lane 5. Villivakkam South New Ward No.99 Thangam Colony Pillaiyar Koil street 6. Villivakkam South New Ward No.99 Kathiravan Colony 7. Villivakkam South New Ward No.99 Kathiravan Colony H Block 999. OVERSEAS ELECTORS.
115,"I.C.I.Matric Hr.Sec.School,Thangam Colony Church Street Anna Nagar West,Chennai-600040.",1. Villivakkam South New Ward No.95 I Block Iswariya Colony 33 Street 2. Villivakkam South New Ward No.95 I Block Iswariya colony 34th Street 3. Villivakkam South New Ward No.95 I Block Iswariya Colony 35th Street 4. Villivakkam South New Ward No.95 I Block Iswarya Colony 36th Street 6. Villivakkam South New Ward No.95 I block thiruvalluvar quarters 17th street 5. Villivakkam South New Ward No.95 I Block Iswarya Colony 7. Villivakkam South New Ward No.95 I Block Thiruvalluvar Quarters 18th street 999. OVERSEAS ELECTORS.
