Polling Station No.,Building,Polling Areas
73,"Ramar Middle School,South Building Western Portion,Vellappanadanoor","1.Sendamangalam (R.V) Sendamangalam majara (Pt) Block No 6 Vellappanadanur Pillaiyarkovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
74,"Hindu Primary School,Kadambankulam","1.Sendamangalam (R.V) Sendamangalam (Pt) Block No 7 kadambankulam , 2.Sendamangalam (R.V) Senthamangalam (Pt) Block No 8 Kadambankulam , 3.Sendamangalam (R.V) Senthamangalam (Pt) Block No 9 Kadambankulam , 4.Sendamangalam (R.V) Senthamangalam (Pt) Block No 10 Kadambankulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
75,"Santror Primary School,Thirumalapuram","1.Sendamangalam (R.V) Sendamangalam majara (Pt) Block No 11 Thirumalapuram , 2.Sendamangalam (R.V) Sendamangalam majara (Pt) Block No 12 Thirumalapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
76,"R.C. Primary School,Thirumalapuram","1.Sendamangalam (R.V) Sendamangalam majara (Pt) Block No 13 Thirumalapuram , 2.Sendamangalam (R.V) Sendamangalam majara (Pt) Block No 14 Thirumalapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
77,"Govt Hr Sec School,North Building East Portion,Sernthamangalam","1.Sernthamangalam(R.V) Sernthamangalam Kaspha (Pt) Block No 1 Sernthamangalam , 2.Sernthamangalam(R.V) Sernthamangalam kaspha (Pt) Block No 2 Sernthamangalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
78,"Govt Hr Sec School,North Building West Portion,Sernthamangalam","1.Sernthamangalam (R.V) Sernthamangalam kaspaha (Pt) Block No 8 Sernthamangalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
79,"Govt Hr Sec School,South Building West Portion,Sernthamangalam","1.Sernthamangalam(R.V) Sernthamangalam Kaspa (Pt) Block No 3 Sernthamangalam , 2.Sernthamangalam(R.V) Sernthamangalam kaspa (Pt) Block No 4 Sernthamangalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
80,"Govt Hr Sec School,South Building East Portion,Sernthamangalam","1.Sernthamangalam (R.V)Sernthamangalam Kaspa (Pt) Block No 5 Sernthamangalam , 2.Sernthamangalam (R.V) Sernthamangalam kaspa (Pt) Block No 6 Sernthamangalam , 3.Sernthamangalam(R.V),Sernthamangalam kaspa (Pt) Block No 7 Sernthamangalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
81,"St Joseph Girls Primary School,East Wing Northern Portion,Sernthamangalam","1.Sendamangalam (R.V) ,Sendamangalam kaspa (Pt) Block No 9 Sendamangalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
82,"St Joseph Girls Primary School,East Wing Middle Portion,Sernthamangalam","1.Sendamangalam (R.V) , Sendamangalam kaspa (Pt) Block No 10 Sendamangalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
83,"St Joseph Girls Primary School,East Wing Southern Portion,Sendamangalam","1.Sendamangalam (R.V) , Sendamangalam Kaspa (Pt) Block No11 Valangaipuli Samuthiram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
84,"Govt.Primary School,Notchikulam,Sernthamang alam","1.Senthamangalam (R.V) Senthamangalam (Pt) Block No 12 Notchikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
85,"Panchayat Union Middle School,New Building West Side Northern Portion,Kulasekaramangalam","1.Kulasekaramangalam (R.V), Kulasekaramangalam (Pt) Block No1 Kulasekaramangalam , 2.Kulasekaramangalam (R.V) , Kulasekaramangalam (Pt) Block No 2 Kulasekaramangalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
86,"Panchayat Union Middle School,Old Building West Side,Kulasekaramangalam","1.Kulasekaramangalam (R.V) Kulasekaramangalam (Pt) Block No 5 Kulasekarmangalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
87,"Panchayat Union Middle School,West Side Northern Portion,Kulasekaramangalam","1.Kulasekaramangalam ( R.V), Kulasekaramangalam (Pt) Block No 3 Kulasekaramangalam , 2.Kulasekaramangalam (R.V), Kulasekaramangalam (Pt) Block No 4 Renganathapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
88,"Panchayat Union Middle School,West Side Southern Portion,Kulasekaramangalam","1.Kulasekaramangalam (R.V), Kulasekaramangalam (Pt) Block No 6 Subbaiyapuram ,Thannuthu , 2.Kulasekaramangalam (R.V) Kulasekaramangalam (Pt) Block No 6 Subbaiyapuram East Street., , 3.Kulasekaramangalam (R.V), Kulasekaramangalam (Pt) Block No 6 South Street , 4.Kulasekaramangalam (R.V), Kulasekaramangalam (Pt) Block No 6 Mela Street., , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
89,"Hindu Primary School,Thannuthu","1.Kulasekaramangalam (R.V) , Kulasekaramangalam (Pt) Block No 7 Thannuthu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
90,"Hindu Primary School,New Building,Thannuthu","1.Kulasekaramangalam (R.V), Kulasekaramangalam (Pt) Block No 8 THannuthu Ulagammalpuram , 2.Kulasekaramangalam(R.V), Kulasekaramangalam (Pt) Block No 9 Innasahi Nadanur, Andinadanur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
91,"Panchayat Union Primary School,Old Building Western Portion,Vellalankulam","1.Vellalankulam (R.V), Vellalankulam (Pt) Block No1 Vellalankulam , 2.Vellalankulam (R.V) , Vellalankulam (Pt) Block No 3 Karunalaiyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
92,"Panchayat Union Primary School,Southern Portion,Vellalankulam","1.Vellalankulam (R.V) , VellalanKulam (Pt) Block No 2 Vellalankulam , 2.Vellalankulam (R.V) , Vellalankulam (Pt) Block No 4 Karaikandarkulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
93,"Government High School,South Building,Pandiyapuram","1.Vellalankulam (R.V) , Vellalankulam (Pt) Block No 5 Pandiyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
94,"Government High School,New Building,Pandiyapuram","1.Vellalankulam (R.V) , Vellalankulam (Pt) Block No 6 Pandiyapuram , 2.Vellalankulam (R.V) , Vellalankulam (Pt) Block No 7 Pandiyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
95,"Panchayat Union Primary School,Echanda","1.Echantha (R.V), Echantha (Pt) Block No 1 Echantha , 2.Echantha (R.V), Echantha (Pt) Block No 3 Poovalingapuram , 3.Echantha (R.V), Echantha (Pt) Block No 4 Poovalingapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
96,"Anganwadi Centre,Periyasamiyapuram","1.Echantha (R.V) , Echantha (Pt) Block No 5 Periyasamiyapuram , 2.Echantha (R.V), Echantha (Pt) Block No 6 Periyasamipuram , 3.Eechantha (R.V), Eechantha (Pt) Block No 7 periyasamiyapuram , 4.Echantha (R.V), Echantha (Pt) Block No 8 periyasamiyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
97,"Panchayat Union Primary School,North New Building,Poovilingapuram","1.Echantha (R.V) , Echantha (Pt) Block No 2 Andarkulam , 2.Echantha (R.V), Echantha (Pt) Block No 5 Uthankulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
98,"R.C. Primary School,Tharmathurani","1.Pattadaikatti (R.V), Pattadaikatti (Pt) Block No 2 Tharmaththurani , 2.Pattadaikatti (R.V), Pattadaikatti (Pt) Block No 3 Tharmaththurani , 3.Pattadaikatti (R.V), Pattadaikatti (Pt) Block No 3 Tharmathurani , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
99,"Panchayat Union Primary School,New Building,Arunasalapuram,Naduva kurichi minor","1.NADUVAKURICHI MAINAR (R.V) NADUVAKURICHI MAINAR BLOCK NO 1 ARUNACHALAPURAM, BLOCK NO PUTHUKIRAMAM , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
100,"Panchayat Union Middle School,New Building,Vendrilingapuram","1.Pattadaikatti (R.V), Pattadaikatti (Pt) Block No1 Thattankulam Sakaraikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
101,"Panchayat Union Middle School,Old Building,Vendrilingapuram","1.Pattadaikatti (R.V), Pattadaikatti (Pt) Block No 2 Vendrilingapuram , 2.Pattadaikatti (R.V), Pattadaikatti (Pt) Block No 2 Vendrilingapuram Pattadaikatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
102,"Panchayat Union Middle School,Old Building,Chinnakovilankulam","1.Chinnakovilankulam (R.V), Chinnakovilankulam (P) Block No1 Chinnakovilankulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
103,"Panchayat Union Middle School,New Building,Chinnakovilankulam","1.Chinnakovilankulam (R.V), Chinnakovilankulam (Pt) Block No 2 Surangudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
104,"Govt.High School,Middle Building,Periyakovilankulam","1.Periyakovilankulam (R.V), Periyakovilankulam (Pt) Block No1 Periyakovilankulam , 2.Periyakovilankualm (R.V) , Periyakovilankualm (Pt) Block No 4 Chillikulam , 3.Periyakovilankualm (R.V)Periyakovilankualm (Pt) Block No 1 Periyakovilankualm , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
105,"Govt.High School,East Building,Periyakovilankulam","1.PERIYAKOVILANKULAM (R.V), PERIYAKOVILANKULAM (Pt) BLOCK NO 2 PERIYAKOVILANKULAM CHILLIKULAM , 2.Periyakovilankulam (R.V), Periyakovilankulam (Pt) Block No 3 Periyakovilankulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
106,"Panchayat Union Middle School,New Building From West Side 2nd Room,Ko.Maruthappapuram","1.Ko .Maruthappapuram (R.V), Ko .Maruthappapuram (Pt) Block 1 Ko. Maruthappapuram , 2.Ko. Maruthappapuram (R.V), Ko..Maruthappapuram (Pt) Block No 2 Navanithakrishnapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
107,"Panchayat Union Middle School,Shanmuganallur","1.Ko .Maruthappapuram (R.V), Ko .Maruthappapuram (Pt) Block No 3 Shanmuga Nallur, Ko .Maruthappapuram , 2.Ko .Maruthappapuram (R.V), Ko .Maruthappapuram (Pt) Block No 4 Muthukrishnapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
108,"Panchayat Union Primary School,New Building,Elanthai Kulam","1.Ilanthaikulam (R.V), Ilanthaikulam (Pt) Block No1 Ilanthaikulam , 2.Ilanthaikulam (R.V) , Ilanthaikulam (Pt) Block No 2 Karuthanur , 3.Ilanthaikulam (R.V), Ilanthaikulam (Pt) Block No3 Ilanthaikulam , 4.Ilanthaikulam (R.V) Ilanthaikulam (Pt) Block No 1 Ilanthaikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
109,"Hindu Harijan Middle School,Northern Portion New Building,Kurukkalpatti","1.Kurukkalpatti (R.V), Kurukkalpatti (Pt) Block No 1 Kurukkalpatti , 2.Kurukkalpatti (R.V), Kurukkalpatti (Pt) Block No 2 Kurukkalpatti , 3.Kurukkalpatti (R.V), Kurukkalpatti (Pt) Block No 3 Kurukkalpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
110,"T.D.T.A Primary School,Old Buliding,Kurukkalpatti,","1.Kurukkalpatti (R.V), Kurukkalpatti (Pt) Block No 4 Kurukkalpatti , 2.Kurukkalpatti (R.V), Kurukkalpatti (Pt) Block No 5 Kurukkalpatti , 3.KURUKKALPATTI (R.V), KURUKKALPATTI (PT) BLOCK NO 5 KURUKKALPATTI , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
111,"T.D.T.A Primary School,East New Buliding,Eastern Portion,Kurukkalpatti","1.Kurukkalpatti (R.V), Kurukkalpatti (Pt) Block No 6 Kurukkalpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
112,"T.D.T.A Primary School,East New Buliding Western Portion,Kurukkalpatti","1.Kurukkalpatti (R.V), Kurukkalpatti (Pt) Block No 7 Kurukkalpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
113,"Panchayat Union Primary School,New Building,K.Reddiyapatti","1.Kurukkalpatti (R..V), Kurukkalpatti (Pt) Block No 8 K. Retiyapatti , 2.Kurukkalpatti (R.V), Kurukkalpatt (Pt) Block No 9 K.Retiyapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
114,"Panchayat Union Primary School,Northern Portion,Mela Neelithanallur","1.Mela Neelithanallur (R.V) Mela Neelithanallur (Pt) Block No 1 Mela Neelithanallur , 2.Mela Neelithanallur (R.V), Mela Neelithanallur (Pt) Block No 2 Mela Neelithanallur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
115,"Government High School,New Building Southern Portion,Mela Neelithanallur","1.Mela Neelithanallur (R.V), Mela Neelithanallur (Pt) Block No 3 Mela Neelithanallur , 2.Mela neelithanallur (R.V), Mela neelithanallur (Pt) Block No 4 Mela Neelithanallur , 3.Mela Neelithanallur (R.V)Mela Neelithanallur (Pt) Block No 3 Mela Neelithanallur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
116,"Govt.Primary School,New West Building Eastern Portion,Panavadalichatiram","1.Vadakku Panavadali (R.V), Vadakku Panavadali (Pt) Block No 2 Vadakku Panavadali North , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
117,"Govt.Primary School,New West Building,Western Portion,Panavadalichatiram","1.Vadakku panavadali (R.V) Vadakku panavadali (Pt) Block No 2 Vadakku Panavadali South , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
118,"Govt Primary School,South Building Eastern Portion,Panavadalichatram","1.NORTH PANAVADALI (R.V), NORTH PANAVADALI (P) BLOCK NO 3 SOUTH PANAVADALI , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
119,"Govt Primary School,South Building Western Portion,Panavadalichatram","1.NORTH PANAVADALI (R.V), NORTH PANAVADALI (Pt) BLOCK NO 3 SOUTH PANAVADALI , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
120,"Govt.Primary School,New Building Western Portion,Panavadalichatram","1.Vadakku panavadali (R.V), Vadakku Panavadali (Pt) Block No1 panavadali , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
121,"Govt.Primary School,New Building Eastern Portion,Panavadalichatram","1.Vadakku Panavadali (R.V), Vadakku Panavadali (Pt) Block No 3 SOUTH PANAVADALI , 2.Vadakku Panavadali (R.V), Vadakku Panavadali (Pt) BLOCK NO 4 CHOkKALINGAPURAM , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
122,"Panchayat Union Primary School,New Building Western Portion,Thirumalapluram","1.Vadakku Panavadali (R.V) , Vadakku Panavadali (Pt) Block No 5 Thirumalapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
123,"Panchayat Union Primary School,New Building,Thirumalapuram","1.Vadakku Panavadali (R.V) , Vadakku Panavadali ( Pt) Block No 6 Thirumalapuram , 2.Vadakku Panavadali (R.V), Vadakku Panavadali (Pt) BLOCK NO 1 THIRUMALAPURAM , 3.Vadakku Panavadali (R.V) , Vadakku Panavadali (Pt) BLOCK No 1 THIRUMALAPURAM , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
124,"Kammavar Mahajana Vithyalaya,Eastern Portion,Keela Neelithanallur","1.Keela Neelithanallur (R.V), Keela Neelithanallur (Pt) Block No 1 Keela Neelithanallur , 2.Keela Neelithanallur (R.V) , Keela Neelithanallur (Pt) Block No 2 Keela Neelithanallur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
125,"R.C. Primary School,Meeenthulli,Keela Neelithanallur","1.Keela Neelithanallur (R.V), Keela Neelithanallur (Pt) Block No 5 Saminathapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
126,"R.C Middle School,Middle Building,Keela Neelithanallur","1.Keela Neelithanallur (R.V), Keela Neelithanallur (Pt) Block No 3 Keela Neelithanallur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
127,"R.C Middle School,East Building,Keela Neelithanallur","1.Keela Neelithanallur (R.V), Keela Neelithanallur (Pt) Block No 4 Narayanapuram , 2.KEELA NEELITHANALLUR (R.V) KEELA NEELITHANALLUR(P) BLOCK KEELANEELITHANALLUR , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
128,"T.D.T.A Primary School,New Building Northern Portion,Ayalpatti","1.Keela Neelithanallur (R.V), Keela Neelithanallur (Pt) Block No 6 Thonukal , 2.Keela neelithanallur (R.V), Keela neelithanallur (Pt) Block No 9 Vannanpottal , 3.Keela Neelithanallur (R.V), Keela Neelithanallur (Pt) Block No 7 Ayalpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
129,"T.D.T.A Primary School,New Building Southern Portion,Ayalpatti","1.Keela Neelithanallur (R.V), Keela Neelithanallur (Pt) Block No 8 Ayalpatti , 2.Keela Neelithanallur (R.V), Keela Neelithanallur (Pt) Block No 10 Panavadalichathiram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
130,"Veerappa Hindu Middle School,South Building Eastern Portion,Malaiyankulam","1.Malaiyangulam (R.V) Malaiyangulam (Pt) Block No1 Malaiyangulam , 2.Malaiyangulam (R.V) Malaiyangulam (Pt) Block No 2 Malaiyangulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
131,"Veerappa Hindu Middle School,North Building,Malaiyankulam","1.Malaiyangulam (R.V) Malaiyangulam (Pt) Block NO 3 Malaiyangulam Part , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
132,"Palwadi Maiyam,Jerusalam Tharmanagar,Malaiyankulam","1.Malayankulam (R.V) Malayankulam (Pt) Block No 3 Jerusalem tharmanagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
133,"Panchayat Union Primary School,West Wing Southern Portion,Perunkottur","1.Perunkottur (R.V) Perunkottur (PT) Block No 2 Perunkottur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
134,"Panchayat Union Primary School,West Building Northern Portion,Perunkottur","1.Perunkottur (R.V) Perunkottur (PT) Block No1 Perunkottur , 2.Perunkottur (R.V) Perunkottur (Pt) Block No 3 Perunkottur , 3.Perunkottur (R.V) Perunkottur(Pt) Block No 4 Alangulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
135,"Hindu Middle School,Eastern Portion,Naranapuram","1.Chathirankondan(R.V) Chathirankondan (Pt) Block 1 Chathirankondan , 2.Chathirankondan (R.V) Chathirankondan( Pt) Bno 1 Chathirankondan , 3.Chathirankondan (R.V) Chathirankondan (Pt) Block No 2 Narayanapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
136,"Hindu Middle School,Western Portion,Naranapuram","1.Chathirankondan (R.V) Chathirankondan (Pt) Block No 2 Narayanapuram , 2.Chathirankondan (R.V) Chathirankondan(Pt) Block No 3 Udappankulam , 3.Chathirankondan (R.V) Chathirankondan (Pt) Block No 3 Udappan kulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
137,"Panchayat Union Primary School,North Building,Azhagapuri","1.Alagapuri (R.V) Alagapuri (PT) Block No 6 Alagapuri , 2.Alagapuri (R.V) Alagapuri(Pt) Block No 7 Alagapuri , 3.Alagapuri (R.V) Alagapuri (Pt) Block No 1 Alagapuri , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
138,"Panchayat Union Primary School,South Building,Azhagapuri","1.Alagapuri (R.V) Alagapuri (P)t Block No 3 Alagapuri , 2.Alagapuri (R.V) Alagapuri (Pt) Block No 4 Madhurapuri , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
139,"Panchayat Union Primary School,West Building Northern Portion,SevalKulam","1.Sevalkulam (R.V) Sevalkulam ((Pt) Block No1 Sevalkulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
140,"Panchayat Union Primary School,West Building Southern Portion,SevalKulam","1.Sevalkulam (R.V) Sevalkulam (Pt) Block No 2 Sevalkulam , 2.Sevalkulam (R.V) Sevalkulam (Pt) Block No 3 Sevalkulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
141,"Panchayat Union Primary School,East Building Eastern Portion,Selvalkulam","1.Sevalkulam (R.V) Sevalkulam (PT) Block No 4 Sevalkulam , 2.Sevalkulam (R.V) Sevalkulam (PT) Block No 5 Sevalkulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
142,"Noonmeal Centre,Kallikulam","1.Sevalkulam (R.V) Sevalkulam(Pt) Block No 6 Venkadeshwarapuram , 2.Sevalkulam ( R.V) Sevalkulam( Pt) Block No1 Kallikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
143,"Govt.High School,North Wing Middle Portion,Alamanayakkarpatti","1.A.Karisalkulam (R.V) Ayankarisalkulam (Pt) Block No 1 Karisalkulam , 2.A.Karisalkulam (R.V) Ayankarisalkulam (Pt) Block No 2 Ayyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
144,"Govt. High School,West Wing Northern Portion,Alamanayakarpatti","1.AyanKarisalkulam(R.V) Ayankarisalkulam (Pt) Block No 3 Vadiyur , 2.Ayankarisalkulam (R.V) Ayankarisalkulam (Pt) Block No 4 Alamanayakkarpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
145,"Hindu Primary School,Aladipatti","1.A. Karisalkulam (R.V) Ayankarisalkulam (Pt) Block No 5 Ramalingapuram , 2.A. Karisalkulam (R. V) Ayankarisalkulam (P) Block No 6 Alladipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
146,"Veerapandiyan Kattapoman Primary School,Karisathan","1.Karichathan (R.V) Karichathan (Pt) Block No 1 Karichathan , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
147,"Hindu Middle School,West Building,Paraipatti,Karisathan","1.Karichathan (R.V) Karichathan (Pt) Block No 2 paraipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
148,"Panchayat Union Primary School,East Building,Samsikapuram","1.Karichathan (R.V) Karichathan (Pt) Block No 4 South Malaiyadipatti , 2.Karichathan (R.V) Kaarichathan (pt) Block No 4 Samsihapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
149,"Sengunthar High School,New Subbulapuram","1.Karichathan (R.V) Kaarichathan (pt) Block No 4 New Subbulapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
150,"Vasantha Primary School,Northern Portion,Veeranapuram kalingapatti","1.Kalingapatti Part 1 (R.V), Kalingapatti (Pt) Block No 8 Veeranapuram , 2.Kalingapatti Part 1 (R.V) Kalingapatti Part 1 (Pt) Vadakku Nadu Malaiyadipatti , Kalingapatti , 3.Kalingapatti Part 1 (R.V) Kalingapatti (Pt) Block No 2 Kalingapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
151,"Saraswathi Hindu Primary School,Old Building,Pillaiyarkulam,Kalingapa tti","1.Kalingapatti part 1 (R.V) Kalingapatti (Pt) Block No 7 pillaiyarkulam Avarampatti chinnaiyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
152,"Panchayat Union Middle School,Kulasekaraperi","1.Karichathan (R.V) Karichathan (Pt) Block No 3 Adaikkalapuram , 2.Karichatha (R.V) Karichatha (Pt) Block No 3 Kulasekarapeari majara , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
153,"Panchayat Union Primary School,New Building,Mela Marathoni,Kalingapatti","1.Kalingapatti Part 1 (R.V) Kalingapatti (Pt) Block No 6 Melamarathoni , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
154,"Govt.Hr.Sec.School,West Building South Portion,Kalingapatti","1.Kalingapatti part 1 (R.V) Kalingapatti (Pt) Block No 9 Ramarajapuram, Muthurettiarpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
155,"Govt.Hr.Sec.School,West Building North Portion Hall No17,Kalingapatti","1.Kalingapatti Part 1 (R.V) Kalingapatti (Pt) Block No 1 Kalingapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
156,"Govt.Hr.Sec.School,New Building West Wing Hall No 20,Kalingapatti","1.Kalingapatti Part 1 (R.V) , Kalingapatti (Pt) Block No 2 Kalingapatti , 2.Kalingapatti Part 1 (R.V) , Kalingapatti (Pt) Block No 5 Mahadevarpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
157,"Govt.Hr.Sec.School,West Building,Kalingapatti","1.Kalingapatti Part 1 (R.V), Kalingapatti (Pt) Block No 3 kalingapatti , 2.Kalingapatti Part 1 (R.V) Kalingapatti (Pt) Block No 4 Kalingapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
158,"Community Hall,Chatirapatti","1.Chathirapatti (R.V) ,Chathirapatti (pt) Block No 1 chathirapatti , 2.Chathirapatti (R.V) Chathirapatti (Pt) Block No 3 Saminathapuram , 3.Chatrapatti (R.V) Chatrapatti (Pt) Block No 4 Gulasekarankottai , 4.Chathirapatti (R.V) Chathirapatti (Pt) Block No 4 Chathirapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
159,"Panchayat Union Primary School,West Building,Thiruvengadam","1.Thiruvankadam (TP) Agragaram street ward 15 , 2.Thiruvankadam (TP) Pillaimar street Ward 15 , 3.Thiruvankadam (T.P) Panchayat office Street ward 15 , 4.Thiruvankadam (T.P) Police line Street Ward 14 , 5.Thiruvankadam (T.P) Bustand Street Ward 14 , 6.Thiruvankadam (T.P) Mather Sangha Street ward 13 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
160,"Panchayat Union Primary School,South Building Western Portion,Thiruvengadam","1.Thiruvankadam (S.P) Kaliamman Kovil Street Ward 15 , 2.Thiruvankadam (T.P) Mathangkovil Street Ward 13 , 3.Thiruvankadam (SP) Prathana Kadai Veethi Ward 13 , 4.Thiruvankadam (T.P) Pudupatti Keela Theru Ward 8 , 5.Thiruvenkatam(T.P) N.G.O Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
161,"Panchayat Union Primary School,North New Building Eastern Portion,Thiruvengadam","1.Thiruvankadam (T.P) Guruvikulam Prathana Salai Ward 12 , 2.Thiruvankadam (T.P) Indhiranagar Ward 11 , 3.Thiruvankadam (T.P) Mupedathiamman Kovil Street ward 12 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
162,"Panchayat Union Primary School,South New Building Eastern Portion,Thiruvengadam","1.Thiruvankadam (T.P) Pudupatti Melatheru Ward 10 , 2.Thiruvankadam (T.P) Pudupatti Nadutheru Ward 9 , 3.Thiruvankadam (T.P) Aavudaiyapuram Street ward 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
163,"Aided Primary School,West Building,Paraipatti","1.Thiruvenkadam (T.P) Paraipatti Keela mel street 1 Ward 1 , 2.Thiruvankadam (T.P) Paraipatti Keelamel Street 2 Ward 4 , 3.Thiruvankadam (T.P) ParaipattiKeelamel Street 1 Ward 7 , 4.Thiruvankadam (T.P) Paraipatti keelamel Street 2 Ward 7 , 5.Thiruvankadam (T.P) Paraipatti Nadutheru 1 Ward 5 , 6.Thiruvankadam (T.P) Paraipatti North Street 2 Ward 5 , 7.Thiruvankadam (T.P) Paraipatti North Street 3 Ward 5 , 8.Thiruvankadam (T.P) Paraipatti South Street 1 Ward 6 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
