Polling Station No.,Building,Polling Areas
62,"Corporation Kinder Garden & Primary School,2nd Main Road,RAJALAKSHMI NAGAR,VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.177 Ananda garden (gangai nagar) 2. Velachery New Ward No.177 Balaji Colony 1st Main Road 3. Velachery New Ward No.177 Balaji Colony 1st Cross Street 4. Velachery New Ward No.177 Balaji Colony 2nd Cross Street 5. Velachery New Ward No.177 balaji colony 3rd cross street 6. Velachery New Ward No.177 Balaji Colony 4th Cross Street 7. Velachery New Ward No.177 Astalakshmi Nagar 2nd Street 8. Velachery New Ward No.177 Astalakshmi Nagar 2nd Street 9. Velachery New Ward No.177 Astalakshmi Nagar 3rd Street 10. Velachery New Ward No.177 Astalakshmi Nagar 4th Street 11. Velachery New Ward No.177 Astalakshmi Nagar 5th Street 12. Velachery New Ward No.177 Astalakshmi Nagar 6th Street 13. Velachery New Ward No.177 Astalakshmi Nagar 7th Street 14. Velachery New Ward No.177 Astalakshmi Nagar 8th Street 15. Velachery New Ward No.177 Astalakshmi Nagar 9th Street 16. Velachery New Ward No.177 astalakshmi nagar 10th street 999. OVERSEAS ELECTORS.
63,"Corporation Kinder Garden & Primary School,2nd Main Road,RAJALAKSHMI NAGAR,VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.177 Astalakshmi Nagar 11th Street 2. Velachery New Ward No.177 Astalakshmi Nagar 12th Street 3. Velachery New Ward No.177 Nethaji Street Astalakshmi Nagar 4. Velachery New Ward No.177 Sakthi Vijayalakshmi Nagar 1st Street 5. Velachery New Ward No.177 Sakthi Vijayalakshmi Nagar 2nd Street 6. Velachery New Ward No.177 Sakthi Vijayalakshmi Nagar 3rd Street 7. Velachery New Ward No.177 Nadesan Nagar Main Road 8. Velachery New Ward No.177 Nadesan Nagar 1st Street 9. Velachery New Ward No.177 Nadesan Nagar 2nd Street 999. OVERSEAS ELECTORS.
64,"Corporation Kinder Garden & Primary School,2nd Main Road,RAJALAKSHMI NAGAR,VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.178 Nadar Street 2. Velachery New Ward No.178 Second Main Road 3. Velachery New Ward No.178 2st Main Road Jaganathapuram 4. Velachery New Ward No.178 3rd Main Road 5. Velachery New Ward No.178 1st Cross Street 6. Velachery New Ward No.178 2nd Cross Street 7. Velachery New Ward No.178 3rd Cross Street 8. Velachery New Ward No.178 4rd Cross Street 999. OVERSEAS ELECTORS.
65,"Corporation Kinder Garden & Primary School,2nd Main Road,RAJALAKSHMI NAGAR,VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.178 Jaganathapuram Main road 999. OVERSEAS ELECTORS.
66,"Corporation Kinder Garden & Primary School,2nd Main Road,RAJALAKSHMI NAGAR,VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.177 Gangai nagar 1st main road 2. Velachery New Ward No.177 Gangai 2nd Main Road 3. Velachery New Ward No.177 Gangai Nagar 3rd Main Road 4. Velachery New Ward No.177 Gangai Nagar 4th Main Road 5. Velachery New Ward No.177 Gangai Nagar 5th Main Road 999. OVERSEAS ELECTORS.
67,"Corporation Kinder Garden & Primary School,2nd Main Road,RAJALAKSHMI NAGAR,VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.177 Gangai Nagar 100ft Road SIS Marideyan Flat 2. Velachery New Ward No.177 Gangai Nagar 1st Cross Street 3. Velachery New Ward No.177 Gangai Nagar 2nd Cross Street 4. Velachery New Ward No.177 Gangai Nagar 3rd Cross Street 5. Velachery New Ward No.177 Gangai Nagar 4th Cross Street 6. Velachery New Ward No.177 Sasi nagar main road 999. OVERSEAS ELECTORS.
68,"Corporation Kinder Garden & Primary School,2nd Main Road,RAJALAKSHMI NAGAR,VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.177 Sasi nagar arikarai kudusi paguthi 2. Velachery New Ward No.177 New Secretariate Colony 4th Street 3. Velachery New Ward No.177 New secratarieat colony 5th street 4. Velachery New Ward No.177 New Secratarieat colony 6th street 5. Velachery New Ward No.177 New secretariate 1st street 6. Velachery New Ward No.177 New Secratiriat colony 2nd street 7. Velachery New Ward No.177 New Secretariate Colony 3rd Street 999. OVERSEAS ELECTORS.
69,"Corporation Kinder Garden & Primary School,2nd Main Road,RAJALAKSHMI NAGAR,VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.178 Orandiyamman kovil street 2. Velachery New Ward No.178 Orandiyamman koil cross street 3. Velachery New Ward No.178 Orandiyamman Koil Avenue 999. OVERSEAS ELECTORS.
70,"RAJALAKSHMI (BRANCH) MATRIC SCHOOL 4th MAIN ROAD RAJALAKSHMI NAGAR VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.177 Lakshmi Nagar Main Road 2. Velachery New Ward No.177 Lakshmi Nagar 1st Main Road 1st Cross Street 3. Velachery New Ward No.177 Lakshmi Nagar 1st Main Road 2nd Cross Street 4. Velachery New Ward No.177 Lakshmi Nagar 1st Street 5. Velachery New Ward No.177 Lakshmi Nagar 2nd Street 999. OVERSEAS ELECTORS.
71,"RAJALAKSHMI (BRANCH) MATRIC SCHOOL 4th MAIN ROAD RAJALAKSHMI NAGAR VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.177 Lakshmi Nagar 3rd Street 2. Velachery New Ward No.177 Lakshmi Nagar 3rd Cross Street 3. Velachery New Ward No.177 Lakshmi Nagar 4th Street 4. Velachery New Ward No.177 Lakshmi Nagar 4th Cross Street 5. Velachery New Ward No.177 lakshmi nagar 5th street 6. Velachery New Ward No.177 Lakshmi Nagar 5th Cross Street 7. Velachery New Ward No.177 Lakshmi Nagar 6th Street 999. OVERSEAS ELECTORS.
72,"RAJALAKSHMI (BRANCH) MATRIC SCHOOL 4th MAIN ROAD RAJALAKSHMI NAGAR VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.178 Pillaiyar Koil Street 2. Velachery New Ward No.178 Pillaiyar Koil Lane 3. Velachery New Ward No.178 Rajalakshmi Nagar 1st Main Road 4. Velachery New Ward No.178 Rajalakshmi Nagar 2nd Main Road 5. Velachery New Ward No.178 Rajalakshmi Nagar 3rd Main Road 999. OVERSEAS ELECTORS.
73,"RAJALAKSHMI (BRANCH) MATRIC SCHOOL 4th MAIN ROAD RAJALAKSHMI NAGAR VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.178 Rajalakshmi Nagar 4th Main Road 2. Velachery New Ward No.178 Rajalakshmi Nagar 5th Cross Street 3. Velachery New Ward No.178 Rajalakshmi Nagar 6th Cross Street 4. Velachery New Ward No.178 Rajalakshmi Nagar 7th Cross Street 5. Velachery New Ward No.178 Rajalakshmi Nagar 8th Cross Street 6. Velachery New Ward No.178 Rajalakshmi Nagar 9th Cross Street 7. Velachery New Ward No.178 Rajalatchumi Nagar 2nd Main Road Anbagam 8. Velachery New Ward No.178 Rajalakshmi Nagar 2nd Main Road Vishwabh 9. Velachery New Ward No.178 Rajalakshmi Nagar 2nd Main Road Seethala 10. Velachery New Ward No.178 Rajalakshmi Nagar 3rd Main Road Seenu 11. Velachery New Ward No.178 Rajalakshmi Nagar 4th Main Road Kasthuri 12. Velachery New Ward No.178 Rajalakshmi Nagar 4th Main Road Sundaram 13. Velachery New Ward No.178 Rajalakshmi Nagar 4th Main Road Annapoor 14. Velachery New Ward No.178 Rajalakshmi Nagar 5th Cross Street Sai 15. Velachery New Ward No.178 Rajalakshmi Nagar 7th Cross Street Sriva 16. Velachery New Ward No.178 Rajalakshmi Nagar 8th Cross Street Aksha 17. Velachery New Ward No.178 Rajalakshmi Nagar 9th Cross Street Ganes 18. Velachery New Ward No.178
74,"RAJALAKSHMI (BRANCH) MATRIC SCHOOL 4th MAIN ROAD RAJALAKSHMI NAGAR VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.178 Bramin street 2. Velachery New Ward No.178 Mettu Street 999. OVERSEAS ELECTORS.
75,"RAJALAKSHMI (BRANCH) MATRIC SCHOOL 4th MAIN ROAD RAJALAKSHMI NAGAR VELACHERY, CHENNAI- 600042.",1. Velachery New Ward No.178 Telugu Bramin Street 2. Velachery New Ward No.178 Bajanai Koil Street 3. Velachery New Ward No.178 Muthu Raja Street 999. OVERSEAS ELECTORS.
76,"GOVT. HR. SEC SCHOOL THROWPATHY AMMAN KOIL STREET,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.178 Throwpathi amman koil 1st street 999. OVERSEAS ELECTORS.
77,"GOVT. HR. SEC SCHOOL THROWPATHY AMMAN KOIL STREET,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.178 Throwpathi Amman Koil 1st Cross Street 2. Velachery New Ward No.178 Dhandeeswaram Colony 3. Velachery New Ward No.178 Throwpathi Amman Koil 2nd Street 4. Velachery New Ward No.178 Throwpathi Amman Koil 3rd Street 5. Velachery New Ward No.178 Throwpathi Amman Koil 4th Street 6. Velachery New Ward No.178 Throwpathi Amman Koil 5th Cross Street 999. OVERSEAS ELECTORS.
78,"GOVT. HR. SEC SCHOOL THROWPATHY AMMAN KOIL STREET,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 Velachery Main Road Kalshiyap Court 2. Velachery New Ward No.179 Velachery Main Road CBRas Heritej 315 1st 3. Velachery New Ward No.179 Vijay Bakkiyam Court 4. Velachery New Ward No.179 Sakthi Ealikans 5. Velachery New Ward No.178 Parasuraman Street 6. Velachery New Ward No.178 Pasupathy Lane Street 999. OVERSEAS ELECTORS.
79,"GOVT. HR. SEC SCHOOL THROWPATHY AMMAN KOIL STREET,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.178 Throwpathi Amman Koil 5th Street 999. OVERSEAS ELECTORS.
80,"GOVT. HR. SEC SCHOOL THROWPATHY AMMAN KOIL STREET,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 Velachery main road 999. OVERSEAS ELECTORS.
81,"GOVT. HR. SEC SCHOOL THROWPATHY AMMAN KOIL STREET,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 Cheliyamman Street 2. Velachery New Ward No.179 Velachery Main Road Right Choice Ganesha 3. Velachery New Ward No.179 Velachery Main Road Rathna Apartment 4. Velachery New Ward No.179 Velachery Main Road Krishna Park Appartment 5. Velachery New Ward No.179 Velachery Main Road Sibiraj Heritaj 6. Velachery New Ward No.179 Vellachery Main Road Karthik Apartment 7. Velachery New Ward No.179 Velachery Main Road Mahaniya Apartment 8. Velachery New Ward No.179 Velachery Main Road Balaji Complex 9. Velachery New Ward No.179 Velachery Main Road Paramount Park Apart 10. Velachery New Ward No.178 Soni Nagar 11. Velachery New Ward No.178 Theradi Street 12. Velachery New Ward No.178 East Mada Veedhi 999. OVERSEAS ELECTORS.
82,"GOVT. HR. SEC SCHOOL THROWPATHY AMMAN KOIL STREET,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 Gandhi Road 999. OVERSEAS ELECTORS.
83,"GOVT. HR. SEC SCHOOL THROWPATHY AMMAN KOIL STREET,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 Gandhi Road 2. Velachery New Ward No.178 karnam street 3. Velachery New Ward No.178 Andal Avenue 4. Velachery New Ward No.178 Karunambigai Colony 999. OVERSEAS ELECTORS.
84,"GOVT. HR. SEC SCHOOL THROWPATHY AMMAN KOIL STREET,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.178 Lakshmipuram Main Road 2. Velachery New Ward No.178 Lakshmipuram 1st Cross Street 3. Velachery New Ward No.178 Lakshmipuram 2nd Cross Street 4. Velachery New Ward No.178 Lakshmipuram 3rd Cross Street 999. OVERSEAS ELECTORS.
85,"AKSHAYA MATRICULATION SCHOOL TANSI NAGAR,VELACHERY, CHENNAI-600042.",1. Velachery New Ward No.179 Dhandeeswaram nagar 5th cross street 2. Velachery New Ward No.179 Dhandeeswaram Nagar 6th Cross Street 3. Velachery New Ward No.179 Dhandeeswaram 7th Cross Street 4. Velachery New Ward No.179 Dhandeeswaram Nagar 8th Cross Street 5. Velachery New Ward No.179 Dhandeeswaram nagar 9th cross street 6. Velachery New Ward No.179 Dhandeeswaram Nagar 9th Cross Street Avenue 7. Velachery New Ward No.179 Dhandeeswaram Nagar 10th Cross Street Avenue 8. Velachery New Ward No.179 Dhandeeswaram Nagar 11th Cross Street 9. Velachery New Ward No.179 Dhandeeswaram Nagar 12th Cross Street 10. Velachery New Ward No.179 Dhandeeswaram 6th Main Road 999. OVERSEAS ELECTORS.
86,"AKSHAYA MATRICULATION SCHOOL TANSI NAGAR,VELACHERY, CHENNAI-600042.",1. Velachery New Ward No.179 Dhandeeswaram 7th main road 2. Velachery New Ward No.179 Dhandeeswaram 8th mainroad 3. Velachery New Ward No.179 Dhandeeswaram 9th main road 4. Velachery New Ward No.179 Dhandeeswaram 10th Main Road 5. Velachery New Ward No.179 Dhandeeswaram Nagar 1st Cross Street 6. Velachery New Ward No.179 Dhandeeswaram Nagar 2nd Cross Street 7. Velachery New Ward No.179 Dhandeeswaram Nagar 3rd Cross Street 8. Velachery New Ward No.179 Dhandeeswaram Nagar 4th Cross St 9. Velachery New Ward No.179 Madavamani Avenue 10. Velachery New Ward No.179 Mageswari Nagar 999. OVERSEAS ELECTORS.
87,"AKSHAYA MATRICULATION SCHOOL TANSI NAGAR,VELACHERY, CHENNAI-600042.",1. Velachery New Ward No.179 Tansi nagar 1st street 2. Velachery New Ward No.179 Tansi Nagar 2nd Street 3. Velachery New Ward No.179 Tansi Nagar 3rd Street 4. Velachery New Ward No.179 Tansi nagar 4th street 5. Velachery New Ward No.179 Tansi Nagar 5th Street 6. Velachery New Ward No.179 Tansi nagar 6th street 7. Velachery New Ward No.179 Tansi Nagar 7th Street 8. Velachery New Ward No.179 Tansi Nagar 100Ft Salai 9. Velachery New Ward No.179 L I C Colony Main Road 10. Velachery New Ward No.179 L I C Colony Main Road Maber Appartments 11. Velachery New Ward No.179 L I C Colony Main Road Kreen Park Appartm 12. Velachery New Ward No.179 L I C Colony 1st Street 13. Velachery New Ward No.179 L I C Colony 3rd Street 999. OVERSEAS ELECTORS.
88,"AKSHAYA MATRICULATION SCHOOL TANSI NAGAR,VELACHERY, CHENNAI-600042.",1. Velachery New Ward No.179 Dhandeeswaram nagar main velacherry 2. Velachery New Ward No.179 1st Main Road Dhandeeswaram Nagar 3. Velachery New Ward No.179 Dhandeeswaram 1st pradhana salai avenue 4. Velachery New Ward No.179 Dhandeeswaram Nagar 2nd Main Road 5. Velachery New Ward No.179 Dhandeeswaram Nagar 3rd Main Road 6. Velachery New Ward No.179 Dhandeeswaram Nagar 4th Main Road 7. Velachery New Ward No.179 Dhandeeswaram 4th Main Road Avenue 8. Velachery New Ward No.179 Dhandeeswaram Nagar 5th Main Salai 9. Velachery New Ward No.179 Thandeswardm 5th Main Salai Avenue 10. Velachery New Ward No.179 Sanstone Apartment Dhandeeswaram 999. OVERSEAS ELECTORS.
89,"SHRI. A. GANESAN HR SEC SCHOOL,VELACHERY MAIN ROAD,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.177 Vijaya nagar 1st main road 2. Velachery New Ward No.177 Vijaya Nagar 1st Main Road North HomeLine 3. Velachery New Ward No.177 Vijaya Nagar North Ext 1st Street 4. Velachery New Ward No.177 Vijaya Nagar 2nd Main Road 5. Velachery New Ward No.177 Vijaya Nagar 3rd Main Road 6. Velachery New Ward No.177 Vijaya Nagar 3rd Road 7. Velachery New Ward No.177 Vijaya Nagar 4th Main road 999. OVERSEAS ELECTORS.
90,"SHRI. A. GANESAN HR SEC SCHOOL,VELACHERY MAIN ROAD,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 V G P Selva nagar 2. Velachery New Ward No.179 Bhuvaneswari Nagar 999. OVERSEAS ELECTORS.
91,"SHRI. A. GANESAN HR SEC SCHOOL,VELACHERY MAIN ROAD,VELACHERY,CHENNAI-600042.",5. Ward No 179 V G P Selva nagar Extension 1. Velachery New Ward No.179 Seetharam nagar 2. Velachery New Ward No.179 Seetharam Nagar Skandakudil Appartments 3. Velachery New Ward No.179 Seetharam Nagar Paramount Peerls Appartme 4. Velachery New Ward No.179 Seetharam Nagar 1st Street 999. OVERSEAS ELECTORS.
92,"SHRI. A. GANESAN HR SEC SCHOOL,VELACHERY MAIN ROAD,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 seetharam nagar c t s flats 999. OVERSEAS ELECTORS.
93,"SHRI. A. GANESAN HR SEC SCHOOL,VELACHERY MAIN ROAD,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.178 Vijaya nagar 1st cross street 2. Velachery New Ward No.178 Vijaya Nagar 2nd Cross Street 3. Velachery New Ward No.178 Vijaya Nagar 3rd Cross Street 4. Velachery New Ward No.178 Vijaya Nagar 4th Cross Street 5. Velachery New Ward No.178 Vijaya Nagar 5th Cross Street 6. Velachery New Ward No.178 Vijaya Nagar 6th Cross Street 7. Velachery New Ward No.178 Vijaya Nagar 5th Mani Road 8. Velachery New Ward No.178 Vijaya Nagar 6th Main Road 9. Velachery New Ward No.178 Vijaya Nagar 7th Main Road 10. Velachery New Ward No.178 vijaya nagar 8th main road 11. Velachery New Ward No.178 Vijaya Nagar 9th Main Road 12. Velachery New Ward No.178 Vijaya Nagar 10th Main Road 999. OVERSEAS ELECTORS.
94,"SHRI. A. GANESAN HR SEC SCHOOL,VELACHERY MAIN ROAD,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.178 Vijaya Nagar 11th Main Road 2. Velachery New Ward No.178 Vijaya Nagar 12th Main Road 3. Velachery New Ward No.178 Vijaya Nagar 13th Main Road 4. Velachery New Ward No.178 Spic Nagar 5. Velachery Ward153 Vijayanagar 6th Main road 6. Velachery New Ward No.178 pillaiyar koil street 7. Velachery New Ward No.178 Erattai Pillaiyar Koil Steet 8. Velachery New Ward No.178 Ram Nagar 1st Steet 9. Velachery New Ward No.178 Jegashri Apartment Erattai Pillaiyar Koil 10. Velachery New Ward No.178 Subhasri Apartment Erattai Pillaiyar Koil 999. OVERSEAS ELECTORS.
95,"SHRI. A. GANESAN HR SEC SCHOOL,VELACHERY MAIN ROAD,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.178 Ram Nagar 2nd Main Road 2. Velachery New Ward No.178 Ram Nagar 2nd Cross Street 3. Velachery New Ward No.178 Ram Nagar 2nd Street (North Extr) 4. Velachery New Ward No.178 Ram Nagar 3rd Main Road 5. Velachery New Ward No.178 Ram Nagar 3rd Street 6. Velachery New Ward No.178 Ram Nagar 4th Street 7. Velachery New Ward No.178 Ram Nagar 5th Street 8. Velachery New Ward No.178 Ram Nagar 6th Main Street 9. Velachery New Ward No.178 Ram Nagar 6th Street 999. OVERSEAS ELECTORS.
96,"SHRI. A. GANESAN HR SEC SCHOOL,VELACHERY MAIN ROAD,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.178 Ram Nagar 7th Main Road 2. Velachery New Ward No.178 Ram nagar 8th main road 3. Velachery New Ward No.177 Type 4 Vasanth Apts 100 Ft Byepass Road 4. Velachery New Ward No.177 100 Adi Puravazhisalai 5. Velachery New Ward No.177 Alagirityty 100 Adi Puravazhisalai 999. OVERSEAS ELECTORS.
97,"SHRI. A. GANESAN HR SEC SCHOOL,VELACHERY MAIN ROAD,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.178 Annai Villa Apartments Ram Nagar 2nd Street 2. Velachery New Ward No.178 Block F Ram Nagar 2nd Street 3. Velachery New Ward No.178 Block 1 Ram Nagar 2nd Street 4. Velachery New Ward No.178 Block 2 Ram Nagar 2nd Street 5. Velachery New Ward No.178 Block A Ram Nagar 2nd Street 6. Velachery New Ward No.178 Block 3 Ram Nagar 2nd Street 7. Velachery New Ward No.178 Aarovil Apartment Ram Nagar 2nd Street 8. Velachery New Ward No.178 Shivas Archana Apartment Ram Nagar 9. Velachery New Ward No.177 1A Block Vasanth Apts 100 Feet Byepass Road 10. Velachery New Ward No.177 Block 1B Vasanth Apts 100 Ft Byepass Road 11. Velachery New Ward No.177 Block 2B Vasanth Apts 100 Ft Byepass Road 12. Velachery New Ward No.177 Block E Vasanth Apts 100 Ft Byepass Road 13. Velachery New Ward No.177 Block 1C Vasanth Apts 100 Ft Byepass Road 14. Velachery New Ward No.177 K.G Towers 100 Ft Byepass Road 15. Velachery New Ward No.177 Block F Vasanth Apts 100 Ft Byepass Road 16. Velachery New Ward No.177 Block G Vasanth Apts 100 Ft Byepass Road 17. Velachery New Ward No.177 Block 2A Vasanth Apts 100 Ft Byepass Road 18. Velachery New Ward No.177 Block H Vasanth Apts 100
98,"SHRI. A. GANESAN HR SEC SCHOOL,VELACHERY MAIN ROAD,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.178 Sankar Nagar 2. Velachery New Ward No.178 Srinivasa nagar vijaya nagar 3. Velachery New Ward No.178 pathmavathy nagar main road 4. Velachery New Ward No.178 Pathmavathy Nagar 1st Street 5. Velachery New Ward No.178 Pathmavathy Nagar 2nd Street 6. Velachery New Ward No.178 Pathmavathy Nagar 3rd Street 999. OVERSEAS ELECTORS.
99,"SAINT ANTONY MATRICULATION SCHOOL TANSI NAGAR,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 Sarathy nagar main road 2. Velachery New Ward No.179 Sarathy Nagar 1st Street 3. Velachery New Ward No.179 Sarathy Nagar 2nd Street 4. Velachery New Ward No.179 Sarathy nagar 2nd street ext 5. Velachery New Ward No.179 Sarathy Nagar 3rd Street 6. Velachery New Ward No.179 Sarathy Nagar 4th Street 7. Velachery New Ward No.179 Sarathy Nagar 5th Street 8. Velachery New Ward No.179 Sarathy Nagar 5th Street Ext 9. Velachery New Ward No.179 Thirumuragan Street Balamurugan Nagar 3rd street 10. Velachery New Ward No.179 Balamurugan Nagar 1st Street 11. Velachery New Ward No.179 Balamurugan Nagar 2nd Street 12. Velachery New Ward No.179 Varadarajapuram 13. Velachery New Ward No.179 Varadarajapuram Officer Colony 999. OVERSEAS ELECTORS.
100,"SAINT ANTONY MATRICULATION SCHOOL TANSI NAGAR,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 Tansi Nagar 8th Street 2. Velachery New Ward No.179 Tansi Nagar 9th Street 3. Velachery New Ward No.179 Tansi nagar 10th street 4. Velachery New Ward No.179 Tansi Nagar 11th Street 5. Velachery New Ward No.179 Tansi Nagar Extn. 6. Velachery New Ward No.179 Veenus Colony 1st Street 7. Velachery New Ward No.179 Veenus Colony 2nd Cross Street 8. Velachery New Ward No.179 Anna Nagar 1st Main Road 9. Velachery New Ward No.179 Anna Nagar 1st Street 10. Velachery New Ward No.179 Anna Nagar Ist Cross Street 11. Velachery New Ward No.179 Anna Nagar Extension 1st Cross Street 12. Velachery New Ward No.179 Anna Nagar Extension 2nd Main Road 13. Velachery New Ward No.179 Anna Nagar 2nd Street 14. Velachery New Ward No.179 Anna Nagar 2nd Cross Street 15. Velachery New Ward No.179 Anna Nagar 3rd Cross Street 16. Velachery New Ward No.179 Anna Nagar 4th Main Road 999. OVERSEAS ELECTORS.
101,"SAINT ANTONY MATRICULATION SCHOOL TANSI NAGAR,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 Tansi Nagar 12th Street 2. Velachery New Ward No.179 Tansi Nagar 13th Street 3. Velachery New Ward No.179 Tansi Nagar 14th Street 4. Velachery New Ward No.179 Tansi Nagar 15th Street 5. Velachery New Ward No.179 Tansi Nagar 16th Street 6. Velachery New Ward No.179 Tansi Nagar 17th Street 7. Velachery New Ward No.179 Tansi Nagar 18th Street 8. Velachery New Ward No.179 Tansi Nagar 19th Street 9. Velachery New Ward No.179 Tansi Nagar 20th Street 10. Velachery New Ward No.179 Tansi Nagar 21st Street 11. Velachery New Ward No.179 Tansi Nagar 21st Street 999. OVERSEAS ELECTORS.
102,"SAINT ANTONY MATRICULATION SCHOOL TANSI NAGAR,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 Churchgate Avenue Annai Indhira Nagar 2. Velachery New Ward No.179 Terasa Street Annai Indira Nagar 3. Velachery New Ward No.179 Gopal Street Annai Indira Nagar 4. Velachery New Ward No.179 Balaji Nagar Annai Indira Nagar 5. Velachery New Ward No.179 Viveganatha Street Annai Indira Nagar 6. Velachery New Ward No.179 Pliam Street Annai Indira Nagar 7. Velachery New Ward No.179 Thiruvalluvar Street Annai Indira Nagar 8. Velachery New Ward No.179 Vallalar Street Annai Indira Nagar 9. Velachery New Ward No.179 Bharthi Street Annai Indira Nagar 10. Velachery New Ward No.179 Sapthagiri Street Annai Indira Nagar 11. Velachery New Ward No.179 Karikalan Street Annai Indira Nagar 12. Velachery New Ward No.179 Kambar Street Annai Indira Nagar 13. Velachery New Ward No.179 Vanchinathan Street Annai Indira Nagar 14. Velachery New Ward No.179 Kumaran Street Annai Indira Nagar 15. Velachery New Ward No.179 Magathmagandhi Street Annai Indira Nagar 16. Velachery New Ward No.179 Kamarajar Street Annai Indira Nagar 17. Velachery New Ward No.179 Pilaiyar Koil Street Annai Indira Nagar 18. Velachery New Ward No.179 Sasthiri Nagar Annai Indira Nagar 19. Velachery New Ward No.179 Sivasathi
103,"SAINT XAVIER MATRICULTION DHANDEESWARAM NAGAR,VELACHERY CHENNAI-600042.",1. Velachery New Ward No.179 Dhandeeswaram Nagar kambar Street 2. Velachery New Ward No.179 Dhandeeswaram Nagar Ilango Street 3. Velachery New Ward No.179 Dhandeeswaram Nagar Bharathi Street 4. Velachery New Ward No.179 Dhandeeswaram Nagar Thiruvalluvar Street 5. Velachery New Ward No.179 Dhandeeswaram 6th Main Road Avenue 6. Velachery New Ward No.179 Dhandeeswaram 7th Main Road 1st Avenue 7. Velachery New Ward No.179 Dhandeeswaram 7th Main Road 2nd Avenue 8. Velachery New Ward No.179 Dhandeeswaram 7th Main Road 3rd Avenue 9. Velachery New Ward No.179 Dhandeeswaram 7th Main Road 4th Avenue 10. Velachery New Ward No.179 Dhandeeswaram 7th Main Road 4th Avenue 11. Velachery New Ward No.179 Dhandeeswaram 7th Main Road 5th Avenue 999. OVERSEAS ELECTORS.
104,"SAINT XAVIER MATRICULTION SCHOOL DHANDEESWARAM NAGAR,VELACHERY ,CHENNAI- 600042.",1. Velachery New Ward No.179 Thandeesvaram 7th Main Road 6th Avenue 2. Velachery New Ward No.179 Thandeesvaram 7th Main Road 7th Avenue 3. Velachery New Ward No.179 Thandeesvaram 7th Main Road 8th Avenue 4. Velachery New Ward No.179 Baby Nagar 1st Main Road 5. Velachery New Ward No.179 Baby Nagar 2nd Main Road 6. Velachery New Ward No.179 Baby Nagar 1st Cross Street 7. Velachery New Ward No.179 Baby Nagar 2nd Cross Street 8. Velachery New Ward No.179 Baby Nagar 3rd Cross Street 9. Velachery New Ward No.179 Baby Nagar 100Ft Road 10. Velachery New Ward No.179 V O C Street Baby Nagar Ext 11. Velachery New Ward No.179 Pattukottai Muthukumarasami Salai Baby Nagar 12. Velachery New Ward No.179 Prabu avenue Dr Seethapathy Nagar 13. Velachery New Ward No.179 Doss Avenue Annai Indira Nagar 14. Velachery New Ward No.179 7th Main Road Tandeeswaram Velachery 15. Velachery New Ward No.179 Venkatesan Street Baby Nagar Extn 999. OVERSEAS ELECTORS.
105,"ADVENT CHRISTIAN HIGHER SEC SCHOOL GANDHI SALAI ,VELACHERY,CHENNAI-600042.",1. Velachery New Ward No.179 Thiruvalluvar Street 2. Velachery New Ward No.179 Kabali Street 3. Velachery New Ward No.179 Putherikarai street 4. Velachery New Ward No.179 ambiga street 999. OVERSEAS ELECTORS.
