Polling Station No.,Building,Polling Areas
129,K.T.C.T Girls Hr.Sec. School No .9 Narayanan Street Sowcarpet Chennai- 600001.,"1. Sowcarpet New Ward No 57, Perumal Street. 2. Sowcarpet New Ward No 57, Chinnathambi Street. 999. Overseas Electors."
130,K.T.C.T Girls Hr.Sec. School No .9 Narayanan Street Sowcarpet Chennai- 600001.,"1. Sowcarpet New Ward No 57, Narayanan Street. 999. Overseas Electors."
131,K.T.C.T Girls Hr.Sec. School No .9 Narayanan Street Sowcarpet Chennai- 600001.,"1. Sowcarpet New Ward No 57, Muniappan Street. 2. Sowcarpet New Ward No 57, Krishnan Street. 3. Sowcarpet New Ward No 57, Thambu Street. 4. Sowcarpet New Ward No 57, Kaasi Street. 5. Sowcarpet New Ward No 57, Subbraya Lane. 6. Sowcarpet New Ward No 57, Narayanan Lane. 7. Sowcarpet New Ward No 57, Kaasi Lane. 8. Sowcarpet New Ward No 57, Balasubrayan Lane. 9. Sowcarpet New Ward No 57, Theradi Lane. 10. Sowcarpet New Ward No 57, Reddy Raman Street. 999. Overseas Electors."
132,S.K.P.D Boys Higher Secondary School No .223 Govindappan Street Sowcarpet Chennai- 600001.,"1. Sowcarpet New Ward No 57, Govindappa Street. 999. Overseas Electors."
133,S.K.P.D Boys Higher Secondary School No .223 Govindappan Street Sowcarpet Chennai- 600001.,"1. Sowcarpet New Ward No 57, Badrian Street. 2. Sowcarpet New Ward No 57, Sunguwar Agraharam. 3. Sowcarpet New Ward No 57, Malaya Permal Street. 999. Overseas Electors."
134,Palvadi Building No .27 Davidson Street Sowcarpet Chennai- 600001.,"1. Sowcarpet New Ward No 57, Chinnathambi Street 2. Sowcarpet New Ward No 57, Amberson Street. 3. Sowcarpet New Ward No 57, Prakasam Salai Door No(96to229). 4. Sowcarpet New Ward No 57, Lones Street. 5. Sowcarpet New Ward No 57, Davidson Street. 999. Overseas Electors."
135,Chennai High School No.143-61 Voc Salai Walltax Road Elephant Gate Chennai - 600079.,"1. Sowcarpet New Ward No 57, Venkatarayan Street. 2. Sowcarpet New Ward No 57, Badriyan Garden Street. 3. Sowcarpet New Ward No 57, Ponnapan Lane. 4. Sowcarpet New Ward No 57, Elakandappan Street. 5. Sowcarpet New Ward No 57, Venkatasamy Lane. 6. Sowcarpet New Ward No 57, Hussain Street. 7. Sowcarpet New Ward No 57, Venkata Lane. 8. Sowcarpet New Ward No 57, Badriyan Garden Lane. 999. Overseas Electors."
136,Balvadi Centre Div-57 No .154 Voc Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, Kalyanapuram Main Road & 1st Street. 2. Sowcarpet New Ward No 57, Kalyanapuram 2nd Street. 3. Sowcarpet New Ward No 57, Kalyanapuram 3rd Street. 4. Sowcarpet New Ward No 57, Kalyanapuram 4th Street. 5. Sowcarpet New Ward No 57, Kalyanapuram 5th Street. 999. Overseas Electors."
137,Balvadi Centre Div-57 No .154 Voc Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, Jatka Puram Street. 2. Sowcarpet New Ward No 57, Kalyana Puram 8th Street. 3. Sowcarpet New Ward No 57, Kalayana Puram 9th Street. 4. Sowcarpet New Ward No 57, Kalyanapuram 10th Street. 5. Sowcarpet New Ward No 57, Kalyana Puram Cross Street. 999. Overseas Electors."
138,Balvadi Centre Div-57 No .154 Voc Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, V O C Salai Kalyanapuram. 2. Sowkarpet New Ward No 57, Railway Police Quarters Elephant Gate Bridge Road. 3. Sowkarpet New Ward No 57, Adhi Andhra Colony Kalyanapuram. 4. Sowcarpet New Ward No 57, Railway Quarters Elephant Gate Bridge Road. 5. Sowcarpet New Ward No 57, Railway Quarters Kalyanapuram V O C Salai. 6. Sowcarpet New Ward No 57, Railway Staff Quarters V O C Salai. 7. Sowcarpet New Ward No 57, Railway Quarters And Pallam Area. 8. Sowcarpet New Ward No 57, Kalyanapuram 6th Street. 9. Sowcarpet New Ward No 57, Kalyana Puram 7th Street. 999. Overseas Electors."
139,Shree A.G.Jain Higher Sec.School No .17 Tulasingam Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, Veerappan Street. 2. Sowcarpet New Ward No 57, Chinna Neikaran Street. 3. Sowcarpet New Ward No 57, Periya Neickaran Street. 4. Sowcarpet New Ward No 57, Thulasingam Street. 5. Sowcarpet New Ward No 57, Thulasingam First Lane. 999. Overseas Electors."
140,Sri Bathachand Sayarchand Chordia Jain Vidhyala Matriculation Hr.Sec.School No .19 General Muthiah Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, N.S.C. Bose Road No 91to191and214 to 286. 2. Sowcarpet New Ward No 57, General Muthaiya Street. 999. Overseas Electors."
141,Sri Bathachand Sayarchand Chordia Jain Vidhyala Matriculation Hr.Sec.School No .19 General Muthiah Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, Irullappan Street. 999. Overseas Electors."
142,C.S.I Middle School No .16 General Muthaiah Street Sowcarpet Chennai- 600079.,"1. Sowcarpet New Ward No 57, Krishnappa Street. 2. Sowcarpet New Ward No 57, BadriVeerasamy Lane. 3. Sowcarpet New Ward No 57, Narasingadasari Lane. 4. Sowcarpet New Ward No 57, Kalathi Street. 5. Sowcarpet New Ward No 57, Managappan Street. 6. Sowcarpet New Ward No 57, Kandappa Street. 7. Sowcarpet New Ward No 57, Hanumantharayan Koil Lane. 999. Overseas Electors."
143,Moongibai Goenka GirlsHr.Sec.School No;13 Ramanujam Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, Vinayagam Street. 2. Sowcarpet New Ward No 57, Ramanujam Street. 3. Sowcarpet New Ward No 57, Elephant Gate Street. 4. Sowcarpet New Ward No 57, Palliyappan Lane. 999. Overseas Electors."
144,Moongibai Goenka GirlsHr.Sec.School No;13 Ramanujam Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, Adiyappan Street No 67 to 127 and 80 to168. 999. Overseas Electors."
145,The Madras Progressive Union Hr.Sec.School No;103 Audiappa Naicken Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, Palliyappan Street. 2. Sowcarpet New Ward No 57, Chandirappa Street. 999. Overseas Electors."
146,The Madras Progressive Union Hr.Sec.School No;103 Audiappa Naicken Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, Trevellian Basin Street (East). 2. Sowcarpet New Ward No 57, Trevellian Basin Street (South). 3. Sowcarpet New Ward No 57, Bommuliyar Street. 4. Sowcarpet New Ward No 57, Ramanan Street. 999. Overseas Electors."
147,The Madras Progressive Union Hr.Sec.School No;103 Audiappa Naicken Street Elephant Gate Chennai-600079.,"1. Sowcarpet New Ward No 57, Vaikunda Vathiar Street. 2. Sowcarpet New Ward No 57, Murugappan Street. 3. Sowcarpet New Ward No 57, V.O.C. Salai No145 to 225&46to270. 4. Sowcarpet New Ward No 57, Iyya Street. 999. Overseas Electors."
