Sl. No,Polling Station No,Samaj Party Bahujan NAVLES . IAGIHTRAK S,SILABARASAN. M Thamizhagam Puthiya,SIVASAKTHIV EL.P Needhi Maiam Makkal,JUSTIN. A SIMON Tamilar Katchi Naam,THILAGABAM M A. Makkal Katchi Pattali,P RAGUPATHY. Katchi Makkal Puratchi Anaithu,JAYASEKARAN R . Party Inda My,A.S ANBU. Independent,M KARTHI. Independent,D SANKAR. Independent,SAVADAMUTH A U. Independent,SILAMBARASA P N. Independent,THILAGAVATH S Y. Independent,BALAMURUGA A N. Independent,R PALRAJ. Independent,MURUGANANT C HAM. Independent,VEERAMALAI. S Independent,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
223,171,0,327,0,3,7,29,98,2,0,0,0,0,0,2,0,0,0,2,0,0,470,0,2,472,0
224,172,2,390,3,5,13,32,113,3,0,0,3,1,0,8,2,2,0,4,0,0,581,0,5,586,0
225,173,2,447,0,13,7,80,127,4,0,0,2,0,3,0,2,2,1,5,0,0,695,0,6,701,0
226,174,1,312,2,1,1,34,79,1,0,0,3,0,0,0,0,1,0,0,0,0,435,0,1,436,0
227,175,2,334,1,21,1,61,77,1,1,0,2,1,1,2,0,1,0,0,0,1,507,0,5,512,0
228,176,1,460,4,14,5,54,103,2,0,0,1,3,2,0,1,1,0,2,0,0,653,0,3,656,0
229,177M,4,302,4,1,4,58,49,1,0,1,3,2,1,0,0,0,0,1,0,0,431,0,1,432,0
230,177A(W),0,395,2,2,4,26,44,0,1,0,2,0,1,0,3,1,0,1,1,0,483,0,0,483,0
231,178M,0,369,1,3,5,48,39,0,0,0,5,0,2,1,0,1,1,1,0,0,476,0,3,479,0
232,178A(W),3,433,1,3,3,25,28,2,0,0,5,0,0,0,1,0,0,3,0,0,507,0,1,508,0
233,179,0,345,4,3,9,48,77,2,0,1,1,1,1,0,1,3,0,6,0,0,502,0,4,506,0
234,180,5,509,3,2,10,42,119,3,0,0,1,2,1,0,2,1,0,0,0,0,700,0,11,711,0
235,181,2,510,2,6,6,70,90,3,1,0,1,2,1,1,0,1,0,3,0,0,699,0,5,704,0
236,182,1,417,2,9,7,33,144,5,1,0,2,1,0,0,0,0,1,2,3,2,630,0,6,636,0
237,183,0,533,1,1,4,41,75,2,1,0,0,0,0,0,1,1,0,3,0,1,664,0,4,668,0
238,184,0,320,1,2,3,19,46,0,0,1,0,0,1,0,2,0,0,1,0,0,396,0,6,402,0
239,185,2,561,3,6,19,36,82,2,0,0,1,0,2,0,1,2,1,2,0,0,720,0,4,724,0
240,186,1,489,2,0,27,26,67,1,0,1,1,0,1,0,0,1,1,6,1,1,626,0,12,638,0
241,187,2,442,1,6,12,49,65,2,1,0,1,0,3,0,0,0,0,6,1,1,592,0,6,598,0
242,188,1,591,2,4,18,35,128,3,0,0,3,2,3,1,1,2,0,1,0,0,795,0,4,799,0
243,189,1,529,2,7,56,40,92,3,1,1,3,0,0,0,0,0,0,0,2,0,737,0,3,740,0
244,190,0,269,1,4,13,8,46,2,0,0,0,0,0,1,1,1,0,0,0,2,348,0,4,352,0
245,191M,1,263,4,2,16,53,65,2,0,0,11,0,0,1,0,1,0,0,0,1,420,0,3,423,0
246,192,3,683,0,6,20,57,67,11,0,0,2,3,4,2,1,2,0,6,2,1,870,0,9,879,0
247,193,4,577,3,15,16,38,64,4,0,0,1,2,2,1,0,1,1,13,1,0,743,0,9,752,0
248,194,3,620,4,5,5,18,78,4,0,0,2,0,0,1,3,1,0,1,0,0,745,0,1,746,0
249,195M,2,350,6,3,5,63,38,1,0,0,7,0,0,0,0,2,0,0,0,0,477,0,2,479,0
250,195A(W),2,449,1,5,2,36,36,4,0,0,4,0,0,0,0,0,0,3,1,0,543,0,3,546,0
251,196,0,537,2,10,45,48,95,3,0,0,2,0,1,0,1,1,0,2,0,0,747,0,2,749,0
252,197,3,608,16,4,12,67,94,6,1,0,7,3,6,1,0,0,1,5,1,0,835,0,3,838,0
253,198,2,370,3,3,6,26,94,3,0,0,1,1,2,31,2,1,1,7,2,0,555,0,7,562,0
254,199,3,419,2,6,3,36,55,4,0,1,4,0,8,2,1,3,0,9,0,0,556,0,4,560,0
255,200,1,601,1,7,6,25,44,3,0,0,0,2,2,39,2,0,0,6,0,1,740,0,4,744,0
256,201M,1,342,4,1,1,54,40,2,0,0,5,0,0,0,0,0,0,0,0,0,450,0,2,452,0
257,201A (W),2,449,2,2,1,24,25,1,0,0,0,0,0,0,0,1,0,0,1,1,509,0,1,510,0
258,202,2,451,2,2,2,59,42,2,0,1,1,0,2,1,0,1,0,1,0,0,569,0,2,571,0
259,203,0,494,0,4,18,22,6,0,0,0,0,0,0,0,0,1,0,2,1,0,548,0,0,548,0
260,204,0,592,0,3,17,29,7,0,0,0,0,0,3,0,0,1,0,1,0,0,653,0,7,660,0
261,205,0,519,0,6,26,15,15,1,0,0,0,0,1,0,1,0,0,1,0,0,585,0,1,586,0
262,206,3,674,4,2,2,44,80,3,1,0,3,1,1,0,0,0,0,3,1,0,822,0,3,825,0
263,207M,1,307,0,22,8,35,40,0,0,0,0,0,0,1,0,0,0,0,0,0,414,0,8,422,0
264,207A(W),2,338,1,14,5,10,36,3,1,0,0,1,5,1,1,1,0,1,0,0,420,0,1,421,0
265,208,0,333,2,13,5,34,43,1,0,0,0,0,4,1,2,0,0,0,0,0,438,0,1,439,0
266,209M,1,290,2,10,2,65,68,3,0,0,1,0,2,0,0,0,0,1,0,0,445,0,2,447,0
267,209A(W),2,297,3,6,0,16,59,3,1,0,1,5,6,1,1,3,2,2,1,0,409,0,2,411,0
268,210,4,355,1,9,5,36,118,9,1,0,1,1,4,1,0,0,1,2,0,2,550,0,3,553,0
269,211,3,570,3,5,1,66,93,3,0,1,3,1,0,1,0,0,0,0,0,1,751,0,3,754,2
270,212,1,367,0,10,3,41,72,4,1,0,0,0,2,0,3,2,1,4,0,0,511,0,3,514,0
271,213,3,401,5,3,1,75,62,3,1,0,6,1,4,0,0,0,1,3,1,0,570,0,8,578,0
272,214,3,648,5,2,2,70,61,4,0,0,4,0,4,0,1,0,2,3,0,1,810,0,4,814,0
273,216,2,617,3,9,8,56,62,4,1,0,3,1,0,3,0,2,0,7,2,0,780,0,1,781,0
274,217,1,556,4,3,2,47,84,4,0,3,3,0,4,0,2,0,0,0,0,0,713,0,2,715,0
275,218M,3,313,0,0,6,67,28,0,0,0,1,0,1,0,0,0,1,3,0,0,423,0,3,426,0
276,218A(W),2,401,1,2,0,33,22,1,0,0,1,1,1,0,1,1,1,1,0,0,469,0,1,470,0
277,219,0,543,0,3,6,21,19,1,0,0,1,0,0,0,0,0,0,1,0,0,595,0,2,597,0
278,220,5,425,0,1,1,26,57,0,0,0,0,0,1,0,1,0,0,0,0,0,517,0,4,521,0
279,221,0,549,2,24,4,42,55,1,0,0,0,1,2,0,1,4,0,0,0,0,685,0,3,688,0
280,222,2,437,0,7,8,40,92,5,0,0,0,1,4,0,2,1,1,5,0,0,605,0,7,612,0
281,223,0,455,0,20,11,27,95,4,0,0,0,0,1,0,0,2,0,2,0,0,617,0,2,619,0
282,224,0,494,1,11,8,39,99,1,0,0,0,0,1,0,1,0,0,0,0,0,655,0,1,656,0
283,225,2,463,1,11,5,45,44,2,0,0,1,2,4,0,2,0,0,2,1,1,586,0,1,587,0
284,226,4,514,1,12,6,38,57,0,0,0,0,0,0,0,3,0,1,9,0,0,645,0,5,650,0
285,227,2,437,3,3,37,46,73,2,0,0,0,1,2,23,1,0,1,12,0,1,644,0,1,645,0
286,228M,1,285,0,2,33,21,49,0,0,0,0,0,0,2,0,0,0,10,0,0,403,0,5,408,0
287,228A(W),1,342,1,3,25,10,35,3,0,0,1,0,1,2,3,2,0,7,0,0,436,0,1,437,0
288,229,1,432,87,1,3,48,40,3,0,0,0,0,0,0,1,1,0,1,0,0,618,0,1,619,0
289,230,0,699,6,18,15,56,93,4,0,1,2,1,0,0,2,1,0,3,0,0,901,0,3,904,0
290,231M,2,317,1,4,9,34,65,3,0,0,0,1,1,0,0,1,0,0,0,1,439,0,1,440,0
291,231A(W),1,405,4,1,13,13,58,6,0,0,0,0,0,0,0,0,1,0,0,0,502,0,1,503,0
292,232,2,679,2,3,26,53,72,4,0,0,0,0,2,2,0,1,0,3,0,0,849,0,2,851,0
293,233M,2,295,3,8,6,33,55,2,0,0,0,2,0,6,1,0,0,0,0,0,413,0,4,417,0
294,233A(W),1,368,4,5,6,9,41,0,0,0,1,1,2,3,3,3,2,3,1,2,455,0,1,456,0
295,234,0,321,1,4,0,7,58,0,0,0,0,0,2,0,2,0,0,4,0,0,399,0,1,400,0
296,235M,0,288,2,9,13,51,74,3,0,1,1,0,0,2,1,0,1,1,0,1,448,0,2,450,0
297,"235
A(W)",1,344,2,3,10,23,64,4,0,0,0,0,1,2,0,0,0,0,0,0,454,0,0,454,0
298,236M,1,241,0,17,3,60,63,2,0,0,0,0,0,36,1,1,0,0,0,0,425,0,12,437,0
299,"236
A(W)",1,297,0,15,4,22,57,3,0,0,1,0,0,30,1,1,0,2,0,0,434,0,5,439,0
300,237,2,346,0,6,2,29,90,3,0,0,1,1,1,51,1,1,1,4,1,1,541,0,5,546,1
301,238M,0,372,2,5,6,36,44,3,0,0,0,1,0,4,2,0,0,1,0,0,476,0,2,478,0
302,238A(W),1,403,2,6,3,11,44,2,0,0,0,1,5,4,2,3,0,2,0,0,489,0,2,491,0
303,239M,1,252,1,2,2,26,166,3,0,0,0,1,3,0,1,0,1,1,0,1,461,0,1,462,0
304,239A(W),2,316,4,2,1,13,115,4,0,1,1,1,5,1,2,0,1,4,0,1,474,0,0,474,0
305,240,0,457,4,1,0,18,203,6,0,2,0,1,3,0,1,1,0,4,3,1,705,0,2,707,0
306,241,0,441,0,39,4,30,61,1,0,0,0,0,1,0,1,0,0,1,0,1,580,0,5,585,0
307,242,1,337,2,4,2,36,150,3,0,0,1,0,3,0,0,0,0,4,0,0,543,0,3,546,0
308,243,0,547,2,2,1,124,58,0,0,0,2,0,2,9,0,1,1,0,0,0,749,0,12,761,0
309,244,4,494,2,3,1,33,243,3,1,0,2,4,4,1,0,1,1,3,0,0,800,0,2,802,0
310,245,0,305,3,3,7,55,106,2,0,1,3,0,1,0,2,0,0,3,0,0,491,0,1,492,0
311,246M,0,283,1,3,3,90,75,3,0,1,1,1,1,0,3,0,0,0,0,0,465,0,1,466,0
312,246A(W),1,372,2,4,1,49,100,0,0,0,2,2,2,1,2,1,0,4,0,0,543,0,0,543,0
313,247,0,348,0,4,5,81,65,4,0,0,3,2,1,0,0,2,0,2,0,0,517,0,6,523,1
314,248,10,475,3,4,5,92,106,5,0,1,0,0,1,1,4,4,0,3,2,1,717,0,1,718,0
315,249,1,344,2,8,4,40,142,1,0,0,0,0,0,15,2,2,0,4,1,1,567,0,6,573,0
316,250,2,454,2,15,3,78,153,1,0,0,1,0,1,25,0,0,0,1,0,0,736,0,14,750,0
317,251,0,229,2,7,5,28,87,3,0,0,0,0,1,16,0,1,0,1,0,0,380,0,5,385,0
318,252,0,506,0,20,6,53,147,1,0,0,2,0,1,7,2,1,1,1,0,0,748,0,9,757,0
319,253,2,287,1,5,0,48,47,1,0,0,0,0,0,1,0,0,0,3,0,0,395,0,5,400,0
320,254,2,266,2,4,6,28,51,0,0,1,0,0,0,1,2,2,0,4,0,1,370,0,2,372,0
321,255,0,493,1,18,1,34,60,0,0,0,0,0,0,0,0,2,0,3,0,0,612,0,8,620,0
322,256M,1,302,0,7,8,55,48,2,0,0,3,0,1,0,1,0,0,0,0,0,428,0,2,430,0
323,256A(W),1,360,0,11,5,24,31,2,1,0,1,1,1,2,1,0,0,0,0,0,441,0,2,443,0
324,257M,1,266,0,20,3,43,48,2,0,0,1,0,0,2,0,0,0,0,0,0,386,0,6,392,0
325,257A(W),1,346,3,18,3,18,32,1,0,0,0,0,2,1,1,0,0,1,0,0,427,0,5,432,0
326,258M,0,310,0,10,11,52,26,0,0,0,1,0,1,0,1,1,0,1,1,0,415,0,1,416,0
327,258A(W),2,337,0,9,4,42,16,2,0,0,1,0,0,0,0,0,1,5,0,0,419,0,2,421,0
328,259,1,539,2,8,1,133,103,5,0,0,1,0,2,0,1,0,0,6,1,0,803,0,8,811,0
329,260,8,500,0,4,3,55,17,1,0,0,0,0,1,0,1,0,0,1,0,0,591,0,4,595,0
330,261,0,460,4,1,14,84,57,2,0,0,1,1,0,1,0,0,0,1,0,1,627,0,1,628,0
331,262M,1,253,4,1,3,79,78,1,0,0,2,0,0,0,1,0,0,0,0,0,423,0,3,426,0
332,262A(W),1,310,2,5,0,48,57,2,1,1,0,1,1,0,1,2,2,1,0,0,435,0,4,439,0
333,263M,0,261,1,6,9,103,57,3,0,0,0,0,0,0,0,0,0,1,0,0,441,0,4,445,0
334,263A(W),1,331,0,5,6,49,62,1,1,1,0,1,3,0,1,0,0,8,0,1,471,0,2,473,0
335,264,2,446,2,8,11,131,68,1,0,0,4,0,1,0,2,1,0,0,0,1,678,0,4,682,0
336,265,0,414,1,3,3,110,55,2,1,1,1,1,0,0,1,0,0,5,0,0,598,0,3,601,0
337,266,3,430,5,12,0,51,55,0,0,0,1,0,0,11,0,0,0,4,0,0,572,0,1,573,0
338,267,2,461,3,2,3,33,47,3,0,0,0,3,1,1,0,0,2,4,0,0,565,0,4,569,0
339,268,1,365,3,28,10,48,89,2,0,0,1,0,1,14,0,0,0,0,0,0,562,0,18,580,0
340,269,0,371,3,20,9,34,60,2,0,1,0,3,1,73,3,0,0,1,0,0,581,0,5,586,0
341,270,3,446,4,13,2,56,109,2,0,1,0,0,1,1,1,2,1,3,0,1,646,0,5,651,0
342,271,2,535,1,3,1,99,90,5,0,0,1,4,0,0,2,1,0,4,1,0,749,0,2,751,0
343,272,3,533,2,5,5,126,132,2,0,1,1,3,2,1,6,0,2,5,0,1,830,0,9,839,0
344,273,0,278,0,3,6,41,87,4,0,1,0,0,3,40,0,0,0,1,0,0,464,0,1,465,0
345,274M,1,379,1,8,2,57,37,0,0,0,0,1,1,34,2,2,0,2,0,0,527,0,2,529,0
346,274A (W),0,485,1,8,1,39,25,2,1,0,1,0,0,16,5,1,0,1,0,0,586,0,2,588,0
347,275,0,243,0,18,2,38,43,3,0,0,0,0,0,3,0,0,1,4,0,0,355,0,7,362,0
348,276,1,290,1,21,3,33,45,2,0,0,0,0,0,0,0,1,1,1,0,0,399,0,11,410,0
349,277,0,399,0,35,5,50,67,3,1,0,0,0,1,1,0,0,0,2,1,0,565,0,7,572,0
350,278,2,472,2,37,3,60,107,3,0,0,1,1,0,4,1,0,0,1,0,1,695,0,14,709,0
351,279M,0,240,0,26,0,53,63,0,0,1,0,0,1,1,1,0,0,0,0,0,386,0,4,390,1
352,279A(W),2,288,4,21,3,22,56,0,0,0,1,0,0,2,0,0,0,2,0,0,401,0,4,405,0
353,280,2,473,1,35,1,66,99,6,0,1,0,2,1,1,1,1,0,4,0,0,694,0,14,708,0
354,281,0,507,2,28,12,77,102,3,0,0,0,0,0,3,0,1,0,2,0,0,737,0,7,744,1
355,282,0,307,0,17,8,52,75,1,0,0,1,0,0,1,0,1,0,1,0,0,464,0,2,466,0
356,283M,0,282,0,24,4,46,74,1,0,0,0,0,2,1,0,0,0,0,0,0,434,0,5,439,0
357,283A(W),1,318,1,13,4,29,67,2,0,0,0,1,1,2,1,0,1,1,0,0,442,0,2,444,0
358,284,2,390,0,38,4,67,79,5,0,0,0,0,1,1,1,1,1,2,0,0,592,0,14,606,0
359,285,0,403,1,47,5,65,87,2,0,0,0,0,0,0,0,2,0,0,1,1,614,0,7,621,0
360,286M,0,239,2,21,3,40,59,1,0,1,0,0,1,1,0,0,0,0,0,0,368,0,3,371,0
361,286A(W),1,300,0,16,3,20,47,2,0,0,0,0,0,0,1,1,0,0,0,0,391,0,5,396,0
362,287,1,414,1,27,4,52,71,0,0,0,0,1,0,1,0,0,0,4,0,0,576,0,5,581,0
363,288,2,357,0,33,2,24,40,1,0,0,1,0,1,0,2,1,0,2,0,0,466,0,5,471,0
364,289M,0,330,0,45,6,55,67,2,0,0,0,0,2,2,0,0,0,0,1,0,510,0,10,520,0
365,289A(W),5,452,0,26,6,30,53,1,0,0,1,0,3,0,0,0,0,1,0,0,578,0,5,583,0
366,290M,0,209,1,17,4,27,45,1,0,0,0,0,1,1,0,0,0,0,0,0,306,0,3,309,0
367,290A(W),1,247,0,19,3,15,47,0,0,0,0,0,0,2,1,0,0,2,0,0,337,0,5,342,0
368,291M,0,283,0,26,11,32,64,1,0,0,0,0,0,0,0,0,0,0,0,0,417,0,5,422,0
369,291A(W),4,311,0,16,9,23,50,1,1,0,0,0,4,2,2,2,0,1,1,0,427,0,0,427,0
370,292,0,384,0,47,6,57,55,2,0,0,0,1,0,2,0,1,0,2,0,0,557,0,8,565,0
371,293,0,255,1,38,5,40,42,0,0,0,1,0,0,1,0,0,0,1,1,0,385,0,9,394,0
372,294M,0,217,0,25,4,34,49,0,0,0,0,0,1,0,0,1,0,0,0,0,331,0,7,338,0
373,294A(W),1,228,0,25,2,17,41,3,0,0,0,0,2,0,0,0,0,1,0,0,320,0,5,325,0
374,295M,1,222,1,18,2,35,48,1,1,0,1,0,0,0,0,1,0,0,0,0,331,0,7,338,0
375,295A(W),1,274,3,20,1,19,47,0,0,1,0,0,1,1,1,1,0,0,0,0,370,0,5,375,0
376,296M,2,274,1,16,0,43,55,2,1,0,0,0,1,0,0,0,0,0,0,0,395,0,4,399,0
377,296A(W),1,295,1,14,1,14,48,2,0,0,0,0,0,0,0,1,0,0,0,0,377,0,3,380,0
378,297M,0,274,1,12,9,43,36,1,0,0,1,0,1,1,0,1,0,1,0,0,381,0,5,386,0
379,297A(W),1,355,0,16,7,21,37,1,1,0,0,1,2,1,1,0,0,0,0,0,444,0,2,446,0
380,298,4,496,0,15,18,45,34,1,0,0,0,0,1,0,1,1,0,4,0,0,620,0,4,624,0
381,299,0,352,2,20,4,64,73,3,0,0,0,1,0,0,0,0,0,0,0,0,519,0,5,524,0
382,300,1,305,1,27,10,75,70,4,0,0,2,1,0,2,0,0,1,0,0,0,499,0,8,507,0
383,301,2,481,2,13,32,67,123,7,0,0,1,0,0,0,2,2,0,2,1,0,735,0,12,747,0
384,302,7,608,5,10,4,106,96,6,0,0,2,3,1,10,1,0,0,2,0,0,861,0,4,865,0
385,303,2,490,2,3,10,68,200,6,0,1,6,6,3,2,3,1,0,3,1,1,808,0,7,815,0
386,304,0,594,11,5,6,86,128,4,0,0,3,1,1,1,0,1,1,3,0,0,845,0,7,852,0
387,305,0,510,2,11,15,54,131,4,0,0,0,2,0,0,1,2,0,3,0,0,735,0,7,742,0
388,306,2,510,1,10,3,33,72,4,1,0,4,0,2,79,4,3,0,1,0,0,729,0,6,735,0
389,307,0,562,7,13,11,57,167,5,1,1,4,0,1,1,0,1,1,1,0,0,833,0,4,837,0
390,308,0,534,3,3,1,30,38,2,0,0,1,0,1,8,0,0,1,3,0,0,625,0,7,632,0
391,309,5,496,0,2,12,64,50,1,0,0,0,1,0,1,0,0,0,0,0,0,632,0,5,637,0
392,310,1,455,1,8,0,24,66,4,0,1,2,1,2,36,1,0,0,2,0,1,605,0,3,608,0
393,311,0,186,1,14,9,30,30,0,0,0,0,0,0,1,0,1,0,1,0,0,273,0,7,280,0
394,312,0,428,2,16,8,64,67,4,0,0,0,0,3,1,1,0,1,3,0,0,598,0,4,602,0
395,313M,0,208,1,21,8,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,6,328,0
396,313A(W),0,243,0,22,5,14,43,3,0,0,1,0,0,1,0,0,0,1,0,0,333,0,4,337,0
397,314M,2,337,1,1,8,48,36,2,0,0,1,0,0,1,0,0,0,0,0,0,437,0,3,440,0
398,314A(W),0,422,3,2,2,13,33,1,0,0,2,0,1,0,1,3,0,1,0,0,484,0,2,486,0
399,315,1,422,3,7,6,74,63,2,0,1,2,2,2,3,1,2,1,3,0,0,595,0,5,600,0
400,316M,0,304,1,13,7,54,50,2,0,0,0,0,0,1,0,0,0,2,1,0,435,0,6,441,0
401,316A(W),0,376,0,10,9,30,26,3,1,0,0,0,1,0,0,0,0,2,0,0,458,0,5,463,0
402,317,0,539,4,14,3,67,65,2,0,0,1,0,2,15,1,1,0,9,0,1,724,0,11,735,0
403,318,5,259,1,10,2,30,38,3,0,1,0,1,0,0,0,1,0,1,0,0,352,0,2,354,0
404,163A(W),1,452,3,5,4,13,23,0,0,0,4,0,2,0,0,0,0,5,0,0,512,0,1,513,0
405,215,1,386,1,3,7,83,79,2,0,0,6,1,0,0,0,2,0,1,0,0,572,0,5,577,0
406,191A(W),1,354,2,1,13,26,57,3,0,0,6,2,1,0,0,0,0,5,1,1,473,0,1,474,0
407,147,0,514,5,3,76,56,80,1,0,0,5,0,1,0,2,3,1,1,0,0,748,0,4,752,0
