Sl. No,Polling Station No,No PS.,L. SOIDEN DMDK,edocnavaliV S. VIJAYADHARA INC,R. JAYASEELAN BJP,ADLIN. MARY NTK,R. RAJAKUMAR MNM,edocnavaliV S. KUMAR RAJESH NDPI,VASANTHEESWARANE. UMK,CA G. WILSON SENA SIV,)( S. AMOSE IND,edocnavaliV S. SATHEESH IND,GEORGE ARASAR SAMUEL KALAI IND,etaD Y. MARIASELVAN IND,M. KUMAR MOHAN IND,gnitnuoC K.H. MURRUGAN RAJA IND,.. P. VIJAYAKUMAR IND,Valied,Total Valid Votes,Rejected Votes,NOTA,Total Votes
264,200 M,1,195,185,40,2,0,1,1,0,0,6,0,0,0,0,431,0,2,433,0
265,200 A(W),3,192,170,29,5,1,0,1,0,0,3,0,1,0,0,405,0,2,407,0
266,201,1,353,59,57,4,0,1,0,1,2,17,0,0,0,1,496,0,1,497,0
267,202,3,411,93,39,1,0,1,0,0,0,18,0,0,0,1,567,0,0,567,0
268,203,11,142,416,46,3,1,0,0,0,0,5,0,0,0,0,624,0,3,627,0
269,204,5,256,372,41,0,0,1,0,0,0,2,0,0,0,0,677,0,2,679,0
270,205 M,13,151,245,57,3,0,0,0,0,0,2,0,0,0,0,471,0,3,474,0
271,205 A(W),7,176,223,22,2,1,1,0,0,0,2,1,3,0,1,439,0,1,440,0
272,206,3,167,174,32,3,0,0,0,0,0,8,0,1,1,1,390,0,2,392,0
273,207 M,7,186,128,52,2,0,0,0,0,0,2,1,0,0,0,378,0,0,378,0
274,207 A(W),2,211,114,25,0,0,0,0,0,1,0,0,1,0,0,354,0,1,355,0
275,208 M,12,263,89,57,2,0,0,1,0,1,13,0,2,0,0,440,0,1,441,0
276,208 A(W),12,281,99,37,2,0,0,1,0,0,7,0,1,0,2,442,0,0,442,0
277,209,6,144,302,26,3,0,0,0,0,0,3,0,1,0,0,485,0,5,490,0
278,210 M,7,223,80,37,2,0,0,0,0,1,8,0,0,0,1,359,0,0,359,0
279,210 A(W),5,241,73,19,2,0,1,1,0,0,12,0,0,0,0,354,0,2,356,0
280,211 M,6,158,261,28,3,0,2,0,0,0,6,0,2,0,1,467,0,0,467,0
281,211 A(W),6,204,225,27,0,0,1,0,1,0,5,1,2,2,1,475,0,0,475,0
282,212,10,430,36,59,4,2,1,0,0,0,4,0,0,0,0,546,0,3,549,0
283,213,6,364,52,50,1,0,0,0,3,0,1,0,1,0,0,478,0,1,479,0
284,214 M,7,151,251,23,0,0,1,1,0,0,3,1,1,0,0,439,0,2,441,0
285,214 A(W),5,212,232,24,0,0,1,1,0,1,4,0,0,1,1,482,0,0,482,0
286,215,11,180,214,15,0,0,3,0,0,0,6,0,0,0,0,429,0,2,431,0
287,216,1,482,64,50,1,0,1,0,2,0,9,1,2,1,1,615,0,2,617,0
288,217 M,3,101,300,26,1,0,0,0,2,0,0,1,0,0,0,434,0,4,438,0
289,217 A(W),3,124,272,12,2,0,0,0,0,0,2,0,1,0,0,416,0,1,417,0
290,218,12,138,320,18,1,1,2,0,0,1,2,0,2,0,0,497,0,3,500,0
291,219,8,152,339,15,3,0,0,0,0,0,1,1,0,1,1,521,0,4,525,0
292,220 M,3,220,191,28,1,0,0,0,0,0,3,0,1,0,0,447,0,3,450,0
293,220 A(W),5,264,198,29,3,1,2,1,1,0,3,1,1,1,1,511,0,4,515,0
294,221,9,311,262,59,10,1,0,0,1,0,1,0,4,0,1,659,0,3,662,0
295,222,6,152,149,19,1,0,0,1,0,0,1,0,0,0,1,330,0,1,331,0
296,223 M,4,135,147,27,0,1,0,0,1,0,2,0,0,1,0,318,0,4,322,0
297,223 A(W),5,162,154,21,5,0,1,0,0,0,2,0,0,1,1,352,0,3,355,0
298,224 M,8,192,156,30,1,0,0,0,0,1,4,1,1,0,0,394,0,3,397,0
299,224 A(W),8,189,160,17,3,0,0,0,0,0,3,0,0,0,3,383,0,1,384,0
300,225 M,9,200,123,45,2,0,2,0,0,0,10,0,1,0,0,392,0,3,395,0
301,225 A(W),8,234,116,18,3,2,1,0,0,0,7,0,1,1,0,391,0,5,396,0
302,226 M,9,84,295,31,1,0,0,0,1,1,2,0,0,0,0,424,0,1,425,0
303,226 A(W),4,121,288,21,1,0,1,1,1,0,4,0,1,0,0,443,0,2,445,0
304,227,14,268,312,43,2,0,0,0,0,0,11,0,2,0,1,653,0,4,657,0
305,228 M,11,169,120,40,1,0,0,1,0,0,3,0,0,1,0,346,0,4,350,0
306,228 A(W),5,180,97,21,1,0,0,0,1,2,3,0,0,0,0,310,0,1,311,0
307,229 M,6,158,122,41,0,0,0,0,0,0,1,1,1,0,0,330,0,1,331,0
308,229 A(W),4,199,137,15,1,0,1,2,0,1,1,1,0,2,2,366,0,1,367,0
309,230,4,185,328,26,1,0,0,0,0,1,3,0,0,0,1,549,0,2,551,0
310,231,5,160,312,33,2,0,1,0,1,0,4,0,3,2,2,525,0,2,527,0
311,232 M,4,210,151,17,0,0,1,2,1,1,0,1,0,1,0,389,0,5,394,0
312,232 A(W),6,228,163,20,0,0,0,0,0,0,0,0,1,0,1,419,0,0,419,0
313,233 M,2,180,187,38,1,0,0,0,0,0,2,1,1,0,0,412,0,2,414,0
314,233 A(W),5,172,178,12,0,0,0,0,1,0,3,3,0,1,1,376,0,2,378,0
315,234,3,322,201,40,2,0,0,0,0,0,18,1,1,0,1,589,0,2,591,0
316,235,6,267,63,30,0,0,1,0,2,0,1,0,0,1,0,371,0,0,371,0
317,236,20,345,282,39,0,0,0,1,0,0,11,0,0,3,0,701,0,2,703,0
318,237,16,289,328,34,2,0,0,1,0,0,5,0,0,0,0,675,0,1,676,0
319,238,2,484,133,27,1,0,0,1,0,0,5,0,1,0,0,654,0,4,658,0
320,239,1,265,326,53,3,0,0,1,1,0,7,0,0,0,0,657,0,0,657,0
321,240,6,399,169,78,4,0,2,0,0,0,15,0,0,0,0,673,0,1,674,0
322,241,4,224,65,65,1,0,1,0,0,0,2,0,0,1,1,364,0,2,366,0
323,242 M,6,173,128,40,0,0,0,0,0,0,0,0,0,0,0,347,0,0,347,0
324,242 A(W),5,212,127,22,1,0,0,0,0,0,0,0,2,0,0,369,0,1,370,0
325,243,4,224,77,61,2,1,1,0,0,1,3,0,0,0,0,374,0,0,374,0
326,244,15,307,304,43,3,0,0,1,1,0,6,0,0,0,1,681,0,3,684,0
327,245,15,153,235,22,0,0,1,0,0,0,3,1,0,0,0,430,0,2,432,0
328,246,16,98,263,18,0,0,0,1,0,0,2,1,0,0,1,400,0,2,402,0
329,247,4,135,299,21,1,0,0,0,0,0,0,0,0,2,0,462,0,3,465,0
330,248,8,181,184,28,0,0,0,0,0,0,1,2,0,0,2,406,0,1,407,0
331,249 M,9,203,117,67,7,1,1,0,0,0,2,0,0,0,0,407,0,2,409,0
332,249 A(W),6,235,119,48,2,0,0,0,0,0,2,1,1,0,1,415,0,4,419,0
333,250,1,462,45,69,1,0,0,0,0,0,23,0,0,0,2,603,0,1,604,0
334,251 M,6,247,40,51,1,1,0,0,1,0,6,0,0,2,0,355,0,3,358,0
335,251 A(W),0,300,29,34,1,0,0,0,1,0,5,1,0,0,0,371,0,1,372,0
336,252,4,181,388,24,1,0,3,0,0,0,0,0,0,0,0,601,0,1,602,0
337,253,13,160,278,34,4,0,0,0,1,2,10,0,1,1,1,505,0,3,508,0
338,254,8,240,192,52,0,0,1,1,1,0,3,0,0,0,0,498,0,1,499,0
339,255,14,113,359,46,2,0,1,0,0,1,2,0,1,0,2,541,0,1,542,0
340,256,11,118,540,16,0,0,0,0,0,1,0,1,2,1,0,690,0,9,699,0
341,257,12,357,284,43,1,2,1,0,0,0,7,0,1,0,0,708,0,5,713,0
342,258,11,211,391,29,3,0,0,0,0,1,4,0,0,0,0,650,0,5,655,0
343,259,3,251,213,35,9,0,0,0,0,0,2,3,0,0,0,516,0,1,517,0
344,260,20,356,144,43,2,1,0,0,1,0,4,5,0,0,1,577,0,3,580,0
