Polling Station No.,Building,Polling Areas
59,"GTR SCHOOL ( RIGHT WING), KOTTATTY - 643240","1.MOONANAD(R.V), NELAKOTTAH (P), WARD NO 5 THANJORA , 2.MOONANAD(R.V), NELAKOTTAH (P), WARD NO 5 CHEMBAKKAPPALLI , 3.MOONANAD(R.V), NELAKOTTAH (P), WARD NO 5 VELLERI , 4.MOONANAD(R.V), NELAKOTTAH (P), WARD NO 5 SOLAKADAVU , 999.OVERSEAS ELECTORS"
60,"PANCHAYAT UNION MIDDLE SCHOOL OLD BUILDING (LEFT SIDE), PATTAVAYAL- 643240","1.MOONANAD(R.V), NELAKOTTAH (P), WARD NO 5 PATTAVAYAL , 999.OVERSEAS ELECTORS"
61,"GOVERNMENT HIGHER SEC SCHOOL BACK BUILDING ( LEFT SIDE)MIDDILE PORTION (CENTRE SIDE), BITHERKADU - 643240","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 6 NIRMALA ESTATE , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 7 PANDHAKAPPU , 3.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 7 ODODAMVAYAL , 4.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 7 ANNANAGAR , 999.OVERSEAS ELECTORS"
62,"GOVERNMENT HIGHER SEC SCHOOL BACK BUILDING ( RIGHT WING) MIDDILE PORTION, BITHERKADU - 643240","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 7 BITHERKADU BAZAAR , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 7 SCHOOL MATTAM , 3.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 7 MAANI VAYAL , 4.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 7 KAMARAJ NAGAR , 5.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 8 BENNAI , 999.OVERSEAS ELECTORS"
63,"GOVERNMENT HIGHER SEC SCHOOL ( OFFICE ROOM), BITHERKADU - 643240","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 6 18 KUNNU , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 6 BITHERKADU BAZAAR , 3.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 7 CHANDHANAKUNNU , 999.OVERSEAS ELECTORS"
64,"GOVERNMENT HIGHER SEC SCHOOL ADDL BUILDING(RIGHT WING) (LEFT SIDE), BITHERKADU - 643240","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 6 BITHERKADU ESTATE , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 7 CHERUKUNNU , 3.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 8 BENNAI , 999.OVERSEAS ELECTORS"
65,"PANCHAYAT UNION PRIMARY SCHOOL ( NEW BUILDING)RIGHT WING ( RIGHT SIDE), BITHERKADU - 643240","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 7 BITHERKADU BAZAAR , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 8 BENNAI , 3.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 20 KARAMOOLA , 999.OVERSEAS ELECTORS"
66,"PANCHAYAT UNION PRIMARY SCHOOL ( NEW BUILDING) LEFT SIDE , BITHERKADU - 643240","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 20 MUTHIRAKOLLI , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 20 SUSAMPADY , 3.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 20 PERUMPALLI , 999.OVERSEAS ELECTORS"
67,"PANCHAYAT UNION PRIMARY SCHOOL ( NEW BUILDING) (CENTRAL SIDE), BITHERKADU - 643240","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 16 SUSSEX ESTATE , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 20 SUSSEX ESTATE , 3.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 21 SUSSEX ESTATE , 4.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 21 SHOLADI , 5.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 21 MUKKATTY , 999.OVERSEAS ELECTORS"
68,"PANCHAYAT UNION PRIMARY SCHOOL NEW BUILDING LEFT WING RIGHT SIDE , NELAKKOTTAI - 643225","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 10 AVUNDAIL , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 10 9TH MILE , 3.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 12 MAYFIELD , 999.OVERSEAS ELECTORS"
69,"PANCHAYAT UNION PRIMARY SCHOOL,NEW BUILDING(RIGHT WING), NELAKKOTTAI - 643225","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 10 KUVACHOLAI , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 11 MAYFIELD , 999.OVERSEAS ELECTORS"
70,"PANCHAYAT UNION PRIMARY SCHOOL NEW BUILDING ( LEFT WING) ( LEFT SIDE), NELAKKOTTAI - 643225","1.NELLIYALAM(R.V), NELAKOTTAI (P), WADR NO 9 VILANKOOR , 999.OVERSEAS ELECTORS"
71,"PANCHAYAT UNION PRIMARY SCHOOL NEW BUILDING RIGHT WING , NELAKKOTTAI - 643225","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 10 AVUNDAIL , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 11 MAYFIELD , 999.OVERSEAS ELECTORS"
72,"PANCHAYAT UNION PRIMARY SCHOOL, NELAKKOTTAI - 643225","1.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 12 NELAKOTTAI , 999.OVERSEAS ELECTORS"
73,"PANCHAYAT UNION PRIMARY SCHOOL, ROCKWOOD EMARALD DIVISION - 643225","1.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 13 ROCK WOOD ESTATE , 2.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 14 ROCK WOOD ESTATE , 999.OVERSEAS ELECTORS"
74,"PANCHAYAT UNION MIDDLE SCHOOL ( MAIN BUILDING ), ROCKWOOD ESTATE PEARL DIVISION - 643225","1.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 14 ROCK WOOD ESTATE PEARL DIVISION , 2.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 15 ROCK WOOD ESTATE 10 NUMBER COLONY , 3.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 15 ROOCK WOOD ESTATE , 999.OVERSEAS ELECTORS"
75,"GOVERNMENT HIGH SCHOOL , KARIYASOLAI- 643225","1.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 15 KARIYASHOLAI , 999.OVERSEAS ELECTORS"
76,"PANCHAYAT UNION PRIMARY SCHOOL ADDL. BUILDING(RIGHT WING), PAKKANA - 643225","1.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 16 PAKKANA , 999.OVERSEAS ELECTORS"
77,"PANCHAYAT UNION PRIMARY SCHOOL ADDL. BUILDING(LEFT WING), PAKKANA - 643225","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 16 PAKKANA , 999.OVERSEAS ELECTORS"
78,"GOVT. HIGH SCHOOL ADDL. BUILDING 1 (RIGHT WING), LOWERBEKKY, KUNNALADY - 643241","1.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 17 OORKADAVU , 2.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 17 PUDHANAKUNNU , 3.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 17 PAZHAYUR , 4.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 18 KUNNALADY , 999.OVERSEAS ELECTORS"
79,"GOVT. HIGH SCHOOL ADDL. BUILDING 1 (LEFT WING), LOWERBEKKY, KUNNALADY - 643241","1.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 19 BEKKI , 2.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 18 KADALAKOLLI , 3.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 18 THANIMOOLA , 4.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 18 VALAVAYAL , 999.OVERSEAS ELECTORS"
80,"GOVT.HIGH SCHOOL, ADDL. BUILDING 2 (RIGHT WING) , LOWERBEKKY, KUNNALADY - 643241","1.NELLIYALAM(R.V), NELAKOTTAI (P), WARD NO 18 PONNANI , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 18 BEKKI , 999.OVERSEAS ELECTORS"
81,"GOVT.HIGH SCHOOL, ADDL. BUILDING 3 (RIGHT WING) , LOWERBEKKY, KUNNALADY - 643241","1.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 18 KUNDHALADI , 2.NELLIYALAM(R.V), NELAKOTTAH (P), WARD NO 18 PAZHAYUR , 999.OVERSEAS ELECTORS"
82,"PANCHAYAT UNION PRIMARY SCHOOL, NAGAMBALLI - 643211","1.MUDUMALAI(R.V) And (P), WARD NO 1 MANDAGAMOOLA , 2.MUDUMALAI(R.V) And (P), WARD NO 1 PULIYALAM , 3.MUDUMALAI(R.V) And (P), WARD NO 1 KAPPUR , 4.MUDUMALAI(R.V) And (P), WARD NO 1 PANANGKOLLI , 5.MUDUMALAI(R.V) And (P), WARD NO 1 MANDAKKARAI , 6.MUDUMALAI(R.V) And (P), WARD NO 1 VATTAVAYAL , 7.MUDUMALAI(R.V) And (P), WARD NO 1 MARUTHIKOLLI , 8.MUDUMALAI(R.V) And (P), WARD NO 1 NAGAMPALLI , 9.MUDUMALAI(R.V) And (P), WARD NO 1 MUDUKULI , 10.MUDUMALAI(R.V) And (P), WARD NO 1 MOORTHIKKANDY , 11.MUDUMALAI(R.V) And (P), WARD NO 1 KALLENCHERI , 12.MUDUMALAI(R.V) And (P), WARD NO 2 KOZHIMALAI , 13.MUDUMALAI(R.V) And (P), WARD NO 2 KOOVAKOLLI , 14.MUDUMALAI(R.V) And (P), WARD NO 2 LINGANAKOLLI , 15.MUDUMALAI(R.V) And (P), WARD NO 2 NAMBIKUNNU , 999.OVERSEAS ELECTORS"
83,"GTR HIGH SCHOOL, KARGUDI - 643211","1.MUDUMALAI(R.V) And (P), WARD NO 3 THEPPAKAD , 2.MUDUMALAI(R.V) And (P), WARD NO 3 KARGUDI , 3.MUDUMALAI(R.V) And (P), WARD NO 3 MELKARGUDI , 4.MUDUMALAI(R.V) And (P), WARD NO 3 KUNIYAL , 5.MUDUMALAI(R.V) And (P), WARD NO 3 MOLAPALLI , 6.MUDUMALAI(R.V) And (P), WARD NO 3 NELLIKARAI , 7.MUDUMALAI(R.V) And (P), WARD NO 3 KUNDITHAL , 999.OVERSEAS ELECTORS"
84,"GOVERNMENT HIGHER SECONDARY SCHOOL MALAYALAM MEDIUM BUILDING ( RIGHT SIDE), SRIMADURAI - 643212","1.SRI MADURAI(R.V) And (P), WARD NO 2 PARANKOLLI , 2.SRI MADURAI(R.V) And (P), WARD NO 2 AMBALAMOOLA , 3.SRI MADURAI(R.V) And (P), WARD NO 2 KORAVAYAL , 4.SRI MADURAI(R.V) And (P), WARD NO 2 KALIKUNNU , 5.SRI MADURAI(R.V) And (P), WARD NO 3 KAMMATHI , 999.OVERSEAS ELECTORS"
85,"GOVERNMENT HIGHER SECONDARY SCHOOL MALAYALAM MEDIUM BUILDING(LEFT SIDE),SRIMADURAI - 643212","1.SRI MADURAI(R.V) And (P), WARD NO 3 CHEMUNDI , 2.SRI MADURAI(R.V) And (P), WARD NO 3 KUNDOOR , 3.SRI MADURAI(R.V) And (P), WARD NO 3 MANALI , 4.SRI MADURAI(R.V) And (P), WARD NO 3 KUCHIMUCHI , 5.SRI MADURAI(R.V) And (P), WARD NO 3 KUNGOORMOOLA , 999.OVERSEAS ELECTORS"
86,"GOVERNMENT HIGHER SECONDARY SCHOOL (OLD BUILDING, ( RIGHT SIDE) SRIMADURAI - 643212","1.SRI MADURAI(R.V) And (P), WARD NO 2 KAMMATHI , 2.SRI MADURAI(R.V) And (P), WARD NO 4 ARAKADAVU , 3.SRI MADURAI(R.V) And (P), WARD NO 4 CHEMUNDI , 4.SRI MADURAI(R.V) And (P), WARD NO 4 KEECHALUR , 5.SRI MADURAI(R.V) And (P), WARD NO 4 VATTAMUNDA , 6.SRI MADURAI(R.V) And (P), WARD NO 4 NAMBALAKOTTAI , 7.SRI MADURAI(R.V) And (P), WARD NO 5 VADAVAYAL , 999.OVERSEAS ELECTORS"
87,"GOVT HR SEC SCHOOL, SSA BUILDING, ( RIGHT SIDE) SRIMADURAI - 643212","1.SRI MADURAI(R.V) And (P), WARD NO 5 ONDAMOOLA , 2.SRI MADURAI(R.V) And (P), WARD NO 5 MELAMBALAM , 3.SRI MADURAI(R.V) And (P), WARD NO 5 DEVASAMVAYAL , 4.SRI MADURAI(R.V) And (P), WARD NO 5 YECHAMVAYAL , 5.SRI MADURAI(R.V) And (P), WARD NO 5 NARIMOOLA , 6.SRI MADURAI(R.V) And (P), WARD NO 5 AMBALAMOOLA , 999.OVERSEAS ELECTORS"
88,"GOVERNMENT HIGHER SECONDARY SCHOOL ANNA GOLDEN JUBLEE BUILDING , (LEFT SIDE) SRIMADURAI - 643212","1.SRI MADURAI(R.V) And (P), WARD NO 1 KARIKANAKOLLI , 2.SRI MADURAI(R.V) And (P), WARD NO 1 ODAKOLLI , 3.SRI MADURAI(R.V) And (P), WARD NO 1 KOLIKANDI , 4.SRI MADURAI(R.V) And (P), WARD NO 1 KANJIKOLLI , 5.SRI MADURAI(R.V) And (P), WARD NO 1 PUZHAMPATTI , 999.OVERSEAS ELECTORS"
89,"GOVERNMENT HIGHER SECONDARY SCHOOL ANNA GOLDEN JUBLEE BUILDING, ( RIGHT SIDE) SRIMADURAI - 643212","1.SRI MADURAI(R.V) And (P), WARD NO 2 MANVAYAL , 2.SRI MADURAI(R.V) And (P), WARD NO 2 ACHANKOLLI , 3.SRI MADURAI(R.V) And (P), WARD NO 2 KUNDITHAL , 4.SRI MADURAI(R.V) And (P), WARD NO 2 KALIKUNNU , 5.SRI MADURAI(R.V) And (P), WARD NO 3 MANIMOOLA , 999.OVERSEAS ELECTORS"
90,"PANCHAYAT UNION PRIMARY SCHOOL LOWER WING ( RIGHT SIDE), DEVAN 1- 643207","1.DEVARSOLAI (TP), WARD NO 1 RATAIMATTAM , 2.DEVARSOLAI (TP), WARD NO 1 MUSTEROLLMATTAM , 3.DEVARSOLAI (TP), WARD NO 18 MOOLAKADU , 4.DEVARSOLAI (TP), WARD NO 18 MAYFIELD BAZAAR , 999.OVERSEAS ELECTORS"
91,"PANCHAYAT UNION PRIMARY SCHOOL (LOWER WING), (LEFT SIDE) DEVAN 1- 643207","1.DEVARSOLAI (TP), WARD NO 18 MAYFIELD ESTATE 4TH PART , 2.DEVARSOLAI (TP), WARD NO 18 MAYFIELD ESTATE , 3.DEVARSOLAI (TP), WARD NO 18 MAYFIELD ESTATE 10TH PART , 4.DEVARSOLAI (TP), WARD NO 18 MAYFIELD ESTATE 7TH PART , 5.DEVARSOLAI (TP), WARD NO 18 MAYFIELD ESTATE 6TH PART , 6.DEVARSOLAI (TP), WARD NO 18 MAYFIELD BAZAAR , 7.DEVARSOLAI (TP), WARD NO 18 HOLYCROSS CONVENT , 8.DEVARSOLAI (TP), WARD NO 18 FACTORY MATTAM , 999.OVERSEAS ELECTORS"
92,"PANCHAYAT UNION MIDDLE SCHOOL NEW ADDL. BUILDING -1( RIGHT WING), DEVAN 2 - 643207","1.DEVARSOLAI (TP), WARD NO 2 KURUMBARBETTA , 2.DEVARSOLAI (TP), WARD NO 2 PALAMVAYAL , 3.DEVARSOLAI (TP), WARD NO 2 KOTTAMEDU , 4.DEVARSOLAI (TP), WARD NO 2 NELLIKUNNU , 5.DEVARSOLAI (TP), WARD NO 3 KOLIKANDI , 6.DEVARSOLAI (TP), WARD NO 3 MOOLACHERUMULLI , 7.DEVARSOLAI (TP), WARD NO 3 MAANIKALADI , 999.OVERSEAS ELECTORS"
93,"PANCHAYAT UNION PRIMARY SCHOOL (LEFT SIDE) RENUVATED BUILDING , MACHIKOLLI - 643211","1.DEVARSOLAI (TP), WARD NO 3 MACHIKOLLI , 2.DEVARSOLAI (TP), WARD NO 3 OTRUVAYAL , 3.DEVARSOLAI (TP), WARD NO 4 ANCHUKUNNU , 4.DEVARSOLAI (TP), WARD NO 4 POLAMPATTY , 5.DEVARSOLAI (TP), WARD NO 4 MALLAPAKKAM , 6.DEVARSOLAI (TP), WARD NO 2 CHEMBAGAKOLLI , 7.DEVARSOLAI (TP), WARD NO 3 MUKOOR , 8.DEVARSOLAI (TP), WARD NO 3 KUNNAKOLLI , 9.DEVARSOLAI (TP), WARD NO 3 PANNIMOOLA , 999.OVERSEAS ELECTORS"
94,"PANCHAYAT UNION MIDDLE SCHOOL NEW ADDL. BUILDING -1( LEFT SIDE), DEVAN 2 - 643207","1.DEVARSOLAI (TP), WARD NO 1 ARIKODU , 2.DEVARSOLAI (TP), WARD NO 2 BOGATHY , 3.DEVARSOLAI (TP), WARD NO 2 KUNNUNGKOLLI , 4.DEVARSOLAI (TP), WARD NO 2 KOTHADI , 5.DEVARSOLAI (P), WARD NO 2 KOTTAMEDU , 6.DEVARSOLAI (TP), WARD NO 3 YEDALAKUNNU , 7.DEVARSOLAI (TP), WARD NO 3 KARUNGKULAM , 8.DEVARSOLAI (TP), WARD NO 3 MACHIKOLLI , 9.DEVARSOLAI (TP), WARD NO 3 MANALIKOLLI , 10.DEVARSOLAI (TP), WARD NO 4 MALLAPAKKAM , 11.DEVARSOLAI (TP), WARD NO 4 PEECHANAKOLLI , 12.DEVARSOLAI (TP), WARD NO 4 KARAKOLLI , 13.DEVARSOLAI (TP), WARD NO 4 BOSBARA , 999.OVERSEAS ELECTORS"
95,"PANCHAYAT UNION MIDDLE SCHOOL NEW ADDL. BUILDING -2, DEVAN 2 - 643207","1.DEVARSOLAI (TP), WARD NO. 4 PULAMPATTY , 2.DEVARSOLAI (TP), WARD NO.4 ANCHIKUNNU , 3.DEVARSOLAI (TP), WARD NO.4 MOOLACHERUMULI , 4.DEVARSOLAI (TP), WARD NO. 17 DEVAN 2 TAMIL COLONY , 5.DEVARSOLAI (TP), WARD NO 17 DEVAN 2 MALAYALAM COLONY , 6.DEVARSOLAI (TP), WARD NO. 17 DEVAN 2 COLONY , 7.DEVARSOLAI (TP), WARD NO.17 PONVAYAL , 8.DEVARSOLAI (TP), WARD NO.17 KOTTAIMATTAM , 999.OVERSEAS ELECTORS"
96,"PANCHAYAT UNION PRIMARY SCHOOL ADDL. BUILDING (RIGHT WING), BHAVANA NAGAR - 643211","1.DEVARSOLAI (TP), Ward no. 5 Manvayal , 2.DEVARSOLAI (TP), WARD NO. 5 GOUNDANKOLLI , 3.DEVARSOLAI (TP), WARD NO.5 KOLUR , 4.DEVARSOLAI (TP), WARD NO.5 PADANDURAI TOWN , 5.DEVARSOLAI (TP), WARD NO.5 SAKKACHIVAYAL , 999.OVERSEAS ELECTORS"
97,"PANCHAYAT UNION PRIMARY SCHOOL ADDL. BUILDING ( LEFT WING), BHAVANA NAGAR - 643211","1.DEVARSOLAI (TP), WARD NO.5 KAMBADI , 2.DEVARSOLAI (TP), WARD NO.5 KALLINGARAI , 999.OVERSEAS ELECTORS"
98,"ANGANVADI CENTRE NEW BUILDING(PANCHAYAT UNION PRIMARY SCHOOL), BHAVANA NAGAR - 643211","1.DEVARSOLAI (TP), WARD NO.6 PULLUMUNDA , 2.DEVARSOLAI (TP), WARD NO.6 KADAMBUR , 3.DEVARSOLAI (TP), WARD NO.6 MANJAMOOLA , 4.DEVARSOLAI (TP), WARD NO.6 KUTTAMANGALAM , 5.DEVARSOLAI (TP), WARD NO.6 NAMBALAKOTTAI , 999.OVERSEAS ELECTORS"
99,"PANCHAYAT UNION PRIMARY SCHOOL ( MAIN BUILDING), ( RIGHT SIDE) 4TH MILE - 643211","1.Devarsolai (TP), Ward no.7 Padanthurai (M) , 2.DEVARSOLAI (TP), WARD NO.7 PULUKOLLI , 3.DEVARSOLAI (TP), WARD NO.7 SOMANTHORAI , 4.DEVARSOLAI (TP), WARD NO.7 MOKUR , 5.DEVARSOLAI (TP), WARD NO. 7 KUTRIVAYAL , 6.DEVARSOLAI (TP), WARD NO.7 KANGUMOOLA , 7.DEVARSOLAI (TP), WARD NO.7 ANKANKARI , 8.DEVARSOLAI (TP), WARD NO.7 ORUMADAM , 9.DEVARSOLAI (TP), WARD NO.9 CHELUKADY , 999.OVERSEAS ELECTORS"
100,"PANCHAYAT UNION PRIMARY SCHOOL ( ADDL. BUILDING), ( LEFT SIDE) 4TH MILE - 643211","1.DEVARSOLAI (TP), WARD NO.8 SUNDAVAYAL , 2.DEVARSOLAI (TP), WARD NO.8 OOLIAMMANSOLAI , 3.DEVARSOLAI (TP), WARD NO.8 KARKAPALY , 999.OVERSEAS ELECTORS"
101,"PANCHAYAT UNION PRIMARY SCHOOL ( ADDL. BUILDING), (RIGHT SIDE) 4TH MILE - 643211","1.DEVARSOLAI (TP), WARD NO. 8 KAVATHIVAYAL , 2.DEVARSOLAI (TP), WARD NO.8 AALAVAYAL , 3.DEVARSOLAI (TP), WARD NO.8 PONVAYAL , 4.DEVARSOLAI (TP), WARD NO.8 THAITHAMATTAM , 5.DEVARSOLAI (TP), WARD NO.8 MOOLATHAITHAMATTAM , 999.OVERSEAS ELECTORS"
102,"GOVERNMENT HIGH SCHOOL (OLD BUILDING), (RIGHT WING) MARAKARA - 643211","1.DEVARSOLAI (TP), WARD NO.8 MARAKARAI , 2.DEVARSOLAI (TP), WARD NO.8 PERAKALVAYAL , 3.DEVARSOLAI (TP), WARD NO.8 KANIYAMVAYAL , 4.DEVARSOLAI (TP), WARD NO.9 MARAVAKOLLI , 5.DEVARSOLAI (TP), WARD NO.10 KOTTAKADAVU , 6.DEVARSOLAI (TP), WARD NO.10 PULIYAMVAYAL , 7.DEVARSOLAI (TP), WARD NO.11 VACHIKOLLI , 8.DEVARSOLAI (TP), WARD NO.11 ADIVASI COLONY , 9.DEVARSOLAI (TP), WARD NO.11 PERAKALVAYAL , 999.OVERSEAS ELECTORS"
103,"PANCHAYAT UNION PRIMARY SCHOOL ADDL. BUILDING , CHELUKADY-643211","1.DEVARSOLAI (TP), WARD NO.9 KURUTHUKOLLI , 2.DEVARSOLAI (TP), WARD NO.9 CHELUKADY , 999.OVERSEAS ELECTORS"
104,"PANCHAYAT UNION PRIMARY SCHOOL ADDL BUILDING, PULLIYAMPARAI - 643212","1.DEVARSOLAI (TP), WARD NO.10 PULIYAMVAYAL , 2.DEVARSOLAI (TP), WARD NO.10 PULIYAMPARAI , 999.OVERSEAS ELECTORS"
105,"GOVT HIGH SCHOOL NEW ADDITIONAL BUILDING (RIGHT WING), (GROUND FLOOR) MARAKARA - 643211","1.DEVARSOLAI (TP), WARD NO.11 NO.3RD DIVISION , 2.DEVARSOLAI (TP), WARD NO.11 3RD DIVISION , 999.OVERSEAS ELECTORS"
106,"GOVERNMENT HIGHER SECONDARY SCHOOL, ( LEFT WING) DEVARSHOLAI - 643207","1.DEVARSOLAI (TP), Ward no.12 Woodbriyar estate line , 2.DEVARSOLAI (TP), WARD NO.12 PILLUMEDU , 3.DEVARSOLAI (TP), WARD NO. 12 PALLIPADI , 4.DEVARSOLAI (TP), WARD NO. 12 TAMILANPADY , 5.DEVARSOLAI (TP), WARD NO.12 9TH MILE , 6.DEVARSOLAI (TP), WARD NO.12 12TH MURIPADY , 7.DEVARSOLAI (TP), WARD NO.12 WOORBRIYAR 2 DIVISION , 8.DEVARSOLAI (TP), WARD NO 12 KOIL LINE , 9.DEVARSOLAI (TP), WARD NO.12 KOLLAMBADI , 10.DEVARSOLAI (TP), WARD NO.12 MUNUMURIPADI , 11.DEVARSOLAI (TP), WARD NO.12 CHINNAIYAN LINE , 12.DEVARSOLAI (TP), WARD NO.12 KADACHANAKOLLI , 999.OVERSEAS ELECTORS"
107,"GOVERNMENT HIGHER SECONDARY SCHOOL (RIGHT SIDE), DEVARSHOLAI - 643207","1.DEVARSOLAI (TP), WARD NO.13 THAGIDANPADI , 2.DEVARSOLAI (TP), WARD NO.13 KUNDANPADI , 3.DEVARSOLAI (TP), WARD NO.13 MANAGER HOUSE , 4.DEVARSOLAI (TP), WARD NO.13 POST OFFICE , 5.DEVARSOLAI (TP), WARD NO.13 8TH MILE PADI , 6.DEVARSOLAI (TP), WARD NO.13 8TH MILE , 7.DEVARSOLAI (TP), WARD NO. 13 DEVARSOLAI BAZAAR , 8.DEVARSOLAI (TP), WARD NO.13 KOIL LINE , 999.OVERSEAS ELECTORS"
108,"PANCHAYAT UNION PRIMARY SCHOOL MAIN BUILDING(LEFT WING), DEVARSHOLAI - 643207","1.DEVARSOLAI (TP), WARD NO.16 SHANKARAN KOLLY , 2.DEVARSOLAI (TP), WARD NO.16 KALQUARRY LINE , 3.DEVARSOLAI (TP), WARD NO.16 AALIMESTHIRY PADI , 4.DEVARSOLAI (TP), WARD NO. 16 MADARASAPADI , 5.DEVARSOLAI (TP), WARD NO.16 SARKARMOOLA , 6.DEVARSOLAI (TP), WARD NO.16 HOSPITAL KUNNU , 7.DEVARSOLAI (TP), WARD NO.16 S.M. COLONY , 8.DEVARSOLAI (TP), WARD NO.16 PUTTA MESTHIRYPADI , 9.DEVARSOLAI (TP), WARD NO.16 FACTORYMATTAM LINE , 10.DEVARSOLAI (TP), WARD NO.16 MARAKARA HATTY , 999.OVERSEAS ELECTORS"
109,"PANCHAYAT UNION PRIMARY SCHOOL MAIN BUILDING(RIGHT WING), DEVARSHOLAI - 643207","1.DEVARSOLAI (TP), WARD NO.15 PANCHAYAT COLONY , 2.DEVARSOLAI (TP), WARD NO.15 KANNADA COLONY , 3.DEVARSOLAI (TP), WARD NO.15 GROUND PADI , 4.DEVARSOLAI (TP), WARD NO.15 DEVAN HOSPITAL LINE , 5.DEVARSOLAI (TP), WARD NO.15 S.M. COLONY , 999.OVERSEAS ELECTORS"
110,"BARATHAMATHA HR SEC SCHOOL, WESTERN SIDE BUILDING, UPPATTY - 643241","1.NELLIYALAM (M), WARD NO.1 NELLIYALAM , 2.NELLIYALAM (M), WARD NO.18 PERUNKARAI , 3.NELLIYALAM (M), WARD NO.19 PERUNKARAI , 999.OVERSEAS ELECTORS"
111,"BARATHAMATHA HR SEC SCHOOL, MIDDLE PORTION, UPPATTY - 643241","1.NELLIYALAM (M), WARD NO.19 PANNIKOLLI , 2.NELLIYALAM (M), WARD NO.20 PERUNKARAI , 3.NELLIYALAM (M), WARD NO.20 POOTHANAKUNNU , 999.OVERSEAS ELECTORS"
112,"BHARATHAMATHA HR SEC SCHOOL ADDL. BUILDING (RIGHT WING), UPPATTY - 643241.","1.NELLIYALAM (M), Ward no.19 Punjavayal , 2.NELLIYALAM (M), WARD NO.19 OLIMADA , 3.NELLIYALAM (M), WARD NO. 1 PONNANI , 999.OVERSEAS ELECTORS"
113,"BHARATHAMATHA HR SEC SCHOOL ADDL. BUILDING (LEFT WING), UPPATTY - 643241.","1.NELLIYALAM (M), WARD NO.19 NELLIYALAM TANTEA , 2.NELLIYALAM (M), WARD NO.19 NELLIYALAM THEYILAI KOTTAM , 3.NELLIYALAM (M), WARD NO. 20 UPPATTY BAZAAR , 4.NELLIYALAM (M), WARD N0. 20 UPPATTY HATTY , 999.OVERSEAS ELECTORS"
