Polling Station No.,Building,Polling Areas
62,"PANCHAYAT UNION PRIMARY SCHOOL, ANAIKARAIPATTI ,NEW BUILDING WEST WING","1.Anaikaraipatti (p) Singampunari North (RV) W-1 anaikaraipatti , 2.Anaikaraipatti (p) Singampunari North (RV) W-2 barathinagar , 3.Anaikaraipatti (p) Singampunari North (RV) W-3 pattakovil kalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
63,"PANCHAYAT UNION MIDDLE SCHOOL, VETTAIANPATTI ,( NORTH SIDE OF THE ROAD )","1.Anaikaraipatti (p) Singampunari North (RV) Osarip patti , 2.Singampunari union Singampunari North (RV) Minvariya quvattres ward no 2 , 3.Anaikaraipatti (p) Singampunari North (RV) Vizhippanikkalam , 4.Anaikaraipatti (p) Singampunari North (RV) Muthuvadukanagar , 5.Anaikaraipatti (p) Singampunari North (RV) Mamalaikkundu , 6.Anaikaraipatti (p) Singampunari North (RV) Thethankkadu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
64,"PANCHAYAT UNION MIDDLE SCHOOL, VETTAIYANPATTI","1.Singampunari (u) Singampunari (RV) W-1 east kuttiyaan patti , 2.Singampunari (u) Singampunari (RV) W-2 vettaiyan patti , 3.Singampunari (u) Singampunari (RV) W-3 west kuttiyaan patti , 4.Singampunari (u) Singampunari (RV) W-4 salakinip patti , 5.Singampunari (u) Singampunari (RV) W-5 thatchan urani , 6.Singampunari (u) Singampunari (RV) W-6 en field kalani , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
65,"PANCHAYAT UNION MIDDLE SCHOOL, VETTAIYANPATTI","1.Singampunari (u) Singampunari (RV) W-7 sundaram nagar , 2.Singampunari (u) Singampunari (RV) W-8 aranatthan kundu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
66,"PANCHAYAT UNION MIDDLE SCHOOL, NO-3 SINGAMPUNARI, , EAST WING NO-3","1.Singampunari (u) W-1.17,18,Anna nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
67,"PANCHAYAT UNION MIDDLE SCHOOL, NO-3 SINGAMPUNARI, ,WEST WING","1.Singampunari (u) W-17,18,1,Anna nagar , 2.Singampunari (u) W-17 thetthankadu , 3.Singampunari (u) W-2 union office road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
68,"PANCHAYAT UNION MIDDLE SCHOOL, NO-3 SINGAMPUNARI, ,NORTH BUILDING","1.Singampunari union W-18 velalar street , 2.Singampunari union W-1 selva vinayagar street , 3.Singampunari union W-1 v.o.c street , 4.Singampunari union W-18 pandaram kalani , 5.Singampunari (p) W-18 ponnammal kalani ,Thindukkal road , 6.Singampunari (p) W-18 karaikudi road , 7.Singampunari (p) W-18 silon kalani , 8.Singampunari (p) W-1,2,Uppu chettiyar street , 9.Singampunari (p) W-1 meenatshi nagar , 10.Singampunari (u) W-1 vathiyar koil street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
69,"GOVT. BOYS H.SC SCHOOL, SINGAMPUNARI ,EAST WING","1.Singampunari (p) W-5 new kalani , 2.Singampunari (p) W-6 keelakadu road , 3.Singampunari (p) W-10 bharathi nagar , 4.Singampunari (p) W-4 kuthadi amman kovil theru , 5.Singampunari (p) W-6 arunagiri theru , 6.Singampunari (p) W-6 east street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
70,"GOVT. BOYS H.SC SCHOOL, SINGAMPUNARI ,WEST BUILDING","1.Singampunari (u) W-1,2,3,Thiruppature ,Nattham road , 2.Singampunari (u) W-2 sanjeevi malai road , 3.Singampunari (u) W-3 pallar theru , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
71,"GOVT BOYS H.SC SCHOOL, SINGAMPUNARI ,WEST WING","1.Singampunari (P) Uppuchettiyar Street, Thuppuravu Paniyalar Colany , 2.Singampunari (P) Wart-9 Sundaram Nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
72,"RANIMADURAMBAL RAJAEE GIRLS MEMORIAL H.SCSCHOOL , SINGAMPUNARI ,MIDDLE BUILDING","1.Singampunari (u) W-4 north nadar street , 2.Singampunari (u) W-4 north nadar street,South side , 3.Singampunari (u) W-9 kadai veethi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
73,"RANIMADURAMBAL RAJAEE GIRLS MEMORIAL H.SCSCHOOL , SINGAMPUNARI ,EASTERN SIDE SOUTH PORTION","1.Singampunari (u) W-10 singampunari (bharathi nagar) , 2.Singampunari (u) W-10 bharathi nagar , 3.Singampunari (p) W-4,10 nadar pettai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
74,"RANIMADURAMBAL RAJAEE GIRLS MEMORIAL H.SCSCHOOL , SINGAMPUNARI ,MIDDLE BUILDING WEST WING","1.Singampunari (u) W-6 south street , 2.Singampunari (u) W-8,11,Vadaguvalavu chettiyar street , 3.Singampunari (u) W-8 north street , 4.Singampunari (u) W-5 kandagulam thenkarai , 5.Singampunari (u) W-5 singampunari , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
75,"PANCHAYAT UNION PRIMARY SCHOOL, No.1 SINGAMPUNARI ,SOUTH WING WARD -1","1.Singampunari (u) W-6 east street , 2.Singampunari (u) W-7 sunthara rayar street , 3.Singampunari (u) W- 6,7,Adhi thiravidar street , 4.Singampunari (u) W-11 mela street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
76,"PANCHAYAT UNION PRIMARY SCHOOL, SINGAMPUNARI ,NO.1 NORTH WING","1.Singampunari (u) W-8 muluveeran street , 2.Singampunari (u) W-7 chettia Street , 3.Singampunari (p) W- 3 pallar theru , 4.Singampunari (p) W-6 keezhakattu road north street , 5.Singampunari (p) W-9 sundaram nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
77,"PANCHAYAT UNION PRIMARY SCHOOL, SINGAMPUNARI WARD-1 , NORTH SIDE SECOND BLOCK","1.Singampunari (u) W-8,11,Vadaguvalavu chettiyar street , 2.Singampunari (u) W-12 maniyarampatti , 3.Singampunari (u) W-11,12,Edaiyar street , 4.Singampunari (p) W-11 sammapatti , 5.Singampunari (u) W- 11 kampalingam street , 6.Singampunari (u) W-13 mukkunthar street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
78,"PANCHAYAT UNION PRIMARY SCHOOL NO.2 SINGAMPUNARI WARD -2 ,EASTERN BUILDING NORTH PORTION","1.Singampunari (u) W-7 east street , 2.Singampunari (u) W-12 kammalar street , 3.Singampunari (u) W-12 vennar street , 4.Singampunari (p) W-13 south street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
79,"PANCHAYAT UNION PRIMARY SCHOOL NO.2 SINGAMPUNARI WARD -2 ,EASTERN BUILDING SOUTH PORTION","1.Singampunari (p) W-14 south melath theru , 2.Singampunari (p) Ward-14 kakkanjee Nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
80,"PANCHAYAT UNION PRIMARY SCHOOL, MATTIKARAIPATTI ,NEW BUILDING WEST WING","1.Sivapuri patti (p) Kumarathakudi patti , 2.Sivapuri patti (p) Manappatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
81,"PANCHAYAT UNION PRIMARY SCHOOL, MATTIKARAIPATTI ,NEW BUILDING","1.Sivapuri patti (p) Arasanam patti , 2.Sivapuri patti (p) Sivapuri patti , 3.Singampunari (p) Mattikkarai patti , 4.Singampunari (p) M.kovilpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
82,"PANCHAYAT UNION PRIMARY SCHOOL, KANNAMANGALAPATTI ,OLD BUILDING BLOCK NO - 7","1.Kannamangalappatti (p) Singampunari (RV) W-1,Kannamangalap patti , 2.Kannamangalappatti (p) Singampunari (RV) W-1,Kumaripatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
83,"PANCHAYAT UNION MIDDLE SCHOOL, KAPPARAPPATTI. ,NEW BUILDING","1.Kannamangalappatti (p) Singampunari (RV) W-1,Vensathan kutippatti , 2.Kannamangalappatti (p) Singampunari (RV) W-1,Sathanipatti , 3.Kannamangalappatti (p) Singampunari (RV) W-2,Surampatti , 4.Kannamangalappatti (p) Singampunari (RV) W-2,Kottai vengaip patti , 5.Kannamangalappatti (p) Singampunari (RV) W-2,Kapparappatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
84,"GOVT MIDDLE SCHOOL, ANIYAMPATTI","1.Varuthezhuvan patti (p) Singampunari (RV) W-1,Karaippatti , 2.Varuthezhuvan patti (p) Singampunari (RV) W-1,2 vaguthezhuvanpatti , 3.Varuthezhuvan patti (p) Singampunari (RV) W-2,Thalivanankanpatti , 4.Varuthezhuvan patti (p) Singampunari (RV) W-2,Parugupatti , 5.Varuntheluvaan patti (p) Singampunari (RV) W-2,Aniyampatti , 6.Varuntheluvaan patti (p) Singampunari (RV) W-2,Akarathupatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
85,"GOVT HIGH SCHOOL, ANIYAMPATTI","1.Varuthezhuvan patti (p) Kalappur (RV) W-1,Seruthapatti , 2.Varuthezhuvan patti (p) Kalappur (RV) W- 1,Thetthippatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
86,"PANCHAYAT UNION MIDDLE SCHOOL, KALLAMPATTI","1.Kallam patti (p) A.Kalappur (RV) W-1 karuppar kovil patti , 2.Kallam patti (p) D.Kalappur (RV) W-2 karadip patti , 3.Kallam patti (p) A.Kalappur (RV) W-4 pudupatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
87,"PANCHAYAT UNION MIDDLE SCHOOL, KALLAMPATTI ,SOUTH BLOCK","1.Kallam patti (p) D.Kalappur (RV) W-3 kallam patti , 2.Kallam patti (p) D.Kalappur (RV) W-5 moovan patti , 3.Kallam patti (p) A.Kalappur (RV) W-6 eluvandi patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
88,"PANCHAYAT UNION PRIMARY SCHOOL, KOLIKUDIPATTI ,ADDITIONAL BUILDING","1.Kozhi kudi patti (p) W-1 arukudip patti , 2.Kozhi kudi patti (p) W-1 vaiyapuripatti , 3.Kozhi kudi patti (p) W-1 lakshmipuram , 4.Kozhi kudi patti (p) W-1 nondik kovil patti , 5.Kozhi kudi patti (p) W-1 kozhik kudi patti , 6.Kozhikkudi patti (p) W-1 pariyampatti , 7.Kozhikkudi patti (p) W-1 thitta sivalpatti , 8.Kozhikkudi patti (p) W-1 iyyanarpuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
89,"PANCHAYAT UNION PRIMARY SCHOOL, A.KALLAPPUR ,BLOCK - 2 SOUTH NEW BUILDING","1.A. kalappur (p) (RV) W-1 nadar street ,Keela vadakku theru , 2.A. kalappur (p) (RV) W-2 melakkadu ,Alloorani ,Kalaiyan kottam , 3.A. kalappur (p) (RV) W-3 a. kalapur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
90,"PANCHAYAT UNION PRIMARY SCHOOL, A.KALLAPPUR ,NORTH WEST NEW BUILDING EASTERN SIDE","1.A. kalappur (p) (RV) W-4 pallar theru , 2.A. kalappur (p) (RV) W-5 mela vadakku theru , 3.A. kalappur (p) (RV) Kalayan kottam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
91,"PANCHAYAT UNION PRIMARY SCHOOL, A.KALAPPUR ,EAST BUILDING (SEPARATE BUILDING),","1.A. kalappur (p) (RV) W-4 yathavar street , 2.A. kalappur (p) (RV) W-5 koppanna theru ,Appanna theru , 3.A. kalappur (p) (RV) W6 paraiyar theru,Thiruvadeen pottal theru ,Vannan St, , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
92,"PANCHAYAT UNION PRIMARY SCHOOL, A.KALAPPUR ,NORTH WEST NEW BUILDING WESTEN SIDE","1.A. kalappur (p) (RV) W-7 a. kalappur , 2.A. kalappur (p) (RV) W-8 koppana theru ,Yadhava theru , 3.A. kalappur (p) (RV) Ariyappan street , 4.A. kalappur (p) (RV) South street , 5.A. kalappur (p) (RV) Vavana theru , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
93,"PANCHAYAT UNION PRIMARY SCHOOL, S.V.MANGALAM ,WEST BUILDING (SEPARATE BUILDING)","1.Sathurvetha mangalam (p) (RV) Keezhapallar street , 2.Sathurvetha mangalam (p) (RV) Indhira nagar , 3.Sathurvetha mangalam (p) (RV) Pallar street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
94,"PANCHAYAT UNION PRIMARY SCHOOL, S.V.MANGALAM ,WEST BUILDING (SEPARATE BUILDING)","1.Sathurvetha mangalam (p) (RV) Uranikkaraip patti , 2.Sathurvetha mangalam (p) (RV) Sivankovil patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
95,"PANCHAYAT UNION PRIMARY SCHOOL, S.V.MANGALAM ,SOUTHERN NEW BUILDING (SEPARATE BUILDING)","1.Sathurvetha mangalam (p) (RV) W-2 s.v. mangalam main road,Nadu theru , 2.Sathurvetha mangalam (p) (RV) W-2 kumaran street , 3.Sathurvetha mangalam (p) (RV) W-2 alamarath theru , 4.Sathurvetha mangalam (p) (RV) W-2 otthapatti , 5.Sathurvetha mangalam (p) (RV) W-2 silaneerpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
96,"PANCHAYAT UNION MIDDLE SCHOOL, MARUTHUPATTI","1.Maruthip patti (p) Sathurvetha mangalam (RV) Muthiraiyar street , 2.Maruthip patti (p) Sathurvetha mangalam (RV) Aralipatti road , 3.Maruthip patti (p) Sathurvetha mangalam (RV) Mushlim street , 4.Maruthip patti (p) Sathurvetha mangalam (RV) Athithiravidar colany , 5.Maruthip patti (p) Sathurvetha mangalam (RV) Karaikudi road , 6.Maruthip patti (p) Sathurvetha mangalam (RV) Athithiravidar colony new , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
97,"PANCHAYAT UNION PRIMARY SCHOOL, ARALIPATTI","1.S.v.mangalam (p) Sathurvetha mangalam (RV) W-2 muthiraiyar street , 2.S.v.mangalam (p) Sathurvetha mangalam (RV) W-2 yathavar street , 3.S.v.mangalam (p) Sathurvetha mangalam (RV) W-2 athithiravidar colany , 4.S.v.mangalam (p) Sathurvetha mangalam (RV) W-2 vadathipatti salai , 5.S.v.mangalam (p) Sathurvetha mangalam (RV) W-2 shengamangalp patti , 6.S.v.mangalam (p) Sathurvetha mangalam (RV) W-2 vadathip patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
98,"GOVT HIGH SCHOOL. M.SOORAKUDI ,NORTH WING","1.M. surakkudi (p) (RV) W-1katcheri road east , 2.M. surakkudi (p) (RV) W-1 arisana colony , 3.M. surakkudi (p) (RV) W-1 pappaurani south side , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
99,"GOVT HIGH SCHOOL. M.SOORAKUDI ,SOUTH WING, WEST PORTION, NORT","1.M. surakkudi (p) (RV) W-1 puravipottal road north side , 2.M. surakkudi (p) (RV) W-2 puravipottal (s) muthusamipatti (w) , 3.M. surakkudi (p) (RV) W-2 Kallarpatti street Nadar , 4.M. surakkudi (p) (RV) Kovilpatti South Road. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
100,"PANCHAYAT UNION MIDDLE SCHOOL, S. KOVILPATTI ,NEW BUILDING","1.M. surakkudi (p) (RV) W-3 sudanipatti , 2.M. surakkudi (p) (RV) W-3 pillaiyar uranipatti , 3.M. surakkudi (p) (RV) W-3 mukkampatti , 4.M. surakkudi (p) (RV) W-3 s. kovilpatti , 5.M. surakkudi (p) (RV) W-3 mettuppatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
101,"GOVT. HSc. SCHOOL, MURAIYUR ,WEST WING","1.M. muraiyoor (p) (RV) W-1 m. kovilpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
102,"GOVT. HSc. SCHOOL, MURAIYUR","1.M. muraiyoor (p) (RV) W-2 m. muraiyoor maruthippatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
103,"GOVT. HSc. SCHOOL, MURAIYUR ,EAST WING BLOCK-2","1.Muraiyur (p) (RV) W-1 kovil south side , 2.Muraiyur (p) (RV) W-2 kovil south side 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
104,"GOVT. HSc. SCHOOL, MURAIYUR ,WEST WING BLOCK-2","1.Muraiyur (p) (RV) W-3 iyyapatti road,West , 2.Muraiyur (p) (RV) W-4 iyyapatti road,Melpuram,Keezhapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
105,"PANCHAYAT UNION PRIMARY SCHOOL, M.AYYAPATTI ,NEW BUILDING","1.A. melaiyur (p) (RV) W-1 ayyapatti north street , 2.A. melaiyur (p) (RV) W-1 ayyapatti south street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
106,"PANCHAYAT UNION PRIMARY SCHOOL, M.AYYAPATTI ,NEW BUILDING WEST BULDING","1.A. melaiyur (p) (RV) W-2 krishnapuram , 2.A. melaiyur (p) (RV) W-2 kollukkudi patti , 3.A. melaiyur (p) (RV) W-2 vettakudi patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
107,"PANCHAYAT UNION PRIMARY SCHOOL, S.S.KOTTAI ,MAIN BUILDING","1.S.s. kottai (p) A. melaiyur (RV) W-1 s.s. kottai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
108,"PANCHAYAT UNION PRIMARY SCHOOL, S.S.KOTTAI ,MAIN BUILDING EAST SIDE","1.S.s. kottai (p) melaiyur (RV) W-2 siya muthup patti , 2.S.s. kottai (p) Kayampatti (RV) W-2 muthaliyan patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
109,"PANCHAYAT UNION PRIMARY SCHOOL, S.S.KOTTAI ,NEW BUILDING FACING NORTH","1.S. matthur (p) (RV) W-1 s. matthur , 2.S. matthur (p) (RV) W-1 suriyanagar , 3.S. matthur (p) (RV) W-1 kottaipatti , 4.S. matthur (p) (RV) W-1 piramanam patti , 5.S. matthur (p) (RV) W-1 sorkelanpatti , 6.S. matthur (p) (RV) W-1 utham patti , 7.S. mattur (p) (RV) W-1vanangamudi patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
110,"PANCHAYAT UNION MIDDLE SCHOOL, .S.SEVALPATTI ,NEW BUILDING","1.S. seval patti (p) (RV) S. seval patti , 2.S. seval patti (p) (RV) Maniyanpatti , 3.S. seval patti (p) (RV) Pudupatti , 4.S. seval patti (p) (RV) Siththap patti , 5.S. seval patti (p) (RV) Seminip patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
111,"PANCHAYAT UNION MIDDLE SCHOOL, ERUMAIPATTI","1.Erumaip patti (p) (RV) W-1 erumaip patti , 2.Erumaip patti (p) (RV) W-1 vallik kon patti , 3.Erumaip patti (p) (RV) W-1 kuthadipatti , 4.Erumaip patti (p) (RV) W-1 mutthandi patti , 5.Erumaip patti (p) (RV) W-1 udan patti , 6.Erumaip patti (p) (RV) W-1 manavakkipatti , 7.Erumaip patti (p) nainapatti (RV) W-2 nainapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
112,"PANCHAYAT UNION MIDDLE SCHOOL, JEYANKONDANILAI ,ADDITIONAL BUILDING","1.Jeyankondanilai (p) (RV) W-1 Jeyankondanilai Keelpukuthi , 2.Jeyankondanilai (p) (RV) W-2 Jeyankondanilai West Side , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
113,"PANCHAYAT UNION MIDDLE SCHOOL, JEYANKONDANILAI ,SSA BUILDING","1.Jeyankondanilai (p) (RV) W-2 Jeyakondanilai North Side Melpuram , 2.Jeyankondanilai (p) (RV) W- 1Jeyakondanilai North Side Keelpuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
114,"PANCHAYAT UNION PRIMARY SCHOOL, MALLAKOTTAI ,WEST WING","1.Mallakottai (p) (RV) W-1Chithamallipatti , 2.Mallakottai (p) (RV) W-1Chithamallipatti Colony , 3.Mallakottai (p) (RV) W-1 Vadakkuvalavu , 4.Mallakottai (p) (RV) W-1 Salaiyora East , 5.Mallakottai (p) (RV) W-2 Athithiravidar Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
115,"PANCHAYAT UNION PRIMARY SCHOOL, MALLAKOTTAI ,EAST WING","1.Malla kottai (p) (RV) W-2 kovil patti , 2.Malla kottai (p) (RV) W-3 odaipatti , 3.Malla kottai (p) (RV) W- 3 mallakottai centre , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
116,"PANCHAYAT UNION MIDDLE SCHOOL, VADAVANPATTI ,NEW BUILDING","1.Vadavan patti (p) (RV) W-1 vadavanpatti north side , 2.Vadavan patti (p) (RV) W-1 vadavanpatti kovilpatti , 3.Vadavan patti (p) (RV) W-1 vadavanpatti west side , 4.Vadavan patti (p) (RV) W-2 vadavanpatti east side , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
117,"PANCHAYAT UNION MIDDLE SCHOOL, S.MAMPATTI ,OLD BUILDING","1.Mam patti (p) North Mampatti (RV) Thoppu patti , 2.Mam patti (p) North Mampatti (RV) Valaiyap patti , 3.Mam patti (p) North Mampatti (RV) Kilungup patti , 4.Mam patti (p) North Mampatti (RV) Idaiyappatti , 5.Mam patti (p) North Mampatti (RV) Thiruppathi patti , 6.Mam patti (p) North Mampatti (RV) Oppilan patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
118,"PANCHAYAT UNION MIDDLE SCHOOL, S.MAMPATTI ,NEW BUILDING","1.Mam patti (p) Mam patti South (RV) W-1 mampatti , 2.Mam patti (p) Mam patti South (RV) W-2 chanthira patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
119,"PANCHAYAT UNION MIDDLE SCHOOL, S.MAMPATTI ,ADDITIONAL BUILDING","1.Mam patti (p) Mam patti South (RV) W-3 thumpai patti , 2.Mam patti (p) Mam patti South (RV) W-4 kachsap patti , 3.Mam patti (p) W-5 arisan kalani , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
120,"PANCHAYAT UNION PRIMARY SCHOOL, ERIYUR ,NEW BUILDING SOUTH","1.T. mampatti (P) (RV) W-1 d. mampatti north , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
121,"PANCHAYAT UNION PRIMARY SCHOOL, ERIYUR ,NORTH BUILDING","1.Mam patti (p) (RV) W-2 d. mampatti south , 2.Ariyur (p) (RV) W-2 ariyur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
122,"PANCHAYAT UNION PRIMARY SCHOOL, E.VALAYAPATTI ,OLD BUILDING","1.Ariyur (p) (RV) W-1 e. valaiyapatti , 2.Ariyur (p) (RV) W-1 kalungupatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
123,"PANCHAYAT UNION PRIMARY SCHOOL, ABATHARANAPATTI ,NEW BUILDING","1.Ariyur (p) (RV) W-1 ulakenippatti , 2.Singampunari (p) (RV) W-2 apathiranapatti , 3.Ariyur (p) (RV) W- 3 thetham patti , 4.Ariyur (p) (RV) W-4 e. ganesapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
124,"Govt. Hr.Sec. SCHOOL, ARALIKOTTAI (WESTERN SIDE)","1.Aralikkottai (p) (RV) Aralikkottai Ward-1 , 2.Aralikkottai (p) (RV) Aralikkottai Ward-2 , 3.Aralikkottai (p) (RV) Aralikkottai Ward-3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
125,"PANCHAYAT UNION PRIMARY SCHOOL ARALIKOTTAI ,SOUTHERN SIDE","1.Aralikkottai (p) (RV) Aralikkottai Ward-4 , 2.Aralikkottai (p) (RV) Aralikkottai Ward-5 , 3.Aralikkottai (p) (RV) Aralikkottai Ward-6 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
126,"THIYAGARAJAN MEMORIAL HIGHER SECONDARY SCHOOL, POOLANKURUCHI. ,EAST WING ROOM NO - 6","1.Poolangurichi (p) (RV) W-1,Thengal st., , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
127,"THIYAGARAJAN MEMORIAL HIGHER SECONDARY SCHOOL, POOLANKURUCHI. ,EAST WING ROOM NO - 4","1.Poolangurichi (p) (RV) W-1,Santhiveeran kovil st., , 2.Poolangurichi (p) (RV) W-1,Kanjath road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
128,"THIYAGARAJAN MEMORIAL HIGHER SECONDARY SCHOOL, POOLANKURUCHI. ,EAST WING ROOM NO - 6","1.Poolangurichi (p) (RV) W-2,Sullampatti Idaiyar st,. , 2.Poolangurichi (p) (RV) W-3,Pongakadu periya veethi , 3.Poolangurichi (RV) Kanjath road , 4.Poolanguruchi (p) (RV) Thenkal theru , 5.Poolanguruchi (p) (RV) Muthu raja theru , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
129,"THIYAGARAJAN MEMORIAL HIGHER SECONDARY SCHOOL, POOLANKURUCHI , , WEST PORTION (SEPARATE BUILDING)","1.Poolanguruchi (p) (RV) Poeiga managar , 2.Poolanguruchi (p) (RV) Annanagar , 3.Poolanguruchi (p) (RV) Hospital road , 4.Poolanguruchi (p) (RV) Patham patti , 5.Poolanguruchi (p) (RV) Kannima nagar , 6.Poolanguruchi (p) (RV) Puthu valavu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
130,"PANCHAYAT UNION HIGHER ELEMENTARY SCHOOL, SEVOOR ,EAST SIDE ADDITIONAL BUILDING","1.Sevvur (p) (RV) W-1 sevvur puthuvalavu , 2.Sevvur (p) (RV) W-2,Sevvur pazhaiyavalavu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
131,"PANCHAYAT UNION HIGHER ELEMENTARY SCHOOL, SEVOOR ,WEST SIDE ADDITIONAL BUILDING","1.Sevvur (p) (RV) W-2,Chathirampatti,Valaiyampallam,Soriparai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
132,"PANCHAYAT UNION PRIMARY SCHOOL, THIRUKOLAKUDI","1.Thirukolakkudi (u) (RV) W-1,Pazhaiya thirukolakudi , 2.Thirukolakkudi (u) (RV) W- 1,K.thirukolakudi,Deviyankalam,Satthakonkalam , 3.Thirukolakkudi (u) (RV) W-2,Pazhaiya panthanpatti,Panthanpatti colony , 4.Thirukolakkudi (u) (RV) W-1,Pazhaiya thirukolakudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
133,"NETHAJI AIDED PRIMARY SCHOOL, ATHIRAMPATTI ,NEW BUILDING SEPARATE BUILDING","1.Aththiram patti (p) Thirukolakkudi (RV) W-1,Manthipatti,Usaripatti , 2.Aththiram patti (p) Thirukolakkudi (RV) W-3,Athirampatti (w) kalam,Athirampatti (e) kalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
134,"NETHAJI AIDED PRIMARY SCHOOL, ATHIRAMPATTI ,NEW BUILDING SEPARATE BUILDING","1.Aththiram patti (p) Thirukolakkudi (RV) W-4,Minnalkudi,Pilakudipatti , 2.Aththiram patti (p) Thirukolakkudi (RV) W-2,Athirampatti , 3.Aththiram patti (p) Thirukolakkudi (RV) W-2,Minnalkudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
135,"PANCHAYAT UNION MIDDLE SCHOOL, MITHILAIPATTI","1.Thirukolakkudi (u) (RV) W-2,Mithilaipatti,Mithilaipatti colony , 2.Thirukolakkudi (u) (RV) W- 2,Kottikadu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
136,"PANCHAYAT UNION MIDDLE SCHOOL, SEVINIPATTI","1.Sevinip patti (p) Ilaiyaththangkudi North (RV) Sevinip patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
