Polling Station No.,Building,Polling Areas
149,"Chennai Middle School,Aminjakari 383-385 EVR periyar high road, Aminjakarai, chennai-600029.","1. Aminjikarai, Ward no 106 nalla Muthumariamman street 2. Aminjikarai, Ward No.106 Yadhavan Street 3. Aminjikarai, Ward No 106 Mangaliamman Koil Street 4. Aminjikarai, Ward No 106 East Mada Lane 5. Aminjikarai, Ward No 106 Sabapathi Street 6. Aminjikarai, Ward No 106 Sannathi Street 7. Aminjikarai, Ward No 106 Varasithi Vinayagar Koil Street 999. OVERSEAS ELECTORS."
150,"Daniel Thomas Matriculation Higher Sec.School, Razak garden main road, Arumbakkam, chennai-600106.","1. Aminjikarai, Ward No 106 Parthasarathy Street 2. Aminjikarai, Ward No 106 Muralitharan Street 3. Aminjikarai, Ward No 106 Munirathinam Street 4. Aminjikarai, Ward No 106 Narasimmalu Street 5. Aminjikarai, Ward No 106 Vimaladevi Street 6. Aminjikarai, Ward No 106 Muthukirushnan Street 7. Aminjikarai, Ward no 106 Kannapan street 8. Aminjikarai, Ward No 106 Rangarajulu Street 9. Aminjikarai, Ward No 106 Rangarajulu Street Tharshan Appartment 10. Aminjikarai, Ward No 106 Duraisamy Street 11. Aminjikarai, Ward No 106 Jayaraman Street 999. OVERSEAS ELECTORS."
151,"Daniel Thomas Matriculation Higher Sec.School, Razak garden main road, Arumbakkam, chennai-600106.","1. Aminjikarai, Ward No 106 Collector Colony 2. Aminjikarai, Ward No 106 Govindhan Street 999. OVERSEAS ELECTORS."
152,"Sunshine Academy Mat.Hr.Sec. School, Rajeswari street, Methanagar, Aminjakari, chennai-600029.","1. Aminjikarai, Devesan 106 Singarayan Street 2. Aminjikarai, Ward No 106 Sarangapani Street 3. Aminjikarai, Ward No 106 Sadha siva Metha Salai 999. OVERSEAS ELECTORS."
153,"Sunshine Academy Mat.Hr.Sec. School, Rajeswari street, Methanagar, Aminjakari, chennai-600029.","1. Aminjikarai, Ward no 106 Rajaswari street 2. Aminjikarai, Ward no 106 Kakkan street 3. Aminjikarai, Ward no 106 Rajaram Metha nagar main road 999. OVERSEAS ELECTORS."
154,"Sunshine Academy Mat.Hr.Sec. School, Rajeswari street, Methanagar, Aminjakari, chennai-600029.","1. Aminjikarai, Wardno 106 Officers Colony 1st street (n.g.o.colony) 2. Aminjikarai, Wardno 106 Officers Colony IInd street(N.G.O. Colony) 3. Aminjikarai, Wardno 106 officers Colony 3rd street (n.g.o. colony) 4. Aminjikarai, Wardno 106 Officers Colony4th street(N.G.O.Colony) 5. Aminjikarai, Ward No 106 Vanilai Arasu Street 6. Aminjikarai, Ward No 106 Avvaiyar Street 999. OVERSEAS ELECTORS."
155,"Sunshine Academy Mat.Hr.Sec. School, Rajeswari street, Methanagar, Aminjakari, chennai-600029.","1. Aminjikarai, Ward No 106 Malligai Thottam 2. Aminjikarai, Ward No 106 Amman Koil Street 3. Aminjikarai, Ward No 106 Thiruvalluvar street 4. Aminjikarai, Ward No 106 Barathiyar street 5. Aminjikarai, Ward No106 Kambar Street 6. Aminjikarai, Ward No 106 Nelsoncourt 999. OVERSEAS ELECTORS."
156,"Sunshine Academy Mat.Hr.Sec. School, Rajeswari street, Methanagar, Aminjakari, chennai-600029.","1. Aminjikarai, Wardno106 Nelson Manickam road door no 1 to 154 aminjikarai 2. Aminjikarai, Ward No 106 V.O.C Colony 1st Street 3. Aminjikarai, Ward No 106 Railway Colony 1 st Street 4. Aminjikarai, Ward No 106 Railway Colony 2nd Street 999. OVERSEAS ELECTORS."
157,"Sunshine Academy Mat.Hr.Sec. School, Rajeswari street, Methanagar, Aminjakari, chennai-600029.","1. Aminjikarai, Ward No106 Railway Colany 3th Street 2. Aminjikarai, Ward no106 Railway colony 4th street 3. Aminjikarai, Ward No 106 Velan Appartmant 4. Aminjikarai, Ward No 106 V O C Colony 2nd Street 5. Aminjikarai, Ward No 106 V O C Colony 3rd Street 999. OVERSEAS ELECTORS."
158,"St.Vincent Mat.Hr.Sec. School, 9 Railway colony, 3rd street, chennai-600029.","1. Aminjikarai, Ward no 106 Indira Gandhi Nagar 1st Street 2. Aminjikarai, Ward No 106 Indira Gandhi Nagar 2nd Street 3. Aminjikarai, Ward no 106 Indira Gandhi Nagar 3rd street 4. Aminjikarai, Ward No 106 Indira Gandhi Nagar 4th Street 5. Aminjikarai, Ward No106 Indira Gandhi Nagar 5nd Street 6. Aminjikarai, Ward no 106 Indira Gandhi Nagar 6nd street 7. Aminjikarai, Ward No 106 Indira Gandhi Nagar 7th Street 8. Aminjikarai, Ward No 106 Muthirulandi Colony2MainRoad 999. OVERSEAS ELECTORS."
159,"St.Vincent Mat.Hr.Sec. School, 9 Railway colony, 3rd street, chennai-600029.","1. Aminjikarai, Ward No 106 Indira Gandhi Nagar 8th Street 2. Aminjikarai, Ward No106 Muthirulandi Colony 1stCross Street 3. Aminjikarai, Ward no 106 Muthirulandi colony 2nd cross street 4. Aminjikarai, Ward No 106 Matha Koil Street 5. Aminjikarai, WardNo106 Vada Akaram Road 999. OVERSEAS ELECTORS."
160,"St.Vincent Mat.Hr.Sec. School, 9 Railway colony, 3rd street, chennai-600029.","1. Aminjikarai, Ward no106 Navaneethamal street 2. Aminjikarai, Ward no 106 Ammaeyammal lane aminjikarai 3. Aminjikarai, Ward no 106 Ammaeyammal street 4. Aminjikarai, Ward no 106 Amman koil street 999. OVERSEAS ELECTORS."
161,"St.Vincent Mat.Hr.Sec. School, 9 Railway colony, 3rd street, chennai-600029.","1. Aminjikarai, Ward no 106 M H colony first main road 2. Aminjikarai, Ward no 106 M H colony 3rd cross street 999. OVERSEAS ELECTORS."
162,"National Star Matriculation Higher Sec.School, VOC street, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 Thiruvethiamman Koil Street 999. OVERSEAS ELECTORS."
163,"National Star Matriculation Higher Sec.School, VOC street, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward no 105 Gandhi road 2. Arumbakkam, Ward No 105 Gandhi Road Cross Street 3. Arumbakkam, Ward no 105 Padavattamman kovil street 999. OVERSEAS ELECTORS."
164,"National Star Matriculation Higher Sec.School, VOC street, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward no 105 gandhi street (Janakiram colony extn.) 2. Arumbakkam, Ward no 105 Janakiram colony 3. Arumbakkam, Ward No 105 Janakiram Colony Extn 4. Arumbakkam, Ward No 105 Janakiram Colony Extn Part 1 5. Arumbakkam, Ward No 105 Janakiram Colony Part 6. Arumbakkam, Ward No 105 Janagiram Colony 1st Cross Street 999. OVERSEAS ELECTORS."
165,"National Star Matriculation Higher Sec.School, VOC street, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 Venkatesaperumal Nagar 1st Street 2. Arumbakkam, Ward No 105 Thiruvalluvar Street 3. Arumbakkam, Ward No 105 Gandhi Nagar 1st Street 4. Arumbakkam, Ward No 105 Gandhi Nagar 2nd Street 5. Arumbakkam, Ward No 105 Dr. Ambedkar Nagar 6. Arumbakkam, Ward No 105 West College Road 7. Arumbakkam, Ward No 105 Jeevarathinam Street 8. Arumbakkam, Ward No 105 Dhamodaran Street 9. Arumbakkam, Ward No105 Shri Venkatesa Perumal Nagar 2nd Street 999. OVERSEAS ELECTORS."
166,"National Star Matriculation Higher Sec.School, VOC street, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 Flowers Road 2. Arumbakkam, Ward no 105 Jaganathan nagar 2nd main road 999. OVERSEAS ELECTORS."
167,"National Star Matriculation Higher Sec.School, VOC street, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 SV Perumal Koil Street 2. Arumbakkam, Ward No 105 Amaravathi Nagar Main Road 3. Arumbakkam, Ward No 105 Amaravathi Nagar West 1st Cross Street 4. Arumbakkam, Ward No 105 Amaravathi Nagar West 2nd Cross Street 5. Arumbakkam, Ward No 105 Amaravathi Nagar West 3rd Cross Street 6. Arumbakkam, Ward no 105 Amaravathi Nagar East 1st cross street 7. Arumbakkam, Ward No 105 Amaravathi Nagar East 2nd Cross Street 8. Arumbakkam, Ward No 105 Perumal Kovil Backside 9. Arumbakkam, Ward no 105 Jawhar street 10. Arumbakkam, Ward No 105 Amaravathi Nagar East 3rd Cross Street 999. OVERSEAS ELECTORS."
168,"National Star Matriculation Higher Sec.School,VOCstreet, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 Perumal Koil Thottam 1st Street 2. Arumbakkam, Ward No 105 Jaganathan Nagar 1st Main Road 999. OVERSEAS ELECTORS."
169,"National Star Matriculation Higher Sec.School,VOCstreet, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward no 105 Dr Ambedkar street 2. Arumbakkam, Ward no 105 Valluvar salai 999. OVERSEAS ELECTORS."
170,"Good Hope Matriculation Higher Sec.School, 1 jeganatha nagar main road, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 Pillaiyar Koil Street 2. Arumbakkam, Ward No 105 Pillaiyar Koil Street Silambu & Manimegalai 3. Arumbakkam, Ward No 105 Pillaiyar Koil Street R K Excel Appartments 4. Arumbakkam, Ward No 105 S V Perumal Koil Street 5. Arumbakkam, Ward No 105 V O C Street 999. OVERSEAS ELECTORS."
171,"Good Hope Matriculation Higher Sec.School, 1 jeganatha nagar main road, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 Raghuraman Colony 2. Arumbakkam, 2. Ward No Panchaliamman Koil Street 999. OVERSEAS ELECTORS."
172,"Good Hope Matriculation Higher Sec.School, 1 jeganatha nagar main road, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 Duraisamy colony 2. Arumbakkam, 2.Ward No 105 Purushothaman Garden 3. Arumbakkam, 3.Ward No 105 Panchaliamman Koil Street Shankra Flats 4. Arumbakkam, 4.Ward No 105 Panchaliamman Koil Street Ramaniyam Citadel 5. Arumbakkam, Ward No 105 Panjaliamman Koil Sams Court 6. Arumbakkam, 5.Ward No 105 Kannagi Street 7. Arumbakkam, 6.Ward No 105 Vasugi Street 8. Arumbakkam, 7.Ward No 105 Friends Avenue 9. Arumbakkam, 8.Ward No 105 Elango Adigal Street 999. OVERSEAS ELECTORS."
173,"Good Hope Matriculation Higher Sec.School, 1 jeganatha nagar main road, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 C P Chitraasu Street 2. Arumbakkam, Ward no 105 Nehru nagar 3. Arumbakkam, Ward No 105 Perumal Kovil Kulakarai Huts Street 4. Arumbakkam, Ward No 105 Vinayagar Kovil Street (Near Shakthi Nagar) 5. Arumbakkam, Ward No 105 Panchaliamman Koil Street Extn 6. Arumbakkam, Ward No 105 Mangali Nagar 1st Cross Street 7. Arumbakkam, Ward No 105 Mangali Nagar 2nd Street 8. Arumbakkam, Ward No 105 Mangali Nagar 1st Street 999. OVERSEAS ELECTORS."
174,"Good Hope Matriculation Higher Sec.School, 1 jeganatha nagar main road, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 Venkatakrishnan Nagar 1st Street 2. Arumbakkam, Ward no 105 Venkatakrishnan Nagar 2nd street 3. Arumbakkam, Ward No 105 Venkatakrishnan Nagar 3rd Street 4. Arumbakkam, Ward No 105 Bala Vinayagar Koil Main Street 5. Arumbakkam, Ward No 105 Bala Vinayagar Koil Main Road Grace Appartment 6. Arumbakkam, Ward No 105 Bala Vinayagar 1st Street 999. OVERSEAS ELECTORS."
175,"Good Hope Matriculation Higher Sec.School, 1 jeganatha nagar main road, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 Bala Vinayagar 2nd Street 2. Arumbakkam, Ward No 105 Bala Vinayagar 3rd Street 3. Arumbakkam, Ward No 105 Bala Vinayagar 4th Street 4. Arumbakkam, Ward No 105 Bala Vinayagar 5th Street 5. Arumbakkam, Ward No 105 Visalakshi Street 6. Arumbakkam, Ward No 105 Shanmugar Nagar 7. Arumbakkam, Ward No 105 Ashoka Nagar (West) 999. OVERSEAS ELECTORS."
176,"Good Hope Matriculation Higher Sec.School, 1 jeganatha nagar main road, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward no 105 Balammal street 2. Arumbakkam, Ward No 105 Thiruvadudurai Athinam Street 3. Arumbakkam, Ward no 105 Dr. Mu Varadharajan street 4. Arumbakkam, Ward no 105 Sanjeevi street 999. OVERSEAS ELECTORS."
177,"Good Hope Matriculation Higher Sec.School, 1 jeganatha nagar main road, Arumbakkam, chennai-600106.","1. Arumbakkam, Ward No 105 Vivekanada Street 2. Arumbakkam, Ward No 105 Ambalavanar Street 3. Arumbakkam, Ward No 105 Muthumariamman Koil Street 4. Arumbakkam, Ward No 105 Anna Street( Venkatakrishnan Nagar) 5. Arumbakkam, Ward No 105 Venkatakrishnan Nagar 4th Street 999. OVERSEAS ELECTORS."
178,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward No 105 Vathalakundu Arumugam Nagar 1st Street 2. Arumbakkam, Ward No 105 Vathalakundu Arumugam Nagar 2nd Street 3. Arumbakkam, Ward No 105 Vathalakundu Arumugam Nagar 3rd Street 999. OVERSEAS ELECTORS."
179,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward No 105 Vathalakundu Arumugam Nagar 4th Street 2. Arumbakkam, Ward No 105 Vathalakundu Arumugam Nagar Main Road 3. Arumbakkam, Ward No 105 Anna Avenue 4. Arumbakkam, Ward No 105 Kalki Nagar 1st Street 999. OVERSEAS ELECTORS."
180,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward No 105 Kavitha Street 2. Arumbakkam, Ward No 105 Kalki Nagar 2nd Street 3. Arumbakkam, Ward no 105 Indira Gandhi street 4. Arumbakkam, Ward no 105 Rajiv Gandhi street 5. Arumbakkam, Ward no 105 Manimegalai street (Thiruvalluvar nagar) 999. OVERSEAS ELECTORS."
181,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward no 105 Charan street (Rani anna nagar) 2. Arumbakkam, Ward no 105 Bharathi avenue 3. Arumbakkam, Ward no 105 Navalar street (Rani Anna Nagar) 4. Arumbakkam, Ward no 105 Nehru street 5. Arumbakkam, Ward No 105 Valluvar Street, Rani Anna Nagar 6. Arumbakkam, Ward No 105 MGR South Street 7. Arumbakkam, Ward No 105 Durga Street 999. OVERSEAS ELECTORS."
182,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward No 105 SBI Officers Colony 1st Street 2. Arumbakkam, Ward No 105 SBI Officers Colony 2nd Street 3. Arumbakkam, Ward No 105 Pragadeswarar Nagar 1st Lane 4. Arumbakkam, Ward No 105 Pragadeswarar Nagar 2nd Lane 5. Arumbakkam, Ward No 105 Pragadeswarar Nagar 3rd Lane 6. Arumbakkam, Ward No 105 Pragadeswarar Nagar 4th Lane 7. Arumbakkam, Ward No 105 Pragadeswarar Nagar 5th Lane 8. Arumbakkam, Ward No 105 Duraipillai Street 9. Arumbakkam, Ward No 105 Sakthi Nagar 999. OVERSEAS ELECTORS."
183,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward no 105 Ashoka nagar 2. Arumbakkam Ward No 105 Ashoka Nagar Door No 71 to 150 3. Arumbakkam, 3. Arumbakkam Ward No 105 Ashoka Nagar Door No 71 to 150 999. OVERSEAS ELECTORS."
184,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam Ward No 105 Ashoka Nagar Door No 1 to 70 2. Arumbakkam, Ward No 105 Shakthi Nagar Main Road 999. OVERSEAS ELECTORS."
185,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.",1. Arumbakkam Ward No 105 Ashoka Nagar 999. OVERSEAS ELECTORS.
186,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward No 105 SBI Staff Colony 3rd Street Kavitha Appartments 2. Arumbakkam, Ward No 105 SBI Staff Colony 1st Street 3. Arumbakkam, Ward No 105 SBI Staff Colony 2nd Street 4. Arumbakkam, Ward No 105 SBI Staff Colony 3rd Street 5. Arumbakkam, Ward no 105 SBI staff colony 4th street 6. Arumbakkam, Ward No 105 SBI Staff Colony 5th Street 7. Arumbakkam, Ward No 105 SBI Staff Colony 6th Street 8. Arumbakkam, Ward No 105 Sanjeevi Street 9. Arumbakkam, Ward No 105 Ashoka Nagar 10. Arumbakkam, Ward No 105 Kalki Nagar Main Road 999. OVERSEAS ELECTORS."
187,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward No 105 E Block MMDA Mahatma Gandhi 1st Lane 2. Arumbakkam, Ward No 105 E Block MMDA Mahatma Gandhi Street 3. Arumbakkam, Ward No 105 E Block MMDA 1st Street 999. OVERSEAS ELECTORS."
188,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward no 105 E block MMDA samuganalakudam street 2. Arumbakkam, Ward No 105 E Block MMDA Mahatma Gandhi 2nd Lane 3. Arumbakkam, Ward No105 E Block MMDA 2nd Street 4. Arumbakkam, Ward No 105 E Block MMDA 2nd Lane 5. Arumbakkam, Ward No 105 E Block MMDA 3rd Lane 6. Arumbakkam, Ward No 105 Dr.Kalaignar Street 7. Arumbakkam, Ward No 105 Anjugam Street 8. Arumbakkam, Ward No 105 Periyar EVR Street 999. OVERSEAS ELECTORS."
189,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward No 105 I Block MMDA Muthumariamman Koil Street 2. Arumbakkam, Ward No 105 I Block MMDA Muthuramalingam Street 3. Arumbakkam, Ward no 105 I block MMDA kalaingar street 4. Arumbakkam, Ward No 105 I Block MMDA Kambar Street 5. Arumbakkam, Ward No 105 I Block MMDA 1st Street 999. OVERSEAS ELECTORS."
190,"Mohammed Sathak Mat.Hr.Sec. School, MMDA colony, Arumbakkam, chennai- 600106.","1. Arumbakkam, Ward No 105 I Block MMDA Thirumagal 1st Street 2. Arumbakkam, Ward No 105 I Block MMDA Thirumagal 2nd Street 3. Arumbakkam, Ward No 105 I Block MMDA Main Road 4. Arumbakkam, Ward no 105 I block Gnana Vinayagar Koil street 5. Arumbakkam, Ward No 105 E Block MMDA 4th Lane 6. Arumbakkam, Ward no 105 E block MMDA 5th lane 7. Arumbakkam, Ward No 105 E Block MMDA 6th Lane 999. OVERSEAS ELECTORS."
191,"Chennai Primary school,0- Block, MMDA colony ,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward No 105 F Block MMDA Mahatma Gandhi Street 2. Arumbakkam, Ward No 105 F Block MMDA Ambedkar Street 999. OVERSEAS ELECTORS."
192,"Chennai Primary school,0- Block MMDA colony Arumbakkam Chennai-600106","1. Arumbakkam, Ward no 105 H block Thirupoor Kumaran street 2. Arumbakkam, Ward No 105 H Block MMDA 1st Lane 3. Arumbakkam, Ward No 105 H Block MMDA 2nd Lane 4. Arumbakkam, Ward No 105 H Block MMDA 1st Street 5. Arumbakkam, Ward No 105 H Block MMDA 3rd lane 6. Arumbakkam, Ward No 105 H Block MMDA 4th Lane 7. Arumbakkam, Ward No 105 H Block MMDA Muthumariamman Koil Street 8. Arumbakkam, Ward No 105 H Block MMDA Thirumagal Street 9. Arumbakkam, Ward No 105 New Natarajapuram 10. Arumbakkam, Ward No 105 Bharathidasan Street Rani Anna Nagar 999. OVERSEAS ELECTORS."
193,"Chennai Primary school,0- Block, MMDA colony ,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward No 105 Mettu Street Rani Anna Nagar 2. Arumbakkam, Ward No 105 Poombukar Street 3. Arumbakkam, Ward No 105 F Block MMDA Bharathidhasan Street 4. Arumbakkam, Ward No 105 F Block MMDA Thirumagal 1st Street 999. OVERSEAS ELECTORS."
194,"Chennai Middle School, c block,MMDA colony,Arumbakkam, Chennai-600106.","1. Choolaimedu, Ward no 105 Kamala Nehru Nagar 2nd street 2. Choolaimedu, Ward No 105 Kamala Nehru Nagar 1st Street 3. Arumbakkam, Ward no 105 Bharathi Nagar 999. OVERSEAS ELECTORS."
195,"Chennai Middle School, c block,MMDA colony,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward No 105 New Street 2. Arumbakkam, Ward No 105 Murugesan Street 3. Arumbakkam, Ward No 105 Senthil Nagar 2nd Street 4. Arumbakkam, Ward No 105 Jawharlal Nehru Salai Door No 140 to 201 5. Choolaimedu, Ward No 105 Senthil Nagar 4th Street 6. Choolaimedu, Ward No 105 Senthil Nagar 7. Arumbakkam, Ward No 105 Razack Garden Main Road 8. Arumbakkam, Ward no 105 Cholan street 999. OVERSEAS ELECTORS."
196,"Chennai Middle School, c block,MMDA colony,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward No 105 Pulavar Pugazhendhi Nagar 2. Arumbakkam, Ward No 105 Pulavar Pugazhendhi 1st Street 3. Arumbakkam, Ward No 105 Pulavar Pugazhendhi 2nd Street 4. Arumbakkam, Ward No 105 Pulavar Pugazhendhi 3rd Street 5. Arumbakkam, Ward No 105 Pulavar Pugazhendhi 4th Street 6. Arumbakkam, Ward No 105 Pulavar Pugazhendhi Nagar 5th Street 7. Arumbakkam, Ward No 105 A Block MMDA 999. OVERSEAS ELECTORS."
197,"Chennai Middle School, c block,MMDA colony,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward No 105 Vallalar Street C Block 2. Arumbakkam, Ward No 105 Padasalai Street C Block 3. Arumbakkam, Ward No 105 Pallavan Street C Block 4. Arumbakkam, Ward No 105 Cheran Street C Block 999. OVERSEAS ELECTORS."
198,"Chennai Middle School, c block,MMDA colony,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward no 105 B, block MMDA Cholan street 2. Arumbakkam, Ward 105 D block MMDA Pandiyan street 3. Arumbakkam, Ward no 105 B block MMDA 999. OVERSEAS ELECTORS."
199,"Chennai Middle School, c block,MMDA colony,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward No 105 D Block MMDA Samuganalakooda Street 2. Arumbakkam, Ward No105 J Block MMDA Gnanavinayagar koil Street. 3. Arumbakkam, Wardu No 105 J Block MMDA Vinayagarkoil Street 4. Arumbakkam, Ward No 105 J Block MMDA Nalvaravu Street 999. OVERSEAS ELECTORS."
200,"Chennai Middle School, c block,MMDA colony,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward No 105 G Block Bharathidasan Street 2. Arumbakkam, WardNo 105 G Block MMDA 1st Lane 3. Arumbakkam, Ward No 105 G Block MMDA 1st Street 4. Arumbakkam, Ward No 105 G Blcok MMDA 2nd Street 5. Arumbakkam, Ward No 105 G Block MMDA Thirumagal Street 6. Arumbakkam, Ward No 105 G Block MMDA Muthamil Kavalar Street 999. OVERSEAS ELECTORS."
201,"Chennai Middle School, c block,MMDA colony,Arumbakkam, Chennai-600106.","1. Arumbakkam, WardNo 105 G Block MMDA Thiruppur Kumaran Street 2. Arumbakkam, Ward No 105 G Block MMDA Vallalar Street 3. Arumbakkam, WardNo 105 J Block Gnanavinayagar Koil 4. Arumbakkam, Ward No 105 Vinayagapuram Main Road 5. Arumbakkam, Ward No 105 J Block MMDA 999. OVERSEAS ELECTORS."
202,"Chennai High School,N- Block,MMDA colony ,Arumbakkam, Chennai-600106.","1. Choolaimedu, Ward No 108 Padmanaba Nagar 2. Choolaimedu, Ward no 108 Periyar padhai door no 2 to 84 3. Choolaimedu, Ward No 108 Periyar Padhai Bala Krishna Appartments Choolaimedu 4. Choolaimedu, Ward No 108 Periyar Padhai Ring Road Appartments Choolaimedu 5. Choolaimedu, Ward No 108 Thiru Vi Ka Street 999. OVERSEAS ELECTORS."
203,"Chennai High School,N- Block,MMDA colony ,Arumbakkam, Chennai-600106.","1. Choolaimedu, Ward No 108 Sivasubramaniyan Street 2. Choolaimedu, Ward No 108 Periyar Pathai West 3. Choolaimedu, Ward No 108 Annal Kamarajar Street 4. Choolaimedu, Ward No 108 Amman Street 5. Choolaimedu, Ward no 108 Sivagami street 6. Choolaimedu, Ward no 108 Periyar pathai mullai street 999. OVERSEAS ELECTORS."
204,"Chennai Primary school,0- Block, MMDA colony ,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward No 105 Vinayagapuram 1st Street 2nd Lane 2. Arumbakkam, Ward no 105 Vinayagapuram 1st street 3rd lane 3. Arumbakkam, Ward No 105 Vinayagapuram 2nd Street 2nd Lane 4. Arumbakkam, Ward No 105 Vinayagapuram 2nd Street 3rd Lane 5. Arumbakkam, Ward no 105 Annai Sathya Nagar 13th street 6. Arumbakkam, Ward No 105 Annai Sathya Nagar 14th Street 999. OVERSEAS ELECTORS."
205,"Chennai Primary school,0- Block, MMDA colony ,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward No 105 Vinayagapuram 2nd Street 1st Lane 2. Arumbakkam, Ward No 105 Vinayagapuram 2nd Street 4th Lane 3. Arumbakkam, Ward No 105 Vinayagapuram 3rd Street 4. Arumbakkam, Ward No 105 Vinayagapuram Grija & Vasanth Appartments Choolaimedu 5. Arumbakkam, Ward No 105 Vinayagapuram 1st Street 1st Lane Aminjikarai (Central) 999. OVERSEAS ELECTORS."
206,"Chennai Primary school,0- Block, MMDA colony ,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward No 105 Annai Sathya Nagar 1st Street 2. Arumbakkam, Ward No 105 Annai Sathya Nagar 2nd Street 3. Arumbakkam, Ward No 105 Annai Sathya Nagar 3rd Street 4. Arumbakkam, Ward no 105 Annai Sathya Nagar 6th street 5. Arumbakkam, Ward No 105 Annai Sathya Nagar 11th Street 6. Arumbakkam, Ward No 105 Annai Sathya Nagar 12th Street 999. OVERSEAS ELECTORS."
207,"Chennai High School,N- Block,MMDA colony ,Arumbakkam, Chennai-600106.","1. Choolaimedu,Wardno108 Loganathan Nagar 1st street 2. Choolaimedu, Wardno108 Loganathan Nagar 2nd street 3. Choolaimedu, Ward no 108 Loganathan Nagar 3rd Street 999. OVERSEAS ELECTORS."
208,"Chennai High School,N- Block,MMDA colony ,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward no 105 Annai Sathya Nagar 4th street 2. Arumbakkam, Ward no 105 Annai Sathya Nagar 5th Street 3. Arumbakkam, Ward no 105 Annai Sathya Nagar 7th Street 4. Arumbakkam, Ward no 105 Annai Sathya Nagar 8th Street 5. Arumbakkam, Ward no 105 Annai Sathya Nagar 9th street 6. Choolaimedu, Ward No 108 Vallalar Street Padmanabha Nagar 7. Choolaimedu, Ward No 108 Vallalar 3rd Cross Street Padmanabha Nagar 999. OVERSEAS ELECTORS."
209,"Chennai High School,N- Block,MMDA colony ,Arumbakkam, Chennai-600106.","1. Arumbakkam, Ward no 105 Annai Sathya Nagar 10th Street 2. Arumbakkam, Ward no 105 Thirukkumaran 1st Street 3. Arumbakkam, Ward no 105 Thirukkumaran 2nd Street 4. Arumbakkam, Ward no 105 Thirukkumaran 3rd Street 5. Arumbakkam, Ward no 105 Thirukkumaran 4th street 6. Arumbakkam, Ward No 105 Ellaingaliyamman Koil Street Thirukkumarapuram 7. Arumbakkam, Ward no 105 Ellaingaliyamman Koil Street Vichitra Flats 999. OVERSEAS ELECTORS."
