Polling Station No.,Building,Polling Areas
37,"Panchayat Union Middle School, Western Building, Thenpalanji-625021","1.Thenpalanji (R.V) Thenpalanji (P) Thenpalanji West street , 2.Thenpalanji (R.V) Thenpalanji (P) Thenpalanji South Street , 3.Thenpalanji (R.V) Thenpalanji (P) Thenpalanji Mavilipatti Road , 4.Thenpalanji (R.V) Thenpalanji (P) Thenpalanji Vayalur , 5.Thenpalanji (R.V) Thenpalanji (P) Thenpalanji Ayyanarkulam , 6.Thenpalanji (R.V) Thenpalanji (P) Thenpalanji Mavilipatti Road Meenakshi Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
38,"Panchayat Union Elementary School, Main Building, Western Portion, Thoppur-625008","1.Thoppur (R.V) Thoppur (P) Thoppur Ward 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
39,"Panchayat Union Elementary School, Main Building, Centre Portion, Thoppur-625008","1.Thoppur (R.V) Thoppur (P) Thoppur Ward 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
40,"Panchayat Union Elementary School, Main Building, Eastern Portion,Thoppur-625008","1.Thoppur (R.V) Thoppur (P) Sesaiyar Illam Mesorear Mill Road , 2.Thoppur (R.V) Thoppur (P) Tamil Nadu Housing Board Quarters , 3.Thoppur (R.V) Thoppur (P) T N H B M I G 2 , 4.Thoppur (R.V) Thoppur (P) T N H B H I G 1 , 5.Thoppur (R.V) Thoppur (P) T N H B L I G 1 , 6.Thoppur (R.V) Thoppur (P) Thoppur Main road , 7.Thoppur (R.V) Thoppur (P) Thoppur Thabovanam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
41,"Panchayat Union Elementary School, Munandipatti-625008","1.Thoppur (R.V) Thoppur (p) Moonandipatti , 2.Thoppur (R.V) Thoppur (P) Alavay Colony , 3.Thoppur (R.V) Thoppur (P) Astinpatti , 4.Thoppur (R.V) Thoppur (P) P.T.R. College Astinpatti Road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
42,"Panchayat Union Elementary School, Main Building, South Portion, Vedarpuliyankulam-625006","1.Vedarpuliankulam (R.V) Vedarpuliankulam (P) Harijan Street Downside , 2.Vedarpuliankulam (R.V) Vedarpuliankulam (P) Nadu Street , 3.Vedarpuliankulam (R.V) Vedarpuliankulam (P) Bharathi Nagar , 4.Vedarpuliankulam (R.V) Vedarpuliankulam (P) North Street , 5.Vedarpuliankulam (R.V) Vedarpuliankulam (P) East Street , 6.Vedarpuliankulam (R.V) Vedarpuliankulam (P) Manthai Street , 7.Vedarpuliankulam (R.V) Vedarpuliankulam (P) North Street 2 , 8.Vedarpuliankulam (R.V) Vedarpuliankulam (P) Angaiyarkanni Nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
43,"Panchayat Union Elementary School, Main Building, Middle Portion, Vedarpuliyankulam-625006","1.Vedarpuliankulam (R.V) Vedarpuliankulam (P) West Street , 2.Vedarpuliankulam (R.V) Vedarpuliankulam (P) Vedarpuliankulam , 3.Vedarpuliankulam (R.V) Vedarpuliankulam (P) Thottam , 4.Vedarpuliankulam (R.V) Vedarpuliankulam (P) Muthariyar Colony , 5.Vedarpuliankulam (R.V) Vedarpuliankulam (P) South Street , 6.Vedarpuliankulam (R.V) Vedarpuliankulam (P) V.P.Sinthan Nagar , 7.Vedarpuliankulam (R.V) Vedarpuliankulam (P) Ganapathi Nagar , 8.Vedarpuliankulam (R.V) Vedarpuliankulam (P) Soundaram Nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
44,"Kallar Reclamation High School, Main Building, West Portion, Thanakkankulam-625006","1.Thanakkankulam (R.V) Thanakkankulam (P) Ayyanar Street , 2.Thanakkankulam (R.V) Thanakkankulam (P) Perumal Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
45,"Kallar Reclamation High School, Main Building, Centre Portion, Thanakkankulam-625006","1.Thanakkankulam (R.V) Thanakkankulam (P) Iyyanar Colony , 2.Thanakkankulam (R.V) Thanakkankulam (P) Krishna Nagar , 3.Thanakkankulam (R.V) Thanakkankulam (P) Kalai Nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
46,"Governemnt Kallar Reclamation High School, Main Building, Eastern Portion, Thanakkankulam-625006","1.Thanakkankulam (R.V) Thanakkankulam (P) Thanakankulam ward 2 , 2.Thanakkankulam (R.V) Thanakkankulam (P) Kamarajar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
47,"Governemnt Kallar Reclamation High School, Middle Building, North Portion, Thanakkankulam-625006","1.Thanakkankulam (R.V) Thanakkankulam (P) P.R.C.Ceylon Colony Ward 4 , 2.Thanakkankulam (R.V) Thanakkankulam (P) M.G.R.Colony , 3.Thanakkankulam (R.V) Thanakkankulam (P) Yoga Nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
48,"Kallar Reclamation Primary School, East Building, Eastern Portion, Thanakkankulam-625006","1.Thanakkankulam (R.V) Thanakkankulam (P) Karthika Nagar , 2.Thanakkankulam (R.V) Thanakkankulam (P) Brintha Nagar , 3.Thanakkankulam (R.V) Thanakkankulam (P) Mullai Nagar , 4.Thanakkankulam (R.V) Thanakkankulam (P) K.V.M.Nagar Mullai Nagar South , 5.Thanakkankulam (R.V) Thanakkankulam (P) Punitha Annal Hospital , 6.Thanakkankulam (R.V) Thanakkankulam (P) Astalakshmi Nagar , 7.Thanakkankulam (R.V) Thanakkankulam (P) Sowbakiya Nagar , 8.Thanakkankulam (R.V) Thanakkankulam (P) G.S.T.Road , 9.Thanakkankulam (R.V) Thanakkankulam (P) Durga Nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
49,"Kallar Reclamation Primary School, East Building,West Portion, Thanakkankulam-625006","1.Thanakkankulam (R.V) Thanakkankulam (P) Annai Sivagami Nagar , 2.Thanakkankulam (R.V) Thanakkankulam (P) Aravind Nagar 1st Street , 3.Thanakkankulam (R.V) Thanakkankulam (P) Thenpalanji Road Aravind Nagar, 4.Thanakkankulam (R.V) Thanakkankulam (P) Aravind Nagar , 5.Thanakkankulam (R.V) Thanakkankulam (P) Aravind Nagar 3rd Street , 6.Thanakkankulam (R.V) Thanakkankulam (P) Aravind Nagar 2nd Street , 7.Thanakkankulam (R.V) Thanakkankulam (P) Kurinji Nagar , 8.Thanakkankulam (R.V) Thanakkankulam (P) Punitha Charles , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
50,"Kallar Reclamation Primary School, Middle Building, Thanakkankulam- 625006","1.Thanakkankulam (R.V) Thanakkankulam (P) Nethaji Nagar , 2.Thanakkankulam (R.V) Thanakkankulam (P) Nethaji Nagar Kanmaikarai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
51,"St.Charles Matric Higher Secondary School,West Building, Eastern Portion, Thanakkankulam-625006","1.Thanakkankulam (R.V) Thanakkankulam (P) Burma Colony Ward 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
52,"St.Charles Matric Higher Secondary School, West Building Centre Portion,Thiruvalluvar nagar Thanakkankulam-625006","1.Thanakkankulam (R.V) Thanakkankulam (P) Burma Colony (Ceylon Colony) Ward 5 , 2.Thanakkankulam (R.V) Thanakkankulam (P) Kurinji Nagar Ward 4 , 3.Thanakkankulam (R.V) Thanakkankulam (P) Ayyar Colony Ward 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
53,"St.Charles Matric Higher Secondary School, Main Building, Western Portion,Near Computer Section, Thanakkankulam-625006","1.Thanakkankulam (R.V) Thanakkankulam (P) Harijan Colony Ward 5 , 2.Thanakkankulam (R.V) Thanakkankulam (P) Indra Nagar Ward 5 , 3.Thanakkankulam (R.V) Thanakkankulam (P) Parambumedu Ward 5 , 4.Thanakkankulam (R.V) Thanakkankulam (P) Bharathiar Nagar Ward 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
54,"St.Charles Matric Higher Secondary School, East Building, Northern Portion, Near Computer Section, Thanakkankulam-625006","1.Thanakkankulam (R.V) Thanakkankulam (P) Thiruvalluvar Nagar Ward 5 , 2.Thanakkankulam (R.V) Thanakkankulam (P) Odai Colony Ward 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
